,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6,ssta30_cluster7,ssta30_cluster8,ssta30_cluster9,ssta30_cluster10,ssta30_cluster11
1965-01-01,0.46325684,-5.7782593,-10.514404,3.443573,-2.0475159,-3.7000732,0.09301758,-1.3270264,2.2720032,-2.5779114,-7.597473
1965-02-01,0.52923584,-5.7881165,-10.029297,3.2984924,-0.14984131,-3.25589,0.50079346,-0.75909424,2.4687195,-1.9700623,-7.5664062
1965-03-01,0.6600647,-6.1896973,-10.611511,3.1004944,1.0332947,-3.5891113,1.2658081,-0.8797302,2.6105042,-2.585205,-8.316284
1965-04-01,0.3579712,-7.356964,-11.615631,3.113739,1.5549927,-4.4360657,2.0065613,-1.5680237,2.2191162,-3.2515259,-9.857788
1965-05-01,-0.97128296,-9.08139,-12.002319,2.8118591,1.1353455,-6.098114,2.4086914,-2.8363953,1.8353882,-4.846222,-11.10968
1965-06-01,-1.5770569,-9.673706,-13.50473,3.052826,0.6782532,-7.09256,1.8049316,-3.5180054,1.4102478,-5.67453,-11.288849
1965-07-01,-1.5960693,-10.656738,-14.619476,2.9145508,-0.43499756,-7.6714478,1.1976013,-4.3363647,0.6333008,-6.3551636,-11.943054
1965-08-01,-1.905426,-11.13623,-14.641937,3.1161194,-1.6264954,-8.385956,1.1372375,-4.7529907,0.56692505,-6.787262,-12.3871155
1965-09-01,-2.2295227,-10.716858,-13.582886,3.0040894,-1.6392517,-9.00592,0.87701416,-5.3554993,0.6819153,-7.4217224,-12.107452
1965-10-01,-1.658905,-10.366791,-13.7916565,3.4450073,-1.435852,-8.263153,1.1712341,-4.5688477,0.966156,-6.526764,-12.296265
1965-11-01,-1.2098389,-9.788971,-13.26474,3.788269,-1.59552,-7.71579,1.1153259,-4.3058777,1.2450562,-5.985382,-11.881622
1965-12-01,-0.5092468,-8.3559265,-11.931,4.0183105,-1.4368286,-6.4828186,1.527008,-3.314911,1.8772888,-5.1940002,-10.415649
1966-01-01,0.11593628,-6.598236,-9.911438,4.281891,-0.67126465,-4.9073486,1.2006531,-2.3228455,2.4770203,-3.8684998,-8.9664
1966-02-01,0.07217407,-5.2990723,-9.434753,3.5946655,-0.21377563,-5.094818,1.3056641,-1.8723755,2.1044617,-3.5829468,-7.40448
1966-03-01,0.42752075,-5.845886,-10.039093,3.1209412,0.2555542,-5.3642883,2.0155334,-1.7928772,2.2843323,-3.8438416,-7.8983765
