,mgu50_cluster1,mgu50_cluster2,mgu50_cluster3,mgu50_cluster4,mgu50_cluster5,mgu50_cluster6,mgu50_cluster7,mgu50_cluster8,mgu50_cluster9,mgu50_cluster10,mgu50_cluster11
1965-01-01,0.23724289,-0.23985024,2.491703,1.8480837,1.6212692,2.410232,-0.8371941,-0.84729654,0.59050065,-0.5500908,0.99524724
1965-02-01,0.18868637,-0.58104974,2.7162364,1.6633078,1.5313256,2.47215,-0.6432934,-0.95842206,0.55432737,-0.6015808,0.83621633
1965-03-01,0.020204926,-0.49860114,2.3414707,0.9137766,1.2947338,2.2717319,-0.43570596,-0.9525566,0.47448653,-0.67197114,0.86489373
1965-04-01,-0.3431549,-0.29133987,2.3558097,0.59278166,1.6512501,2.2241528,-0.3389185,-1.4211769,0.27732658,-1.0571651,0.8942238
1965-05-01,-0.46894607,-0.11080036,1.1454796,0.5204357,1.0789993,1.0108894,-0.5034895,-1.0108896,-0.30991516,-1.2357492,0.02639618
1965-06-01,-1.1972946,-0.105912015,0.30991516,-0.57876855,0.21377945,-0.53640366,-0.7521383,-0.76419604,-0.6749042,0.070064925,-0.29981232
1965-07-01,-1.4104226,-0.1482769,-0.2056324,-0.81470793,-0.11275558,-0.5292343,-0.9958994,-0.3724842,-0.7459465,-0.40083617,-0.4621025
1965-08-01,-1.3863071,-0.4503708,-0.28514785,-0.51848066,-0.7661514,-0.41061324,-1.2715962,-0.80884206,-1.6098633,0.21280174,-1.3400314
1965-09-01,-1.3999939,-0.4493927,-0.13165665,-0.13687134,-0.56214905,-0.09972076,-1.5707569,-0.6736004,-1.1099579,0.21410522,-0.87923276
1965-10-01,-0.9486462,0.12839814,-0.0205307,0.13263473,-0.3477173,0.0834259,-1.1454796,-0.42723313,-0.8469704,-0.72574157,-0.58072436
1965-11-01,-1.0451072,0.18021317,0.12644272,0.29524994,-0.44026795,0.21214981,0.25516662,-0.6364498,-0.93365556,-0.705537,-0.6550255
1965-12-01,-1.2973411,-0.0628952,0.14697266,0.5706215,-0.48328477,0.35390854,0.22648887,-0.9049778,-1.0128448,-0.9717838,-0.758004
1966-01-01,-1.1343628,-0.32954255,0.2658661,0.72144926,-0.19037323,0.5484718,-0.17757264,-0.8455208,-0.84223783,-1.2000084,-0.527137
1966-02-01,-1.1471641,-0.30755082,0.37024307,0.67516863,-0.15065765,0.51006925,-0.4086464,-0.39650154,-0.8612747,-1.0030701,-0.5235268
1966-03-01,-1.3893974,-0.17232056,0.09190445,0.449675,-0.35481644,0.24945526,-0.6636807,-1.1054783,-1.0788918,-1.3418041,-0.7424561
1966-04-01,-1.452089,-0.3187111,-0.05612717,-0.15492478,-0.3692581,-0.19989166,0.0886219,-1.154385,-1.1422402,-1.0109482,-0.7782326
1966-05-01,-1.0171845,0.2524088,-0.13457413,-0.39584503,-0.26159897,-0.24354705,-0.3564579,-1.8906046,-0.8694817,-1.7163143,-0.6009895
