,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7,w_cluster8,w_cluster9,w_cluster10,w_cluster11
1965-01-01,-0.012101789774454159,0.035400184992682285,37.780559062957764,0.03226661482954969,-1.1364301045735679,-0.09463038295507431,0.4070085473358631,-29.155027866363525,-0.050662800669670105,-0.0859437244279044,-0.047424961077539546
1965-02-01,0.01353158524421894,0.03163997762702146,77.3419976234436,0.0007222531049853504,0.7934780791401863,-0.11184718459844589,-0.018756040662992746,-35.89480519294739,-0.027536451816558838,-0.07890390143508003,-0.0450000872737483
1965-03-01,-0.019639954375831978,0.02330885227046796,29.5803964138031,0.01395934602559203,-0.44617938498655957,-0.12408293783664703,0.33179495949298143,-33.99842381477356,-0.03349246084690094,-0.07637924559059597,-0.011341786502223266
1965-04-01,0.047372973159603454,0.021896373355455367,158.55038166046143,-0.027666581186032532,-3.8336766262849173,-0.1350690796971321,-0.9571855887770653,-21.154481172561646,-0.03686714172363281,-0.04325570272547858,-0.024187035466495314
1965-05-01,0.037879132382247764,0.03041132070606028,238.57154846191406,0.0001575479671211526,-8.252605299154919,-0.10599865267674129,-1.33408447727561,-56.97043538093567,-0.0020584510639309883,-0.036340302211188134,-0.02810910932327572
1965-06-01,0.05111252322145131,0.040973383071484855,171.50462865829468,-0.04974556487459358,-5.713303883870443,-0.10656211525201797,-1.8817106261849403,-17.650634050369263,-0.005348681006580591,-0.0016499888650806887,0.006966034048481992
1965-07-01,0.04118776677743249,0.04227900210378775,185.32567024230957,-0.04460257120743984,-17.470107475916546,-0.1114264006416003,-2.7700379490852356,-8.998703956604004,-0.01792725920677185,0.015282717400363514,-0.008785770715851533
1965-08-01,0.04513307272092156,0.024528347826864,167.633056640625,-0.028886351651410656,-25.316814581553142,-0.08632239575187366,-2.9194122180342674,-13.054132461547852,-0.0007042405195534229,-0.002804042361233206,-0.016531248233820264
1965-09-01,0.060434505019498916,0.03953255268175211,108.20423364639282,-0.006014073502714976,-11.705532670021057,-0.09765454878409704,-0.8541005663573742,-16.0694420337677,-0.01458727102726698,-0.013192810694731417,-0.01348207753739859
1965-10-01,0.03775907356453979,0.03808045722729531,155.8345079421997,-0.024424081825014977,-11.979118982950848,-0.07151305054624876,-1.383111346513033,-17.135828733444214,-0.023355256766080856,-0.025648617052606175,-0.004565923621779994
1965-11-01,0.04472223474927571,0.028806381780116717,146.67826890945435,-0.014593783941230561,-3.15519521633784,-0.08190221463640532,-1.0061214677989483,-18.517404794692993,-0.061178192496299744,-0.018823838659695218,0.01565770883309214
1965-12-01,0.010732957769347275,0.019439353389823024,183.49757194519043,0.013039685730444322,-0.2303111832588911,-0.0827410692969958,-0.4054708406329155,-41.69953465461731,-0.025622030720114708,-0.04650622251487914,0.007758747884317449
1966-01-01,-0.009371871786677968,0.024430275157983627,38.418757915496826,0.043521987016100695,-0.6125220408042272,-0.11636534084876379,0.28506882954388857,-18.28363537788391,-0.06894895434379578,-0.06844081161987214,-0.004100703977440533
1966-02-01,0.011704250684250957,0.029602427665718755,66.14763140678406,0.022680741093077668,-0.4612116453548273,-0.12412620087464651,0.3205452114343643,-29.357856512069702,-0.03271578624844551,-0.05439807705226399,-0.005162710716065608
1966-03-01,0.01414790536965365,0.032561590932124296,80.54548501968384,0.01288856158383412,-3.0411916474501295,-0.13021568457285565,-0.3086727112531662,-30.85782527923584,-0.02251475490629673,-0.033138787728689965,-0.01134047578824194
1966-04-01,0.059240784334099815,0.034305949774176926,152.6578664779663,0.0030863048084596597,-3.9884664118289948,-0.09112209702531497,-1.1212130077183247,-33.4291934967041,-0.037938281893730164,-0.028310962287443026,-0.01602471757091974
1966-05-01,0.023201861945183384,0.04545640876859575,172.3990797996521,-0.04361392054153551,-2.243282149235408,-0.12956436723470688,-1.1129282414913177,-43.819546699523926,0.00048077545943669975,-0.009294187406166679,-0.010277197549217626
1966-06-01,0.04731278704560322,0.0391177295600597,212.4833106994629,-0.05132838608789267,-19.824536641438804,-0.10126716146866481,-3.011169098317623,-12.420541048049927,-0.008357678540050983,-0.015322995992998283,0.012293275641767602
1966-07-01,0.026717541091468025,0.028961301498596943,212.78419494628906,-0.05960953975151671,-16.042362650235496,-0.13476298501094183,-2.4040816351771355,-6.867474317550659,-0.012388357892632484,0.011571548834797883,-0.006058466571726298
1966-08-01,0.06188724351965863,0.04257065109649108,176.2561321258545,-0.052701890708343815,-14.931502938270569,-0.13305296500523886,-1.89927127212286,-36.52486801147461,-0.0005941113922744989,0.003324814939073154,-0.03099213305272554
1966-09-01,0.045116017370120345,0.0398765489533173,108.0919861793518,0.01815531384384278,-11.962554852167766,-0.06893113255500793,-1.6343006864190102,-25.21812915802002,-0.019880130887031555,-0.005831645934709481,-0.03342712788205398
1966-10-01,0.03741083909635959,0.03604229437696994,121.43667936325073,0.011411213689474481,-8.100114266077679,-0.0863145540157954,-0.6114185322076082,-40.217792987823486,-0.004311974626034498,-0.021050846026766868,-0.012162233653821445
