,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7,w_cluster8,w_cluster9,w_cluster10,w_cluster11
1965-01-01,0.022167623,0.022220135,0.3778056,0.0291543,0.0068284273,-0.03078407,0.028734028,-0.29155028,-0.14236093,0.010348022,0.00015693903
1965-02-01,0.04354793,0.022167623,0.77342,-0.003310144,0.037296653,-0.07154852,0.0693934,-0.35894805,-0.0029949546,-0.029680908,-0.08184469
1965-03-01,-0.040292263,0.028944194,0.29580396,0.0034664273,0.026895463,-0.09261364,0.035720706,-0.33998424,-0.06949979,-0.05300492,-0.030994236
1965-04-01,0.04123652,0.023008108,1.5855038,0.045859277,-0.121138215,-0.039346695,-0.058888435,-0.21154481,-0.021380961,-0.044494808,0.011556268
1965-05-01,0.053213716,0.033041596,2.3857155,-0.018439233,-0.23465866,-0.08058393,-0.06471944,-0.56970435,-0.019069552,-0.0050436854,-0.05127138
1965-06-01,0.070706666,0.038662493,1.7150464,-0.05295235,-0.14440966,-0.050378323,-0.114414155,-0.17650634,0.006040454,0.022482812,-0.0075126886
1965-07-01,0.043180168,0.033304274,1.8532567,-0.027474642,-0.53592664,-0.033358157,-0.2637086,-0.08998704,0.0422346,0.0060929656,-0.027842343
1965-08-01,0.030204952,0.02642268,1.6763306,-0.01665312,-0.75261885,-0.046806216,-0.18990189,-0.13054132,0.034249842,0.034985304,-0.0287354
1965-09-01,0.047120035,0.028629005,1.0820423,-0.032360017,-0.396298,-0.06650549,0.009875238,-0.16069442,0.028629005,0.011661291,-0.06550741
1965-10-01,0.03356695,0.034775138,1.5583451,0.016073942,-0.3719234,-0.04864478,-0.08694023,-0.17135829,0.008509457,-0.005463958,0.018490434
1965-11-01,0.027998626,0.02337581,1.4667827,0.020906866,-0.09912753,-0.057154894,-0.02742207,-0.18517405,-0.10417056,-0.018071473,-0.0060943365
1965-12-01,-0.015865147,0.033619463,1.8349757,0.003624022,0.022010028,-0.06204033,-0.010559499,-0.41699535,-0.005306363,-0.035669506,-0.02505815
1966-01-01,-0.053492665,0.021688044,0.38418758,0.0061412454,0.024195552,-0.060513794,0.007828116,-0.18283635,-0.09329426,-0.020347536,-0.019526899
1966-02-01,0.011794627,0.023557305,0.6614763,-0.032155752,0.012022555,-0.057641506,0.051641762,-0.29357857,-0.017885566,-0.059328437,-0.07145584
1966-03-01,0.037006855,0.019727588,0.80545485,-0.010408521,-0.06630397,-0.08878064,-0.008767247,-0.30857825,-0.020803452,-0.029648244,-0.0043904185
1966-04-01,0.037553906,0.02574569,1.5265787,0.011931419,-0.14294362,-0.07391775,-0.103689134,-0.33429193,-0.00511992,-0.015560389,0.026019216
1966-05-01,0.03253883,0.021414459,1.7239908,-0.031198323,-0.08485979,-0.057869494,0.037006855,-0.43819547,0.012934387,-0.010089397,0.010107756
1966-06-01,0.01608026,0.013846278,2.124833,0.015077233,-0.56877005,-0.025453806,-0.18657482,-0.12420541,0.010426879,0.003952861,0.034499288
1966-07-01,0.0437544,0.031171083,2.127842,-0.013782322,-0.42232955,-0.08955574,-0.1452232,-0.06867474,0.03386098,0.007098675,0.023694038
1966-08-01,-0.014329433,0.030441642,1.7625613,0.004044056,-0.41539955,-0.07824898,-0.0725044,-0.36524868,0.02118653,0.023922026,0.028298795
1966-09-01,0.0618999,0.019818783,1.0809199,-0.042961,-0.34473246,-0.023083031,-0.06005788,-0.2521813,0.019636393,0.0003055334,-0.0035241842
1966-10-01,0.04603398,0.019271672,1.2143668,-0.025317013,-0.20804852,-0.08280814,-0.045559704,-0.40217793,0.027751744,-0.029009938,0.021870375
1966-11-01,0.025700092,0.02082175,1.0930017,-0.010636508,-0.12739682,-0.07674444,-0.114676714,-0.57123196,-0.02385807,-0.046881914,-0.018432677
1966-12-01,0.023785233,0.022007167,1.7653425,-0.0017917156,-0.06320369,-0.10432744,-0.02404046,-0.6394372,-0.04656273,-0.045787692,-0.0015637279
1967-01-01,0.021150649,0.018953443,0.7301105,0.015500724,0.00461936,-0.083268166,0.049138665,-0.31167126,-0.015259862,-0.037598014,-0.21101904
1967-02-01,-0.12428236,0.02554506,0.1345675,-0.00443089,0.02884084,-0.07777524,0.05060345,-0.31836748,-0.108535886,-0.07787979,-0.03717947
1967-03-01,-0.005581856,0.026957512,0.5000334,0.009275317,-0.03806889,-0.088395,0.03004402,-0.30220246,-0.024676442,-0.04256785,-0.039899826
1967-04-01,0.050184965,0.017907202,0.7309998,-0.02708292,0.03265977,-0.09802067,0.028003812,-0.31726885,-0.02499032,-0.011440992,0.02397561
1967-05-01,0.040820718,0.02083677,2.727356,0.013355851,-0.2630192,-0.04800856,-0.20625854,-0.53677857,0.017645597,-0.00066435337,0.0032593012
1967-06-01,0.03946054,0.020679832,1.6245236,-0.003123045,-0.41556692,-0.0587852,-0.015469193,-0.3328061,0.01890117,0.0025792122,0.013722062
1967-07-01,0.0035208464,0.035589337,1.6034935,-0.07217765,-0.5075873,-0.08703482,-0.11805701,-0.16095448,0.033287525,0.009589195,-0.012905836
1967-08-01,0.028108418,0.026277423,2.1840746,-0.020020485,-0.32459283,-0.11434269,-0.059936166,-0.4448105,0.034543037,0.00880456,-0.012173414
1967-09-01,0.043070257,0.033758342,1.2623535,-0.031843424,-0.54881084,-0.058994412,-0.122294426,-0.3320738,0.027689934,-0.017980218,0.015553057
1967-10-01,0.09323943,0.026068151,1.6684675,-0.016881704,-0.20563066,-0.078402996,-0.11596441,-0.39689088,0.020889103,-0.023211598,-0.054704666
1967-11-01,0.021935344,0.02135992,0.85838455,-0.0033323765,-0.12742126,-0.071759105,-0.01855576,-0.2560091,-0.014056683,-0.0619241,-0.006209612
1967-12-01,0.0058226585,0.019371986,0.51305956,0.018116415,0.063577354,-0.060093045,0.033130586,-0.2519809,-0.1274736,-0.050885797,0.004357815
1968-01-01,-0.016521275,0.016210854,0.20323023,-0.00082471967,0.0823074,-0.035788566,0.07829028,-0.31910735,-0.060932815,-0.052340627,-0.08842033
1968-02-01,-0.024332345,0.029043317,0.6039382,-0.016781628,0.04901734,-0.082692206,0.046227694,-0.20763218,-0.100694895,-0.07878667,-0.027865916
1968-03-01,0.018479764,0.016471207,0.7044035,-0.023885995,-0.09652895,-0.0340032,-0.037722737,-0.61533296,-0.11415964,-0.050183296,-0.059482157
1968-04-01,0.04187581,0.030679941,0.7258282,-0.044752717,-0.10076928,-0.078377545,-0.015702963,-0.31962806,-0.017227978,-0.013545632,0.02104628
1968-05-01,0.006725967,0.037300736,1.0100024,-0.005846143,-0.19108015,-0.04627776,0.02398473,-0.32334763,0.01684317,0.017810255,0.0041594803
1968-06-01,0.041503847,0.03302324,1.53234,0.008362591,-0.52357143,-0.013954759,-0.1341337,-0.23132575,0.010743082,0.037598312,-0.008412629
1968-07-01,0.0090321,0.03101468,1.6727905,-0.016000539,-0.25925964,-0.03459832,-0.07800555,-0.2242586,0.036854386,0.01446265,-0.010495573
1968-08-01,0.014202297,0.036482424,1.5056708,-0.012987673,-0.39056003,-0.10876632,-0.11159319,-0.3622914,0.02647683,-0.010941923,0.018963307
1968-09-01,0.039792836,0.025026202,1.4469762,-0.029651314,-0.253048,-0.07729888,-0.15020221,-0.30724192,0.02126944,-0.026898831,0.0003283322
1968-10-01,0.050096035,0.025658518,1.2219429,-0.0313251,-0.39234543,-0.061416328,-0.21291393,-0.42935503,-0.0040607452,-0.024518311,0.018591374
1968-11-01,0.02409631,0.030159175,0.84641623,0.005014986,-0.1141969,-0.08726728,-0.07993972,-0.26867014,-0.0056601465,-0.035528213,0.021418214
1968-12-01,0.013086408,0.022496909,1.0870717,-0.02823788,0.0376727,-0.09336734,0.02603048,-0.26182616,0.008585751,-0.073839664,0.0071723163
1969-01-01,0.034304917,0.007975638,0.12729782,-0.035974503,0.06689829,-0.057007372,0.057629526,-0.35482913,0.029212236,-0.05970651,-0.07783657
1969-02-01,-0.04030329,0.03736055,0.52783954,0.033744752,-0.002820909,-0.056549013,-0.014126718,-0.1414445,-0.043664455,-0.07330406,0.0050727725
1969-03-01,-0.010816455,0.024119496,0.67878747,0.041689336,-0.01789534,-0.053085983,-0.06281304,-0.34112972,0.0060912967,-0.037247658,-0.023751974
1969-04-01,0.038226306,0.022235215,1.4918387,-0.009594262,-0.17449623,-0.050335944,-0.034803152,-0.17897779,-0.019932449,-0.025789082,-0.026349247
1969-05-01,0.037309647,0.030790985,2.1660118,-0.039233804,-0.30374926,-0.05741477,-0.16415805,-0.38380665,0.0077719092,0.004207015,0.007415414
1969-06-01,0.025443614,0.027276993,1.630055,-0.014228582,-0.4154833,-0.04096532,-0.21488136,-0.26677614,0.03023076,0.0048181415,-0.00261724
1969-07-01,0.04291159,0.029008508,2.565484,-0.03449762,-0.26117414,-0.11873108,-0.09260541,-0.15840322,0.035221636,0.025698245,-0.008983135
1969-08-01,0.011184037,0.038684666,1.6171196,-0.0084738135,-0.33420366,-0.05695647,-0.12255055,-0.22980303,0.012711823,0.011184037,0.0060912967
1969-09-01,0.062671304,0.03272617,2.014402,0.026869595,-0.16828305,-0.115115225,-0.067040026,-0.24350244,0.023406506,0.009197891,0.011184037
