,r600_cluster1,r600_cluster2,r600_cluster3,r600_cluster4,r600_cluster5,r600_cluster6,r600_cluster7,r600_cluster8,r600_cluster9,r600_cluster10,r600_cluster11
1965-01-01,36.82667032877604,84.82975959777832,42.60945261260609,45.53147348864326,102.65411608146898,51.354659549773686,59.65054288823554,19.29772767153653,147.82164157965244,80.96923828125,27.733448189748845
1965-02-01,40.81593704223633,95.53884506225586,39.342329237196175,40.38912674476361,99.58313450668797,46.73572116427951,53.3457451678337,16.521070220253684,156.02054106883514,71.04927571614583,33.71791570958957
1965-03-01,38.37583669026693,98.48586082458496,39.36768441533846,43.512748849803,104.46371598677202,81.34872194320437,54.52618700392703,17.09468870451956,146.18494082719852,81.22534688313802,65.05044749085333
1965-04-01,34.0386594136556,95.85160255432129,46.704362154988104,59.128202241042565,90.21232489383581,81.58632914225261,45.15543592737076,24.319226814038824,177.34466943985376,50.38687642415365,62.12902875013755
1965-05-01,31.02474848429362,96.83625221252441,47.91698220335407,50.935274979163864,89.11887660171045,84.32858784993489,43.442531342202045,24.47119987372196,154.43409650753705,46.37266540527344,45.25871814136774
1965-06-01,32.7891845703125,92.52406120300293,48.501318472403064,44.66789508688039,79.16768391927083,77.61390322730655,34.101100678139545,17.656771341959633,143.56731512607672,39.16386413574219,21.4411842990929
1965-07-01,32.794236501057945,88.95049095153809,49.25540249043531,38.61159291760675,60.18810272216797,69.18129693894159,32.675107996514505,17.054376457676742,142.2631385998848,17.44818115234375,17.26259446479905
1965-08-01,36.84326934814453,83.1638240814209,51.204419234162,39.78660188872239,68.96249597722833,61.95546104794457,32.845006090529424,17.25674614761815,150.98523849096054,24.67156219482422,21.84227419571138
1965-09-01,30.186216990152996,90.69055557250977,42.89540420343846,42.30927763314083,82.9970157507694,50.5294920906188,36.88527776839886,16.61250338409886,143.41563689403046,33.38467152913412,18.24542972403513
1965-10-01,35.29559453328451,79.0716552734375,45.96317903495129,38.395115424846786,76.21327602502072,62.633266146220855,32.39680756913855,14.315442966692375,173.81241627228565,40.57341512044271,24.590916700766122
1965-11-01,40.337440490722656,81.91813468933105,44.72730974111047,50.68122929540174,64.58189993193655,53.51081727043031,29.90675784171896,18.378623326619465,173.8598163311298,56.9612070719401,16.81592027905961
1965-12-01,46.72094472249349,92.6064395904541,42.43478657286844,56.08810556345973,88.23364142215613,56.003164866613965,45.406942164644285,18.560187744371817,163.89741163987378,73.03500366210938,17.72938714900487
1966-01-01,42.109413146972656,93.48421096801758,39.70082757894885,46.80325738314925,92.32982288707386,83.4516373891679,48.727356119358795,17.968687866673324,177.14593349358975,82.78426615397136,37.533929314411864
1966-02-01,48.44211069742838,95.01826286315918,37.31652012577763,33.617746418920056,85.39157636237867,71.03154015919519,46.938137297934674,15.707238153977826,172.68234644180689,71.23622639973958,34.10452721824109
1966-03-01,42.09578196207682,99.76219177246094,44.139092841756685,50.69104556379647,88.3017568877249,82.85848223973834,43.52587841926737,25.81286791599158,164.65604733198117,62.572235107421875,53.856981304329885
1966-04-01,31.5812250773112,91.00048065185547,45.87645825044608,61.16132407352843,83.11996459960938,79.26303924076142,44.23035966589096,25.395758946736652,171.53785901191907,53.603668212890625,40.45562744140625
1966-05-01,28.300094604492188,94.48492050170898,50.85066964106304,52.495075094288794,76.71885634913589,57.312641446552576,37.28198599308095,16.371367916916356,134.6062489044972,45.21013895670573,22.9186581893706
1966-06-01,32.26473490397135,82.15950965881348,47.775543275683994,33.890497273412244,74.20801682905717,54.01238335503472,29.768231574525228,13.57679475437511,141.53328920022034,35.29362233479818,19.62729440608495
1966-07-01,26.974016825358074,87.59846687316895,50.50404709553032,38.85171166781722,54.553511648467094,62.2344970703125,21.56459727185838,13.88860254576712,161.54536711863983,16.575787862141926,18.33267480554715
1966-08-01,32.68824768066406,89.7350025177002,48.746463791333106,32.54490556388066,67.2410502578273,51.23200189499628,27.1860345881036,12.13538393829808,142.71359565930487,24.504903157552082,20.337131661428533
1966-09-01,36.63133875528971,82.7315902709961,44.59086288640528,38.174333243534484,68.42580275102095,39.829983786931116,33.4322158326494,12.65303474484068,136.5767356676933,33.37957255045573,14.701115245550453
1966-10-01,37.940673828125,86.12085342407227,43.14500235726313,38.75218424303779,74.30330912272134,40.553356352306544,34.40872760529214,17.639621098836262,129.31194794483673,44.29924011230469,17.51056993511361
1966-11-01,39.90888977050781,87.77695655822754,43.74436586482044,43.168682887636386,80.10391466545336,35.289225502619665,39.25111243065368,17.83601515220873,140.0626940604968,61.554606119791664,18.222405876911864
1966-12-01,37.01613998413086,89.0621566772461,44.029362996419266,42.725411776838634,85.77251434326172,44.326985071575834,40.53055377716714,19.72391533129143,138.52254427396335,69.0978495279948,24.56322253589899
1967-01-01,48.3893788655599,103.46368789672852,43.76462300618489,30.92546134159483,107.5044805353338,52.917044503348215,60.97061076062791,18.270898949016225,151.92074897961737,65.74706013997395,39.809632637131386
