,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5,ssta20_cluster6,ssta20_cluster7,ssta20_cluster8,ssta20_cluster9,ssta20_cluster10,ssta20_cluster11
1965-01-01,-0.3235724237230089,-9.6197966166905,-23.529141743977863,2.5407341104992747,-3.3158879531057255,-7.081558307011923,-0.8773359656333923,-4.576424157844399,1.8900355640447364,-4.446696393630084,-12.738519556382123
1965-02-01,-0.2050869074868567,-9.298697199140276,-22.46409734090169,2.3035424700855502,-1.822059248623095,-6.583401229646471,-0.47184500843286514,-3.94015076025477,1.6634108604125255,-3.904597619000603,-12.268038357005398
1965-03-01,-0.5885969709467005,-10.325425692967007,-24.259365929497612,1.938527575611363,-0.7261377416158977,-7.314841614829169,-0.15680987387895584,-4.465884532568589,1.5620862537959836,-4.171784625333898,-13.423912665423224
1965-04-01,-1.495716012554404,-12.252341679164342,-27.495960659450954,1.8001574736375077,-0.6437220463627263,-8.936741616990831,0.3779545798897743,-6.594667569646295,0.5515253557911459,-5.444366230684168,-15.508970092324649
1965-05-01,-2.7727374324092158,-14.303828648158483,-30.39770338270399,1.7113516316611386,-1.05461470390621,-10.746854543685913,0.5174022912979126,-8.610400838671989,-0.8389594138793225,-6.923400654512293,-17.555623895981732
1965-06-01,-3.414871368879153,-15.410381044660296,-32.65314949883355,1.891088203565609,-1.5885828356993825,-11.848130491044786,0.24734042584896088,-10.146628235870937,-1.4202227851129927,-7.84399200888241,-18.68730432846967
1965-07-01,-3.7950262611294967,-16.312551498413086,-33.79187477959527,2.0500140077263644,-2.592946196857252,-12.603779633839926,0.047642444260418415,-11.05889914170751,-1.7617471375555362,-8.531994539148668,-19.47853004231172
1965-08-01,-4.326234334780846,-16.962055478777206,-34.52487097846137,2.169780195112059,-3.639531135559082,-13.318974441952175,0.1032927818596363,-12.111747939631623,-1.9525968241241742,-9.308145186480354,-20.14021733227898
1965-09-01,-4.562305521081995,-16.917423520769393,-33.894617292616104,2.1814662323900933,-4.317194850821244,-13.793165153927275,-0.3072020225226879,-12.617776528844294,-2.326255643142844,-9.799316630643958,-19.893869231728946
1965-10-01,-4.202430336563675,-16.81548527308873,-33.980795542399086,2.246900493576682,-4.304939194729454,-13.644663492838543,-0.07853304035961628,-11.75525188446045,-2.1129686315104643,-9.556724323945888,-19.971889608046585
1965-11-01,-3.267186953697675,-15.773752757481168,-32.08860397338867,2.5791585092713847,-4.3267130851745605,-12.778141763475206,-0.10403801687061787,-10.326710736976478,-0.9945659986082113,-8.933266471414004,-18.838169995476218
1965-12-01,-2.1123999430809492,-13.429579053606307,-28.4634526570638,2.624102033806976,-3.6395032154886344,-10.64997712771098,0.23509060963988304,-7.82348614818645,0.4533141007963216,-7.237815856933594,-16.424250602722168
1966-01-01,-1.1026836471793091,-11.101216588701522,-24.955196380615234,2.766076347531652,-2.659116606963308,-8.502191967434353,0.20439263433218002,-5.5648322375315535,1.1060307224122983,-5.4793470046099495,-14.047765731811522
1966-02-01,-0.9132044550813274,-10.02415657043457,-23.734662797715927,2.48692473010904,-2.027144086988349,-7.672684060202704,0.29381483793258667,-4.362332371045958,1.2430902219043587,-4.820866865270278,-12.962254355935489
1966-03-01,-1.091415057947606,-10.936198234558105,-24.702665540907116,2.175899158568072,-1.9392797821446468,-8.317996395958795,0.6466121226549149,-4.7779368904401665,1.2429713921726875,-5.135642219992245,-13.78627384410185
1966-04-01,-2.0562323523156434,-12.830438613891602,-28.143333858913845,2.1721025190409824,-2.3367848835493388,-9.908162885242039,0.3423641249537468,-6.758546379377257,0.5749058048680143,-6.352651259478401,-15.90884994058048
1966-05-01,-3.12084769025261,-14.436299460274833,-30.536844465467663,2.132705682833519,-3.2582370858443412,-11.262122790018719,-0.22395383566617966,-8.939048029341787,-0.6788220537720986,-7.469243442311007,-17.59334452012006
1966-06-01,-3.7747656857525858,-16.00137846810477,-32.726735009087456,2.1948927252955692,-3.7317536379161633,-12.891464763217503,-0.22396685555577278,-11.00912184085486,-1.2187977725604795,-8.791319903205423,-19.093629893134622
1966-07-01,-4.229627126528893,-16.780237470354354,-33.92047246297201,2.4218730672576725,-4.033231735229492,-13.80016671286689,-0.0883659441024065,-12.258633577598715,-2.032068371772766,-9.754340227912454,-19.736971574671127
1966-08-01,-4.379566216174466,-16.938847133091517,-34.36466428968642,2.205231485987556,-4.858247229927464,-13.785088062286377,-0.9270870685577393,-12.073476359529314,-2.4062662754418715,-9.630096659940833,-20.03834948820226
1966-09-01,-4.335170616338282,-17.18773296901158,-34.266206953260635,2.163492857351811,-5.586135387420654,-14.18444315592448,-1.0557324439287186,-12.120692684965313,-2.0962678598907756,-10.05181256462546,-20.095412871416876
1966-10-01,-4.293364065664786,-16.666905539376398,-33.905701107449,2.2249350886373125,-5.858088794507478,-13.704901271396214,-1.4202167093753815,-12.053596298649625,-1.844334433663566,-9.831336526309743,-19.760572209077722
1966-11-01,-3.5676402810179155,-15.523029054914202,-31.650060017903645,2.3819898712564505,-5.788786787735789,-12.727753321329754,-1.2345147132873535,-10.779057808642117,-0.7992966416871772,-9.052841523114372,-18.49835059222053
1966-12-01,-2.3549608242364575,-13.300670896257675,-28.427702585856117,2.607375912412384,-5.029318520897313,-10.586475001441109,-0.7569686323404312,-8.243674602148667,0.448546179060666,-7.313000735114603,-16.213171622332403
