,abs_vo850_cluster1,abs_vo850_cluster2,abs_vo850_cluster3,abs_vo850_cluster4,abs_vo850_cluster5,abs_vo850_cluster6,abs_vo850_cluster7,abs_vo850_cluster8,abs_vo850_cluster9,abs_vo850_cluster10,abs_vo850_cluster11
1965-01-01,-5.6023564e-05,-2.287339e-05,-8.342239e-05,-4.897593e-05,-7.297136e-05,-1.0912918e-06,-1.0437187e-05,-3.515883e-05,-4.411037e-05,7.96211e-05,-6.5265005e-05
1965-02-01,-5.0917624e-05,-2.1267128e-05,-7.4655254e-05,-4.7522222e-05,-7.630054e-05,-1.0912918e-06,-8.07715e-06,-3.022339e-05,-5.0122624e-05,8.9213805e-05,-6.68264e-05
1965-03-01,-5.0083087e-05,-2.1958089e-05,-8.715538e-05,-5.7061075e-05,-7.455968e-05,-4.573012e-06,-1.1280696e-05,-3.796754e-05,-3.7999394e-05,3.652127e-05,-6.671871e-05
1965-04-01,-5.4704455e-05,-2.3223356e-05,-7.991374e-05,-5.3687032e-05,-9.005695e-05,7.482813e-07,-1.2725432e-05,-3.5033197e-05,-5.264418e-05,-2.3789617e-06,-7.057733e-05
1965-05-01,-5.3439187e-05,-2.374382e-05,-0.00010307441,-4.6938945e-05,-8.403572e-05,-3.7205318e-06,-1.1280696e-05,-4.2023574e-05,-6.215174e-06,-2.6715155e-05,-7.1654154e-05
1965-06-01,-5.3394317e-05,-2.3115672e-05,-8.685925e-05,-4.3134172e-05,-7.862468e-05,-3.6307974e-06,-1.1558877e-05,-2.7504415e-05,1.839023e-05,-7.300957e-05,-7.378087e-05
1965-07-01,-5.4659584e-05,-2.2658021e-05,-8.7936074e-05,-3.7624424e-05,-7.983611e-05,-3.9000006e-06,-8.2835395e-06,-3.202707e-05,-2.6109476e-05,-9.210522e-05,-7.797151e-05
1965-08-01,-5.0127957e-05,-2.5888496e-05,-8.6823355e-05,-4.5880068e-05,-7.565445e-05,-1.9617219e-06,-1.3156161e-05,-3.1004085e-05,-3.274988e-05,-8.539303e-05,-7.4956406e-05
1965-09-01,-4.9652357e-05,-2.4973195e-05,-9.4136776e-05,-4.3385426e-05,-7.7341465e-05,-7.5029675e-07,-1.2931821e-05,-3.5679295e-05,-2.8541297e-05,-8.463028e-05,-6.8755704e-05
1965-10-01,-5.61133e-05,-2.4336076e-05,-8.889624e-05,-4.106129e-05,-7.772733e-05,-3.3750985e-07,-1.2456228e-05,-3.6343336e-05,-3.4338198e-05,-8.422648e-05,-7.412187e-05
1965-11-01,-5.5332603e-05,-2.3169514e-05,-9.1040914e-05,-5.144365e-05,-7.74671e-05,-1.4951002e-06,-5.456881e-06,-2.6301961e-05,-2.7195267e-05,-2.3161643e-05,-7.324247e-05
1965-12-01,-5.438141e-05,-2.353743e-05,-8.475944e-05,-5.3381937e-05,-8.1765415e-05,-4.14229e-06,-8.94758e-06,-2.9909315e-05,-4.9503455e-05,3.2079373e-05,-7.776512e-05
1966-01-01,-5.807773e-05,-2.5132396e-05,-7.820371e-05,-5.1312243e-05,-8.216186e-05,-1.3466088e-06,-1.0790707e-05,-3.1981137e-05,-2.6455054e-05,7.96388e-05,-6.1320134e-05
1966-02-01,-6.452185e-05,-2.3038667e-05,-8.7140754e-05,-5.702315e-05,-8.251217e-05,-2.1857304e-06,-9.976029e-06,-3.324389e-05,-6.678172e-05,7.442485e-05,-7.0680806e-05
1966-03-01,-5.9853734e-05,-2.4301424e-05,-9.157261e-05,-5.387034e-05,-8.174637e-05,1.2766614e-06,-1.1116579e-05,-3.0555446e-05,-2.7856302e-05,8.4249885e-05,-6.6591114e-05
1966-04-01,-5.206539e-05,-2.3885937e-05,-8.354802e-05,-4.2929183e-05,-8.513544e-05,-1.4525176e-06,-7.874154e-06,-3.1573796e-05,-6.161368e-06,-3.303148e-05,-8.514953e-05
1966-05-01,-5.3067444e-05,-2.0154699e-05,-8.3841296e-05,-4.9658443e-05,-7.97667e-05,-3.5299527e-06,-9.332431e-06,-3.1622676e-05,2.6890208e-05,-6.485289e-05,-5.6977886e-05
1966-06-01,-5.723861e-05,-2.4529532e-05,-9.1254886e-05,-4.3564633e-05,-8.10376e-05,-2.5767768e-06,-1.3731704e-05,-3.5011748e-05,-1.0533222e-06,-9.5688534e-05,-7.652206e-05
1966-07-01,-4.8847403e-05,-2.2264723e-05,-9.0073605e-05,-4.578871e-05,-8.509471e-05,-8.7113185e-06,-8.859915e-06,-3.4734756e-05,-1.0859112e-06,-0.00010098396,-6.744653e-05
1966-08-01,-5.0419734e-05,-2.5116102e-05,-8.282295e-05,-4.3010652e-05,-8.533911e-05,-4.3364853e-06,-6.1877654e-06,-3.2412918e-05,-3.8721155e-06,-9.855621e-05,-6.71451e-05
1966-09-01,-5.726305e-05,-2.6525498e-05,-0.00010220419,-4.8346807e-05,-8.713141e-05,-8.010691e-06,-1.0334486e-05,-3.3252036e-05,-1.11390655e-05,-7.741526e-05,-6.870928e-05
1966-10-01,-5.5275228e-05,-2.316087e-05,-8.5861706e-05,-4.675818e-05,-8.66426e-05,-5.2326322e-06,-9.715328e-06,-3.0099225e-05,-3.4552977e-05,-7.957416e-05,-6.0489157e-05
1966-11-01,-5.830584e-05,-2.1295253e-05,-8.658677e-05,-4.95118e-05,-8.748987e-05,-1.1103511e-06,-4.72134e-06,-2.7117494e-05,-1.951398e-05,-2.6668826e-05,-6.958099e-05
1966-12-01,-5.4167263e-05,-2.2769824e-05,-8.7930996e-05,-4.918593e-05,-8.215371e-05,-1.3058743e-06,-9.096173e-06,-3.568793e-05,-4.375886e-05,1.0374684e-05,-7.003721e-05
1967-01-01,-5.305059e-05,-2.4086066e-05,-8.172776e-05,-4.6755915e-05,-7.999202e-05,4.5216802e-07,-9.9649515e-06,-3.6267902e-05,-5.2699368e-05,0.00012942248,-6.46589e-05
1967-02-01,-5.4558437e-05,-2.1880443e-05,-8.2401486e-05,-5.343695e-05,-8.056147e-05,2.024175e-06,-1.1954024e-05,-3.2410066e-05,-4.0412036e-05,2.8444992e-05,-6.807562e-05
1967-03-01,-6.1111146e-05,-2.2137096e-05,-8.253784e-05,-5.1407776e-05,-8.062563e-05,4.3260443e-06,-1.0430136e-05,-3.4391116e-05,-2.640031e-05,0.00011792917,-6.635122e-05
1967-04-01,-6.116729e-05,-2.4471048e-05,-7.786993e-05,-5.234617e-05,-8.384985e-05,-7.2683906e-07,-9.4115385e-06,-3.2081225e-05,2.4208744e-05,-2.0006559e-05,-6.5404805e-05
1967-05-01,-5.3748372e-05,-2.487207e-05,-8.2120765e-05,-4.119774e-05,-8.3320505e-05,3.0106894e-06,-8.224513e-06,-3.6773192e-05,5.6445424e-07,-5.5136137e-05,-6.753825e-05
1967-06-01,-5.393284e-05,-2.4896131e-05,-7.823887e-05,-4.5488683e-05,-8.3432795e-05,-8.097635e-06,-1.3357603e-05,-3.5024732e-05,5.970236e-06,-8.1780076e-05,-5.2211162e-05
1967-07-01,-5.4951437e-05,-2.2201259e-05,-9.300452e-05,-4.419739e-05,-8.0393045e-05,-4.528534e-06,-7.887655e-06,-3.629998e-05,-2.151585e-05,-9.92005e-05,-7.15565e-05
1967-08-01,-5.022739e-05,-2.4912171e-05,-9.031767e-05,-4.2160194e-05,-7.551661e-05,-3.0447518e-06,-6.8449954e-06,-2.9907682e-05,-3.499021e-05,-4.0907857e-05,-6.17956e-05
