,zgu50_cluster1,zgu50_cluster2,zgu50_cluster3,zgu50_cluster4,zgu50_cluster5,zgu50_cluster6,zgu50_cluster7,zgu50_cluster8,zgu50_cluster9,zgu50_cluster10,zgu50_cluster11
1965-01-01,-0.049208067,-0.008798981,-0.037150573,-0.038454056,-0.0423645,0.01759758,0.005540085,-0.032262422,0.0410614,0.027048493,0.013687134
1965-02-01,0.043341827,0.028351974,-0.05051117,-0.017923737,-0.040409468,0.08896637,0.053444672,0.043016814,-0.009124756,-0.00065193174,-0.051815797
1965-03-01,0.0368248,-0.0736496,-0.030632783,0.008798981,0.10851936,-0.04627533,0.015316772,0.045297623,-0.095158,-0.0029331208,-0.041387178
1965-04-01,0.027373886,0.14664765,0.026722718,0.14892845,-0.01759758,0.040409468,0.027048111,-0.18542786,0.068761446,-0.13556747,-0.052466966
1965-05-01,0.03258858,0.107541464,-0.067783736,-0.05572586,-0.17858429,-0.11764374,0.12285805,-0.16326752,-0.012383652,-0.10428257,0.05637779
1965-06-01,0.04334259,-0.004888153,0.06550255,0.19683342,-0.09483223,-0.1939003,0.10232735,0.16033459,-0.0410614,-0.07853775,0.01759758
1965-07-01,0.002281189,-0.17108878,0.18477555,0.1277462,-0.078863904,-0.1613121,0.026722336,0.022486115,-0.010754203,0.23691711,-0.021834183
1965-08-01,-0.064851,0.10167561,0.04920845,0.06843567,-0.06550255,-0.097113036,-0.0628952,0.07430134,-0.015642548,0.06191788,-0.04986
1965-09-01,0.008146668,0.013687134,0.02346344,0.19227104,-0.07071686,-0.14827652,0.03095894,0.17499962,0.08701076,0.09483185,0.00032615662
1965-10-01,-0.021833802,0.14371452,0.011405945,-0.10949669,-0.059310913,0.0026069642,0.16294137,-0.11959915,0.17336997,0.15055771,0.033239745
1965-11-01,-0.0052139284,0.11601448,0.010427857,0.016294098,-0.0058654784,0.06745796,-0.009450531,0.054748155,0.14697342,0.076582715,-0.038453676
1965-12-01,0.0006515503,-0.034217834,-0.02639618,-0.05507431,-0.041387178,0.07202034,0.02281189,0.06191788,0.13067894,0.076582715,-0.023789216
1966-01-01,-0.011160279,-0.024288941,-0.032823183,0.0045951842,0.0091903685,0.05776863,-0.021991348,0.010174942,-0.023632431,0.10995712,-0.02363205
1966-02-01,-0.0042671203,-0.10437699,-0.034464262,0.110285185,-0.033807375,-0.0059082033,-0.039058685,-0.06860008,0.13194847,0.29081154,0.016739655
1966-03-01,0.010831451,0.063019946,-0.005251312,-0.053829957,-0.09748383,0.0469368,0.10569,-0.078775026,-0.015426636,0.029540634,0.0052520754
1966-04-01,0.0029541017,0.04496727,0.0059082033,0.070897676,-0.016083527,0.017724227,-0.0016410828,-0.0498909,-0.048577882,-0.06072235,-0.011816407
1966-05-01,0.0039390563,-0.010831642,-0.12407074,-0.059409715,-0.007549286,-0.10470543,0.17724419,0.098468974,-0.21663189,-0.04201317,0.045295715
1966-06-01,0.14245185,0.07483635,0.18577805,-0.07713394,-0.036761858,-0.031838227,0.09617138,-0.1673973,0.16542797,0.11225452,-0.054486085
1966-07-01,-0.06860008,-0.06925659,-0.05481453,0.05612736,0.088293836,-0.13982582,0.08205738,0.09059143,0.106674954,0.05350151,0.10404892
1966-08-01,0.04923439,0.033151247,0.14015427,0.081401065,-0.10897217,-0.16772556,0.0019691468,-0.04004402,0.070897676,-0.0059080124,-0.10339241
1966-09-01,-0.1079876,-0.035120584,0.08238564,0.096171185,0.00853386,-0.13293305,-0.02067833,0.012144471,0.018380737,0.10339241,0.05350151
1966-10-01,-0.06400452,0.11159821,-0.019693756,-0.073195264,-0.10175095,0.06958465,0.06630249,0.03216667,0.13654366,0.20809785,-0.0022975921
1966-11-01,-0.0022975921,0.18840408,-0.061050795,-0.11061325,-0.14310837,0.07417984,0.09321747,-0.019365693,0.11061363,0.19267082,-0.026258087
1966-12-01,-0.06105118,0.07122612,0.019365693,-0.027571488,-0.06334839,0.011159897,0.0059082033,-0.0728672,0.20120506,0.017396163,0.0036102296
1967-01-01,-0.01240921,-0.0048980713,-0.036899567,-0.0032657622,-0.13225022,-0.021225357,0.05159416,-0.01893959,0.121147916,0.03951187,-0.0052246093
1967-02-01,-0.035919953,0.023511123,-0.11429062,0.036899947,-0.04506302,0.030041885,0.04506302,-0.029062653,0.09143219,0.03298073,-0.09502411
1967-03-01,-0.06661453,-0.055185698,-0.0032653809,0.18776283,0.021878432,-0.05910454,0.0009796142,-0.0009796142,-0.0071838377,0.121801,0.066941835
1967-04-01,0.0310215,0.029715348,-0.036899567,-0.1632721,-0.05910454,0.052573394,-0.027103424,0.050614547,-0.07477836,0.08163605,0.013388443
