,zgv850_cluster1,zgv850_cluster2,zgv850_cluster3,zgv850_cluster4,zgv850_cluster5,zgv850_cluster6,zgv850_cluster7,zgv850_cluster8,zgv850_cluster9,zgv850_cluster10,zgv850_cluster11
1965-01-01,-0.033850096,0.11832829,-1.0497955,-0.2989114,-0.88481295,-0.5236468,-0.10478823,0.39325023,0.22532406,0.16498259,0.048126053
1965-02-01,0.15482755,0.081681825,-1.0336063,-0.3280519,-1.448344,-0.83757,-0.09860691,0.6332918,-0.0017661095,0.15821259,0.003679347
1965-03-01,0.12612852,0.14673297,-0.26520842,-0.35675094,-0.9070362,-0.20722166,-0.124362424,0.8277092,0.033702947,0.13319287,0.07344005
1965-04-01,0.13142678,0.07049658,-0.31907424,-0.62490284,-0.5733918,-0.22061451,-0.038706876,0.10714302,0.08300638,0.1250983,-0.013687229
1965-05-01,-0.008536148,0.081387475,-0.037823845,0.09713511,-1.1138164,-0.28787324,-0.1857342,0.4998045,-0.03767667,0.24151334,0.07285136
1965-06-01,-0.17705089,0.11803393,0.016189193,-0.049009085,-0.17484328,-0.5992945,-0.19927423,0.7186529,0.0039737225,-0.17101674,0.0038265227
1965-07-01,0.120094396,-0.11406021,-0.19809684,-0.26682734,-0.56647456,-0.6824481,-0.24931356,0.69172007,-0.038559724,0.2943489,0.017808104
1965-08-01,0.11906414,0.09551625,-0.31907427,0.22311649,-0.75235593,-1.0243343,-0.10890911,0.48052463,-0.019427013,0.068730496,0.06681724
1965-09-01,-0.14732166,0.10876195,-0.25799686,-0.106112815,-1.4090483,-0.5392472,-0.2525514,0.3891293,-0.029582072,0.16409954,-0.0016189099
1965-10-01,0.21281429,0.08506684,-0.5255601,-0.09095383,-0.89025843,-0.6667004,-0.14202337,0.34953934,-0.10787888,0.16983938,0.03252556
1965-11-01,0.07476463,0.004856753,-0.7020222,-0.19471183,-0.4401989,-0.44431973,-0.07917988,0.26255924,0.010743761,0.04459386,-0.030023599
1965-12-01,-0.12818894,0.060194362,-0.70319957,-0.047978878,-0.9891597,-0.8247657,-0.10037301,0.4669846,0.071821116,0.35277718,-0.06608133
1966-01-01,0.038915396,0.11370816,-0.4723373,-0.2711057,-0.81056845,-0.7593564,-0.1252815,0.6667696,-0.008680058,0.2686464,-0.011862683
1966-02-01,0.11746955,0.087668136,-0.91313726,0.25721768,-0.6252502,-0.7875664,-0.11370814,-0.011428666,-0.16954955,0.10372615,0.019964028
1966-03-01,0.09331012,0.04123006,-0.25172034,0.006799364,-0.9027212,-0.5643455,-0.07363544,0.5160267,0.11515484,0.40984124,0.047016717
1966-04-01,-0.13569753,0.09157415,-0.004773998,-0.10039878,-0.3580505,-0.28484908,-0.07175479,0.7767164,0.13482957,0.0668361,0.034141373
1966-05-01,-0.17417899,0.078409456,0.16463086,0.15305753,-0.7038043,-0.11197214,-0.10893412,0.46076393,0.036166716,0.4041992,-0.010850024
1966-06-01,0.055841446,-0.025750708,-0.10763216,0.0480294,-0.48043862,-0.78004366,-0.02821002,0.5957381,-0.2135283,0.05482874,0.09924145
1966-07-01,-0.0078119277,0.058734704,-0.09027209,-0.03790269,-0.6614169,-0.7055403,-0.06538944,0.6154129,0.08217077,0.048174072,0.11587815
1966-08-01,0.13801217,0.0004340172,-0.07464814,0.1449562,-1.1424344,-0.49765402,-0.17417888,0.45960665,0.04065137,0.2256803,0.11038079
1966-09-01,0.14799419,0.14784956,-0.2007976,-0.13830152,-0.9574054,-0.38249916,-0.19804892,0.31088907,0.0069439886,0.32058176,0.13743353
1966-10-01,0.14510088,0.06972945,-0.55667806,0.024738025,-1.4162885,-0.6436229,-0.1452455,0.46249995,0.05656471,0.34633246,0.0151900295
1966-11-01,-0.027631331,0.088391446,-0.45005864,0.09605875,-0.83111113,-0.3824992,0.033852052,0.3282491,-0.031392716,0.24593368,-0.12774086
1966-12-01,0.24564429,0.05598607,-0.9467,-0.4260439,-0.7877111,-0.70742095,-0.063219406,0.57996947,0.010560608,0.04831872,0.055986095
1967-01-01,-0.014487934,0.093255736,-0.9317247,-0.17252311,-1.0847641,-0.945047,-0.022647822,0.28726095,0.12173204,0.20499611,-0.051124107
1967-02-01,0.080433086,0.14088278,-0.9758547,-0.066278175,-0.8661127,-0.75637066,-0.06727736,0.9435482,-0.0069942,0.07343884,0.039800216
1967-03-01,0.0646129,0.08109919,-0.7688602,0.28226513,-0.88359815,-0.62431383,-0.13222331,0.6607835,0.05945053,0.13855143,0.029642005
1967-04-01,-0.037968397,0.08692767,-0.022314763,0.03746886,-0.7901758,-0.039800216,-0.13172373,0.74338144,0.18084951,0.28193206,0.014654445
1967-05-01,0.20183206,0.09209004,-0.08343059,-0.24396367,-0.56886,-0.63713646,-0.19300607,0.62114984,0.10924244,0.33788553,0.024313116
1967-06-01,0.02381351,0.09325576,-0.2561202,-0.04046631,-1.3990026,-0.41865167,-0.20932582,0.46977577,0.09109087,0.11273952,0.14154887
1967-07-01,0.20383039,0.02514572,-0.35770234,-0.30507952,-1.2031657,-0.8101592,-0.26761064,0.5258958,0.10141562,0.12489605,0.0021649362
1967-08-01,0.28542918,0.08193183,-0.3117406,-0.14554557,-1.3167377,-0.75520504,-0.25278968,0.68809414,-0.010824347,0.013655281,-0.05195675
