,vo850_cluster1,vo850_cluster2,vo850_cluster3,vo850_cluster4,vo850_cluster5,vo850_cluster6,vo850_cluster7,vo850_cluster8,vo850_cluster9,vo850_cluster10,vo850_cluster11,vo850_cluster12
1965-01-01,5.7914076e-06,-2.5885136e-05,-4.285859e-06,-2.5113412e-05,-9.409749e-06,6.7762565e-05,1.0107673e-05,5.393436e-05,-5.595997e-06,2.5560079e-05,1.623659e-05,-6.175231e-05
1965-02-01,7.8104495e-06,-1.4336212e-05,-2.9667572e-06,-3.946208e-05,-1.5125879e-05,9.593045e-05,-1.3694662e-06,0.00010321695,-7.0766255e-06,5.288446e-05,1.2099794e-05,1.3975259e-05
1965-03-01,1.8071587e-06,-3.2898024e-06,1.3584868e-06,-2.2214961e-05,-1.2021039e-05,0.00012330868,3.6377605e-06,0.00010381818,-7.413182e-07,4.8191305e-05,-1.0342992e-05,4.392888e-05
1965-04-01,6.482369e-06,-1.943772e-06,1.0623553e-06,-1.1294185e-05,-1.5520716e-05,0.00014156979,9.928197e-06,0.00010974071,2.7268834e-07,3.4973305e-05,1.0807606e-05,5.062313e-05
1965-05-01,2.4801775e-06,-1.916851e-06,4.93892e-06,5.3575422e-05,-1.407598e-05,8.613137e-05,2.8243161e-05,6.157083e-05,1.3136159e-06,4.7195244e-05,-4.6829336e-05,2.9463561e-05
1965-06-01,-1.6848797e-05,1.3517609e-05,4.7684225e-06,7.9428144e-05,-1.5081016e-05,0.00010073129,4.326484e-05,-1.5341247e-05,5.957336e-07,4.713243e-05,-6.947852e-05,4.4018616e-05
1965-07-01,-1.7539758e-05,2.339746e-05,9.928197e-06,8.183305e-05,-1.3367069e-05,7.885384e-05,8.3654675e-05,-9.597734e-05,-3.7340942e-07,1.818384e-05,-8.665384e-05,-1.0226337e-05
1965-08-01,-1.4632336e-05,1.8094106e-05,1.46662205e-05,7.2123694e-05,-1.2092831e-05,7.805519e-05,9.793155e-05,-7.929555e-05,-1.1541051e-06,2.4205077e-05,-8.004036e-05,3.5080986e-05
1965-09-01,-5.488313e-06,2.9288494e-06,9.676944e-06,5.1089755e-05,-1.5296377e-05,5.0506475e-05,5.3099822e-05,-4.6335794e-05,3.3550168e-07,3.5915524e-05,-8.4634805e-05,3.564632e-05
1965-10-01,8.977004e-06,-3.4961922e-06,6.275972e-06,1.0017931e-05,-1.14826325e-05,2.4178156e-05,-4.599933e-06,2.9826915e-06,2.7134884e-06,3.762947e-05,-3.9767176e-05,2.3837161e-05
1965-11-01,6.123424e-06,-8.94312e-06,-3.8641083e-06,-3.5316312e-05,-6.933049e-06,3.40939e-05,1.2328528e-06,4.5921006e-05,6.984883e-06,3.3519595e-05,-1.8284562e-05,-8.268754e-05
1965-12-01,1.0960153e-05,-8.646995e-06,-1.3604949e-06,-1.821277e-05,-1.2577402e-05,3.3627275e-05,-9.894313e-06,1.4693142e-05,1.367458e-06,3.1078795e-05,1.4388039e-05,-0.000115117866
1966-01-01,8.299205e-06,-1.132644e-05,-4.890466e-06,-1.9033316e-05,-4.4260996e-06,3.8442373e-05,-8.8223896e-07,1.4213783e-05,4.510941e-06,2.3492992e-05,-1.4014888e-05,-0.000113446615
1966-02-01,9.4264396e-07,-1.1839689e-05,-4.9393493e-06,-3.1840093e-05,-9.249008e-06,0.000101824495,9.676016e-06,6.522906e-05,4.3968867e-06,3.313066e-05,-1.7376551e-06,-9.210198e-05
1966-03-01,5.0486306e-06,-9.9414865e-06,-9.718569e-07,-9.11051e-06,-1.3045417e-05,0.00011702643,1.6731146e-05,0.000121499026,-4.504618e-07,4.744459e-05,6.1321552e-06,-2.6569105e-05
1966-04-01,1.0229996e-05,3.4925906e-06,5.7625584e-09,-8.760198e-06,-1.8177903e-05,0.00015011875,1.4254518e-05,0.00012558872,1.4966245e-06,3.3415796e-05,-6.1369283e-06,2.2833101e-05
1966-05-01,-9.6400545e-06,9.847099e-06,2.2461318e-06,5.1241e-05,-1.38438045e-05,9.731932e-05,2.2213944e-05,6.214957e-05,3.1993077e-06,4.280906e-05,-4.388921e-05,-1.3371289e-05
1966-06-01,-1.708623e-05,2.5057177e-05,8.396968e-06,8.650851e-05,-9.729669e-06,0.00012402453,7.04756e-05,-5.0765113e-05,1.3011013e-06,2.4967563e-05,-7.1775714e-05,7.859278e-06
