,mgu600_cluster1,mgu600_cluster2,mgu600_cluster3,mgu600_cluster4,mgu600_cluster5,mgu600_cluster6,mgu600_cluster7,mgu600_cluster8,mgu600_cluster9,mgu600_cluster10,mgu600_cluster11,mgu600_cluster12
1965-01-01,-0.973739,1.0033944,-1.892404,0.32457963,2.754039,1.508839,0.48882484,-0.9258343,1.1650324,-0.2649433,1.0454333,0.19878884
1965-02-01,-0.15381661,1.1845856,-2.296825,0.98481905,1.5238298,1.9504108,0.80069506,-1.0363085,1.3282999,-0.6133121,0.2998127,-0.4223446
1965-03-01,-0.14143315,1.2579094,-2.0106995,0.6302582,1.7555329,1.6945927,0.4363575,-0.7905928,1.3810928,-0.44417876,0.41810837,-0.25190774
1965-04-01,-0.53086376,0.6129864,-1.7457564,0.3822609,1.3331883,0.87108594,0.33370438,0.58104974,1.5052544,-0.34511033,0.5161991,-0.13296051
1965-05-01,0.92648584,0.07723427,-0.39725152,-0.5259754,0.41387177,1.2152183,-0.08570747,0.13035354,0.8877056,-0.24506417,0.107867435,-0.89292014
1965-06-01,1.0806286,-0.7195503,-1.0359828,-0.28677732,0.5696438,0.8560955,-0.28384438,0.091573335,-0.24734536,0.44515648,0.6120087,-0.83002454
1965-07-01,0.60125464,-0.41191655,0.21671219,0.09320259,1.1347252,-0.014338684,-0.14795074,0.8075386,-1.2513916,0.4904545,0.6312355,-0.44320145
1965-08-01,-0.106889725,0.16163787,-0.19618186,-0.03095894,1.0952938,0.3258831,-0.32197267,0.97015417,-0.3128479,0.3128479,0.3776989,-0.2714607
1965-09-01,1.3553482,-0.6133121,0.26689833,-0.2196453,1.3269962,0.29003602,-0.036499023,0.4340765,-0.071042255,0.554327,0.58300513,0.5865898
1965-10-01,1.2758328,-0.091572955,-0.5223907,0.20889091,1.4850498,1.0969231,0.37509155,0.2913395,0.7570267,-0.44841537,1.1669877,-0.7609375
1965-11-01,0.3356596,0.5422695,-1.2660561,0.16750412,2.301713,0.5803978,0.4950165,0.5491131,1.3791374,-0.27797812,1.2865868,-0.37737274
1965-12-01,-0.047579,0.6341686,-1.7278328,0.064524844,2.8710313,0.6322136,0.58724177,-0.39366704,1.5919396,-0.2945984,0.9985062,-0.2945984
1966-01-01,0.19070168,1.1963981,-2.180103,0.51532096,3.2504609,0.40142518,0.6446434,0.042998124,0.53862536,-0.20350266,1.5682827,0.26389694
1966-02-01,-1.0326113,0.6807491,-1.7215658,0.6896111,2.6340451,1.3244076,0.56980705,0.11159821,1.3099655,-0.38304442,0.77068365,-0.24387474
1966-03-01,-0.27571315,0.65449065,-1.4609514,0.14671859,2.198484,1.4209073,0.7001144,-0.4138979,1.2492431,-0.40175325,0.7201363,-0.26980513
1966-04-01,-0.21630326,0.8031788,-1.1422402,0.2307457,1.7783496,1.1593082,0.40766144,0.04135704,1.4261593,-0.72013664,0.57341766,-0.5031765
1966-05-01,1.1461788,0.34792367,-1.3352394,-1.2633568,1.5407112,0.49923784,0.22779159,-0.21925774,0.8455204,0.35284692,0.81532323,-0.091576
1966-06-01,0.8025223,-0.384029,-0.7572266,0.60656893,1.0161998,0.8533977,-0.0469368,0.92265433,0.24059257,0.34956512,0.57177657,-0.7591961
1966-07-01,0.52221376,-1.0674038,0.25667572,0.16936684,1.3050419,0.13358955,-0.23829499,0.27308732,-1.3674057,0.22976074,0.8688248,-0.85799295
1966-08-01,0.49529877,0.18741913,-0.015098572,-0.42177543,1.0227646,0.42998123,-0.3229782,0.24321862,-0.45361367,-0.20612831,0.5606167,-0.9633549
1966-09-01,0.88523597,-0.29507867,0.31707,-0.6272472,0.48939094,-0.004266739,0.011159897,0.33151206,-0.11488037,0.20612831,0.21072388,-0.048577882
1966-10-01,1.2137944,0.45820886,-1.1268135,-0.4562397,1.0910362,0.6958477,0.32068062,-0.7060226,1.1422402,0.10207939,0.9131355,-0.16608429
1966-11-01,0.015427018,0.24912643,-1.1842533,-1.0516487,3.2635903,0.14212342,0.48807794,0.42899665,1.5738624,-0.30689508,1.4021984,-0.253722
1966-12-01,-0.21499062,0.74376905,-1.6752856,-0.4175083,3.1529765,1.4944305,0.73753244,-0.07450791,1.892574,-0.27440032,1.7616103,-0.33380967
1967-01-01,-0.8418306,1.090984,-2.3083405,-0.17078248,2.2182138,1.8384434,0.6792118,-0.36932144,1.9638363,-1.090984,0.4940613,-0.8078705
1967-02-01,-1.3149931,1.5007969,-2.480429,0.7402752,2.7250106,2.067677,0.68280375,-0.4019758,1.9419575,-0.87056655,0.7703177,-0.31250268
1967-03-01,-1.0560436,1.1226585,-2.4337332,0.8300751,2.0467784,2.1581302,0.50842935,-0.0466959,1.6307614,-0.3742195,0.77031785,-0.25437775
1967-04-01,-0.8225645,1.20756,-2.041554,0.20213088,1.506348,1.3865061,0.49928626,-0.6703951,1.6134542,-0.40132254,0.67496645,-0.27397078
1967-05-01,0.6341488,0.43071175,-1.4015274,-0.33993226,0.4493248,1.1504151,0.11135177,-0.5561043,1.3538517,-0.8780773,-0.34842223,-0.84117776
1967-06-01,0.7014168,-0.38826102,-0.41895637,-0.026776504,0.57765657,0.71513176,0.0029388429,0.6605984,-0.4787136,1.143884,0.013714599,-0.12637253
1967-07-01,1.0459206,-0.4248337,0.30205345,-0.00881691,1.4113235,-0.2315197,0.026776504,1.4495293,-1.1739258,0.33568725,1.0619214,-0.2142128
1967-08-01,-0.22956046,-0.473489,0.30433923,0.5058168,1.1030658,0.09012604,-0.13323021,1.4952457,-1.2839714,0.6952122,0.76541936,0.018939208
1967-09-01,1.1249443,0.0829422,-0.012408447,0.2625416,1.572963,0.096983336,0.048001863,0.9097517,-0.17012939,0.5169193,1.3065029,0.2151924
1967-10-01,0.7628071,0.25829658,-0.4646721,-0.92607915,1.5621868,0.6468838,0.116576,0.29486942,0.8601173,0.31642112,0.75627595,-0.20506974
1967-11-01,-0.22988701,1.4694484,-2.2978907,0.4068741,1.8528112,1.479245,0.60867804,-0.27527675,1.0400429,-0.3076046,1.2007027,-0.32719725
