,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5,ssta20_cluster6,ssta20_cluster7,ssta20_cluster8,ssta20_cluster9,ssta20_cluster10,ssta20_cluster11,ssta20_cluster12
1965-01-01,0.9924011,-14.542786,-2.493866,-4.9053345,-0.6661682,0.34375,-0.9201355,1.4150085,-17.957184,-1.5089111,-8.730377,-4.0585938
1965-02-01,1.1388855,-16.996918,-2.5329895,-6.321106,-0.5760498,0.018707275,-0.3590088,1.6243591,-19.224274,-1.45224,-10.485962,-4.1062317
1965-03-01,1.6088867,-16.053894,-1.8868408,-5.8012085,0.47125244,0.45578003,0.15988159,1.6323242,-18.018799,-0.84002686,-8.8558655,-3.247528
1965-04-01,2.234497,-14.542114,-1.0401917,-5.159149,1.1766968,1.2460327,1.5050049,1.7908936,-17.26944,0.4147644,-6.2668457,-2.5535583
1965-05-01,1.884552,-8.731384,0.77734375,-1.5977173,1.6669922,2.0851135,1.3017578,1.1131287,-11.224701,1.9578857,-1.4864502,0.9824219
1965-06-01,1.1571045,-3.1195068,1.8676147,2.26828,2.2488098,1.2478943,-0.2619629,1.5612488,-5.162262,0.9789734,2.5152588,4.025116
1965-07-01,1.5875549,0.3695984,2.0071716,4.9914856,2.2037659,0.9319153,-1.0699158,1.7671814,-1.1048279,-0.22018433,4.136261,5.5892334
1965-08-01,1.7134094,0.007446289,0.7404175,6.8312683,2.003296,0.62716675,-0.93310547,1.4215088,-1.3726807,-1.1451416,6.1781006,5.1008606
1965-09-01,1.4945984,-1.5346069,0.58898926,6.3614807,2.4321594,1.0200806,-0.5366821,1.7650452,-3.206604,-0.51620483,5.4239197,5.288208
1965-10-01,1.6365967,-4.13739,1.6036682,4.7471313,2.4334412,1.9933472,0.6366577,1.5617371,-6.676605,1.6191406,3.3879395,3.6134949
1965-11-01,1.814148,-8.612671,0.7663269,1.517273,1.3680725,1.4968262,1.1669922,1.397522,-11.934753,0.95095825,-1.6730957,0.6091614
1965-12-01,1.4075928,-12.047394,-1.134613,-2.0726624,0.03945923,0.74050903,0.15072632,1.5238647,-14.963348,-0.42160034,-6.3168335,-1.4090271
1966-01-01,1.2926941,-13.816437,-2.4617615,-4.3291626,-0.4335022,0.2341919,-0.18637085,1.4989624,-16.675781,-1.0623474,-9.153229,-2.5711975
1966-02-01,1.1972046,-15.783844,-2.8875732,-5.006592,-0.5809326,0.4826355,0.19366455,2.0343323,-18.179749,-1.2793579,-9.714691,-3.2264404
1966-03-01,1.6061096,-14.109711,-2.6173706,-4.500885,0.7331543,0.7906494,0.797699,2.1345825,-15.89389,-1.0263062,-7.2180176,-2.8059692
1966-04-01,2.581543,-13.044495,-0.9555664,-3.8244934,1.1508789,1.6546631,1.9723511,1.7504578,-15.551331,0.6783447,-5.4387207,-1.6762085
1966-05-01,2.0837097,-7.461029,0.56832886,-0.54415894,2.2597046,2.2556763,1.3388672,1.6187439,-10.257843,1.9334412,-0.86035156,1.6767578
1966-06-01,1.4456482,-2.55542,1.4491882,2.4749146,2.3488464,1.7714233,-0.44345093,1.5449829,-5.5126038,1.1844177,1.6564331,4.6448975
1966-07-01,1.5236816,0.99923706,1.941742,4.615509,1.5458679,1.0985718,-0.7819214,2.2453308,-1.4228821,-0.23980713,3.651825,5.983673
1966-08-01,1.5431213,1.8507385,1.0030212,7.1241455,2.3323364,0.6782532,-0.6727295,1.9142761,0.08520508,-1.1820679,6.425171,6.2930603
1966-09-01,1.7015991,0.01928711,1.6138611,6.769226,2.669342,1.2467346,-0.39675903,1.9840088,-1.9817505,-0.13504028,5.6517334,5.0954895
1966-10-01,1.46698,-3.2416077,1.9662476,4.332367,2.6898804,1.6192932,0.23852539,1.8285522,-5.22348,1.46698,2.224945,3.6732788
1966-11-01,1.5579834,-5.7330933,-0.20098877,1.5403137,1.4561157,1.2034607,1.3224792,1.1908569,-8.33374,0.2826233,-1.394165,0.59225464
1966-12-01,1.2379761,-9.941681,-1.9113159,-1.7953491,0.3852234,0.42053223,-0.21438599,1.2273865,-13.305847,-1.0570679,-5.6965637,-2.218933
