,vws_v850-200_cluster1,vws_v850-200_cluster2,vws_v850-200_cluster3,vws_v850-200_cluster4,vws_v850-200_cluster5,vws_v850-200_cluster6,vws_v850-200_cluster7,vws_v850-200_cluster8,vws_v850-200_cluster9,vws_v850-200_cluster10,vws_v850-200_cluster11,vws_v850-200_cluster12
1965-01-01,-5.669896602630615,0.16336393356323242,-3.7875349521636963,6.113627910614014,9.550887107849121,-6.050342559814453,9.2418212890625,-2.585855484008789,7.388895034790039,6.162930965423584,-1.2289068698883057,2.6057240962982178
1965-02-01,0.8109313249588013,9.61638069152832,4.171660423278809,-8.48902416229248,9.00486946105957,-0.46433544158935547,8.039405822753906,-7.749472141265869,10.325024604797363,-6.803139686584473,8.957775115966797,11.726125717163086
1965-03-01,0.0036793947219848633,-0.4930344820022583,-2.5770251750946045,-5.807504653930664,9.925446510314941,-3.1252501010894775,2.845618486404419,-7.033468723297119,5.60513973236084,-3.53145170211792,6.476413249969482,1.3900630474090576
1965-04-01,-1.3304572105407715,3.4541850090026855,-0.4584484100341797,4.362251281738281,1.5806539058685303,-7.00182580947876,3.0487191677093506,2.186276912689209,-4.542540550231934,7.550786018371582,-2.8007302284240723,3.2790472507476807
1965-05-01,5.9164137840271,-3.2554993629455566,0.8227052688598633,-4.464537620544434,-2.3893775939941406,8.461795806884766,8.308734893798828,-4.60288143157959,-6.11509895324707,0.37603068351745605,3.2459330558776855,-0.35027527809143066
1965-06-01,6.913520812988281,-10.095433235168457,-0.29802823066711426,1.4798393249511719,-7.77890682220459,9.143214225769043,0.5474891662597656,5.145955562591553,-14.333322525024414,0.3098022937774658,0.8499325513839722,-5.660330295562744
1965-07-01,0.3605773448944092,-13.13385009765625,-4.156207084655762,-2.631479501724243,-10.628204345703125,10.026996612548828,-2.399679660797119,1.7874341011047363,-16.05526351928711,3.21061110496521,-3.201045036315918,-6.360880374908447
1965-08-01,1.4386305809020996,-8.010706901550293,0.022076129913330078,-0.13392877578735352,-8.23661994934082,5.858280181884766,0.8337435722351074,5.4947590827941895,-10.266156196594238,5.223222255706787,-3.88687801361084,-1.722677230834961
1965-09-01,5.0157060623168945,-2.375396251678467,2.5770249366760254,0.9492752552032471,-3.1848554611206055,9.193253517150879,3.6330018043518066,5.152578353881836,-12.971221923828125,3.47552490234375,0.7402875423431396,1.1251487731933594
1965-10-01,0.2663857936859131,3.60503888130188,0.15158963203430176,0.08094596862792969,-0.3289346694946289,12.274351119995117,6.877463340759277,-4.101752281188965,-6.19310188293457,-11.021160125732422,8.941585540771484,5.2283735275268555
1965-11-01,-6.103325843811035,1.1442813873291016,5.048084735870361,0.6490393877029419,4.803774833679199,2.081782817840576,7.456594467163086,1.9971575736999512,-1.6299573183059692,-2.172295331954956,-1.0883551836013794,4.298230171203613
1965-12-01,-1.651297688484192,5.491815567016602,7.206398010253906,-2.396000623703003,7.1379618644714355,-2.014082431793213,11.835034370422363,2.36509370803833,3.9082181453704834,1.1045442819595337,8.250600814819336,6.887764930725098
1966-01-01,-3.920471668243408,-3.2709176540374756,-1.8387153148651123,-3.710704803466797,12.639543533325195,-3.26151442527771,10.855801582336426,-6.149787902832031,5.911087989807129,-0.8991045951843262,7.354863166809082,3.4170312881469727
1966-02-01,-4.265502452850342,1.5168321132659912,-3.587014675140381,2.1266028881073,6.460099220275879,6.131704330444336,3.5667614936828613,-1.251368522644043,7.783077239990234,0.606877326965332,-0.925868034362793,5.132057189941406
1966-03-01,-2.5555403232574463,4.462249755859375,-0.14973020553588867,-0.8788511753082275,5.390287399291992,-2.543243646621704,4.788473129272461,-3.2824909687042236,4.902760028839111,2.5577101707458496,0.8607679605484009,5.561717510223389
1966-04-01,0.5830075740814209,1.445945143699646,-0.23219013214111328,1.7953157424926758,5.039470195770264,0.6198974847793579,2.7248005867004395,-0.2553369998931885,-3.379417896270752,3.7642316818237305,2.5070767402648926,5.667324066162109
1966-05-01,5.866241455078125,-3.4843013286590576,5.001856803894043,-1.4416050910949707,2.430403232574463,-1.4235219955444336,8.792128562927246,2.9396305084228516,-7.763546943664551,5.756294250488281,3.8806886672973633,-0.30307698249816895
1966-06-01,-4.689375877380371,-9.4539794921875,0.7616710662841797,2.8651273250579834,-12.170823097229004,7.7375078201293945,1.3707184791564941,5.333867073059082,-12.550573348999023,3.777251720428467,-1.9913394451141357,-7.170413494110107
1966-07-01,6.464438438415527,-11.877873420715332,-4.015228748321533,-3.1428873538970947,-9.449639320373535,8.146190643310547,-1.488621711730957,2.924440383911133,-12.274983406066895,0.8014544248580933,-2.8087072372436523,-5.5494208335876465
1966-08-01,1.3909718990325928,-9.696296691894531,-2.6249802112579346,1.3309354782104492,-9.73463249206543,5.423561096191406,4.502033233642578,5.874197959899902,-12.512236595153809,5.414880752563477,-7.147989273071289,0.10633039474487305
1966-09-01,2.575070381164551,-2.548306941986084,2.2191896438598633,-1.6289489269256592,-4.11866569519043,6.024651527404785,2.6459569931030273,0.791327714920044,-10.975152015686035,1.5175553560256958,-0.14032697677612305,0.2575068473815918
1966-10-01,2.385556697845459,0.44991397857666016,6.619232177734375,-1.8322057723999023,1.644862413406372,7.006938934326172,4.8412766456604,4.18882942199707,-2.6510205268859863,-3.3642280101776123,8.33932113647461,2.0000195503234863
1966-11-01,1.3208084106445312,4.585939407348633,15.823661804199219,-5.039470672607422,0.5569674968719482,-0.4050673246383667,7.961017608642578,16.14482307434082,0.21049022674560547,8.652524948120117,5.794631004333496,5.103846549987793
1966-12-01,0.3739638328552246,5.5204877853393555,10.740791320800781,-3.02643084526062,8.648185729980469,-3.2144975662231445,12.753108024597168,-0.12803030014038086,3.872008800506592,1.6253323554992676,10.62867546081543,7.268063068389893
1967-01-01,1.6394691467285156,5.357209205627441,1.786846399307251,-3.4079976081848145,12.053303718566895,2.0091614723205566,7.965039253234863,-4.035808563232422,5.720240592956543,-3.867615222930908,12.587026596069336,7.352215766906738
1967-02-01,-6.289766311645508,3.9941766262054443,3.900921106338501,7.959210395812988,5.0191569328308105,2.8542916774749756,3.109912633895874,4.719406604766846,6.815995216369629,0.8784357905387878,-1.886763334274292,8.0632905960083
1967-03-01,-1.3796851634979248,-2.286430835723877,-5.570364952087402,3.018321990966797,5.048299312591553,3.1656994819641113,-7.1215739250183105,-4.904252529144287,-0.8001675009727478,-1.473773717880249,2.1074132919311523,-0.9675282835960388
1967-04-01,-2.326397657394409,-0.8451301455497742,1.1107423305511475,7.8701171875,-0.03663623332977295,0.22814351320266724,1.816821575164795,2.9300620555877686,0.4129897356033325,3.3272314071655273,1.5820170640945435,3.654459238052368
1967-05-01,8.741059303283691,-0.2897588908672333,-0.9317247271537781,-2.3064141273498535,0.48626208305358887,11.502095222473145,6.889267444610596,0.026644468307495117,-8.995016098022461,-1.9975045919418335,6.85596227645874,2.208162546157837
1967-06-01,-3.3347251415252686,-7.312248706817627,-0.5054128170013428,5.865119934082031,-5.935894012451172,12.56704330444336,0.5995011329650879,3.8351423740386963,-11.441312789916992,-2.661118984222412,-2.6444661617279053,-8.059127807617188
1967-07-01,-0.9775199890136719,-12.537067413330078,-5.272279739379883,3.4163241386413574,-9.955049514770508,8.885939598083496,-1.1490437984466553,1.8909265995025635,-14.065796852111816,-2.3172385692596436,-3.1082470417022705,-6.964204788208008
1967-08-01,6.442972660064697,-8.180692672729492,-2.1482126712799072,3.2056658267974854,-8.754383087158203,8.018327713012695,0.2456289529800415,4.56120491027832,-15.710261344909668,-0.9850136637687683,-4.075775146484375,-3.6178231239318848
1967-09-01,0.807661235332489,-2.636972665786743,-2.0549566745758057,4.032478332519531,-8.442974090576172,5.313078880310059,2.0491280555725098,3.7943429946899414,-10.586191177368164,1.8351397514343262,-2.6286461353302,1.0432984828948975
1967-10-01,6.656128406524658,2.388845920562744,4.1881818771362305,-5.4812726974487305,-0.10741066932678223,5.06911563873291,7.539560317993164,0.5179023742675781,-6.994180679321289,-2.9000868797302246,11.371371269226074,2.2880961894989014
1967-11-01,-1.039135456085205,3.2031681537628174,5.855127811431885,-0.7485437989234924,6.990849494934082,11.271453857421875,1.4229826927185059,3.5945091247558594,-0.036636173725128174,-9.22565746307373,9.282276153564453,1.9333913326263428
1967-12-01,-5.551214218139648,8.877613067626953,15.04248332977295,-4.24813175201416,4.241470813751221,-13.268959999084473,10.922576904296875,-1.0383027791976929,5.720240592956543,8.761876106262207,-4.278106689453125,10.963376998901367
1968-01-01,-1.0461618900299072,3.8066701889038086,3.3012847900390625,-4.502459526062012,10.104168891906738,-1.906166434288025,3.2906675338745117,-7.856832027435303,8.319747924804688,-1.8325530290603638,8.569609642028809,8.208620071411133
1968-02-01,-4.944849014282227,8.631190299987793,8.415304183959961,3.8923168182373047,2.0951552391052246,2.174431324005127,2.025080680847168,9.686553001403809,5.824672698974609,4.971038818359375,-4.819564342498779,6.159472942352295
1968-03-01,-3.9298315048217773,5.334859371185303,1.7419517040252686,0.6724315881729126,4.5385589599609375,1.2762043476104736,3.2439513206481934,-0.18615758419036865,4.083428859710693,-3.3989641666412354,-1.3781309127807617,9.089859008789062
1968-04-01,-4.887515544891357,-0.6434109210968018,0.5726284980773926,7.844090938568115,1.858742356300354,7.122819900512695,2.134793281555176,5.004306316375732,2.0640110969543457,0.602357029914856,-0.36382079124450684,-0.9704248905181885
1968-05-01,5.3589253425598145,1.5515472888946533,3.415952205657959,-2.134793281555176,1.9189071655273438,7.467528820037842,5.766631603240967,1.4637771844863892,-4.752321720123291,5.890500545501709,7.1107869148254395,4.031050205230713
1968-06-01,-0.685880184173584,-10.008613586425781,-0.18757295608520508,6.829072952270508,-8.922812461853027,10.339873313903809,2.22751784324646,3.683509349822998,-11.674827575683594,-1.5749053955078125,-3.5214178562164307,-10.762443542480469
1968-07-01,-3.2878360748291016,-11.279862403869629,-2.769710063934326,2.299715518951416,-9.889698028564453,7.903547763824463,0.0948481559753418,3.4548823833465576,-13.590903282165527,-2.173015594482422,-6.8814520835876465,-6.122666358947754
1968-08-01,-1.2740806341171265,-5.351139545440674,-1.9479280710220337,1.3604353666305542,-6.301745414733887,6.849599838256836,3.0634565353393555,3.4697465896606445,-11.999717712402344,2.611865520477295,-1.274788737297058,0.5648424625396729
1968-09-01,2.543914794921875,-2.4412803649902344,1.224533200263977,1.9047507047653198,-5.749643802642822,1.455991268157959,3.1370697021484375,6.239456653594971,-8.033079147338867,1.0942935943603516,-1.20188307762146,-0.20739221572875977
1968-10-01,6.534618854522705,3.6842169761657715,6.151686668395996,-10.305898666381836,-1.890594482421875,-0.5209574699401855,6.6910481452941895,-0.09060120582580566,-3.000460386276245,-5.2138214111328125,10.17778205871582,5.194002628326416
1968-11-01,-0.34046274423599243,2.1057724952697754,4.213668346405029,-1.5310204029083252,3.905057430267334,-1.8120262622833252,10.916041374206543,1.6711692810058594,2.4809184074401855,2.1737234592437744,6.454634666442871,0.4784882068634033
1968-12-01,0.6696003079414368,3.1045103073120117,3.3041162490844727,-3.142732620239258,11.998302459716797,-2.6465489864349365,8.683568954467773,-2.3188271522521973,7.970791339874268,4.267462730407715,8.917858123779297,3.653780698776245
1969-01-01,-4.808172225952148,4.871766090393066,2.7565038204193115,2.45367431640625,8.169577598571777,9.436161041259766,0.5587199926376343,0.4966399669647217,5.034536838531494,-3.3894166946411133,0.714677095413208,4.479602336883545
1969-02-01,-2.3363280296325684,4.172987461090088,6.826529026031494,1.374845027923584,9.270360946655273,-2.007758140563965,2.552093982696533,5.101159572601318,6.095953941345215,6.054314613342285,1.751867413520813,3.1812219619750977
1969-03-01,-5.987691879272461,-1.4528236389160156,2.5028841495513916,3.556730031967163,12.609054565429688,-4.67719841003418,4.097280502319336,-1.7049287557601929,5.506950378417969,0.08176392316818237,-0.2331784963607788,4.280491828918457
1969-04-01,3.21226167678833,3.8565311431884766,2.6717112064361572,0.2233365774154663,6.519914627075195,-0.17715513706207275,3.414400577545166,-5.495594501495361,2.3098304271698,-2.670954465866089,6.239040374755859,2.992710590362549
1969-05-01,3.411372184753418,-3.763410806655884,1.0220489501953125,0.2876877784729004,1.2908098697662354,7.65173864364624,6.443450450897217,0.31115710735321045,-8.504961013793945,1.3922576904296875,3.357619524002075,-2.9139750003814697
1969-06-01,7.591930389404297,-7.7365312576293945,1.4505523443222046,0.8554927110671997,-6.784890174865723,11.286447525024414,0.33462631702423096,4.761990547180176,-9.77003002166748,-0.9433132410049438,1.2567415237426758,-3.904226541519165
1969-07-01,0.7313327789306641,-10.325721740722656,-2.576320171356201,-0.19002532958984375,-9.93507194519043,9.73823356628418,-2.5331668853759766,2.315886974334717,-9.580760955810547,-3.3394501209259033,-3.3144664764404297,-4.20857048034668
1969-08-01,-3.3500490188598633,-2.677011013031006,0.4179043769836426,7.7410736083984375,-7.2648749351501465,3.319766044616699,-0.652597188949585,7.441272735595703,-6.546412467956543,4.9762420654296875,-4.123777866363525,4.634802341461182
1969-09-01,3.8504743576049805,-0.5806751251220703,1.8351457118988037,3.529475212097168,-5.88018798828125,9.58681869506836,3.128983974456787,6.83788537979126,-3.839118480682373,4.300175666809082,-3.5060062408447266,2.2628917694091797
1969-10-01,0.2846595048904419,4.746849060058594,6.130779266357422,-3.1615376472473145,0.8221814632415771,5.163996696472168,9.425561904907227,-0.2611902952194214,-2.1251044273376465,-1.9630910158157349,5.761327266693115,5.353264808654785
1969-11-01,-6.151219844818115,3.6135103702545166,13.733307838439941,2.669440269470215,2.5361952781677246,-3.5847420692443848,10.31739330291748,12.996675491333008,0.2627044916152954,12.034436225891113,-5.254088401794434,3.482536792755127
