,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8,sst_cluster9,sst_cluster10,sst_cluster11,sst_cluster12
1965-01-01,53.8585625442804,612.1162414550781,237.15057373046875,698.9894231160482,142.71870719061957,141.2794916253341,161.95428371429443,74.18753473382247,480.25360107421875,178.19397790091378,1778.8299560546875,1084.895420074463
1965-02-01,54.69307618982651,508.8683605194092,239.0229606628418,662.6957575480144,145.57438956366644,142.22104925858346,165.8665895462036,75.05306946603875,419.927978515625,181.1183384486607,1633.67919921875,1087.5144958496094
1965-03-01,55.83099664426317,564.6896362304688,248.23345184326172,693.2843526204427,150.65173043145074,144.8579185887387,169.1991686820984,75.35668925235146,470.8229064941406,186.58682959420338,1815.7012939453125,1148.8494873046875
1965-04-01,58.00949171477673,671.6178894042969,262.4013328552246,743.2190577189128,157.97763400607639,151.66173232229133,180.1967978477478,77.25378337659333,526.5945911407471,199.44778169904436,2126.8035888671875,1216.1972045898438
1965-05-01,57.96311696370443,946.4080810546875,281.89647674560547,870.318349202474,162.93026606241864,154.802784166838,180.4755687713623,76.56353398373253,801.3595581054688,208.39248384748186,2595.928955078125,1393.6781883239746
1965-06-01,56.26481748094746,1188.7290954589844,289.01622772216797,979.3659210205078,164.03218375311957,149.83180196661698,166.06260538101196,75.54484919497841,1046.624755859375,199.83354296003068,2950.93994140625,1534.5343589782715
1965-07-01,55.25884815290863,1330.3474426269531,286.3201713562012,1040.4752731323242,160.1757049560547,144.59278709010073,159.5247983932495,74.95756149291992,1227.8854370117188,187.8160067967006,3068.795967102051,1601.2336730957031
1965-08-01,55.01961427576401,1315.4281616210938,272.99768447875977,1092.8349812825522,157.57268269856772,142.36900931910463,158.9693784713745,74.49338812577096,1241.5443420410156,179.78229522705075,3262.1917724609375,1612.7349853515625
1965-09-01,55.87620828665939,1272.1428871154785,275.6322479248047,1099.3516286214194,162.28245629204645,145.21758430882505,163.16536664962769,75.29557378668534,1175.7316589355469,187.22545078822543,3202.0172119140625,1625.2586364746094
1965-10-01,56.84043285893459,1159.9021911621094,285.1092720031738,1059.9230448404949,162.14773390028213,151.89015237908615,171.84025049209595,75.3290427358527,1015.6646728515625,202.87803922380718,3027.2308349609375,1554.6310424804688
1965-11-01,56.81434706145642,943.3517456054688,276.2448310852051,946.8079249064128,156.94087346394858,151.98951520417864,176.84191465377808,75.51700190493935,782.1998596191406,200.46309062412806,2541.0430908203125,1399.6284484863281
1965-12-01,55.55680966844746,765.5601501464844,256.41923904418945,813.7049357096355,149.12494023640951,147.11780548095703,170.46918869018555,75.12925298590409,651.7959594726562,189.27891595023019,2069.3235397338867,1261.016845703125
1966-01-01,55.280528349034924,683.7295532226562,243.0521583557129,731.1063766479492,146.23602761162653,144.62414791709497,167.83076524734497,75.3667630647358,571.2974548339844,183.5803849356515,1788.897705078125,1173.9914894104004
1966-02-01,55.89159423229741,587.6373291015625,240.87465286254883,715.3839747111003,146.5873188442654,146.4576018484015,170.5568790435791,76.67406483700401,482.3783874511719,184.34316090175082,1750.1678466796875,1151.55029296875
1966-03-01,57.12474000220205,671.2738037109375,246.36877059936523,752.168083190918,152.58528391520184,148.21142899362664,174.76602792739868,77.46014344064812,582.8460693359375,187.74148396083285,2015.679931640625,1191.4779663085938
1966-04-01,58.86089474547143,749.2378234863281,265.47712326049805,799.2139180501302,159.3271573384603,154.6588094610917,184.3150496482849,78.20510864257812,613.9610290527344,201.53799057006833,2224.9114990234375,1273.5512733459473
1966-05-01,58.29945732565487,1004.6882629394531,281.2614631652832,911.7844263712566,164.58781560262045,156.02340698242188,180.42901754379272,77.47120606271844,843.4776306152344,208.97933415004184,2666.3177490234375,1432.3539733886719
1966-06-01,57.148140551997166,1232.7545166015625,289.5623970031738,1002.2621790568035,166.17139180501303,152.23437861392372,169.07256841659546,76.70889904624538,1064.6354675292969,202.40592956542966,2888.2568359375,1574.0097045898438
1966-07-01,56.094861498066024,1394.708251953125,289.1132926940918,1056.9110870361328,160.60537762112088,147.03539798134253,162.3160481452942,76.84616791574578,1269.2649841308594,190.02117429460796,3050.238037109375,1638.5597229003906
1966-08-01,55.512783574123006,1435.3034973144531,277.98980712890625,1124.6674855550132,159.894773695204,142.59370502672698,158.91895294189453,75.3898118671618,1323.590087890625,181.4080238342285,3291.0858154296875,1662.5511169433594
1966-09-01,55.7012819776348,1344.216251373291,280.8319282531738,1114.33957417806,162.07762824164496,145.9665198075144,163.0955457687378,75.1364456979852,1222.1138000488281,189.4465582711356,3211.0565185546875,1616.925048828125
1966-10-01,56.06623630897671,1194.0872192382812,287.4004364013672,1039.960034688314,161.30232281155057,150.4376260857833,169.83182430267334,75.26918712415193,1068.934726715088,201.15553992135182,2896.27685546875,1538.9869689941406
1966-11-01,55.973729900285306,1068.0397033691406,266.3183403015137,944.8116302490234,155.4928355746799,148.34372871800474,174.43053722381592,74.57888251856754,945.0675964355469,194.01427677699496,2553.961181640625,1386.677646636963
1966-12-01,55.23195453718597,857.232666015625,247.1633529663086,817.0756657918295,148.64724477132162,144.800497356214,167.37483739852905,74.33836585596988,743.0344104766846,183.25702122279574,2122.3358154296875,1227.4467468261719
1967-01-01,54.23388761632582,676.4488220214844,233.98134231567383,714.8202260335287,143.6928325229221,139.99541433233964,162.135112285614,74.37835492585835,567.6322937011719,177.8632436479841,1745.819091796875,1124.8374938964844
1967-02-01,54.68499426748238,538.5963439941406,233.6985206604004,674.6920903523763,144.13410822550458,141.1868045204564,163.13868761062622,75.07226843582956,447.5593566894531,179.55938066755022,1641.1956787109375,1107.5714111328125
1967-03-01,56.0298620485792,559.9815368652344,251.96823120117188,680.265744527181,150.8771684434679,147.60940953304893,173.03682565689087,76.30488245110763,476.6326904296875,191.32992880684986,1817.63916015625,1142.8420066833496
1967-04-01,58.45664155249502,709.6038818359375,264.43410873413086,738.6497497558594,159.74485609266495,154.47175879227487,183.8537096977234,78.10719640631424,591.6961669921875,200.67334856305803,2059.8358154296875,1240.0016784667969
1967-05-01,58.93706153420841,975.5035400390625,284.92197036743164,867.5264358520508,165.62955644395618,158.53354805394224,186.1639380455017,77.95954754478053,830.5526733398438,210.32265254429407,2500.262451171875,1400.5035400390625
1967-06-01,57.04976250143612,1242.9435729980469,293.2095527648926,964.7683461507162,166.32201936509875,152.8384058099044,171.14907503128052,76.86520626670436,1086.8491172790527,206.35914121355327,2849.737548828125,1522.8302001953125
1967-07-01,55.74870390050551,1340.1542663574219,290.9356689453125,1057.8797022501628,161.24786800808377,144.96082506681742,158.50911140441895,76.11262170892013,1216.6389465332031,188.5962758745466,3088.6322021484375,1617.1852111816406
1967-08-01,54.51049056707644,1376.2381553649902,277.20497131347656,1120.126215616862,156.3484297858344,141.03067297684518,158.37774276733398,75.05361155459755,1274.4338989257812,177.32112067086354,3279.595947265625,1631.5086364746094
1967-09-01,55.243308871400124,1314.7873878479004,279.5610237121582,1107.366434733073,160.23973888821072,143.28939538252982,158.22521448135376,75.05415364315635,1201.9142150878906,184.49435915265764,3204.3212890625,1603.13720703125
1967-10-01,55.39834639605354,1144.8195457458496,282.23926544189453,1045.1024373372397,160.20718680487738,147.64130240992495,168.7226414680481,74.37054985447934,973.8258361816406,197.23168781825473,2939.9871826171875,1535.3256225585938
1967-11-01,55.38556342031441,1001.5213012695312,268.61894607543945,961.4604949951172,153.41729058159723,147.13073529695208,171.36588096618652,74.5716697291324,838.7786865234375,192.3082624162946,2579.193115234375,1416.1666870117188
1967-12-01,55.02734838747511,838.4033203125,253.15839767456055,809.9138895670574,148.87221654256186,144.11429355019018,165.28512239456177,74.73918513247841,675.4722595214844,184.99513353620256,2048.66943359375,1237.5358581542969
1968-01-01,54.3243221208161,692.4316883087158,237.22845077514648,700.7351557413738,144.23064125908746,140.68296332108346,161.05315685272217,74.44678356772975,540.5364990234375,177.0975385393415,1713.7786865234375,1114.7796630859375
1968-02-01,54.37609728644876,612.31689453125,231.53079986572266,645.1466242472331,143.93412272135419,140.56473782188013,165.153706073761,74.93183236373098,498.7663269042969,176.1506080627441,1644.830322265625,1054.8080444335938
1968-03-01,55.6428871902765,596.2051391601562,243.90325546264648,685.8656565348308,151.23071670532227,145.1082932321649,170.87894678115845,75.58170619763825,498.8533020019531,184.78119713919503,1818.78662109375,1128.1716346740723
1968-04-01,58.07119257309857,695.6092357635498,264.22718048095703,770.8070119222006,159.89742279052734,153.32389630769427,182.41760730743408,77.7026377226177,550.5149841308594,199.33622905186243,2227.3834228515625,1239.0510559082031
1968-05-01,57.93282003963695,1032.1678161621094,282.16501235961914,902.5178273518881,165.5739466349284,155.798349882427,182.31632709503174,76.9342020938271,877.9350280761719,207.7289717538016,2622.08251953125,1422.4394798278809
1968-06-01,56.784940233417586,1183.0238342285156,289.6863555908203,970.077387491862,165.63458972507053,151.30638323332133,171.73866033554077,75.93528847945363,1004.7286987304688,203.21411405290874,2816.168212890625,1528.8429260253906
