,r850_cluster1,r850_cluster2,r850_cluster3,r850_cluster4,r850_cluster5,r850_cluster6,r850_cluster7,r850_cluster8,r850_cluster9,r850_cluster10,r850_cluster11,r850_cluster12
1965-01-01,48.76075,32.36409,77.26407,61.006645,75.37379,48.590397,33.674515,47.404465,41.564896,59.02627,69.13946,80.402534
1965-02-01,40.757347,35.710583,76.89224,55.933674,66.88553,33.109394,54.06141,42.323303,32.201927,41.415833,50.431538,72.71363
1965-03-01,30.919352,22.816029,80.48935,54.95086,65.75529,26.968428,53.768204,38.598427,21.46957,26.622805,40.736053,64.03372
1965-04-01,48.207096,19.462986,81.49019,47.501106,54.63472,32.468925,61.76833,67.60626,45.768074,28.99303,44.364285,68.672615
1965-05-01,51.854984,23.191135,78.621994,29.731781,44.880264,23.857813,63.596367,68.155,36.72616,11.757702,74.543304,73.74559
1965-06-01,75.22473,24.798042,70.34996,20.635815,44.534637,32.837482,68.07474,55.552013,43.93676,11.236809,85.85553,65.448975
1965-07-01,74.8185,31.780954,71.04285,23.045351,39.779446,64.61522,74.39425,55.496323,40.675446,12.344116,87.0087,70.47281
1965-08-01,80.48772,17.672619,80.16174,21.199295,36.183975,58.990234,71.63581,53.81079,45.41262,14.466999,85.066,74.9004
1965-09-01,76.76283,20.280361,79.65395,29.687555,45.383137,40.740967,71.31312,59.44233,42.79833,14.13612,87.66719,75.23292
1965-10-01,68.326996,29.959467,84.88909,42.01699,59.014805,28.27066,56.66915,71.75539,46.87047,22.229614,83.275635,79.97173
1965-11-01,70.469536,45.284855,85.1692,45.045704,56.611816,30.87185,57.663433,73.624374,56.249813,54.921375,63.10496,80.96438
1965-12-01,56.349735,49.014645,79.28703,41.46825,54.59377,21.862698,52.918064,60.321953,62.516907,39.445286,66.92648,75.73415
1966-01-01,62.346222,44.11629,82.20954,36.58629,56.602276,28.819893,47.563644,54.425518,49.16256,32.67272,65.09425,84.34854
1966-02-01,28.831385,40.130493,79.124985,58.62308,59.90024,35.606255,51.40334,53.53249,47.01535,49.016457,46.547497,73.74875
1966-03-01,29.72113,31.564644,81.039085,59.035122,64.53775,20.277023,50.272278,57.2425,31.779692,21.72327,38.186844,67.05104
1966-04-01,37.696007,29.49459,81.460976,46.16993,62.78945,22.184559,57.176834,66.320526,23.855705,26.140808,39.395058,77.10418
1966-05-01,41.71792,25.272404,76.330986,26.418238,51.922085,18.74049,63.871265,65.095894,49.694435,14.817074,66.64064,78.44044
1966-06-01,74.07379,18.84227,69.15228,20.459244,39.922012,45.977863,61.24143,63.01928,47.54887,12.197086,86.28398,69.15556
1966-07-01,77.603226,28.176388,70.21111,23.382925,35.02841,60.755516,77.645905,64.00916,41.671955,14.582325,88.37702,75.337814
1966-08-01,82.13403,30.527155,78.082565,26.249153,29.872158,62.533363,76.349045,55.09693,44.071968,13.812416,87.923935,69.14079
1966-09-01,77.96273,35.809814,80.228134,26.196623,37.86181,53.197605,75.922226,60.69642,50.067078,17.256485,87.95841,76.68721
1966-10-01,73.48282,37.766594,79.64701,42.863754,54.295834,25.255987,65.09918,72.128494,55.522106,31.789541,72.62426,80.68614
1966-11-01,76.76765,41.118736,82.00763,35.639084,38.73678,27.211128,49.36612,52.09281,53.95274,41.43064,74.58761,81.262344
1966-12-01,58.307896,48.143127,83.67056,37.1116,47.937927,17.791649,51.152176,59.560432,46.112473,34.30775,62.5071,75.33125
1967-01-01,55.544052,58.278667,83.4949,33.84616,49.80963,15.009563,55.652153,73.08174,59.450886,38.572197,68.77628,70.02451
1967-02-01,28.790749,45.870705,74.98702,59.582634,72.30815,28.914051,51.324734,40.953796,30.56428,40.391335,46.727066,64.11443
1967-03-01,40.23763,29.359968,79.06783,50.69133,62.168613,39.34073,42.521263,55.30589,27.409082,33.949192,48.18305,75.69813
1967-04-01,37.918526,22.551296,81.04743,59.08267,62.08078,26.079779,56.815926,69.17322,44.206963,34.30052,51.711533,75.16945
1967-05-01,44.446808,35.009933,71.08525,39.784958,49.132313,18.20023,69.13099,66.69365,34.814,21.232124,68.16315,77.912506
1967-06-01,67.002754,29.714674,65.55015,26.36861,38.535038,40.921703,67.59393,62.384815,39.762997,13.749512,82.8159,74.46003
1967-07-01,78.01892,37.46247,74.19823,23.446507,41.54835,73.514145,73.52597,56.907135,42.44525,17.36245,86.903465,72.02438
1967-08-01,80.311,35.775085,75.769066,21.48042,28.140453,77.77907,79.15229,56.32778,41.83212,16.577026,90.55356,74.14079
1967-09-01,78.598274,29.106606,76.902435,26.995258,47.091904,60.88829,71.671364,52.15576,50.118732,18.173206,88.58072,66.447044
1967-10-01,68.02464,31.5355,83.93913,42.44863,53.081375,38.64145,73.83676,71.29639,50.49371,26.932764,75.00729,78.8871
1967-11-01,43.27459,53.307713,87.29027,51.650726,61.729454,48.321556,65.74101,79.40396,58.84113,54.993412,70.76095,83.99319
1967-12-01,60.70756,67.411514,83.077705,48.488773,53.952938,43.49248,66.999374,36.790222,52.562828,35.344368,71.2947,77.105125
1968-01-01,46.472725,59.91754,76.2242,39.49842,60.93802,38.062675,67.505104,44.59274,42.115593,33.02308,65.885864,80.43002
1968-02-01,43.78473,46.018826,74.42146,59.098267,66.647194,44.261166,67.1687,53.99912,38.57774,48.161175,49.17038,57.841187
1968-03-01,36.74765,26.805275,81.37163,61.026543,67.10593,32.56757,58.6669,52.46036,26.983938,24.521282,44.597565,69.2692
1968-04-01,43.736443,20.73555,81.24769,51.523586,63.69362,22.332254,60.361786,66.2786,42.117203,33.126095,49.28466,78.14281
1968-05-01,47.019985,17.637112,78.71743,33.60414,45.378212,24.865732,63.288002,70.52628,35.422966,28.307013,68.16664,79.53027
1968-06-01,71.387405,26.652365,66.136955,24.880219,48.80018,38.246166,67.67894,63.758,42.20895,16.568352,88.48275,65.122925
1968-07-01,78.7126,31.854527,72.49641,24.76111,34.450775,60.899387,73.508835,68.24068,49.769146,14.297234,87.682785,73.33822
1968-08-01,77.36861,25.504736,79.22928,21.292465,35.88491,62.431705,72.461,58.526867,47.26947,15.671814,88.84007,73.637596
1968-09-01,80.81954,20.143227,77.42011,22.760403,26.48497,45.99951,66.43956,43.878082,51.454376,18.145737,87.90169,70.92868
1968-10-01,77.29134,28.445436,83.1985,30.776108,49.21706,33.10034,65.82792,67.39243,42.217,20.883633,83.61055,76.49138
1968-11-01,74.58886,38.8739,82.06053,50.67856,67.249176,35.37307,57.18609,76.66522,56.511673,36.181076,70.05145,75.94412
1968-12-01,58.428684,45.429718,78.21041,71.57251,70.011215,40.992107,49.054493,67.69503,49.970345,35.614502,57.957077,76.69902
1969-01-01,37.39974,50.78565,84.04989,61.325592,69.98549,31.418692,57.258015,45.99112,48.746845,57.01737,55.775703,83.093994
1969-02-01,30.67503,49.358486,83.12741,62.669197,73.74892,34.939804,51.342144,68.11714,40.65681,33.91706,38.342266,66.85543
1969-03-01,27.847445,31.8933,82.935234,63.519814,73.69544,24.677273,46.161575,49.281616,21.002415,26.53392,40.08862,74.48924
1969-04-01,33.587845,22.330978,81.37103,59.831585,65.22773,20.806889,53.12526,37.66545,32.586826,34.055767,42.538525,78.065506
1969-05-01,65.44665,20.290504,77.94016,48.076714,61.43923,25.120129,58.77876,70.902954,41.321926,21.966667,64.08299,70.2746
1969-06-01,70.3615,27.795639,77.132996,26.243141,41.92187,36.101257,65.02218,55.892685,44.062614,11.859554,87.46071,68.49483
1969-07-01,77.15305,35.767025,73.12391,27.601786,54.23156,62.664185,74.20849,60.032124,46.90858,13.9819145,88.54529,66.04826
1969-08-01,75.90805,25.791931,78.43649,24.160889,37.12233,68.12383,70.298,51.188396,47.842754,17.462917,87.84674,72.74122
1969-09-01,77.47057,25.721743,78.47995,33.432426,45.331017,51.313732,68.89925,41.039505,47.93467,17.561516,85.65921,68.62685
1969-10-01,79.63638,29.155956,83.09065,46.985455,58.504692,34.33652,57.82286,63.48639,46.61279,16.959904,85.34002,70.14926
1969-11-01,71.86052,40.61503,83.8176,46.527557,60.20425,44.009136,48.220436,63.553234,50.966133,48.710083,75.09419,77.68782
1969-12-01,52.56375,46.990467,83.204285,50.257565,64.56763,29.388245,42.215992,55.77069,55.501637,32.264294,65.61376,77.99866
1970-01-01,41.388737,53.231503,78.54716,58.13179,67.34651,44.10615,50.841766,60.064762,40.526512,47.010574,63.598064,80.68204
1970-02-01,40.061474,38.74414,76.1508,53.309288,66.8583,37.018036,45.397007,47.80164,42.054024,32.541412,44.240204,76.14749
1970-03-01,36.223663,34.39495,78.67624,50.08215,60.053177,31.905916,43.56333,54.33866,30.38337,31.92412,38.193043,68.57117
1970-04-01,40.845917,31.055277,80.94682,50.533947,55.46733,17.694927,61.86865,64.140884,37.724693,16.696995,37.524445,77.48799
1970-05-01,62.015938,27.34986,73.535995,25.325865,42.337017,22.585281,59.560005,65.574066,35.67091,15.715614,75.39118,74.68287
1970-06-01,78.9642,26.686228,74.62991,18.605145,38.664703,50.512436,67.42098,56.675438,40.941902,11.823189,86.35518,68.928635
1970-07-01,79.04033,35.72387,70.03579,26.239393,46.323776,65.104065,71.56992,55.95885,46.7673,14.292366,84.887245,66.65474
1970-08-01,83.20747,27.569967,74.40484,21.701542,38.990723,80.92862,72.35436,57.779285,51.37135,14.629974,87.95882,74.51406
1970-09-01,78.57364,24.230293,77.25796,29.31924,40.716827,66.6895,68.819405,51.54181,47.945618,17.74292,85.70809,80.79126
1970-10-01,75.24721,26.413162,80.87401,35.644432,46.78054,41.365566,55.245567,60.187225,35.882744,22.833523,82.39159,72.53475
1970-11-01,74.58026,31.687464,83.60797,30.61506,44.226963,30.38337,42.393288,66.353546,49.66676,27.982048,77.04613,64.97332
1970-12-01,45.92659,40.84095,74.578606,49.324184,65.03952,31.37799,45.077602,65.7528,67.31341,32.97501,58.65144,77.7743
1971-01-01,57.181526,44.784904,78.08656,47.64358,58.16372,38.737892,50.683147,57.977764,60.816154,30.94119,68.80558,73.50693
1971-02-01,56.544197,31.943672,76.289536,49.10927,59.93708,26.550898,37.82332,45.691025,32.391663,27.71905,51.18016,60.30562
1971-03-01,38.33893,27.4604,80.87254,53.195267,53.636494,25.277931,49.91565,51.291737,43.631966,26.229696,44.81026,68.89179
1971-04-01,33.338356,24.706533,81.58088,49.026432,59.754505,23.010937,59.210155,56.904278,25.232286,42.389427,59.18818,71.46985
1971-05-01,50.137108,22.69143,77.84651,22.184269,43.03352,34.930832,52.385506,69.75227,44.38763,18.815052,75.35129,65.96549
1971-06-01,72.74281,22.870625,66.49463,19.530144,40.283035,61.60394,68.240944,69.09804,47.036682,14.573524,87.30669,67.45147
1971-07-01,72.41992,36.24606,73.331116,22.365158,39.545967,68.577354,71.13681,64.55391,51.455715,15.080681,88.13166,74.60408
1971-08-01,76.40111,33.558125,75.31579,20.96202,31.209986,68.68048,76.450134,57.97269,53.42518,16.799946,87.38614,67.8386
1971-09-01,71.400536,37.463238,71.4952,27.260918,33.963852,50.703434,74.88302,57.13081,43.094376,16.286026,83.81237,77.43402
1971-10-01,73.92956,25.365839,78.280975,34.151497,46.67153,37.098083,65.64599,59.490784,35.73552,20.426125,76.35546,76.61749
1971-11-01,66.518295,41.68786,77.72817,47.234474,64.25976,37.775986,65.43129,67.32806,46.282707,36.14463,61.585342,66.79893
1971-12-01,51.60279,45.0892,79.222595,42.663292,66.14131,24.219662,55.114014,60.547363,45.440826,39.870544,63.326584,60.18052
1972-01-01,38.16266,56.54964,71.95095,65.81871,78.54803,37.04283,54.77319,64.73301,49.741272,50.246742,65.768326,80.55039
1972-02-01,42.931282,47.643017,79.87102,59.722218,66.19903,30.43275,57.747482,47.127796,56.07343,42.18202,49.21955,61.38815
1972-03-01,20.643589,25.929054,77.63949,61.13785,74.2995,30.473383,46.76048,49.481224,29.633104,45.874695,40.943542,62.098404
1972-04-01,24.856358,21.579762,81.0071,45.027912,54.912968,29.540462,57.207886,49.094406,52.01344,48.03959,47.207436,62.132534
1972-05-01,51.543728,21.85931,73.34708,45.48462,65.428635,19.479877,64.160904,64.74926,33.153496,26.062328,65.490395,61.313385
1972-06-01,56.063675,25.230175,71.131805,28.32149,52.791954,42.74437,65.65292,64.2503,41.850456,16.585224,80.03192,73.54699
1972-07-01,73.81191,39.69694,72.17524,23.762533,32.383106,63.94474,78.07994,60.559246,47.829926,16.533215,88.10965,74.826096
1972-08-01,73.43972,42.469696,77.29167,28.249977,33.75648,66.576096,74.90086,58.44311,52.74482,17.550652,88.38107,58.462616
1972-09-01,70.45892,25.365076,81.74661,28.753819,39.100456,42.41931,69.58127,57.058357,50.693695,18.945152,83.12974,77.1844
1972-10-01,72.25488,25.017262,84.82655,34.968952,42.152763,30.031301,47.103416,67.47326,47.075787,20.732979,74.34827,79.932785
1972-11-01,61.81885,43.13932,83.594574,38.817654,51.44296,36.147293,49.08953,77.34043,65.02231,42.48107,77.24454,83.06148
1972-12-01,53.98167,64.96217,83.55069,64.43558,79.40456,38.575485,51.963055,63.593674,66.676865,52.162964,57.388294,84.06591
1973-01-01,30.20679,64.940094,79.00586,56.032604,70.85708,39.283432,52.214405,58.916374,45.12651,32.3302,60.437084,72.00336
1973-02-01,31.778412,38.202843,75.91516,58.945934,70.20183,34.985703,41.658108,47.302475,41.46761,31.302162,50.018734,75.62449
1973-03-01,22.971096,27.825548,81.04552,63.250237,65.69717,26.8205,51.592,42.948906,21.759125,25.005827,39.73012,64.00238
1973-04-01,28.824028,23.214148,80.56105,50.96302,62.691875,20.803345,48.599842,44.315247,25.948471,25.109287,45.018124,76.85781
1973-05-01,42.6648,24.50823,75.15974,39.147125,58.330093,25.519848,64.687195,65.55758,39.334343,19.97073,78.06157,74.06108
1973-06-01,71.60265,35.642593,75.82977,23.056492,46.24816,49.74284,74.40923,68.15231,46.21203,13.680962,88.28778,72.019775
1973-07-01,76.04326,25.150345,73.46823,24.373566,40.08156,69.873375,72.04113,65.78421,46.55033,16.201797,88.85106,73.42225
1973-08-01,80.78604,25.002542,78.63471,24.841604,37.26184,79.459114,73.47644,53.951893,50.18953,14.843666,91.35055,77.50978
1973-09-01,74.512695,25.086296,74.43059,27.817337,48.749287,67.04052,69.97684,41.690952,51.10261,17.748783,87.57833,66.296585
1973-10-01,75.68033,29.382387,79.198,33.09056,44.175655,32.344982,67.554535,68.8634,39.459152,20.887096,84.21339,80.34428
1973-11-01,65.352295,31.893368,79.60692,31.619114,42.267376,30.129606,56.318356,66.12579,52.785904,30.057348,81.20317,75.15481
1973-12-01,57.039295,47.699898,82.65326,41.495525,53.027313,32.27765,61.33539,68.53988,50.54425,41.97013,65.71687,66.30644
1974-01-01,46.97564,48.067986,60.601036,57.45455,76.801125,27.209314,62.31805,59.07241,41.100773,41.097466,65.29266,68.9845
1974-02-01,37.070168,39.497784,82.2645,68.989456,71.99381,33.55516,63.94252,55.051723,45.931217,40.325718,47.854805,77.10685
1974-03-01,23.981855,35.91172,78.73132,56.968697,70.693245,27.771185,64.65312,69.59429,30.955677,54.403915,48.56706,76.14506
1974-04-01,27.976103,22.742432,80.41859,56.334114,67.31375,25.29234,56.129196,51.784603,34.310383,23.92732,55.8119,70.27515
1974-05-01,47.947346,23.576977,78.45369,32.56858,44.544716,27.214272,64.897705,63.7343,43.531693,24.391691,72.84654,74.33715
1974-06-01,66.424675,29.040356,73.82981,24.732119,47.35738,42.58147,69.33814,47.58709,47.309456,13.253407,82.40002,70.98079
1974-07-01,73.82651,29.567524,68.95475,25.53857,51.148365,59.880516,73.91079,62.838608,48.88435,12.516361,87.13626,77.55139
1974-08-01,77.22418,32.565277,79.228745,23.94054,36.876816,60.207726,74.41978,62.516357,51.78295,16.988201,90.29597,76.336754
1974-09-01,79.10811,27.501818,80.618546,28.961033,44.306747,41.915485,71.58728,59.784668,50.97815,18.23093,83.9683,76.37476
1974-10-01,75.04445,22.502808,80.580536,27.280375,32.332264,28.703232,57.362007,58.700584,31.469625,20.722996,83.01642,78.3
1974-11-01,68.67712,30.144268,84.32526,36.161255,54.230396,28.924675,61.227356,61.898296,48.919056,22.550735,78.46195,82.40497
1974-12-01,40.44801,54.871593,78.204155,44.52323,66.26437,38.697945,72.6284,73.98515,63.998707,56.30602,61.00426,76.156624
1975-01-01,39.19543,51.957153,69.77944,50.63192,71.776344,41.14788,65.72473,65.45969,48.42101,42.981804,63.915504,77.09208
1975-02-01,39.865456,37.2331,77.15628,57.402943,74.84824,39.939537,60.955547,45.97139,44.32514,43.916874,58.14705,62.702217
1975-03-01,26.336582,23.648256,76.85338,54.59609,60.254246,24.40553,53.45853,48.5346,37.307182,27.232141,42.138924,63.070976
1975-04-01,29.689991,26.445234,83.17661,53.236286,53.88162,18.84615,49.29023,50.162743,28.687426,34.888844,39.654736,72.99292
1975-05-01,42.38751,23.715754,75.05567,25.337309,43.31764,25.855877,57.086864,59.706047,42.41385,18.600857,73.104866,73.70245
1975-06-01,69.41233,29.54512,73.45716,17.7267,33.835243,50.766914,70.512024,66.36183,45.64708,13.3081665,89.0636,71.75823
