,zgu600_cluster1,zgu600_cluster2,zgu600_cluster3,zgu600_cluster4,zgu600_cluster5,zgu600_cluster6,zgu600_cluster7,zgu600_cluster8,zgu600_cluster9,zgu600_cluster10,zgu600_cluster11,zgu600_cluster12
1965-01-01,0.020856475,-0.6019062,0.7580042,-0.40181428,-0.07299767,-1.1813266,-0.11764374,0.14958039,0.20237312,0.17467347,-0.3584717,-0.011405563
1965-02-01,0.13165665,-0.61885226,1.0594463,-0.48426247,0.19552994,-1.5880287,0.099394225,0.08798866,0.16717815,0.8720633,-0.14958039,0.038780212
1965-03-01,0.14208527,-0.552372,1.0258801,-0.4233223,0.28938445,-1.0170815,0.18738289,0.03975792,0.081796646,0.6094017,-0.008147049,0.09743881
1965-04-01,-0.054096602,-0.5533497,1.0734593,-0.4330986,-0.1189476,-1.3481789,-0.06485061,-0.107867435,0.45721397,0.38030586,0.0205307,0.085381314
1965-05-01,-0.032588195,-0.25777358,0.6573063,-0.41941148,0.4210411,-0.87401885,-0.34152564,-0.26917952,0.43961677,0.07984142,0.042364884,0.125465
1965-06-01,-0.27569714,-0.111126326,0.7267197,-0.36661834,0.2652691,-1.0754147,-0.41647872,-0.33598557,0.14371452,0.16228981,0.062569425,0.48784715
1965-07-01,-0.05963669,-0.11927299,0.42918816,-0.21508293,0.40507278,-0.045949556,-1.2940823,-0.10167579,-0.23430976,0.07267189,0.025419235,0.6462265
1965-08-01,0.30795974,0.011405945,0.4904541,-0.3086113,0.66545373,-0.42495155,-0.8867283,-0.13556747,0.050837707,0.24767113,-0.026722336,0.4373352
1965-09-01,0.16424485,-0.2434349,0.43440247,-0.3431549,0.4578659,-0.46601295,-0.44222373,-0.10330506,-0.32327613,0.18379822,-0.025744628,-0.11927299
1965-10-01,0.05148964,-0.46047288,0.6120087,-0.24147949,-0.08701096,-0.7762535,-0.5054449,-0.01108017,0.070064925,0.4705755,-0.07951546,0.036172867
1965-11-01,0.21931915,-0.48132935,0.56475526,-0.03519554,-0.2815628,-1.0376122,-0.402466,-0.16163787,0.4340767,0.43668348,-0.45525894,0.13980408
1965-12-01,0.2382206,-0.6993454,0.9056295,-0.12513924,-0.26461715,-0.89454955,-0.15870515,-0.22453347,0.3151291,0.75963366,-0.5302116,0.11959915
1966-01-01,0.10306434,-0.62101096,0.9095253,-0.1414669,0.239608,-0.62494963,-0.2501114,0.026586533,0.050875474,0.8612755,-0.5343586,-0.03708992
1966-02-01,0.011159897,-0.820903,0.9856747,-0.20908241,-0.10700302,-1.4074501,0.008205796,0.031838227,0.34365693,0.5425642,-0.41488266,0.18151093
1966-03-01,-0.007877732,-1.0775791,0.92954713,-0.34365693,0.14671859,-1.2390683,0.06466122,0.0640049,0.14507751,0.72177756,-0.25831717,0.17658767
1966-04-01,-0.16181716,-0.77527887,0.9961777,-0.4322788,0.23402786,-1.0109482,0.27965182,-0.0121448515,0.3187111,0.26553804,-0.1316204,-0.052845
1966-05-01,0.018709183,-0.40470734,0.71094626,-0.43326378,0.32035255,-1.3381935,-0.48742142,-0.23731002,0.096171185,-0.050875474,0.08402672,0.3236347
1966-06-01,-0.17232056,-0.050875474,0.647926,-0.26324004,0.55569303,-0.3751667,-1.2643417,-0.1779007,0.10142326,0.04004402,-0.053829957,0.6318428
1966-07-01,0.16641274,-0.09912567,0.39092216,-0.29540712,0.5494572,-0.31149024,-1.3949772,-0.17724419,-0.17429009,0.1391697,0.06630249,0.54453355
1966-08-01,0.09912529,0.089278415,0.25798875,-0.2589733,0.48643646,0.067287065,-0.92265433,-0.14146729,-0.20383072,0.20054856,0.050219346,0.6052559
1966-09-01,0.108644105,-0.34562644,0.42604256,-0.29672012,0.703397,-0.14868812,-0.4165241,-0.08172913,-0.077790454,0.2606144,-0.00032844543,0.07647743
1966-10-01,0.15787849,-0.5317322,0.71225893,-0.253722,0.20415917,-1.3171867,-0.49989396,-0.30722314,-0.077462,0.4033947,-0.09026299,-0.010503387
1966-11-01,0.33512306,-0.7398304,0.9883003,-0.30623856,0.033807755,-0.5179466,-0.0938736,-0.26849213,-0.0938736,0.5120384,-0.20973893,0.20415917
1966-12-01,0.13194847,-0.8107281,1.0116049,-0.3423435,-0.022647858,-0.89475477,-0.2248375,-0.16706924,0.14179496,0.9883003,-0.29343757,0.17067948
1967-01-01,0.29748154,-0.6912937,0.8944044,-0.3765053,-0.02775612,-1.1429043,-0.052899934,-0.1270256,-0.0022857666,0.78925705,-0.23445854,0.093718335
1967-02-01,0.11559677,-0.76541936,1.0740036,-0.46924362,-0.10482063,-2.314218,0.12408676,-0.13682213,0.42352754,0.68476295,-0.2230297,-0.04702263
