,mgv850_cluster1,mgv850_cluster2,mgv850_cluster3,mgv850_cluster4,mgv850_cluster5,mgv850_cluster6,mgv850_cluster7,mgv850_cluster8,mgv850_cluster9,mgv850_cluster10,mgv850_cluster11,mgv850_cluster12
1965-01-01,0.4117942,-0.16748457,0.4138546,0.561765,0.0070643425,-0.19441748,0.33217278,0.105818436,-0.25976294,-0.3286406,0.47787553,-0.019279862
1965-02-01,0.217671,0.1033165,0.3473318,0.54233795,-0.20707448,-0.28640154,-0.037529565,0.16145042,0.40502414,-0.45889002,0.46904507,-0.045035385
1965-03-01,-0.14879341,0.09478035,0.18985505,0.45668238,0.083595134,-0.2544647,-0.35704526,0.16542411,0.3895708,-0.44064036,0.6115099,-0.031642508
1965-04-01,-0.020162916,-0.1972138,0.10567127,0.39516345,-0.08021009,-0.14732166,-0.14261207,0.035763405,0.30259073,-0.44873494,0.37558928,-0.078296825
1965-05-01,-0.40679026,-0.22561845,-0.22679587,0.30185488,0.30803618,-0.3395315,-0.6013549,0.04562409,0.57265586,-0.3754421,0.23106389,-0.016042018
1965-06-01,-1.175041,0.280073,-0.42342097,0.2588799,0.37794408,-0.76236373,-1.0474408,-0.0067700148,1.1765127,-0.15291429,0.36661163,-0.11832829
1965-07-01,-1.866761,0.36999664,-0.46830922,0.034438826,0.31554204,-0.48126054,-1.3314874,-0.07461743,0.8322717,-0.32407817,0.3292293,-0.05254128
1965-08-01,-1.2302315,0.27477473,-0.49744973,0.028257513,0.4871475,-0.38088757,-0.7379328,-0.08771598,0.9779744,-0.105671264,0.16468826,-0.0651983
1965-09-01,-0.6405033,-0.07152681,-0.25196272,0.15114817,0.27448034,-0.34041455,-1.0325761,-0.042827774,0.4321042,-0.39310303,0.3015605,-0.1367251
1965-10-01,0.2928772,-0.5385114,0.034438826,0.3414448,0.07079091,-0.15997866,-0.23915851,0.10346367,-0.2005988,-0.2323885,0.5402775,-0.19397596
1965-11-01,-0.022223378,-0.19382879,0.1770509,0.5647085,-0.18838334,-0.067847446,0.03958998,0.23150547,0.23562631,-0.22900347,0.35086396,-0.054160215
1965-12-01,-0.006034279,-0.39325017,0.20928212,0.64388835,0.1326042,-0.048861932,0.022370577,0.21325584,-0.021781813,-0.3251084,0.53806984,0.020162916
1966-01-01,0.14437751,-0.3123358,0.1802549,0.71132696,-0.065389395,-0.10170078,0.017938709,0.3227518,-0.5330974,-0.2949757,0.49591798,-0.03920474
1966-02-01,-0.038336754,-0.013164711,0.20991163,0.528468,0.014756059,-0.2334923,0.10618548,0.19660227,0.1192055,-0.41099852,0.3664412,0.012441349
1966-03-01,0.17012815,-0.061772775,0.38958785,0.44759923,0.003616667,-0.18068893,0.1592782,0.23421565,0.3840905,-0.50546604,0.37222785,-0.037758015
1966-04-01,-0.045280695,-0.26517433,0.17171958,0.30177507,0.12586018,-0.2103456,-0.33606112,-0.0075226785,0.10661948,-0.6823936,0.3759892,-0.07349074
1966-05-01,-0.29251638,-0.07913275,0.010271335,0.40202922,-0.0619174,-0.25215435,-0.51342267,-0.025172044,0.6813809,-0.56159675,0.21367295,-0.08622146
1966-06-01,-0.8979473,0.19833831,-0.4149046,0.2737097,0.7140756,-0.83328116,-0.6985963,0.00072336197,1.4055831,-0.16564354,0.32709175,-0.13396151
