,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6,ssta30_cluster7,ssta30_cluster8,ssta30_cluster9,ssta30_cluster10,ssta30_cluster11,ssta30_cluster12
1965-01-01,4.006237142226275,-659.1178894042969,-17.09627389907837,-148.50004514058432,1.4704793691635132,7.465390782607229,3.050018660724163,7.280475842325311,-790.9805297851562,-3.4108681338174,-763.6383056640625,-186.33880615234375
1965-02-01,4.335187463199391,-775.2578735351562,-17.802307605743408,-193.38839848836264,2.893659803602431,7.049850413673802,5.350804328918457,7.467461259741532,-864.1983032226562,-2.3282498121261597,-934.5733642578125,-196.61177396774292
1965-03-01,5.283468844843846,-724.2722034454346,-9.558883309364319,-166.0235087076823,7.4337376488579645,9.17775317242271,8.078938722610474,7.516596191807797,-818.1388854980469,2.449451386928558,-762.2222900390625,-140.1123046875
1965-04-01,6.745401083254347,-635.6163024902344,0.9544789046049118,-128.27036380767822,12.729377216762966,14.058126901325426,16.792522370815277,8.451986940283524,-780.6396484375,12.700056178229195,-487.664794921875,-91.0369873046875
1965-05-01,6.8985953050501205,-355.7373046875,21.467387676239014,2.2214064995447798,18.247434828016495,17.734868902909128,17.707376182079315,8.029567567925705,-500.78582763671875,22.371750218527655,-8.36181640625,91.53289794921875
1965-06-01,5.793102582295735,-98.29940795898438,31.610515117645264,121.3468631108602,21.029011408487957,14.355118651139108,5.184045806527138,7.806507537239476,-240.40374755859375,15.972375869750975,376.8829345703125,247.50595092773438
1965-07-01,5.316296278261671,56.812286376953125,31.613118648529053,191.4518197377523,18.671772215101456,10.536473675778037,0.3329019993543625,7.929404158341257,-45.64971923828125,5.882447532245091,521.7254638671875,327.6985168457031
1965-08-01,5.2355770971260815,45.93505561351776,19.099057912826538,246.50616645812988,16.517868306901722,8.738170172038831,0.28274692595005035,7.67796980707269,-27.948760986328125,-1.5738538333347865,723.20556640625,343.24190616607666
1965-09-01,5.93413652158251,-1.3801570981740952,20.927634239196777,250.33626556396484,20.77991565068563,11.162539532310085,3.975001722574234,8.268052025845176,-97.79128432273865,5.293654118265424,654.9713134765625,351.7356872558594
1965-10-01,6.5183770422841985,-123.31008911132812,28.466830253601074,204.44822311401367,19.568586349487305,16.815184292040374,11.438721418380737,7.791540497227719,-267.547607421875,19.562005996704098,460.8062744140625,271.41878604888916
1965-11-01,6.246717770894368,-346.12274169921875,18.349908590316772,87.15825080871582,13.6659132109748,16.255388761821546,15.65759927034378,7.649921743493331,-507.2746276855469,16.252480234418595,-37.9058837890625,110.15396118164062
1965-12-01,5.014665454041724,-523.2643127441406,-1.345665454864502,-45.511372884114586,5.922209554248386,11.452085093448037,9.366118162870407,7.296380871220639,-637.0285034179688,5.16117513179779,-508.3251476287842,-27.8076171875
1966-01-01,4.607461480533376,-608.4335327148438,-15.380456447601318,-130.33571243286133,2.6623330182499356,8.60699540690372,6.310376524925232,7.358181476593018,-720.8656311035156,-1.0142974555492401,-795.428466796875,-118.1717038154602
1966-02-01,4.925091593873267,-712.0087146759033,-19.054564237594604,-151.04672114054364,2.182203531265259,9.652760154322573,8.101137727499008,8.271639598043341,-817.2676086425781,-1.320536115339824,-849.1241455078125,-148.09571504592896
1966-03-01,6.018443201102462,-631.9366931915283,-14.273343086242676,-116.63897037506104,7.784111632241143,11.031381707442435,11.864721029996872,8.870112268548263,-720.3643321990967,1.5685700944491794,-590.740966796875,-111.73248291015625
1966-04-01,7.337650598264208,-564.6049499511719,2.708577811717987,-76.68129603068034,13.344611061943903,16.35957391638505,20.08470445871353,9.055488987972861,-699.8817920684814,13.846198150089808,-402.7740478515625,-40.291595458984375
1966-05-01,7.087483593061858,-301.2168884277344,20.08044719696045,41.18090867996216,19.487218062082928,18.559720641688298,17.190885543823242,8.739349089170757,-462.4275207519531,22.421470710209437,54.5074462890625,126.44882202148438
1966-06-01,6.34612943611893,-62.69683837890625,30.47213077545166,138.6279582977295,22.232349713643394,15.871095657348633,7.1411579847335815,8.527249411532754,-230.81588745117188,17.341480936322892,297.3541259765625,278.558349609375
1966-07-01,5.774907972298417,111.54937744140625,32.481491565704346,201.47186915079754,18.032141526540123,11.966040259913393,1.9211741164326668,9.311482153440776,-13.893890380859375,6.7127802542277735,483.9202880859375,355.4008483886719
1966-08-01,5.692673664467008,164.89028930664062,23.907146453857422,277.7253786722819,18.737739986843533,8.866009586735775,0.1173077616840601,8.525951285111276,53.1768798828125,-0.07953301870397159,750.2593994140625,392.1379089355469
1966-09-01,5.9500806471880745,75.56076049804688,27.10085153579712,268.56931050618493,21.115895112355552,12.423862909015856,4.513610526919365,8.365110347145482,-46.541595458984375,8.210086822509766,673.7456798553467,348.2696533203125
1966-10-01,5.956854072271609,-83.70208144187927,31.842544078826904,188.10051282246908,19.32573583390978,15.933517405861302,10.108160227537155,8.017117098758096,-208.85467529296875,18.614217213221956,340.6982660293579,261.1976623535156
1966-11-01,5.659340409671559,-214.97726440429688,9.71493661403656,89.46696122487387,12.935385439130995,13.289323605989155,14.053410291671753,7.0516793351424365,-337.9493713378906,10.726172583443777,-12.07275390625,103.66058349609375
1966-12-01,4.883453892726524,-426.654052734375,-9.61399257183075,-38.848773638407394,5.993135107888116,9.654544529161955,6.88900426030159,6.765374384428325,-540.8523559570312,-0.15531920694879123,-445.4376220703125,-56.439971923828125
1967-01-01,3.9585141574635223,-605.5732727050781,-22.42309808731079,-139.8611863454183,1.245908025238249,5.0457292481472615,1.8823394551873207,6.903515363994398,-714.3898010253906,-5.282741785049438,-818.22509765625,-157.18460083007812
1967-02-01,4.15039716982374,-750.0358581542969,-24.02794361114502,-184.39601262410483,0.952745560142729,5.5413208509746354,2.059665694832802,7.249532875261808,-841.0728454589844,-4.530927113124302,-936.0687255859375,-181.06080293655396
1967-03-01,5.1872917250090955,-736.5043640136719,-7.328951358795166,-184.05825297037762,6.823164224624634,11.137223243713379,10.976091027259827,8.06878554193597,-819.8532104492188,6.117691312517438,-775.3326416015625,-153.643798828125
1967-04-01,7.246042700374828,-596.2661743164062,3.260088860988617,-131.93028767903647,14.648179213205974,17.011747862163343,20.61995416879654,9.377195333179674,-714.1739368438721,14.120514903749736,-551.904296875,-65.86837768554688
1967-05-01,7.788523038228353,-328.7841796875,24.06440496444702,-1.9986562430858612,20.70869074927436,21.2400988528603,23.127983510494232,9.312814160397178,-473.73504638671875,23.995869500296454,-108.31298828125,96.2158203125
1967-06-01,6.528681399775486,-45.343780517578125,35.55208921432495,105.91003894805908,23.178964191012913,17.22924081902755,10.113143920898438,9.060616242258172,-201.43814086914062,22.318123068128312,273.162841796875,234.5428466796875
1967-07-01,5.92037976956835,69.53201293945312,36.811232566833496,210.79819997151694,20.06760968102349,11.211119200053968,-0.31868498772382736,9.237773167459588,-53.983306884765625,7.078856655529567,547.3876476287842,346.56293392181396
1967-08-01,5.044434584823309,114.85366821289062,24.928066730499268,279.2031606038412,16.19456476635403,8.253354775278192,0.7046664133667946,8.664950571562114,13.04931640625,-2.876655757427215,756.8267822265625,370.1240539550781
1967-09-01,5.656736972285252,50.32958984375,26.66947603225708,264.3946170806885,19.74442932340834,10.188598381845575,0.16800517914816737,8.503737575129458,-62.543487548828125,3.857588342257908,675.4058837890625,338.67952823638916
1967-10-01,5.746252396527458,-121.30889892578125,29.013550281524658,201.01669629414877,19.526218043433296,14.364617749264365,10.456559807062149,7.73220187739322,-292.3027038574219,16.356221267155238,407.7301025390625,269.19708251953125
1967-11-01,5.527320095137053,-269.8638677597046,14.341912269592285,113.87035051981609,12.152246634165447,13.300738836589613,12.442732602357864,7.656660205439517,-432.60650634765625,10.681834391185214,36.4227294921875,144.78150606155396
1967-12-01,5.129362555111156,-433.99505615234375,-1.321297287940979,-38.35168282190959,7.4946112102932405,10.177640538466605,6.23532235622406,7.77084701939633,-596.9261646270752,3.2239745770181925,-496.1273193359375,-34.862518310546875
1968-01-01,4.383130167044845,-581.0683727264404,-17.471550703048706,-148.26496442159018,2.7306152714623346,6.630331591555946,1.865655742585659,7.420465820714047,-732.9635620117188,-4.830995627811976,-833.221435546875,-158.72039794921875
1968-02-01,4.199694652183383,-667.1814441680908,-24.368858337402344,-207.8522523244222,1.76760603984197,5.880715972498844,5.2164193242788315,7.589812655197947,-780.7319641113281,-6.634850587163652,-914.166259765625,-224.69024658203125
1968-03-01,5.405860788681927,-684.8388671875,-12.305550575256348,-168.1636651357015,8.892484505971273,10.261573916987368,10.74843555688858,8.158334305411891,-782.190752029419,1.7749257385730741,-743.3013916015625,-152.87246704101562
1968-04-01,7.113244019302667,-603.8185119628906,4.341607391834259,-95.47820091247559,15.516548686557346,16.54202561629446,19.989126920700073,9.311701122083162,-748.9128112792969,13.703704731804983,-371.4721918106079,-60.376739501953125
1968-05-01,7.042544495825674,-265.53423404693604,22.62460231781006,37.38317092259725,21.38482067320082,19.198159167641087,20.103587210178375,8.634096070339805,-419.7669982910156,22.34300545283726,26.678466796875,124.737548828125
1968-06-01,6.1320398368087465,-108.62503051757812,31.35659694671631,108.97812843322754,22.118046548631458,15.343341074491802,10.282552987337112,7.953768654873497,-286.920166015625,18.692880017416815,232.8704833984375,237.19406127929688
1968-07-01,5.631378117729636,-4.461669921875,30.87334156036377,180.1006317138672,20.09843190511068,10.120644067463122,1.1368702165782452,8.142367162202534,-165.37171602249146,6.1546960047313135,443.9666748046875,319.1986083984375
1968-08-01,5.301687296699075,101.28555297851562,15.360010862350464,206.8547248840332,16.874010033077663,7.8590142099480875,0.8104222826659679,7.714359383834036,-12.412262707948685,-2.9331809708050316,612.5060558319092,330.67474365234375
1968-09-01,5.309272747413785,23.089599609375,18.295196294784546,222.9893684387207,20.468438996209038,9.149270308645148,3.0993880704045296,7.7274604847556665,-93.07022094726562,1.2176776570933205,595.71533203125,295.2735900878906
1968-10-01,5.440360424565334,-134.820556640625,23.50907564163208,165.58823585510254,18.980766667260063,13.200456217715615,9.061962366104126,7.230831447400544,-301.41754150390625,13.110423088073729,306.6070556640625,246.67282104492188
1968-11-01,5.24749007879519,-306.6764831542969,11.953504085540771,80.73981602986655,11.697314845191109,13.073145715813888,13.010475039482117,6.831732549165425,-469.08111572265625,9.396401473454066,-92.6513671875,120.91522216796875
1968-12-01,4.463344461777631,-501.7662048339844,-0.4958505555987358,-25.788815816243492,4.866143067677816,10.362734292682848,10.142746567726135,7.0031994267513875,-620.745849609375,3.18376783813749,-356.903076171875,-14.501190185546875
1969-01-01,4.091844371720856,-583.5174560546875,-18.524909019470215,-119.73940531412761,-0.15983068280749851,6.580185890197754,5.9951309114694595,7.6447185717130965,-698.0018615722656,-2.817089217049735,-703.2257080078125,-123.67019653320312
1969-02-01,4.508725334616268,-717.3682689666748,-27.61190176010132,-184.7389062245687,1.6829611526595223,5.438166543057091,4.597369953989983,7.93393285650956,-785.5003356933594,-7.1408284561974655,-856.7657470703125,-198.93875122070312
