,zgv200_cluster1,zgv200_cluster2,zgv200_cluster3,zgv200_cluster4,zgv200_cluster5,zgv200_cluster6,zgv200_cluster7,zgv200_cluster8
1965-01-01,0.5825166,-0.52291095,0.19618359,0.40885067,0.14055161,-0.74499714,-0.719536,0.4844984
1965-02-01,-0.24960789,0.1206831,0.6974598,0.092867136,0.029876422,0.5511684,-0.47243005,0.43225136
1965-03-01,-0.30229646,-0.23709813,-0.03605771,-0.028699016,0.24401522,0.5869318,-0.067700244,-0.19986296
1965-04-01,-0.97385347,-0.1811717,0.32201785,0.65845865,-0.36190206,0.002796173,0.10169749,-0.4045826
1965-05-01,-0.20427814,-0.60974383,0.6603719,0.3482148,0.18249635,0.027815962,0.026932906,-0.29169974
1965-06-01,-0.27168408,0.22399954,0.2134029,0.07255702,0.068436146,-0.336588,0.01162672,-0.07741375
1965-07-01,0.5273262,-0.1886777,-0.47993606,0.24269071,0.118475534,-0.44505557,0.21516904,-0.3234895
1965-08-01,0.6577228,-0.018102456,-0.25829116,-0.22414672,-0.23547916,-0.29758683,-0.37735537,0.20692733
1965-09-01,0.03120098,-0.33025956,0.09065952,0.16925064,-0.09963713,0.1646883,0.10390518,0.46933937
1965-10-01,0.09021797,0.1284832,0.36749464,0.36116618,-0.64609593,-0.76118636,-0.7164453,0.22002582
1965-11-01,0.047684573,-0.26079318,-0.7814964,0.028699016,-0.043858003,-0.3608718,-0.16836758,0.38795194
1965-12-01,0.9734119,0.050775193,0.14849892,-0.20766315,0.12186043,-0.80416125,-0.14069876,-0.0959578
1966-01-01,0.15783148,-0.66850567,-0.035588026,0.14047153,0.2789177,-0.19718091,-0.66937363,0.17070694
1966-02-01,0.216711,0.025171995,-0.0005786419,0.013020014,-0.061194085,-0.32564515,-0.37454242,-0.69223094
1966-03-01,-0.3512512,-0.8577299,0.1325148,-0.25953236,-0.3690452,-0.07609477,0.03804741,-0.56376684
1966-04-01,-0.5841648,-0.38568187,-0.4175085,0.23088832,-0.08217077,0.052224778,-0.50315136,0.31783295
1966-05-01,0.7671684,-0.3950852,0.15378085,-0.15276818,-0.010271454,0.097360805,0.10314751,-0.17620423
1966-06-01,-0.02343607,0.0112838745,-0.18777761,0.010126686,-0.08622141,-1.0284367,-0.1883562,-0.03746872
1966-07-01,-0.0714653,0.1391695,-0.36267984,-0.32448778,-0.1756256,-0.28803173,-0.036166765,-0.20629497
1966-08-01,-0.1021348,-0.30220914,0.7855411,-0.22683766,-0.20499296,-0.005352664,-0.50387466,-0.024014711
1966-09-01,-0.13960353,-0.42242727,0.16347352,-0.016058017,0.10575161,-0.12976615,0.10068812,0.08737876
1966-10-01,0.017938709,-0.062206745,0.30654907,0.2042696,-0.117903516,-0.13699952,0.4004379,0.44108924
1966-11-01,0.14900689,-0.27443308,1.1884382,-0.17577024,-0.29454175,-0.7593564,-0.478124,0.260979
1966-12-01,-0.6420315,-0.232335,0.029801369,0.01432209,-0.114576146,-0.775559,-1.0494134,0.3376525
1967-01-01,0.16819343,0.22431335,-0.2612826,0.3307248,0.07510419,0.3318905,-0.5420491,-0.189176
1967-02-01,-0.37352258,-0.6872616,-0.28259817,0.20749407,0.22997531,0.37618703,-0.63697,0.4997508
1967-03-01,0.19983372,0.31207365,0.80416423,0.5527066,0.034804393,0.12872629,0.16153221,-0.58284825
1967-04-01,-1.0627823,0.6259791,0.99383974,0.16819339,-0.30524597,0.78917664,-0.20433006,0.6451297
1967-05-01,-0.30507955,-0.20566225,-0.34238166,-0.014321422,-0.17668633,-0.5831814,-0.14338069,0.51340616
1967-06-01,-0.3195673,-0.7378861,1.4304762,0.027643632,-0.13205676,-0.4006667,0.08026652,0.06777696
