,vws_v500-250_cluster1,vws_v500-250_cluster2,vws_v500-250_cluster3,vws_v500-250_cluster4,vws_v500-250_cluster5,vws_v500-250_cluster6,vws_v500-250_cluster7,vws_v500-250_cluster8
1965-01-01,3.9973524218014322,1.3070369018292336,-1.8813809151657517,-5.9269664293150095,0.17093364316478626,-5.613589531119949,-7.532547244421768,8.726908732339352
1965-02-01,4.510806584479537,0.6146400409958455,-1.7082100349163023,-4.861619379885258,-0.2109460251866417,-7.342269115248477,-7.81254894322255,5.119457555967527
1965-03-01,2.8324206162815275,0.8602837797641534,0.8183849783265547,-1.4713710471312063,0.4705652685053166,-1.4473516655926162,-7.948630025329372,5.056621790809062
1965-04-01,4.509942731411586,1.6249254412695187,-4.0591113181288545,-3.6644483991240455,0.8067409332020843,-10.871924339306094,-1.3935205691012726,4.10097214883315
1965-05-01,2.536665066551048,1.3370641806008887,-0.33921623268839546,-1.823041092790085,-0.736185504275945,-4.240250686972544,-3.350714630554672,3.5240149352826626
1965-06-01,2.4675773747573473,2.3735823100731213,-2.1412460189452758,2.636265187858485,-2.4536388671344076,-5.877025346809517,-2.0062644377493495,-0.6822675808703151
1965-07-01,0.5346172804266704,4.136083462877359,-3.6594725109974635,1.7622355018171514,-2.5491308371614503,-6.460910061117595,1.9117504862818984,5.848662917435663
1965-08-01,-0.2700415970474091,1.6613699037755227,-0.8634403166882001,2.5318726600621617,-3.0586165867370534,-3.2944298473711138,-7.113850295403579,4.232245258766003
1965-09-01,0.625409692401109,3.1509896560382225,-1.6732610670834407,-1.988684624023724,-2.886218673572914,-4.980710244049226,-7.337633882536826,5.462956430137312
1965-10-01,-0.9711103342821201,1.4903113125521101,1.0897785766354886,-4.974131579731732,-1.690544545707187,-4.8393942302338235,-8.267439652746354,7.99981871773251
1965-11-01,-2.80677464830449,2.6401058885363375,-0.23981365718778586,-3.284733672928066,-0.7530151783015125,-4.819953241023951,0.47263058117894075,3.3870682126783977
1965-12-01,0.7678486417721433,0.6490568248010532,1.050689279822455,-5.462155861848867,-0.05294239046139319,-1.798868991763185,1.0894564027431068,-0.05935104995264011
1966-01-01,2.6174662622535725,0.6661631218700544,-0.41419851956063747,-5.305478945983846,3.0170071181292757,-2.061992806986668,-1.3986166739240924,5.389142270555887
1966-02-01,2.362537023769304,1.455401749565449,-0.7359771597596577,-4.667268568802029,0.24352204279501571,-0.9280857839691885,-1.729675509381007,1.645489169527859
1966-03-01,3.4802699874833247,0.8810809348301236,-0.032667030683632386,-3.31484987058179,1.4849399558923084,-3.9297592230037495,-5.32283729089001,1.7170689038465805
1966-04-01,2.2448853884065088,2.50697764349608,-2.1353633527475053,-1.426303289197431,-0.24541859228831153,-6.90605128958354,-3.3249728774125744,4.070453440366445
