,abs_vo500_cluster1,abs_vo500_cluster2,abs_vo500_cluster3,abs_vo500_cluster4,abs_vo500_cluster5,abs_vo500_cluster6,abs_vo500_cluster7,abs_vo500_cluster8
1965-01-01,-6.173041e-05,-2.974088e-05,6.6086855e-06,-8.569269e-05,-4.412539e-05,-6.6894485e-05,-1.650219e-05,-5.0127957e-05
1965-02-01,-6.457501e-05,-2.6312995e-05,2.4645715e-07,-0.00010093871,-4.8549333e-05,-7.271831e-05,-1.6762422e-05,-6.179354e-05
1965-03-01,-6.5750544e-05,-3.214579e-05,6.9513635e-07,-9.3876544e-05,-3.8705377e-05,-7.203632e-05,-1.5685595e-05,-5.2245705e-05
1965-04-01,-6.7805486e-05,-2.6151469e-05,-9.355217e-06,-8.615034e-05,-3.7197828e-05,-9.1230686e-05,-1.5766358e-05,-4.5686058e-05
1965-05-01,-7.142181e-05,-2.6339916e-05,-1.1051214e-05,-9.374194e-05,-3.6004345e-05,-8.6322165e-05,-1.600864e-05,-6.581368e-05
1965-06-01,-7.3745956e-05,-2.4805446e-05,-1.3418553e-06,-9.283562e-05,-3.442501e-05,-7.1524824e-05,-1.3199931e-05,-5.4175012e-05
1965-07-01,-8.731392e-05,-1.7052316e-05,2.0158632e-07,-9.749288e-05,-2.2777374e-05,-8.385445e-05,-1.3038405e-05,-4.2581225e-05
1965-08-01,-7.357546e-05,-1.6074202e-05,1.7181142e-06,-9.67391e-05,-3.834644e-05,-9.02077e-05,-1.2544862e-05,-4.2285094e-05
1965-09-01,-6.8622074e-05,-1.3525725e-05,-1.4405682e-06,-8.366467e-05,-2.8861421e-05,-7.617311e-05,-8.165784e-06,-5.4668562e-05
1965-10-01,-6.700684e-05,-3.0198531e-05,-2.8853042e-06,-9.252154e-05,-5.093629e-05,-7.148893e-05,-1.1988506e-05,-4.7669208e-05
1965-11-01,-5.226334e-05,-2.088401e-05,-1.1831909e-05,-9.638913e-05,-4.1101313e-05,-8.138673e-05,-2.2173457e-05,-4.5389934e-05
1965-12-01,-6.59031e-05,-2.135064e-05,-1.7456637e-06,-9.027816e-05,-4.2626813e-05,-7.803961e-05,-1.7964869e-05,-4.8530666e-05
1966-01-01,-6.6391556e-05,-3.0973657e-05,-8.322472e-07,-8.538919e-05,-4.6453482e-05,-7.304679e-05,-1.3702434e-05,-6.728362e-05
1966-02-01,-6.414304e-05,-2.6664002e-05,3.0700744e-06,-7.764158e-05,-4.0245617e-05,-7.888804e-05,-1.8639394e-05,-6.38864e-05
1966-03-01,-6.296175e-05,-1.9812538e-05,-2.4941924e-06,-8.905525e-05,-4.1744628e-05,-7.7437915e-05,-1.4003866e-05,-6.363385e-05
1966-04-01,-7.667282e-05,-2.5026493e-05,-3.4799573e-06,-9.259911e-05,-3.8876955e-05,-6.967401e-05,-1.9177083e-05,-5.570701e-05
1966-05-01,-7.0872295e-05,-1.3686144e-05,-6.0461985e-06,-9.204513e-05,-3.506425e-05,-7.5197546e-05,-1.4077186e-05,-4.7609086e-05
1966-06-01,-8.714146e-05,-1.9894007e-05,-1.1499701e-06,-9.474172e-05,-3.9333176e-05,-8.44849e-05,-1.1445767e-05,-5.2513464e-05
1966-07-01,-8.698667e-05,-1.9054885e-05,1.9376662e-06,-9.7682714e-05,-2.9491839e-05,-8.235859e-05,-1.521774e-05,-4.246031e-05
1966-08-01,-6.9674716e-05,-1.800395e-05,-4.0909667e-06,-8.652975e-05,-3.0306519e-05,-8.430567e-05,-1.1698319e-05,-6.300655e-05
1966-09-01,-7.712089e-05,-1.5454e-05,-3.8465637e-06,-8.423235e-05,-3.4542856e-05,-0.000100525955,-1.1429476e-05,-6.3267245e-05
1966-10-01,-7.634694e-05,-2.329937e-05,-6.6816515e-06,-9.147485e-05,-4.306441e-05,-9.602892e-05,-1.0777732e-05,-6.5450586e-05
1966-11-01,-6.325504e-05,-2.7600883e-05,-2.974853e-06,-8.976403e-05,-4.105215e-05,-7.4407304e-05,-1.4647461e-05,-6.182526e-05
1966-12-01,-5.765003e-05,-2.0480576e-05,-3.3414594e-06,-9.879883e-05,-4.6013552e-05,-7.6297365e-05,-1.477781e-05,-5.1763956e-05
1967-01-01,-6.816543e-05,-3.1145904e-05,-2.3242296e-06,-9.833812e-05,-4.1103503e-05,-7.197074e-05,-1.7276701e-05,-5.0459985e-05
1967-02-01,-6.66656e-05,-3.3592143e-05,4.220458e-06,-8.545727e-05,-4.2082e-05,-7.656646e-05,-1.8046665e-05,-5.92504e-05
1967-03-01,-7.688366e-05,-3.4506473e-05,-5.7810444e-06,-7.84474e-05,-5.346302e-05,-7.794598e-05,-2.3211838e-05,-6.0934693e-05
1967-04-01,-7.966676e-05,-2.9485673e-05,-8.692468e-06,-8.73902e-05,-4.018917e-05,-7.06634e-05,-1.759752e-05,-6.581113e-05
1967-05-01,-6.381032e-05,-2.3366065e-05,8.5186775e-07,-8.241752e-05,-3.9748047e-05,-7.509069e-05,-1.6057593e-05,-5.554495e-05
1967-06-01,-8.103825e-05,-2.0639112e-05,-1.4820812e-06,-8.710147e-05,-3.8777573e-05,-7.570025e-05,-1.777397e-05,-4.704327e-05
1967-07-01,-8.187238e-05,-2.2708387e-05,8.598895e-07,-8.948354e-05,-3.89059e-05,-8.3776846e-05,-9.921949e-06,-4.5663757e-05
1967-08-01,-8.8649664e-05,-2.8202398e-05,2.207324e-06,-9.3541894e-05,-4.56511e-05,-9.771639e-05,-2.1102458e-05,-4.07392e-05
1967-09-01,-7.4878546e-05,-2.4817768e-05,-3.559378e-06,-9.7760654e-05,-3.4606936e-05,-8.307907e-05,-1.8832669e-05,-4.7356072e-05
1967-10-01,-6.543848e-05,-1.5899026e-05,-2.7813962e-06,-8.8336616e-05,-2.9922994e-05,-8.0047335e-05,-1.2287981e-05,-4.3169395e-05
1967-11-01,-6.63127e-05,-1.9428026e-05,-4.192994e-06,-8.18962e-05,-4.78086e-05,-7.095214e-05,-1.5383876e-05,-5.998828e-05
