,mgu200_cluster1,mgu200_cluster2,mgu200_cluster3,mgu200_cluster4,mgu200_cluster5,mgu200_cluster6,mgu200_cluster7,mgu200_cluster8
1965-01-01,1.6803128038133894,-0.5648604546074576,2.4221877508525607,-0.9386394249981848,-2.351457246562891,-2.5406991867792037,0.9440446527380693,-3.2001099093207
1965-02-01,0.833115645817348,-0.4096566196618506,-0.12896859759016882,-0.7768770332994133,-2.0320834820730647,-1.566925077211289,-0.5776975029393246,-2.2211152931739546
1965-03-01,0.6917087520871844,-1.1619683582458138,0.5027966031545325,-0.7816737068110499,-2.3525166929813857,-1.846404643285842,0.4875716410185162,-2.2745757267392914
1965-04-01,0.46649692739759174,-1.767920048583841,3.110088275957711,-1.825573732113016,-4.071046804126941,1.170870406287057,2.2217768117001184,-4.1001872358651
1965-05-01,-0.6159704157284328,-1.976106368320089,2.8397463545014587,0.08668042719364166,-3.706551643840054,0.6691638344810122,1.8003763650593005,-3.9104580057078397
1965-06-01,-1.449470043182373,-2.8678814010441025,3.3445500120331966,-0.28644536075920896,-2.9523993793286776,-0.4308496770404634,1.911931539836683,-4.18249903054073
1965-07-01,-1.1612296785627092,-3.0046056693708394,3.6649836769586877,-1.2490351857810185,-4.339890521869325,1.9680698996498471,3.524469074450041,-5.553553022187332
1965-08-01,-1.8276782035827637,-2.5165116283255564,3.915437263778493,-0.36280662335198505,-2.512899145745395,2.452433222816104,2.608465395475689,-4.860270105559251
1965-09-01,-1.0011608260018485,-2.8486843400158235,3.88422676279575,0.22433803513132294,-2.5749145892628453,0.6437917124657404,1.1971901592455412,-4.58839959111707
1965-10-01,-0.29375009877341135,-1.5429531744388347,2.2621435455129117,0.5748153355871809,-2.13777035997625,-0.6697078545888264,1.035852871443096,-3.7260474829838195
1965-11-01,-0.5519983087267194,-2.16891885923108,2.7799005749859385,-1.0994241977560109,-1.915585053594489,0.7862713081496102,0.8794078074003521,-2.847916340005809
1965-12-01,-0.3816232510975429,-1.406064895397061,0.8862835696980923,-0.4823065138068693,-1.5461006708312455,1.5683711426598685,-0.17948483165941742,-2.0226630671270964
