,abs_vo600_cluster1,abs_vo600_cluster2,abs_vo600_cluster3,abs_vo600_cluster4,abs_vo600_cluster5,abs_vo600_cluster6,abs_vo600_cluster7,abs_vo600_cluster8
1965-01-01,-9.524237058307652e-05,-2.5336880287967665e-05,-0.00010679656318671098,-0.00010774933114396491,-5.591843644841861e-06,-0.00010140551316460044,-6.335923437779742e-05,-4.13740750407166e-05
1965-02-01,-9.221528117727165e-05,-2.4327354059475805e-05,-0.00010141766820610924,-0.00011090340403905881,-3.0259337112266932e-06,-9.761926366350759e-05,-6.613565292626396e-05,-4.181472973894751e-05
1965-03-01,-9.497131901772937e-05,-2.0828368243079368e-05,-0.00010675323816637199,-0.00011225188366318766,-4.336423905863454e-06,-0.00010113756321567361,-6.413559534468813e-05,-3.862612903884328e-05
1965-04-01,-8.313994444704251e-05,-2.6559737450479874e-05,-0.00011485373375542237,-0.00010592681644237148,-2.3285552749678285e-06,-0.00011307830122155203,-5.701937486414116e-05,-3.716047252165088e-05
1965-05-01,-9.479274171019864e-05,-1.9995711520855043e-05,-0.00011282686803800365,-0.00011958455511335845,-1.4940316976941148e-08,-0.00011047349814784674,-5.1843627845110894e-05,-3.47308341846372e-05
1965-06-01,-8.754644469540243e-05,-1.937248922818465e-05,-0.00011229532626175295,-0.000116851905039388,2.194540891297893e-06,-0.00010775016869982365,-5.236504794491121e-05,-3.102736659876421e-05
1965-07-01,-7.345146909558579e-05,-2.07015180808591e-05,-0.00011744686741043222,-0.00011205114449984272,1.0904225529151543e-06,-0.00011547248581798196,-4.1031553472979545e-05,-3.265793708149767e-05
1965-08-01,-8.149337309473397e-05,-1.9645890496913197e-05,-0.00011746895545388037,-0.00011356480123961461,2.634095624208086e-06,-0.00011695387078822971,-4.9243979772844754e-05,-3.221709790419959e-05
1965-09-01,-9.059215422577995e-05,-1.9644332897719214e-05,-0.00011024771745062688,-0.00011646345904739822,3.185601657089897e-06,-0.00010669901315286808,-5.287932511766566e-05,-3.2427020891939444e-05
1965-10-01,-8.745429627394871e-05,-2.0065832130086616e-05,-0.0001072591377041218,-0.00011560344085740174,-1.4229965875617393e-06,-0.00010637963448100213,-5.8545254487127283e-05,-3.650041931995739e-05
1965-11-01,-8.743466700568958e-05,-2.5008176728408402e-05,-0.00011347787662860797,-0.00010929031779709381,-1.770268315353792e-06,-0.00010820558215950577,-5.966151127098267e-05,-3.9060623684306866e-05
1965-12-01,-9.317387910256082e-05,-2.201177123897364e-05,-0.00010626692638845381,-0.00011005979216764723,2.262590056936949e-06,-0.00010399566184480111,-6.16205791480589e-05,-3.7679044469523885e-05
1966-01-01,-9.546633721228042e-05,-2.1329248459472535e-05,-9.831287598265618e-05,-0.00011942249442557846,-2.2668763476622867e-06,-0.00010239970103778523,-6.728588137341273e-05,-4.20994905949775e-05
1966-02-01,-0.0001019021020392361,-1.8451368749255357e-05,-0.0001031284266377263,-0.00011398182951111711,-1.1621352768997893e-07,-0.0001027214879491432,-6.355256037247965e-05,-3.949396114289457e-05
1966-03-01,-9.676189106160209e-05,-2.4800110837732492e-05,-0.00010392316405407408,-0.00011718083627365399,-3.5056946586140456e-06,-0.00010606950447356827,-6.223711610420732e-05,-3.717470063096415e-05
1966-04-01,-8.769347281802608e-05,-1.983319985653699e-05,-0.00011179576342163439,-0.00012077094829410513,3.3835094858550836e-07,-0.00010834134025597605,-5.6806984774545944e-05,-3.8667761965106565e-05
1966-05-01,-9.065111795359333e-05,-2.0406255996960223e-05,-0.00011347775315781209,-0.0001131370006875028,-8.746148800223161e-07,-0.0001093574072411415,-5.018566515724133e-05,-3.11186772866954e-05
1966-06-01,-9.082236552469271e-05,-1.9140858831082097e-05,-0.00011335401337198688,-0.00011339604409526936,2.020448758216912e-06,-0.00011263190585018044,-5.0239214033354074e-05,-3.4801007183648466e-05
1966-07-01,-8.328945904909432e-05,-1.750534458666138e-05,-0.00011971649876090163,-0.00011669874291215917,3.999055966640081e-06,-0.00011785748836085935,-4.573282117845921e-05,-3.107940775659332e-05
1966-08-01,-8.59875581227243e-05,-1.4983194035259772e-05,-0.00011802677005162519,-0.00011239053250859138,3.135967208631475e-06,-0.00011457672320522736,-4.883865735045314e-05,-3.260206443535045e-05
1966-09-01,-9.419286114912805e-05,-1.7771588776610775e-05,-0.00011462077082163006,-0.0001206529940750483,4.821509268123321e-07,-0.00011445638808933362,-4.774051715807516e-05,-2.9189651924869087e-05
1966-10-01,-9.619873826918395e-05,-2.2456721828033136e-05,-0.00010727403357371011,-0.00011379108996031625,1.2708915843421578e-06,-0.00011088721319692027,-5.790229603116498e-05,-3.5751928401539596e-05
1966-11-01,-9.909906783951042e-05,-2.4366306929801423e-05,-0.00010892954764351475,-0.00011797535796732173,-4.114532820589809e-06,-0.0001096515045222551,-5.9553911260489034e-05,-3.469710676693061e-05
1966-12-01,-9.129338887641612e-05,-2.3779268203510383e-05,-0.00010652427480443184,-0.0001123288027690806,-3.5149149262811554e-06,-0.00010306322738088826,-6.432387975232203e-05,-3.8989035485738373e-05
1967-01-01,-9.30197521760736e-05,-2.3163977134321984e-05,-0.00010321617909622464,-0.00011160092691548862,-5.162130559826315e-06,-0.00010145088542141284,-6.237026884345644e-05,-4.076420659560988e-05
1967-02-01,-8.993472716690083e-05,-2.5329383759984864e-05,-9.843220168752879e-05,-0.00010907396751938109,-3.157453814161109e-06,-9.953708311667483e-05,-6.466658007085963e-05,-4.6032905532790234e-05
1967-03-01,-9.055660959110475e-05,-2.7577436240811606e-05,-0.00010131198161450978,-0.00011272985934778489,-5.1788535542914695e-06,-0.00010385476958669041,-6.255288180502465e-05,-4.591013019836792e-05
1967-04-01,-9.498652260568318e-05,-2.2315109206141728e-05,-0.00010303521059651041,-0.00011597159787377888,-3.9494084579819716e-06,-0.00010288661631958848,-6.1008991472033864e-05,-3.9839443993417826e-05
1967-05-01,-9.117049795231256e-05,-1.823162265496849e-05,-0.00010772547367113559,-0.0001185817543038093,3.2100361824713716e-06,-0.00010681691953361455,-6.0301640791186034e-05,-3.4133773489032894e-05
1967-06-01,-8.492368025421773e-05,-1.9905495375539654e-05,-0.00010810501848799036,-0.00010894063398637604,3.231088524430629e-07,-0.0001067057408517043,-5.2880397506940885e-05,-3.7150010107421974e-05
1967-07-01,-8.17847530529632e-05,-1.9125924498396448e-05,-0.0001126272774964684,-0.00010506609963166602,5.026532111270483e-06,-0.00010819568275801942,-5.203655474808817e-05,-3.6009043198762506e-05
1967-08-01,-8.224482134328751e-05,-1.893105415840941e-05,-0.00011063631091295093,-0.00010884403760042207,4.69879595000938e-06,-0.00010901904959251291,-5.616235121938664e-05,-3.941089008994242e-05
1967-09-01,-8.346576182900564e-05,-1.8717863587350916e-05,-0.0001156231464296015,-0.00010672956705093385,4.7702677894014765e-06,-0.00011156911901886982,-5.061741993908506e-05,-3.494142413515835e-05
1967-10-01,-8.141501735814889e-05,-2.1775447992437452e-05,-0.00011194621258641058,-0.00011573169087842768,2.2093114840070265e-06,-0.00011072763914904807,-5.6894890831109245e-05,-3.767055327218053e-05
1967-11-01,-9.222270898095778e-05,-2.5767992950946562e-05,-0.00010634537444054855,-0.00011428523694362856,-4.181487411052099e-06,-0.00010561699627301801,-6.536138786955166e-05,-3.910184121015317e-05
1967-12-01,-9.196848069499855e-05,-2.5319112198955313e-05,-0.00010744193621741778,-0.00011415599533191892,-2.655466612768985e-06,-0.00010228049830684413,-6.192010425990308e-05,-4.3280498491656305e-05
1968-01-01,-9.605099204117838e-05,-2.2588499016669306e-05,-0.00010315384398299186,-0.00010630111616986714,-2.4349961887622413e-06,-9.912558672228225e-05,-6.586718094993883e-05,-4.177280138816407e-05
1968-02-01,-9.308462524685362e-05,-2.4463129444111974e-05,-0.00010054277178520958,-0.00011065646576431407,-7.266579637844324e-06,-0.00010068412246280941,-6.689518416880755e-05,-4.452138081117012e-05
1968-03-01,-9.616089063575087e-05,-2.423165444886004e-05,-9.961755660531874e-05,-0.00011303014069408245,-2.0440794900823947e-06,-9.981135085133285e-05,-6.804352846872338e-05,-3.9051834482316536e-05
1968-04-01,-9.458189078545928e-05,-2.4313991648735345e-05,-0.00010986857832352999,-0.00011620986294949149,-1.5024900408410648e-06,-0.0001046722592920406,-6.33311649278821e-05,-4.005293787666762e-05
1968-05-01,-9.36844457021874e-05,-2.059282487034651e-05,-0.00010973358946626611,-0.00011256135010111056,-1.4904098386625208e-07,-0.0001057275549613569,-5.742274798147046e-05,-3.906576587704625e-05
1968-06-01,-8.75417627748507e-05,-2.1179920887642385e-05,-0.00011537191863736194,-0.00011363501745004176,8.689543148050946e-07,-0.00011207713970166802,-5.029626514279603e-05,-3.4980585299934266e-05
1968-07-01,-9.557579608593623e-05,-1.3797725698641157e-05,-0.00011216534679106465,-0.00011460908788536569,4.328181779810485e-06,-0.00010889653681324874,-5.17145203211025e-05,-3.3114295721579184e-05
1968-08-01,-8.100800028921147e-05,-2.0407111781344963e-05,-0.00012013266589774778,-0.00012167232354229267,3.3373207719732682e-06,-0.00011855801960951846,-4.5259357241083125e-05,-3.1336183267140246e-05
1968-09-01,-8.25354831961348e-05,-2.1739076798017262e-05,-0.00011361163077791306,-0.0001187871165977445,1.0383376069403854e-06,-0.00011622850392931994,-4.6686397866717775e-05,-3.044115533641084e-05
1968-10-01,-9.219674646611448e-05,-2.188789949286729e-05,-0.000109061423272854,-0.00012010377517538723,2.8922745989246377e-07,-0.00010807121776759258,-5.61179244393872e-05,-3.629543856512887e-05
1968-11-01,-8.794290846233945e-05,-2.4542252618615977e-05,-0.00011285500174077849,-0.00010784819402291021,-2.2988035992179292e-06,-0.00010412641900139009,-5.6822408175742276e-05,-3.96162062612567e-05
1968-12-01,-8.658757471256769e-05,-3.0115848843935936e-05,-0.00011465476938720906,-0.0001031225239415035,-2.5280128080448234e-06,-0.00010638572681452555,-5.6906874441896185e-05,-3.7245557363580995e-05
1969-01-01,-9.613732286000058e-05,-2.4379981576518236e-05,-0.00010260663023500732,-0.0001181644427206829,-2.2650424262561744e-06,-0.00010310212301064125,-6.107928591029746e-05,-4.195008448164923e-05
1969-02-01,-9.486262253789313e-05,-2.472398684733166e-05,-0.0001051279568028721,-0.00011562443167317364,-4.91646017562472e-06,-0.00010499672601032268,-6.226430863833555e-05,-4.41206845369005e-05
1969-03-01,-9.161208214683702e-05,-2.3312965256948477e-05,-0.00010524462788563335,-0.00011664075739331446,-3.5230892644361104e-06,-0.00010715940193286245,-6.12099056389294e-05,-3.8848047036139284e-05
1969-04-01,-9.275364193498441e-05,-2.074614490907617e-05,-0.00010915165837628372,-0.00011380458589585548,-5.431145523365517e-07,-0.00010327822680447355,-5.835958725230684e-05,-3.890887739595872e-05
1969-05-01,-8.610215129168786e-05,-1.8703150541171445e-05,-0.00011779813741503115,-0.00011459850233287213,2.0669272462735315e-06,-0.00011358985228096726,-5.352515866284939e-05,-3.246288723477447e-05
1969-06-01,-8.58479198422688e-05,-2.1559760249705662e-05,-0.00011502764678108647,-0.00012260672391136795,1.8441126675457075e-06,-0.0001189189224789234,-4.459778808010394e-05,-2.8253801227695846e-05
1969-07-01,-8.16470191753267e-05,-2.176045708488453e-05,-0.0001161783019955637,-0.00011592486433363397,5.324093367833945e-06,-0.00011600429170869921,-4.4312300408126975e-05,-3.0197326902214255e-05
1969-08-01,-7.989036891123523e-05,-1.7910800189261992e-05,-0.00011301180083219978,-0.00012025467724852529,4.2972517484716925e-07,-0.00011564682698546266,-5.005179839677858e-05,-3.369619430196372e-05
1969-09-01,-8.741622719832738e-05,-2.191315623234928e-05,-0.00011202558666947439,-0.000111351786536758,1.6465087177588862e-06,-0.00011473809062293403,-5.245463996030974e-05,-3.088412827858371e-05
1969-10-01,-8.710393993406679e-05,-2.3020123001866366e-05,-0.00011250001879296069,-0.00011574004857133317,-1.4389135190161941e-06,-0.00011494776117615402,-5.301367513202964e-05,-2.9616953176776517e-05
1969-11-01,-8.798597264103593e-05,-2.4580502957994794e-05,-0.00010788444232082729,-0.00011325301035859549,-2.1429145317258066e-06,-0.00010949941138854959,-5.9761637135464416e-05,-3.590119905821015e-05
1969-12-01,-8.976778190117331e-05,-2.2731281807334493e-05,-0.00010745359979795688,-0.00011049888333186212,-5.229401606933905e-06,-0.00010543564046752757,-6.161231767827533e-05,-3.723120024792705e-05
1970-01-01,-9.35237103081106e-05,-2.5211011234205216e-05,-0.00010516853900767411,-0.00011476669285396956,-1.1846632358342572e-06,-0.00010416601148342163,-6.452225547878127e-05,-3.981353694008307e-05
1970-02-01,-9.61247512706272e-05,-2.3087270207946944e-05,-9.903317814777522e-05,-0.00011106539389893282,-5.809355750681056e-06,-9.941223895662582e-05,-6.576154110414574e-05,-4.3744536879198325e-05
1970-03-01,-8.864793926477434e-05,-2.3467110286147782e-05,-0.0001056696055456996,-0.00011477153490717829,-4.371310833041424e-06,-0.00010977348953839655,-5.936877343303232e-05,-4.020616773793355e-05
1970-04-01,-8.919895702527593e-05,-1.8834204430871563e-05,-0.00010425856365173152,-0.0001098762448687535,-2.5860093847401925e-06,-0.00010076693515785196,-6.03974119407375e-05,-3.8690305823139874e-05
1970-05-01,-8.909117478533122e-05,-2.0194507726948473e-05,-0.00011219706114691994,-0.00011491843842307882,1.5596628970084945e-06,-0.00011089938249222567,-5.348146219352093e-05,-3.433046687653632e-05
1970-06-01,-8.065586292144398e-05,-2.1883163675180028e-05,-0.00011282907287364431,-0.00010737320598816517,2.4090801009127015e-06,-0.00010986585833269998,-5.1943422490626625e-05,-3.668512156809489e-05
1970-07-01,-7.362888224989824e-05,-2.267303261044252e-05,-0.00011381496072069488,-0.000106510312829076,4.009593506303482e-06,-0.00011077029573153968,-4.796145921277661e-05,-3.547458412003512e-05
1970-08-01,-8.380900987464449e-05,-1.7222173053195596e-05,-0.0001160189276561141,-0.00012181887935756385,1.5626566786821384e-06,-0.00011544788078385288,-4.943270671073653e-05,-3.089393405053857e-05
