,r100_cluster1,r100_cluster2,r100_cluster3,r100_cluster4,r100_cluster5,r100_cluster6,r100_cluster7,r100_cluster8
1965-01-01,71.881516,29.204336,99.020355,57.535667,14.3507,77.87342,47.64198,24.449142
1965-02-01,64.30563,37.59104,97.891754,60.849396,11.703648,85.93743,61.871525,45.643585
1965-03-01,63.501366,25.903711,93.72626,75.62932,11.15163,81.26741,43.050587,36.649174
1965-04-01,73.262375,20.524426,81.69821,58.434944,6.8894844,73.7587,31.034014,56.531555
1965-05-01,72.897095,14.702877,83.91611,42.229935,6.072109,58.09751,25.333677,49.664944
1965-06-01,63.106598,16.347458,79.13634,39.571415,8.042656,66.50551,30.029903,66.46128
1965-07-01,76.53843,15.9199295,63.34575,44.718098,6.5373077,64.60867,32.35099,68.133705
1965-08-01,61.121307,14.904354,70.77912,33.92841,5.258007,59.588116,31.982431,58.06311
1965-09-01,79.95208,14.789692,76.481094,41.68447,6.686367,63.145912,28.241177,60.57093
1965-10-01,73.673515,15.890446,78.13059,47.07686,5.551216,71.79634,30.136374,52.480713
1965-11-01,82.561455,21.546555,87.39364,42.43469,7.515209,69.66035,41.433853,76.451614
1965-12-01,81.34768,21.731655,93.14148,52.08103,9.816639,63.375237,32.43944,64.63324
1966-01-01,77.71485,15.649364,90.5784,57.600365,9.998989,66.90494,22.598244,39.779194
1966-02-01,80.97014,19.9011,89.54091,54.338512,12.133064,67.362946,35.3042,48.044632
1966-03-01,81.937035,15.895603,92.7962,48.37295,7.177082,65.430786,28.133707,46.0977
1966-04-01,81.13594,14.176853,86.30204,42.71765,8.029072,56.145912,20.749805,64.844734
1966-05-01,82.64621,14.618443,82.19476,31.471073,7.21484,71.015495,25.528492,56.95686
1966-06-01,89.24707,14.450996,77.854385,44.10644,5.2908897,60.56345,27.862843,66.22696
1966-07-01,82.986015,12.157688,74.677895,35.33539,5.2941704,51.120983,21.156921,54.77846
1966-08-01,75.38214,12.510632,78.286125,32.976418,4.903473,40.350468,20.98127,45.836685
1966-09-01,84.465096,11.740723,76.47709,44.889484,5.4435577,57.751392,21.532845,46.19291
1966-10-01,79.64208,20.204796,88.071686,44.523407,7.8796883,70.67076,33.058495,44.539825
1966-11-01,79.093796,21.417934,93.95024,57.75796,8.414848,72.78185,34.61473,48.292515
1966-12-01,74.36107,23.442022,91.85393,54.482975,9.926758,66.98045,37.8142,47.86898
