,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8
1965-01-01,23.669269561767578,33.958594192414594,23.408040546235586,44.79560520337976,32.288640340169266,37.91874721132476,36.940266905712484,41.111220998212325
1965-02-01,24.456958770751953,34.06860870722483,24.07340549287342,45.8050885407821,33.477783203125,38.364046031031116,37.941511138146666,42.47880415482955
1965-03-01,24.495376586914062,33.925836326102534,23.512179510934015,46.49478414784308,32.716952732631135,38.396711678340516,37.14224230341551,42.98924690435741
1965-04-01,24.025367736816406,34.39312771227233,22.549225035167876,46.91937488058339,31.17007845924014,38.68053962444437,35.820359943293724,42.79976679273874
1965-05-01,22.859058380126953,34.1767881043564,20.75749578930083,45.47483195429263,27.83095223563058,37.951548346157736,33.54330623851103,41.060286908110314
1965-06-01,21.705415725708008,33.80978036914352,19.306550707135884,44.00032706882643,25.205513182140532,36.79800493963834,31.52202477976054,39.34620155775843
1965-07-01,20.742658615112305,33.45056680532602,18.076185953049432,42.676411504330844,23.88318924676804,35.98916283969221,29.954019113749016,37.73094839300991
1965-08-01,19.949939727783203,33.433811481182396,17.39654541015625,41.836148137631625,22.44398207891555,35.757342371447336,29.121886181230305,36.46517194007054
1965-09-01,19.643640518188477,33.61739660861224,17.574439729963032,41.707612742548406,22.369396573021298,35.80378302212419,29.030637981510964,36.18178091758539
1965-10-01,20.131412506103516,34.01452126587637,17.99811295100621,42.38429193911345,22.937272389729817,36.47637071280644,29.58944464931969,37.07101207134152
1965-11-01,20.784273147583008,34.60268551075952,19.059735252743675,43.41773323390795,25.101747058686755,37.440769590180494,31.001708086799173,38.12638905422747
1965-12-01,22.02191734313965,34.5699129725349,20.932002294631232,44.540061950683594,28.134559449695406,38.10799828891096,33.517274936708084,39.63032399327302
1966-01-01,23.389530181884766,34.76985389664328,22.829103469848633,45.45049916143003,30.978285471598305,38.617893087452856,36.11653432124803,41.30260215317907
1966-02-01,24.15574836730957,34.69675052800827,23.92841974894206,45.982787090799086,32.53990173339844,38.814461806724815,37.46108848507665,42.08843136621901
1966-03-01,24.113264083862305,34.57154606926371,23.37906247093564,46.56086797299593,31.772782461983816,38.97465015279836,36.93374665845342,42.36389979843266
1966-04-01,23.409955978393555,34.93503367407082,22.278304327101935,46.30463309909987,30.335152035667782,38.97625364106277,35.14202342313879,41.63533518137026
1966-05-01,22.316457748413086,34.685967800885265,20.722193945021857,44.83438243036685,27.774571918305895,37.84711114291487,33.35611679974724,39.96761258968637
1966-06-01,21.097694396972656,34.395460546369385,19.03430847894578,43.71791507886804,24.541204543340772,37.21076570708176,31.00803279075302,38.520251817939695
1966-07-01,20.03719711303711,34.16694212241991,17.944474447341193,42.56914553434953,22.3941167195638,36.41725342849205,29.142836562725677,37.14692454692746
1966-08-01,19.70246124267578,33.51789959789028,17.376710119701567,41.31726306417714,21.917362213134766,35.51639293802196,28.76652308872768,36.01770952713391
1966-09-01,19.343502044677734,33.4470455463116,17.127837453569686,41.15417812181556,21.756344749813987,35.52806065000337,28.0370183351661,35.663970442842846
1966-10-01,19.627910614013672,33.85278825929179,17.943517367045086,41.52026134988537,22.98288163684663,35.98464702737743,29.02383243336397,35.98305095325817
1966-11-01,20.43372917175293,34.255669949322765,19.124496550787065,42.5595175701639,24.820700145903086,36.923929411789466,30.642597615217962,37.10347167716539
1966-12-01,21.7990779876709,34.47621588170881,20.947077160789853,43.81751184878142,28.226617177327473,37.80908781906654,33.32130047453552,38.81562918670907
1967-01-01,23.379974365234375,34.29403022901546,22.84724371773856,45.1587610659392,31.086702800932382,38.30292274212015,36.27233905952518,41.01259215804171
1967-02-01,24.331756591796875,34.15528472358658,24.003253664289204,46.18625972581947,33.3212171282087,38.384662496632544,37.956473406623395,42.64390330669308
1967-03-01,24.370946884155273,34.50582944429838,23.8962763831729,46.812765701957375,32.404912312825516,38.75239536680024,37.99499062930837,43.069603029361446
1967-04-01,23.58643341064453,34.650776654305545,22.798134031749907,46.14746923032015,30.9429695492699,38.4906295250202,36.30891848011177,41.89025153798505
1967-05-01,22.339542388916016,34.73752828744742,21.123466037568594,45.07230178169583,28.002649943033852,38.01292419433594,33.59989038034647,40.20157017983681
1967-06-01,20.99541664123535,34.28975957385182,19.41728364853632,43.604963551396914,24.773746672130766,37.1429153968548,31.36316347522896,38.316230143397306
