,mgv500_cluster1,mgv500_cluster2,mgv500_cluster3,mgv500_cluster4,mgv500_cluster5,mgv500_cluster6,mgv500_cluster7,mgv500_cluster8
1965-01-01,-0.20574991,-0.21722952,0.102727786,0.3371767,0.25534773,-0.2607932,0.27609932,0.23341873
1965-02-01,0.34659585,0.033408593,-0.14069882,-0.096104935,0.26197058,-0.329818,-0.21958432,0.2818391
1965-03-01,0.17175265,0.46021456,0.10729027,0.06902476,0.3111268,-0.6198989,-0.2992057,-0.17028086
1965-04-01,-0.30465117,0.17204694,-0.09360297,0.34792045,0.100667335,-0.4153265,-0.06475675,0.029876411
1965-05-01,-0.40443546,0.09669366,-0.013981533,-0.064020894,0.077855304,0.30229634,-0.3136288,0.09330861
1965-06-01,-0.034733176,0.2566723,0.34173915,0.27757102,0.2535816,-0.30303222,-0.47713962,-0.029729247
1965-07-01,-0.36881924,-0.2089878,0.15791821,0.26241213,0.07653074,-0.48081908,-0.70349395,-0.08079879
1965-08-01,-0.12848334,-0.40796766,0.29493767,0.38544995,0.06563978,-0.6219593,-0.24077745,0.024725342
1965-09-01,-0.22105606,-0.051363897,0.077266596,0.46948656,0.24813616,-0.6446242,-0.24136615,0.033997297
1965-10-01,-0.25137407,-0.2833109,0.04621277,-0.01663072,-0.14452533,0.22326374,-0.15644646,0.06549263
1965-11-01,0.1211246,0.07726659,0.23047523,0.2871374,-0.12333219,0.18426242,0.09934278,0.32731605
1965-12-01,0.25505334,-0.29037523,0.4070846,-0.08388944,0.063726544,-0.26579708,-0.51054823,0.19721381
1966-01-01,-0.21280499,0.019819355,0.21598764,0.060036756,0.13005552,-0.32448775,-0.23392634,0.2657531
1966-02-01,-0.54105407,-0.47233734,-0.22365499,0.039060045,0.09982014,-0.04716139,0.43573648,0.26965904
1966-03-01,-0.09316547,-0.016202688,-0.35081714,0.07074211,0.20123163,-0.10227947,-0.25273302,0.107776806
1966-04-01,-0.2933844,-0.08810206,-0.11949482,0.33692914,-0.15334687,-0.2211957,-0.253167,0.011862683
1966-05-01,0.12933215,0.14567952,0.4886847,0.09504614,-0.1142868,-0.07161009,-0.6233695,-0.030958747
1966-06-01,-0.20065296,-0.28007507,-0.22148494,0.110670164,0.097650096,0.05699873,0.19674692,0.004773998
1966-07-01,-0.28991237,-0.12180953,0.07797544,0.04311075,0.0041953563,-0.20586094,-0.15812087,0.12629418
