,zgu500_cluster1,zgu500_cluster2,zgu500_cluster3,zgu500_cluster4,zgu500_cluster5,zgu500_cluster6,zgu500_cluster7,zgu500_cluster8
1965-01-01,-0.083426096,-0.042690657,-0.37965393,-0.34576225,0.40670243,-0.5429214,-0.11014862,-0.1570755
1965-02-01,0.3356596,0.09320259,-0.15283927,-0.011405945,0.26917952,-0.083100125,-0.12383576,0.3314232
1965-03-01,0.39366683,-0.28645134,0.19096756,-0.1039566,0.22388153,-0.17662887,0.29003602,-0.048882484
1965-04-01,0.22225228,0.27863044,-0.09548378,-0.12383537,-0.037802506,-0.652092,0.044646073,0.1459957
1965-05-01,-0.3030716,0.051163483,-0.012057876,-0.116666414,0.15968266,-0.15968266,-0.061265945,0.05637779
1965-06-01,0.25060424,-0.1720665,0.023137664,-0.20009232,0.43342456,-0.2219265,0.024766922,-0.30144197
1965-07-01,0.33109742,0.022485351,0.29524994,-0.15837936,0.16489716,-0.337941,0.00032577515,-0.16196403
1965-08-01,0.49436456,0.38519365,-0.029329682,0.061266325,0.05214157,-0.4027916,-0.04725342,-0.11829567
1965-09-01,0.5038153,0.25875092,0.22877006,-0.12513924,0.13524151,-0.5194578,-0.043016434,-0.21703815
1965-10-01,-0.22453365,0.020530319,-0.03975792,-0.093854144,0.19944057,-0.10656357,0.010754013,-0.19227104
1965-11-01,-0.015642356,-0.025093079,-0.021834183,0.10167579,0.24506417,-0.08212261,-0.3688999,-0.14958039
1965-12-01,0.33077145,-0.08961792,0.22942162,-0.0009777069,0.2349617,0.251256,-0.16815567,-0.2871031
1966-01-01,0.122429654,-0.1391693,-0.1608326,-0.0311821,0.29671973,-0.12669678,-0.26488152,0.06564598
1966-02-01,0.08271408,0.28588828,-0.0469368,-0.10569,-0.21400604,-0.038074493,-0.20054856,-0.07713394
1966-03-01,-0.026586533,0.2901554,-0.2143341,0.12111664,0.0019695282,-0.12046013,-0.047265243,0.037417985
1966-04-01,0.08730926,0.29146844,0.023960877,0.044639207,0.2707897,-0.42538604,0.042998124,-0.10765934
1966-05-01,0.027571296,0.25733224,-0.1168499,-0.17724419,0.5005506,-0.013785553,-0.006892395,-0.24026413
1966-06-01,0.11291103,0.17888527,0.07549286,-0.014441681,0.34956512,-0.12505531,0.017723847,0.23074588
1966-07-01,0.36860237,-0.0032829284,0.12702446,-0.03413582,0.06794357,-0.13358974,-0.08993454,-0.114880756
1966-08-01,0.16477165,0.20153351,0.13063546,-0.13096389,-0.071554564,-0.092889026,-0.0045951842,0.02986908
1966-09-01,0.30755156,0.22614975,0.088293836,-0.1027359,0.0026260377,-0.30689508,-0.024288941,-0.10733108
1966-10-01,-0.3236347,0.14606246,0.027243042,-0.055142593,0.09584312,-0.15197067,0.08730926,0.09617157
1966-11-01,-0.23698235,0.2090828,-0.22713509,-0.030525208,0.031181717,-0.07746239,-0.20350266,0.22812004
1966-12-01,0.08271408,-0.031510163,-0.003938675,0.015098572,-0.085011676,-0.36203766,-0.17954178,0.21006736
1967-01-01,-0.08228912,0.12212753,-0.22564201,-0.19233437,0.4215683,-0.08163605,-0.05159378,0.28964463
1967-02-01,0.37552565,-0.15935364,0.06041069,-0.21127395,0.1348629,-0.30793113,-0.020898819,-0.09306526
1967-03-01,-0.04277725,-0.0013061523,0.067921445,-0.19462013,-0.02253151,-0.051267624,-0.0013061523,0.0855547
1967-04-01,0.30793113,0.015021133,-0.10547371,-0.19298744,0.4976532,0.017959977,0.08098297,0.048002053
1967-05-01,-0.087840274,0.17568092,0.0013061523,-0.104494095,0.11690273,-0.4388756,0.19755936,0.33046263
1967-06-01,0.16784362,0.17274132,0.5077759,-0.21649857,0.121801,-0.53259313,-0.049308397,-0.1469452
1967-07-01,0.6331688,0.3569126,0.087840654,-0.023184586,0.053879548,-0.58288115,-0.033634186,-0.21258049
1967-08-01,0.44965115,0.052247237,0.13453636,0.0026123046,-0.14367943,-0.2573166,-0.13061753,-0.19070205
1967-09-01,-0.06400261,0.17535439,0.15870056,-0.3076046,0.55741084,-0.26580697,0.0065307617,-0.38205642
1967-10-01,0.31152287,0.13388328,-0.016327286,-0.013388443,0.1769867,-0.41013926,-0.05649223,0.4440998
1967-11-01,-0.021225357,-0.048002243,-0.03624649,-0.055838775,0.19984512,-0.04310379,0.033634186,-0.10482063
1967-12-01,0.47055015,-0.06432915,0.08718757,0.070206836,0.18025246,-0.44442672,-0.06661491,-0.12343369
1968-01-01,0.27970734,-0.11852036,-0.24506302,-0.25673255,-0.28590697,-0.11414413,-0.031362534,-0.30414087
1968-02-01,0.1404007,-0.15681115,0.19729081,-0.1404007,0.4664219,0.024797821,0.06418304,0.23558159
1968-03-01,0.119249344,0.05652504,-0.0021881103,-0.01823349,0.1852562,-0.21990052,0.11852036,-0.1276371
1968-04-01,0.08205261,0.095545195,-0.12690735,-0.1754097,0.1276371,-0.0021881103,-0.038290404,-0.124354936
1968-05-01,0.1527996,-0.11815567,0.012398911,-0.08095856,-0.3282093,0.23448715,0.017504882,-0.16993943
1968-06-01,-0.31726915,-0.11560287,0.25892106,0.12471924,0.38947487,0.101744846,-0.00036468505,-0.24870948
1968-07-01,0.4255783,-0.1874443,-0.15717545,-0.13347244,0.16446953,-0.031726837,0.2527214,0.098098375
