,zgu600_cluster1,zgu600_cluster2,zgu600_cluster3,zgu600_cluster4,zgu600_cluster5,zgu600_cluster6,zgu600_cluster7,zgu600_cluster8
1965-01-01,0.7319627171855863,-0.06498541392965945,-0.07429551119091866,0.09962843277123797,0.3772722991337453,-0.21372464570132169,0.013535249745473266,-0.07872564369827752
1965-02-01,0.45875088643219514,0.01969879665997571,0.03846712067894552,0.050784334415147285,0.046865913764874735,-0.04172009331258861,-2.4481654167175293,-0.10162377805729222
1965-03-01,0.2822767122317169,-0.006266036084825229,-0.05432027338565081,-0.16630371844693392,0.23308721812147842,-0.07890472188591957,0.26078494265675545,-0.14575099860265003
1965-04-01,0.32880776009317175,0.07764247307431199,0.10627546700937994,-0.16347384002028395,0.0809903767772187,-0.24195890873670578,-14.745336771011353,-0.10096846788182734
1965-05-01,0.4011975254042674,0.07062490114908733,0.129498275874675,-0.05848532495628886,-0.09325076930953147,-0.19940886307846417,-18.269894123077393,-0.12176413603914463
1965-06-01,0.4673326924695807,0.0731478138508911,-0.20600257591269483,-0.22281526329637577,0.22904418576928906,-0.2924296666275371,-18.76218557357788,-0.07609782695043378
1965-07-01,0.7122621697894598,0.11349204303083306,-0.34076516655669814,-0.20712078431574238,0.3009963976709466,-0.3782446411522952,-25.654268264770508,-0.12190520036511306
1965-08-01,0.41453272609387415,0.05491846157405191,-0.15798860240256649,-0.17138734585096857,0.31607730272121,-0.2269584516232664,-28.51889133453369,-0.1011656794121595
1965-09-01,0.4994564137216342,0.03468222849204869,-0.20760081965347815,-0.06302789542354456,0.2829901481929578,-0.423458455638452,-11.73408031463623,-0.12228075931666464
1965-10-01,0.44737256179421636,0.08898658655628473,-0.1343819601782437,-0.05914706016788964,0.052966317862160224,-0.12955814599990845,-15.392686128616333,-0.1104323269148183
1965-11-01,0.26611799405793013,-0.021707037363402144,-0.14456072072873172,-0.16518310964608393,0.1439296549424193,-0.11274307458238168,-10.486825704574585,-0.009556938477647983
1965-12-01,0.5366643606606176,-0.026919638938800304,-0.17618602034689365,0.08484756245332606,0.18703218241383257,-0.013939978089183569,-8.801890015602112,-0.008947170733254616
1966-01-01,0.369177203057176,-0.06701465316875252,0.047183550637343835,0.09195333456291872,-0.004749280169494169,-0.11682970110665668,-4.979681670665741,0.015408185696819933
1966-02-01,0.4326732481940318,0.006042488900844209,-0.15217562516530356,0.349253328407512,0.03752535055006357,-0.1626475460150025,1.2882795929908752,0.003381649304817363
1966-03-01,0.42549189874681376,0.059737763883445615,0.042112724020563326,0.21220457841869164,0.026526573793332377,-0.17250085418874567,-9.572921395301819,-0.1119157178251724
1966-04-01,0.3657649129124011,0.03842511001701082,-0.0350499054652521,0.083678456790307,0.06995060222041338,-0.30090758068995044,-18.11801314353943,-0.07160159388208777
1966-05-01,0.4609184244931755,0.1511856735109569,-0.1131347027318231,-0.46981126070022583,0.15383721014162652,-0.1265737566758286,-4.8856207728385925,-0.184721451222412
