,vws_v500-250_cluster1,vws_v500-250_cluster2,vws_v500-250_cluster3,vws_v500-250_cluster4,vws_v500-250_cluster5,vws_v500-250_cluster6,vws_v500-250_cluster7,vws_v500-250_cluster8,vws_v500-250_cluster9,vws_v500-250_cluster10,vws_v500-250_cluster11,vws_v500-250_cluster12
1965-01-01,0.35380243500586084,-0.4006457725590033,-0.21929634806035098,-0.489553877995435,0.4576128961296999,3.594833697500311,4.496875159668319,-1.7519609493906532,0.9979340974336727,0.9789489679007454,2.3011744601861186,-1.4434965535521593
1965-02-01,1.264060730253502,0.4798957439947558,-0.2907096896030785,-3.0797536480470575,0.08237990779315402,4.2540893510865985,0.6089088957617159,0.5152939802481846,4.023867591868183,0.2860176228721188,-0.006336337771369156,-1.4100220030546489
1965-03-01,0.5864664989878692,0.6327206962236528,-2.1201473094235963,-2.3517632609364405,-0.4416432766564513,4.439426746676464,2.7203544389885352,1.3512601718726256,2.393098675183919,0.5965396152573786,0.8987974316698797,1.569672713462519
1965-04-01,0.45648833935392813,-0.6841374677267217,0.665604615924043,2.500572237340803,-0.6403124980052867,0.4309102879556691,4.9387281638233285,-1.3769974704803374,-0.2853922696270441,0.1311923492826205,-0.3333093562178828,-1.119797387075477
1965-05-01,0.781705670835036,-1.0331182158127385,0.43784096159930447,0.9247336976699005,-1.2836118687248375,1.1124074977631206,-0.06499253885572964,-0.692775408055831,2.787681530501364,-1.0327632663300481,-0.5460673833354402,-0.11000887110861968
1965-06-01,-0.5027104650932763,0.3709599970116202,0.17132287931471196,2.3070390756418337,-2.213003616556808,-1.266185048144616,-1.0791324344408324,-0.15884390000256807,4.10481129198224,-1.6555312601468424,-1.3634486357227775,-0.5954257002508803
1965-07-01,-0.06382455496435463,-0.6303887541530783,-0.8441118213387191,4.417249163802703,-0.12898037911309523,5.124009252583138,-0.09632376465081298,-1.2712384167840025,3.765812295290408,-1.8172233674244465,-1.3252455508003698,0.9647644489309665
1965-08-01,-0.7026560798590914,1.3778618151875506,-1.2980469598887459,-3.8423417124210935,1.6129611770743835,5.047008171391608,-0.9054576417570961,-1.1824206312163397,2.852673888736576,-1.2631356533671059,-1.29934093524286,-0.31170379171353874
1965-09-01,-0.7695638373622631,1.2519801636666255,-0.8369074716415069,2.4343821988277794,1.101898461152236,1.7628409361988346,-0.103274924210319,-1.5628873597411335,2.4785267146152625,-1.6639317068921764,0.06564679235549048,-1.4202173313392012
1965-10-01,-0.271822383343045,0.5904616848161055,-0.45249190036128645,-0.9014560975740405,0.10414403130731383,7.7037016011865855,-0.6207425434089019,-1.892006915746696,2.6600757883069748,-0.7915852474423329,2.0279754659214255,-1.35669252925882
1965-11-01,-0.275947844237934,1.2559965277943712,0.2149604984950061,3.3402792085267103,2.377397554615139,3.821522937806831,1.238018601652244,-2.744514362067526,1.623434895852947,-0.1685809293723758,-1.804647163249684,0.03769002391953864
1965-12-01,-0.507002062874573,0.7801101040376146,0.6285117385383613,2.902836677703488,0.7473001164913554,-2.2773827900837196,2.0797131205580994,0.4156676883443893,1.8231819702508296,0.2881226070514364,-1.46524319539253,-2.3747615983684907
1966-01-01,-0.8132567813350227,0.759725395311877,-0.46998895384265515,-0.8899175405986983,1.7846281652618476,4.010788793904321,0.07312572936432386,0.1251441168774265,1.8419443879631032,0.08094144017022692,3.1668276381280576,-0.831029364580174
1966-02-01,-1.5570488185313567,0.9619564591243285,0.29304922652445803,0.6104033582457977,1.7013879564864836,0.46126192467050914,0.12729553551575828,0.7121997999567559,4.125987189743731,0.31706221984934885,0.0747258691904086,-0.3652652811783064
