,zgu250_cluster1,zgu250_cluster2,zgu250_cluster3,zgu250_cluster4,zgu250_cluster5,zgu250_cluster6,zgu250_cluster7,zgu250_cluster8,zgu250_cluster9,zgu250_cluster10,zgu250_cluster11,zgu250_cluster12
1965-01-01,0.78570443,-0.30567837,-0.5432476,0.6116829,-0.55660856,-0.07267189,-0.5686661,-0.62537,-0.16424522,-0.03747673,-1.3377502,0.68891716
1965-02-01,0.507074,-0.09222527,-0.4999048,0.53510016,-1.2611679,-0.10623779,-0.01629429,0.11699219,-0.22355576,-0.3020939,-0.09776497,0.04790478
1965-03-01,0.74073184,-0.16620044,-0.46470946,0.6517664,-0.18477574,-0.06582852,-0.59832174,-0.21443138,-0.16391906,0.12253227,0.6485075,0.082774356
1965-04-01,0.45949554,-0.30600435,-0.95027524,0.13230857,-0.2564699,-0.28091127,-0.43635768,0.06191788,-0.15642357,0.044320296,0.24213104,0.18347244
1965-05-01,0.49306145,0.10102348,-0.20172158,0.12611695,0.019552995,0.17597695,-0.53607786,-0.0065177917,0.25809938,-0.013360977,0.23398419,0.030633163
1965-06-01,-0.69738996,0.019226838,-0.08701096,0.27439347,0.17662887,-0.15186158,0.16978493,0.015968323,0.29068795,-0.19976655,0.7954809,-0.1026535
1965-07-01,-0.5856121,-0.335334,-0.064524844,0.1590313,0.20661011,-0.26461715,-0.13426399,0.07658253,0.015642548,-0.093854524,0.37606925,0.1072155
1965-08-01,-0.253537,-0.2620102,0.061265565,0.07397537,0.34576187,0.049533844,0.19194488,0.18282051,-0.17434768,-0.050511934,-0.49860153,0.098090746
1965-09-01,-0.5745319,0.015968323,-0.057029724,0.20107003,-0.15316506,-0.0026069642,-0.0736496,-0.006191635,0.028025817,0.044319917,1.2960374,0.16391906
1965-10-01,0.16522293,0.24864884,-0.26885337,0.28449592,-0.60777205,0.05637779,-0.04399414,-0.029003525,0.10102387,-0.5468319,-0.29492435,0.82285535
1965-11-01,-0.085055545,0.18249455,-0.30209368,0.20530662,-0.07136841,0.016946029,-0.40865746,-0.21671219,-0.42169267,-0.26950532,0.3053524,0.0009773255
1965-12-01,0.549765,-0.3552126,-0.038454246,0.13621902,0.49306124,-0.28449592,-0.0006515503,-0.72900087,0.0335659,-0.30404893,0.12579079,-0.08668499
1966-01-01,0.66762006,0.048906326,0.048905946,0.08862209,-0.22089882,-0.28391877,-0.2507679,-0.44114074,-0.05350151,-0.20711288,-0.05481453,-0.3045973
1966-02-01,0.5491287,0.34890825,-0.30755156,0.48643667,-0.21925774,-0.38238773,0.10569,-0.2812931,-0.17625923,0.057768248,-0.34989318,-0.18577805
1966-03-01,0.2031742,-0.07385178,-0.37483826,0.33512288,-0.31313133,-0.20120506,-0.17757244,-0.17494622,-0.25503463,0.345298,-0.6768101,-0.06137886
1966-04-01,0.5727612,-0.004595375,-0.35973987,0.24978295,0.08074474,0.02067833,-0.22352448,0.09814072,-0.094530486,-0.32035255,-0.24846992,1.1806431
1966-05-01,0.2560192,-0.003938675,0.1391693,-0.06794281,-0.15098572,-0.25043947,-0.384029,-0.013129043,0.13293305,-0.3223217,-0.10765934,-0.2635685
1966-06-01,-0.2143341,0.10897217,-0.098796844,0.16772537,0.08369827,-0.4467209,-0.10011025,0.10897217,-0.040372085,-0.10536156,0.01706791,0.23435631
1966-07-01,-1.0956318,-0.1966095,0.064661406,0.16903839,-0.06498985,-0.22418061,-0.026914978,0.10240765,0.13588753,-0.21761627,0.21695976,-0.16116066
1966-08-01,-0.1349022,-0.3029564,-0.0032821656,-0.20514373,-0.17166404,0.0062362673,-0.25601882,0.302956,-0.07647781,-0.39486045,0.06564617,0.94694364
1966-09-01,-0.55569327,-0.19398423,-0.15558091,-0.015426636,-0.1631302,0.0032829284,0.016083527,-0.11488037,-0.26488113,-0.09781227,0.7116028,0.235997
1966-10-01,0.3223217,0.014442062,0.053173065,0.20776978,-0.13227654,0.027571106,-0.45722428,-0.10306434,0.035448838,-0.61740035,-0.09945373,-0.11192627
1966-11-01,0.023960495,-0.18348046,-0.14048234,0.13687173,0.009846878,0.31378785,-0.6475975,-0.15426826,-0.21269302,-0.32888642,-0.20481567,0.20022011
1966-12-01,1.3628105,-0.2195858,-0.21892948,-0.2806366,0.48249778,0.018052673,-0.6078819,-0.14081077,-0.10897293,0.20875435,-0.3938759,0.7523031
1967-01-01,0.16261902,-0.069880486,-0.34581012,0.5296547,-1.1282101,-0.053879548,-0.36736202,0.23413238,-0.10188141,-0.1417202,-0.4702236,0.59137154
1967-02-01,1.6539459,-0.42287445,-0.46206015,0.6854162,-0.30107364,-0.050287627,-0.77619517,0.24523468,-0.17992553,0.1306179,0.7510513,0.33470783
1967-03-01,0.07902336,-0.43365058,-0.4362629,0.3716072,-0.85979044,-0.44214097,0.21421298,0.14792442,0.038532257,0.19755916,0.73896945,0.69913083
1967-04-01,-0.33797303,-0.21649857,-0.39871043,0.6240257,-0.24490814,0.30303305,-0.09959602,0.23576507,-0.06204338,0.08424835,1.6118218,0.56949294
1967-05-01,0.42385444,0.3748726,-0.05583916,0.035266876,0.12408676,0.33927956,-0.6426388,-0.27462348,0.2151928,-0.046042632,0.43267098,0.9574272
1967-06-01,-0.2651535,-0.15576172,0.009143067,0.04114456,-0.22368279,-0.21323319,-0.28605232,0.16033325,0.1727417,0.37226027,0.5329199,0.65896606
1967-07-01,-0.36507645,-0.21323319,0.017959595,0.0026123046,-0.0362463,-0.0966568,0.13094406,-0.0065307617,-0.1910286,-0.09339142,-1.018491,0.76411325
