,mgu200_cluster1,mgu200_cluster2,mgu200_cluster3,mgu200_cluster4,mgu200_cluster5,mgu200_cluster6,mgu200_cluster7,mgu200_cluster8,mgu200_cluster9,mgu200_cluster10,mgu200_cluster11,mgu200_cluster12
1965-01-01,-0.52760506,-0.40898284,-1.6809056,-1.7112128,0.97373885,-1.3830483,0.5468319,-4.212041,-0.25712204,-2.4975688,-1.5085137,4.7308464
1965-02-01,-0.5706215,-0.39855498,-1.4130294,-1.1660101,-0.73356324,-1.8135401,2.3202884,-4.595604,1.470385,-0.9512531,-2.2186131,4.5314054
1965-03-01,-0.29068834,-0.038454436,-0.25516662,-1.9582322,0.9105171,-1.4811394,1.7715013,-5.842761,0.62699926,-2.095755,-1.9849548,4.5943007
1965-04-01,-0.00586586,-0.25712165,0.9007408,-1.1073513,0.2620102,1.108003,1.5016696,-2.77848,2.3300648,-2.5005019,-0.5103329,2.3900273
1965-05-01,-0.08081932,-0.25060424,0.39203796,-2.558509,0.50740016,1.280721,1.458327,3.2431893,2.0416582,-3.1014302,-0.3477173,2.6947281
1965-06-01,-0.2903618,-0.61559296,2.1381202,-4.0484476,1.6571159,0.43277282,0.61559314,2.5262465,1.9751781,-2.8742898,0.43212128,2.368845
1965-07-01,-0.015642548,-0.06843567,1.4384491,-4.219535,1.2191292,1.8454762,-0.36075288,1.5365394,2.4486861,-3.1294563,-0.31578103,2.6572518
1965-08-01,-0.044971846,0.20139542,2.620427,-3.863997,1.6662407,2.3499436,-0.822855,3.0652575,-0.57746506,-3.79491,-1.5205708,0.59766996
1965-09-01,-0.17206612,-0.27472,0.24017563,-2.5748029,1.33384,0.14892845,-0.37932816,3.717675,2.23784,-3.0320175,-0.8785812,0.98775214
1965-10-01,-0.08798905,-0.17239189,0.009450531,-1.9230369,2.6715906,0.552372,1.5635878,2.7328563,1.4149851,-3.9294999,-0.65893555,1.9422638
1965-11-01,-0.24538994,-0.11829529,1.9601872,-0.9587482,1.054884,0.35879746,1.4883087,0.94571304,2.0462205,-2.6243374,-0.9897072,3.5449574
1965-12-01,-0.11308136,-0.2770008,0.8042797,-2.1641903,1.8106067,-0.8495777,2.2088363,-2.162561,3.197892,-2.2978024,-2.0208015,4.831544
1966-01-01,-1.0122608,-0.12932281,-2.033056,-1.9431212,0.46641463,-0.8973805,2.0563602,-5.0534286,1.0083225,-1.1323935,-2.4755096,5.5723596
1966-02-01,-0.77659225,0.0036102296,-0.17888527,-2.4945474,0.45558318,0.07811852,2.7554903,-2.3662095,2.910415,-0.84223807,-1.1671852,4.1491537
1966-03-01,-0.39551735,-0.22811966,-1.3539486,-2.96326,-1.149461,-0.07910347,2.762383,-1.4127014,1.9979355,-1.9867758,-2.1784623,2.6343734
1966-04-01,0.09846878,-0.2583168,0.59376794,-0.7181671,0.31378707,-0.43293533,2.6655552,-0.9682785,2.7801075,-2.3166468,-0.54978526,2.384262
1966-05-01,-0.04628067,-0.48643646,0.49726868,-2.7663224,2.0195987,-0.31608543,1.548589,0.5904854,2.0944352,-3.5156708,-0.07056961,2.2966247
1966-06-01,0.13949814,0.0469368,1.4612801,-4.1819773,0.40273818,2.7975032,1.6552635,2.5690556,2.2638016,-3.5222354,-1.1054779,2.5116153
1966-07-01,-0.08337021,0.11061402,2.5303254,-2.7095382,-0.36400682,3.052538,0.44672126,2.7692757,1.7550453,-2.5168672,0.9059151,0.25208092
1966-08-01,-0.08763733,-0.0157547,0.12833786,-3.616438,1.8522017,1.8328358,-0.26094285,1.7018721,0.9846897,-3.0522103,-0.94595796,-0.7828285
1966-09-01,-0.22976074,0.13621521,0.22647858,-3.7332873,2.1633635,3.217966,0.6896111,3.2481637,1.2508843,-3.5009003,-0.12210159,0.60558397
1966-10-01,-0.06761551,-0.09256134,-0.14868812,-1.3467277,2.3218987,1.7530762,0.75952375,0.6134621,-0.14146729,-3.5353646,-1.1107308,2.5503466
1966-11-01,-0.10470543,-0.0026260377,-0.1450777,-2.171241,-1.1812994,-0.5770283,1.6578891,-0.5094131,0.86422956,-3.3449912,-1.663469,4.3024383
1966-12-01,-0.9541645,-0.36630479,-1.2607311,-2.2296658,-0.0886219,-0.69617575,2.0392928,-2.934047,-0.08074417,-2.5244164,-2.106252,4.955615
1967-01-01,-0.2814808,-0.22694854,-2.2211528,-1.7094581,0.4741417,-1.5380226,1.161844,-2.6489258,-0.7183968,-1.8472599,-1.7009681,5.617212
1967-02-01,-0.2955227,-0.23903045,-1.9298754,-2.4709592,2.3093193,-1.0860859,1.5478191,-4.1454773,-0.721336,0.07412529,-1.1275558,4.702235
1967-03-01,0.2168251,0.055185698,-0.98387754,-2.3269532,0.06726799,0.47316247,0.71023333,-2.4147935,1.2647053,-0.73113215,-1.4952457,2.9633873
1967-04-01,0.347443,-0.06922722,-1.221275,-2.9098346,-1.1399654,-1.1242912,-0.44377366,-0.7990532,2.5467172,-1.727092,0.19919205,2.6224754
1967-05-01,0.22890739,-0.047675323,-0.68672216,-3.5201447,0.815707,0.815707,1.5177768,-0.49177513,2.1865394,-3.0760455,-0.0104496,1.5181036
1967-06-01,-0.03494034,-0.19984512,-1.6996613,-4.239522,0.004898262,0.6230463,0.50091857,1.1876411,1.8773019,-2.384425,0.2791954,2.9643674
1967-07-01,-0.48916322,-0.22890778,-1.2620926,-3.5554123,0.7628067,2.862159,0.33829957,2.7857475,1.0540844,-2.173804,-0.056166075,0.66223145
1967-08-01,-0.24947968,0.07216568,0.63382185,-4.3244233,0.8281158,3.6275783,-0.9228138,3.4714904,0.9211807,-1.8159119,-0.74811286,0.17927285
1967-09-01,-0.5753708,-0.01240921,0.30205306,-2.176743,1.3117278,1.3437287,0.8882,3.687336,1.6849674,-3.0349011,-1.4338554,0.6171684
1967-10-01,-0.65863955,-0.13453598,1.5321449,-2.7697468,0.3360138,0.24947968,2.0836778,4.345649,1.2696035,-3.31279,0.083595276,3.0051851
1967-11-01,-0.38597527,-0.2168251,1.0700848,-0.5662273,1.5504313,-0.2850731,2.111434,0.35887223,0.6543945,-3.4202228,-0.9420799,3.4672446
1967-12-01,-0.8833019,-0.068574525,-1.2065808,-0.3732399,-1.3055233,0.03787918,1.5171239,-1.3247894,0.7020699,-1.9269365,-1.3894451,4.9020796
1968-01-01,-0.65787774,-0.2782486,-1.1257584,-1.7198169,0.24980354,-2.161806,0.54665107,-6.300162,0.3931221,-1.4357338,-2.0469327,5.4377007
1968-02-01,-0.45985794,0.20349045,-1.7934818,-2.1512303,-1.2307854,-1.6603749,2.696058,-8.4007015,0.9448784,-1.439016,-1.4711075,5.808942
1968-03-01,-0.3205513,0.20166627,-2.957896,-1.3121083,-1.0973136,0.15097618,1.8237503,-0.27241364,0.4511059,-1.6308358,-0.35483056,1.9780083
1968-04-01,-0.101380154,-0.1655632,0.25746232,-1.0309426,-0.07694664,-0.026621247,1.0984074,-0.5331581,1.6476113,-2.3857179,-0.008752441,1.292051
1968-05-01,-0.17650375,0.037561797,0.0021881103,-2.7573235,1.1100773,1.8222916,1.3682686,-1.1629555,1.9229424,-2.1472192,0.2986706,2.2821496
1968-06-01,-0.5710846,-0.28444824,0.3836403,-4.423898,2.2839727,3.358677,0.23011093,-0.5564972,0.868296,-2.640627,0.9412319,3.942889
1968-07-01,-0.03318634,-0.15061188,-1.3266952,-4.299543,2.026511,3.282823,-0.16884537,2.5272126,1.7347691,-2.6818357,0.29940033,1.3660805
1968-08-01,-0.053607177,-0.9124222,1.6804321,-3.8973038,1.5874393,3.681416,-0.49778405,2.5738912,1.2705349,-2.6384387,0.4788208,1.2774639
1968-09-01,-0.5101837,-0.14295349,2.6862113,-2.9692008,0.8139595,1.5797809,0.36650047,2.8627155,1.2902275,-2.760606,-0.2855423,0.9696766
1968-10-01,-0.51054764,-0.3179985,0.27861366,-1.322319,2.1202328,0.99265134,1.1855652,3.390768,0.9638416,-2.6679778,0.017869567,2.5140843
1968-11-01,-0.4292244,-0.2910118,-0.043761443,-1.9925957,2.7288787,0.35665435,2.7522187,-0.8070297,-0.5554031,-1.7850945,-0.7647282,4.8079033
1968-12-01,-0.09226303,-0.2658493,-0.8179703,-2.3601902,1.5137745,0.2177124,2.0447445,-1.9987953,0.73300076,-2.0403686,-1.3018974,2.5932198
1969-01-01,-0.7258202,0.29291612,0.7984684,-2.4634101,-0.23751679,-1.679538,0.8999773,-2.8409164,1.849382,-2.1091247,-1.9790878,4.3695173
1969-02-01,-0.5798599,-0.13036957,-1.9455833,-1.6430476,-2.9576843,-0.7848679,1.9392805,-1.3391854,1.9834003,-1.2738346,-2.0971828,4.06466
1969-03-01,-0.5281105,0.21230546,-1.1590564,-2.623303,-2.579183,-0.044451524,3.0625105,-1.7863541,2.776893,-1.3713624,-0.81704557,2.1724846
1969-04-01,0.04113426,0.1731617,-0.36523208,-1.7312874,-0.24415131,-0.55298996,2.8359404,1.2038399,3.0213761,-2.4534583,-0.1685173,0.90959704
1969-05-01,-0.2703579,-0.12937394,1.3521225,-3.195533,0.7579979,1.2705171,3.243302,2.8634734,3.0890489,-3.1739707,0.07231636,1.8891895
1969-06-01,-0.15757065,-0.23751755,1.9104202,-4.2952104,1.4798374,0.8787468,1.428088,4.200337,0.8379442,-3.3438156,0.5728935,1.5246208
1969-07-01,-0.15757065,0.0026535033,3.3696904,-4.0550404,2.8249936,1.1096294,-0.8737709,1.898146,0.7032627,-3.0558758,0.27035752,1.536895
1969-08-01,0.29722825,-0.35196304,2.5815048,-3.382296,1.7916615,0.7480461,0.7480461,2.0902166,0.47669297,-3.2151055,-1.9319824,1.4071891
1969-09-01,-0.0039806366,-0.15159912,1.2652092,-0.63326836,0.7848679,2.1286972,1.000159,1.8205223,1.1922295,-3.2008407,-0.02288971,2.2776427
1969-10-01,-0.27566567,-0.36987686,2.3628967,-1.037976,1.7110516,-0.16055603,1.0021496,1.817868,1.3544443,-4.0291653,0.038812257,3.2170959
1969-11-01,-0.40835685,-0.086912535,-1.307671,-0.3698761,-1.0980189,1.1295328,2.6395576,2.6995995,0.6730755,-3.0482464,-1.2871033,3.9687912
1969-12-01,-0.5848358,-0.6501862,-0.5380627,-0.16918106,-0.9965103,0.8044399,2.1950426,-0.2925827,-0.88903046,-2.0819232,-2.5211308,5.4400034
1970-01-01,-0.84230155,-0.06489487,-0.3514305,-2.0327053,0.27888185,0.80303156,2.5685036,-5.2997437,0.96410406,-0.9185112,-0.75976866,5.30307
1970-02-01,-0.45393068,0.26690063,-2.6041121,-2.5578542,0.12812576,-0.95911217,2.1032574,-5.0538087,1.2549658,-1.690926,0.16739503,5.4871063
1970-03-01,-0.54079056,-0.43562698,0.4649128,-1.2250144,-0.83165205,1.0559552,2.8826609,-5.1047273,1.1438125,-2.0183952,-1.1937317,5.0318437
