,abs_vo1000_cluster1,abs_vo1000_cluster2,abs_vo1000_cluster3,abs_vo1000_cluster4,abs_vo1000_cluster5,abs_vo1000_cluster6,abs_vo1000_cluster7,abs_vo1000_cluster8,abs_vo1000_cluster9,abs_vo1000_cluster10,abs_vo1000_cluster11,abs_vo1000_cluster12
1965-01-01,1.7353741e-06,7.264124e-05,0.00012830587,9.6420044e-05,9.289057e-05,7.56918e-05,-7.3159936e-06,-2.2048924e-05,6.1091276e-05,9.300746e-06,0.00011186935,-4.631438e-07
1965-02-01,-1.8450664e-06,7.550379e-05,0.00012361271,7.636422e-05,0.00011546796,1.7336972e-05,6.5660497e-06,-2.3260349e-05,5.699038e-05,-4.0861187e-07,0.0001038201,3.039895e-08
1965-03-01,2.1884625e-07,9.667233e-05,0.000112673995,0.000109485496,0.00010742768,0.000102190614,1.1411754e-05,-2.5010188e-05,5.784286e-05,7.2637545e-06,0.00010035632,7.3931005e-07
1965-04-01,-3.5320845e-06,0.00010634579,0.00013735119,0.0001202268,9.4721174e-05,-0.00012280255,5.6597237e-06,1.7856339e-05,6.127972e-05,-3.1824915e-05,5.8593538e-05,1.5020632e-06
1965-05-01,-8.490024e-07,0.00014505758,0.00012249102,0.00010448724,0.00010983259,-0.00017186083,7.221115e-06,2.0144587e-05,4.8043774e-05,-3.1824915e-05,6.413918e-05,3.4447294e-07
1965-06-01,-6.067203e-07,0.00013799542,9.1927206e-05,0.0001152106,0.00011978422,-0.00015419195,-1.8690625e-06,2.5672278e-05,3.7724218e-05,-9.1308775e-06,3.0210282e-05,7.7520235e-07
1965-07-01,9.008363e-07,0.00011016852,0.000109757595,0.00012445333,0.00011842025,-0.00019918519,-1.978919e-05,3.8468523e-05,5.0646093e-05,-2.0581096e-05,3.0694853e-05,1.1251686e-06
1965-08-01,-1.6655904e-06,9.707615e-05,0.00011493532,0.000111675035,7.8640616e-05,-0.00023003615,6.924991e-06,4.344883e-05,4.14931e-05,-4.31854e-05,5.5048997e-05,-4.4519402e-07
1965-09-01,-9.1181573e-07,0.00011653971,0.00010608743,9.871727e-05,8.717444e-05,-0.00022135876,1.6481794e-05,4.304502e-05,3.2187556e-05,-6.972908e-05,4.766379e-05,-1.8496212e-07
1965-10-01,-3.6128476e-06,5.837333e-05,7.71837e-05,7.473103e-05,7.668439e-05,-0.00020839201,1.2300134e-05,3.489706e-05,5.0008974e-05,-6.159009e-05,0.00010994004,-1.2214878e-07
