,vws850-250_cluster1,vws850-250_cluster2,vws850-250_cluster3,vws850-250_cluster4,vws850-250_cluster5,vws850-250_cluster6,vws850-250_cluster7,vws850-250_cluster8,vws850-250_cluster9,vws850-250_cluster10,vws850-250_cluster11,vws850-250_cluster12
1965-01-01,18.234432220458984,7.5686540603637695,13.26942253112793,18.536264419555664,10.432861328125,10.257102012634277,9.419575691223145,11.98528003692627,35.39775466918945,15.35698413848877,24.680994033813477,30.602109909057617
1965-02-01,20.668685913085938,7.743671894073486,9.634313583374023,17.934677124023438,3.2149300575256348,9.630290031433105,5.43174934387207,15.148823738098145,41.669918060302734,18.398012161254883,22.922807693481445,32.0008430480957
1965-03-01,13.396303176879883,7.471413612365723,13.238970756530762,24.618982315063477,7.231059551239014,6.240958213806152,7.450413703918457,15.691920280456543,32.18150329589844,23.11182403564453,30.142091751098633,30.955162048339844
1965-04-01,27.404455184936523,6.039309501647949,14.697359085083008,24.749889373779297,3.619795799255371,5.052814960479736,0.7404705286026001,17.730567932128906,43.98670196533203,10.159109115600586,18.74825096130371,15.250277519226074
1965-05-01,26.527149200439453,1.4456169605255127,30.883420944213867,30.918834686279297,3.0417561531066895,2.364362955093384,8.40846061706543,10.237820625305176,25.03812599182129,9.185175895690918,21.232858657836914,25.335277557373047
1965-06-01,29.12797737121582,9.039875030517578,34.769657135009766,11.894518852233887,8.62487506866455,5.446448802947998,15.983592987060547,6.972651481628418,10.779364585876465,5.829918384552002,22.683183670043945,21.314441680908203
1965-07-01,22.05699920654297,9.767464637756348,34.21502685546875,29.69463539123535,13.108397483825684,2.5323164463043213,16.4057674407959,7.364120006561279,1.2130526304244995,2.393794536590576,22.765127182006836,8.042530059814453
1965-08-01,20.24824333190918,8.530921936035156,30.99591636657715,20.277624130249023,13.65627670288086,6.490780830383301,11.447827339172363,2.3283026218414307,2.1194043159484863,5.754544734954834,22.586326599121094,5.443667411804199
1965-09-01,22.456897735595703,2.6771152019500732,34.34111022949219,28.445755004882812,9.465129852294922,6.9525346755981445,14.391528129577637,6.323443412780762,11.867166519165039,4.235762596130371,31.137645721435547,24.705936431884766
1965-10-01,20.521299362182617,4.69682502746582,18.310691833496094,25.548641204833984,3.4780921936035156,5.207787990570068,7.558017730712891,1.8737468719482422,21.05864715576172,6.1469407081604,25.064895629882812,16.180891036987305
1965-11-01,16.450946807861328,5.065654754638672,30.263532638549805,17.953489303588867,7.0145134925842285,1.8803600072860718,2.274576425552368,10.288717269897461,26.698871612548828,14.417243003845215,21.534427642822266,16.185571670532227
1965-12-01,16.28489875793457,6.336572170257568,27.408611297607422,15.485613822937012,13.739375114440918,8.946364402770996,5.321070671081543,10.931257247924805,35.625457763671875,10.772921562194824,31.048770904541016,21.166259765625
1966-01-01,8.37744140625,5.100764751434326,10.932292938232422,13.382085800170898,15.471474647521973,8.063730239868164,6.707014560699463,13.73139476776123,30.199684143066406,26.062763214111328,24.64015769958496,43.12854766845703
1966-02-01,11.463976860046387,7.175912857055664,24.205886840820312,15.796042442321777,9.723346710205078,6.457604885101318,5.503075122833252,17.508909225463867,26.848766326904297,34.132110595703125,21.29181480407715,22.035112380981445
1966-03-01,17.000015258789062,5.283410549163818,25.083200454711914,16.611705780029297,4.851568222045898,5.363522529602051,5.963106632232666,17.151418685913086,42.60676193237305,16.71476936340332,21.871810913085938,33.66495895385742
1966-04-01,28.126068115234375,3.2255494594573975,23.332202911376953,21.621231079101562,0.5274537205696106,5.788865566253662,1.8156466484069824,19.111635208129883,27.18752670288086,24.01416778564453,17.560531616210938,30.83778190612793
1966-05-01,35.91675567626953,2.4638051986694336,36.598854064941406,25.50072479248047,3.936704158782959,3.8842880725860596,8.26197624206543,6.891775131225586,26.918872833251953,6.683535099029541,17.614973068237305,13.569523811340332
1966-06-01,23.633453369140625,2.4536726474761963,29.334308624267578,23.141939163208008,5.65334939956665,3.745917320251465,12.921123504638672,9.465243339538574,8.794378280639648,8.281943321228027,26.78230094909668,29.52031898498535
1966-07-01,23.69207763671875,7.038908958435059,38.2979621887207,25.62332534790039,11.5238618850708,9.442893028259277,13.715303421020508,7.79310417175293,2.3379030227661133,8.438668251037598,19.90963363647461,11.211470603942871
1966-08-01,30.354618072509766,1.0628819465637207,31.862749099731445,31.382938385009766,15.436566352844238,9.267866134643555,13.972577095031738,4.785784721374512,1.8672562837600708,3.1462562084198,21.274478912353516,7.224961280822754
1966-09-01,21.358028411865234,3.9321649074554443,36.17707443237305,32.014625549316406,11.44288158416748,5.616649627685547,12.767494201660156,5.682754993438721,11.054560661315918,4.927374362945557,26.053911209106445,13.006732940673828
1966-10-01,28.54953956604004,4.03623104095459,28.72739601135254,31.28343391418457,2.2125566005706787,10.908283233642578,9.679031372070312,2.7723140716552734,18.20965576171875,8.491909980773926,28.93861198425293,24.613849639892578
1966-11-01,26.11725616455078,6.646389007568359,25.353696823120117,18.302480697631836,8.731514930725098,8.830020904541016,7.241255283355713,3.582882881164551,27.919464111328125,16.383647918701172,27.687713623046875,16.10038185119629
1966-12-01,19.172170639038086,7.555597305297852,13.465895652770996,18.981090545654297,6.493730068206787,7.928554058074951,8.292282104492188,11.248440742492676,45.5209846496582,10.963773727416992,33.659122467041016,35.96051788330078
1967-01-01,11.22285270690918,7.810080051422119,6.192698955535889,20.660297393798828,6.466602802276611,15.190054893493652,9.704671859741211,10.224172592163086,48.38430404663086,16.37985610961914,24.50824546813965,42.871116638183594
1967-02-01,11.393781661987305,10.837629318237305,8.445260047912598,14.269133567810059,5.961902618408203,11.935698509216309,6.982571125030518,14.288671493530273,47.78760528564453,14.006229400634766,21.558637619018555,38.079315185546875
1967-03-01,4.336577892303467,8.127297401428223,8.582639694213867,20.663867950439453,8.791207313537598,8.0906400680542,4.856821060180664,15.139634132385254,38.317447662353516,12.183073043823242,26.2966365814209,19.74651527404785
1967-04-01,22.625038146972656,2.0303728580474854,10.232248306274414,21.753459930419922,4.7295403480529785,11.097463607788086,2.5225577354431152,15.497694969177246,37.06547927856445,15.955684661865234,24.632802963256836,20.66465187072754
1967-05-01,32.87261199951172,4.782251834869385,17.946887969970703,21.382322311401367,3.623465061187744,8.069304466247559,7.40226936340332,16.098392486572266,22.35338592529297,12.58942985534668,21.58453369140625,21.767175674438477
1967-06-01,29.378021240234375,4.953143119812012,24.38828468322754,32.705623626708984,9.606067657470703,12.904401779174805,14.20319938659668,3.9875664710998535,11.588567733764648,8.420706748962402,30.286935806274414,25.441097259521484
1967-07-01,23.84967803955078,9.02172565460205,25.242328643798828,29.591508865356445,16.38142967224121,13.358543395996094,15.168678283691406,4.353055477142334,2.8553576469421387,1.3769702911376953,18.422210693359375,7.27675199508667
1967-08-01,13.116737365722656,9.305582046508789,29.220537185668945,23.071805953979492,18.880861282348633,14.747705459594727,16.841045379638672,3.7491321563720703,0.941565752029419,2.1351122856140137,29.28762435913086,4.787880897521973
1967-09-01,21.036104202270508,4.128342628479004,25.202350616455078,25.350093841552734,11.584723472595215,8.060577392578125,14.930755615234375,5.794621467590332,5.718731880187988,6.608621597290039,29.506868362426758,14.629083633422852
1967-10-01,22.615137100219727,11.774415016174316,27.457603454589844,16.9234619140625,5.297207832336426,12.117241859436035,5.3246893882751465,5.761544227600098,28.531639099121094,7.891766548156738,30.416563034057617,27.51736831665039
1967-11-01,22.982717514038086,8.114606857299805,25.520767211914062,24.03688621520996,7.944405555725098,8.478879928588867,2.2892236709594727,8.941217422485352,35.19133377075195,14.026524543762207,18.096885681152344,32.225460052490234
1967-12-01,15.170659065246582,10.927770614624023,17.528444290161133,21.56238555908203,10.80683708190918,9.813789367675781,7.340582370758057,10.70931625366211,42.374900817871094,11.309026718139648,21.64129066467285,33.72655487060547
1968-01-01,7.427117347717285,8.823214530944824,12.773568153381348,11.604724884033203,12.19367790222168,10.825273513793945,6.910518646240234,14.364407539367676,49.23835372924805,16.234895706176758,19.419124603271484,27.13785171508789
1968-02-01,5.233132839202881,8.166460037231445,5.196836948394775,12.170875549316406,12.20130729675293,10.742887496948242,4.070789337158203,16.0904598236084,39.83897399902344,26.061439514160156,22.388591766357422,33.85697937011719
1968-03-01,9.318169593811035,4.169070720672607,7.748061180114746,15.910688400268555,3.997776508331299,9.19155502319336,7.019711494445801,24.916950225830078,35.99374008178711,17.045291900634766,14.038894653320312,22.792583465576172
1968-04-01,18.307003021240234,3.6566238403320312,16.277240753173828,33.625858306884766,2.305508613586426,9.45107364654541,2.5743894577026367,18.340951919555664,33.10739517211914,15.569583892822266,16.18971061706543,23.396739959716797
1968-05-01,21.332965850830078,6.5803704261779785,21.676063537597656,28.54059600830078,2.6736841201782227,10.713768005371094,5.986528396606445,10.65915584564209,25.761449813842773,13.473654747009277,20.177837371826172,30.9548282623291
1968-06-01,20.5826416015625,8.26792049407959,28.663454055786133,30.766706466674805,8.275020599365234,4.9459733963012695,11.412679672241211,2.9003045558929443,10.982643127441406,4.372165203094482,17.303543090820312,30.348209381103516
1968-07-01,20.2258358001709,10.925044059753418,16.88624382019043,21.32328987121582,15.188838005065918,10.113763809204102,14.063878059387207,7.816997528076172,1.8391201496124268,2.893018960952759,18.818273544311523,5.29730224609375
1968-08-01,18.6029109954834,8.126874923706055,28.591657638549805,20.5250186920166,12.153332710266113,10.469014167785645,16.309404373168945,3.5164682865142822,0.9877821207046509,3.9566714763641357,17.00453758239746,11.38750171661377
1968-09-01,21.126710891723633,6.785149574279785,40.54711151123047,26.340688705444336,6.942030429840088,7.48077392578125,11.992583274841309,4.828531742095947,10.93612289428711,5.329479217529297,22.32350730895996,14.10981559753418
1968-10-01,21.572500228881836,5.734390735626221,25.916885375976562,25.154664993286133,1.5546833276748657,8.809599876403809,5.229578971862793,5.364598751068115,29.706016540527344,16.120500564575195,22.89431381225586,23.487010955810547
1968-11-01,16.75320053100586,4.8848981857299805,21.851598739624023,21.125959396362305,6.932400226593018,12.137519836425781,4.502364158630371,5.775811195373535,24.080974578857422,13.020904541015625,27.688440322875977,40.12391662597656
1968-12-01,21.908235549926758,11.09821891784668,16.94033432006836,14.856527328491211,5.763917446136475,11.380620956420898,7.7496657371521,17.156164169311523,41.029354095458984,14.905381202697754,23.278806686401367,27.062175750732422
1969-01-01,11.742424011230469,9.756007194519043,18.310752868652344,12.169426918029785,11.91009521484375,8.378108978271484,2.417173385620117,16.598997116088867,35.128013610839844,24.88668441772461,27.25853157043457,21.9417781829834
1969-02-01,7.868255138397217,9.17220401763916,6.741609573364258,14.569520950317383,10.103113174438477,7.936629295349121,6.062525272369385,13.252629280090332,30.996870040893555,29.140609741210938,22.300559997558594,23.283933639526367
1969-03-01,15.81898021697998,5.664701461791992,13.163350105285645,14.098944664001465,7.431972503662109,10.477376937866211,4.2188568115234375,21.433019638061523,25.12847900390625,32.53622055053711,24.92007827758789,29.00518035888672
1969-04-01,21.936349868774414,3.4185099601745605,19.954448699951172,23.145631790161133,1.177632212638855,4.682373046875,2.991898536682129,23.203126907348633,42.12348556518555,11.098516464233398,15.13388442993164,18.49776840209961
1969-05-01,29.129812240600586,6.944707870483398,31.288883209228516,20.358455657958984,5.137640953063965,5.232466220855713,5.900769233703613,12.134655952453613,23.899555206298828,12.99947738647461,18.791372299194336,22.20067024230957
1969-06-01,27.865570068359375,8.035199165344238,35.94242477416992,28.646549224853516,8.965489387512207,8.662454605102539,15.472798347473145,13.9750337600708,13.129019737243652,2.671018600463867,16.374801635742188,24.029964447021484
1969-07-01,24.08796501159668,10.183846473693848,42.331748962402344,22.010494232177734,14.371134757995605,10.019943237304688,17.415464401245117,10.119681358337402,2.246413230895996,5.4121317863464355,24.718320846557617,5.8334879875183105
1969-08-01,22.19335174560547,4.537790298461914,40.8282356262207,28.972917556762695,16.326547622680664,7.43307638168335,12.026995658874512,2.7974188327789307,2.689232110977173,2.8702077865600586,27.162742614746094,8.918264389038086
1969-09-01,20.70209503173828,8.835381507873535,40.812522888183594,23.50368881225586,9.592684745788574,8.026152610778809,11.655630111694336,4.115294933319092,6.778388977050781,6.173777103424072,22.121543884277344,11.338896751403809
1969-10-01,31.531652450561523,5.077550888061523,36.43764877319336,32.66522979736328,6.9604082107543945,3.9797651767730713,7.5344767570495605,3.2963271141052246,24.06499671936035,6.5578789710998535,22.629438400268555,32.407257080078125
1969-11-01,27.354862213134766,5.304255962371826,16.38533592224121,21.166540145874023,9.470128059387207,4.761209011077881,6.840169429779053,3.6637630462646484,24.037343978881836,15.769412994384766,25.90298080444336,30.570341110229492
1969-12-01,11.770059585571289,6.440870761871338,12.477338790893555,19.17449188232422,8.869660377502441,11.243560791015625,7.310074806213379,8.223309516906738,41.0299072265625,13.75638198852539,22.242855072021484,46.24102783203125
1970-01-01,11.389093399047852,7.37758731842041,17.57806396484375,16.62355613708496,16.149520874023438,8.579147338867188,6.904262542724609,14.560056686401367,29.985342025756836,30.711814880371094,21.664283752441406,34.39550018310547
1970-02-01,12.625726699829102,8.30212116241455,6.3652825355529785,6.0061869621276855,9.111949920654297,12.104692459106445,2.8962838649749756,14.024500846862793,38.308292388916016,15.562264442443848,15.507979393005371,44.66645431518555
1970-03-01,18.563413619995117,6.103347301483154,21.75931739807129,11.92574405670166,2.3591387271881104,10.305691719055176,6.688475131988525,14.833024978637695,39.949119567871094,21.135452270507812,24.74933624267578,40.99648666381836
1970-04-01,20.786895751953125,5.460593223571777,24.710651397705078,17.681509017944336,1.8481388092041016,12.517081260681152,4.318482398986816,22.007835388183594,37.096195220947266,22.11626625061035,18.784578323364258,27.94462013244629
1970-05-01,26.35930061340332,2.2886791229248047,24.978666305541992,27.422216415405273,6.742434978485107,6.528720378875732,8.411162376403809,9.616430282592773,24.359600067138672,15.738676071166992,23.134349822998047,20.591028213500977
1970-06-01,18.034496307373047,6.99638557434082,19.369176864624023,28.51433563232422,7.868514537811279,6.301278114318848,15.834310531616211,5.96955680847168,10.84470272064209,6.806558132171631,30.269868850708008,25.77874183654785
1970-07-01,19.72848892211914,8.28242301940918,25.905376434326172,23.61371612548828,16.88627815246582,3.128326177597046,17.886201858520508,6.257714748382568,3.46909499168396,8.03852653503418,18.681276321411133,5.423694133758545
1970-08-01,22.398393630981445,5.392093658447266,23.357946395874023,23.513559341430664,18.831499099731445,11.509361267089844,17.955472946166992,6.649183750152588,2.0056378841400146,7.444615364074707,25.651241302490234,4.3004326820373535
1970-09-01,24.830488204956055,3.5750303268432617,20.9757080078125,30.27948760986328,9.757333755493164,13.830744743347168,14.370512008666992,6.378484725952148,11.2806396484375,2.8664021492004395,18.12299346923828,11.196837425231934
1970-10-01,27.549917221069336,3.360856771469116,17.302989959716797,34.195579528808594,2.2337582111358643,13.95261287689209,11.971952438354492,7.855035305023193,21.54142951965332,13.276093482971191,21.458696365356445,15.145454406738281
1970-11-01,26.346385955810547,3.4474294185638428,12.818312644958496,25.300207138061523,6.339151382446289,8.048871040344238,7.592118263244629,5.352480411529541,33.31816864013672,12.470151901245117,25.639490127563477,22.11867332458496
1970-12-01,14.967957496643066,7.896721839904785,7.568932056427002,17.940340042114258,6.498600959777832,15.360488891601562,10.39258098602295,11.701087951660156,40.758338928222656,16.132360458374023,24.450544357299805,27.39564323425293
1971-01-01,8.76595401763916,9.291617393493652,14.33421516418457,7.025071144104004,13.425337791442871,5.243781566619873,8.340875625610352,14.142724990844727,25.8559513092041,22.418743133544922,27.114797592163086,27.653961181640625
1971-02-01,4.663817405700684,10.095053672790527,6.613391876220703,7.669638633728027,1.7460925579071045,7.272680759429932,9.893595695495605,15.007805824279785,46.23200225830078,12.743833541870117,20.312904357910156,36.65712356567383
1971-03-01,10.415937423706055,6.565392017364502,6.325284481048584,14.663921356201172,1.9608290195465088,15.59524917602539,7.6796722412109375,12.024581909179688,42.15775680541992,16.077543258666992,24.405183792114258,35.22578048706055
1971-04-01,19.73975944519043,4.117947101593018,15.392704963684082,26.899301528930664,0.13876886665821075,13.367506980895996,0.5480424761772156,10.95215129852295,32.446895599365234,14.275813102722168,25.47411346435547,19.025264739990234
1971-05-01,33.92836380004883,3.6503236293792725,21.24209213256836,23.078317642211914,7.79038667678833,16.539302825927734,9.4998140335083,10.567018508911133,28.59455108642578,10.548809051513672,29.41873550415039,27.828523635864258
1971-06-01,25.8603572845459,3.9599595069885254,21.39932632446289,34.12160873413086,6.261148929595947,12.708846092224121,15.375082015991211,3.743964910507202,6.3235273361206055,3.9852287769317627,29.234756469726562,13.300934791564941
1971-07-01,27.193296432495117,6.797532558441162,33.20065689086914,15.891378402709961,13.979572296142578,13.445000648498535,15.380409240722656,6.11525821685791,1.5805095434188843,3.6545403003692627,24.93292999267578,8.766459465026855
1971-08-01,23.708362579345703,2.5989010334014893,32.04185485839844,21.707529067993164,18.667095184326172,16.163570404052734,14.705589294433594,3.1388800144195557,1.9895949363708496,9.493744850158691,23.83554458618164,3.6055619716644287
1971-09-01,18.81885528564453,4.695270538330078,22.42498207092285,25.485687255859375,9.465710639953613,12.003754615783691,14.405674934387207,1.6100095510482788,12.29130744934082,8.996072769165039,24.6937198638916,11.109766006469727
1971-10-01,15.708456993103027,6.805016994476318,17.215871810913086,26.301380157470703,2.8892245292663574,14.798239707946777,13.190213203430176,3.3114917278289795,29.159902572631836,11.041905403137207,21.31228256225586,21.953046798706055
1971-11-01,11.541210174560547,6.675377368927002,9.795620918273926,30.865619659423828,6.597512722015381,10.336788177490234,8.739294052124023,5.051374435424805,33.919471740722656,9.769281387329102,17.347728729248047,32.188297271728516
1971-12-01,8.278773307800293,6.057740688323975,11.150336265563965,20.851579666137695,11.561596870422363,9.155879020690918,5.175159931182861,9.265671730041504,35.15205001831055,10.93040657043457,20.89175796508789,20.942508697509766
1972-01-01,10.955083847045898,11.237495422363281,9.373373985290527,9.708354949951172,11.536508560180664,12.971495628356934,5.362372875213623,16.391294479370117,42.868106842041016,12.863358497619629,30.28171730041504,23.140344619750977
1972-02-01,12.870566368103027,10.357998847961426,13.905426025390625,13.951658248901367,8.43307876586914,11.418639183044434,6.490736961364746,20.60192108154297,35.65597915649414,16.121183395385742,18.098142623901367,24.47243309020996
1972-03-01,12.184724807739258,5.176652431488037,7.966538429260254,14.135498046875,3.925642490386963,7.936116695404053,7.29923677444458,17.767690658569336,42.42060089111328,10.588300704956055,23.454883575439453,33.1844596862793
1972-04-01,18.789793014526367,2.427748918533325,14.198121070861816,23.82493019104004,1.6942479610443115,4.331355094909668,2.730879068374634,26.82994842529297,40.13088607788086,12.793109893798828,19.274703979492188,11.913061141967773
1972-05-01,34.12272262573242,7.617149353027344,31.714235305786133,22.496749877929688,3.9065728187561035,5.686547756195068,7.9044318199157715,15.224920272827148,30.40363883972168,4.6505937576293945,26.117122650146484,18.897502899169922
1972-06-01,32.51419448852539,9.951127052307129,34.71339416503906,18.512178421020508,7.021371364593506,7.727035999298096,11.972342491149902,7.037372589111328,11.0739164352417,11.58285903930664,31.527942657470703,13.427934646606445
1972-07-01,20.74749755859375,10.116209983825684,36.80122375488281,24.38739585876465,12.062722206115723,8.107817649841309,17.644346237182617,3.442424774169922,1.6931471824645996,2.309562921524048,22.713245391845703,7.77647590637207
1972-08-01,20.592884063720703,10.62165641784668,38.368648529052734,24.408187866210938,12.041705131530762,3.316174030303955,16.009490966796875,7.837045192718506,3.3342230319976807,0.7278783917427063,31.197866439819336,5.392181396484375
1972-09-01,19.277271270751953,6.675529479980469,30.671630859375,20.191129684448242,5.766661167144775,7.424344062805176,9.538289070129395,3.7669267654418945,13.690228462219238,5.2880988121032715,24.6822452545166,13.704995155334473
1972-10-01,18.65753746032715,2.344864845275879,36.95802688598633,27.418724060058594,2.1068780422210693,1.776862621307373,7.435055732727051,2.2492001056671143,19.929302215576172,12.223755836486816,25.613327026367188,27.47444725036621
1972-11-01,24.606040954589844,6.598041534423828,37.04011154174805,31.038007736206055,5.980501174926758,1.950244665145874,7.930118083953857,7.3576483726501465,32.43627166748047,9.950852394104004,26.29924201965332,34.777915954589844
1972-12-01,19.78958511352539,9.822713851928711,17.30052375793457,25.175304412841797,15.055953979492188,4.834681987762451,5.709285259246826,11.844980239868164,38.29939651489258,12.147040367126465,20.053146362304688,32.73951721191406
1973-01-01,10.531538009643555,10.724834442138672,16.28860092163086,16.05994415283203,10.65923023223877,3.191056966781616,7.116305828094482,13.48607063293457,44.03276062011719,20.805906295776367,26.784120559692383,39.91736602783203
1973-02-01,2.8876953125,11.077226638793945,10.668607711791992,9.080825805664062,6.127208232879639,9.467242240905762,7.535259246826172,18.500377655029297,45.09699630737305,11.184626579284668,18.057222366333008,36.73225402832031
1973-03-01,14.917306900024414,8.911850929260254,18.595882415771484,20.818586349487305,5.082152843475342,7.707169055938721,7.9817023277282715,16.5767822265625,46.918949127197266,15.966598510742188,23.130891799926758,35.18400573730469
1973-04-01,20.477466583251953,5.982917308807373,25.601123809814453,17.13530158996582,3.797844409942627,5.564047813415527,6.437227249145508,20.933889389038086,32.888755798339844,24.72369384765625,24.835790634155273,26.934188842773438
1973-05-01,23.424402236938477,3.9595909118652344,25.82255744934082,24.93648338317871,2.3942198753356934,1.4710218906402588,6.518970012664795,7.911908149719238,22.176389694213867,14.797118186950684,25.220991134643555,14.537797927856445
1973-06-01,18.98944664001465,3.876338243484497,29.327686309814453,21.662696838378906,4.982847213745117,10.210062980651855,14.779078483581543,3.6116762161254883,11.100711822509766,2.9866769313812256,30.777158737182617,24.35643768310547
1973-07-01,24.20183563232422,4.561898708343506,28.810522079467773,24.20854949951172,15.02021598815918,11.588693618774414,17.162683486938477,8.722271919250488,0.5299391150474548,11.558350563049316,28.67424201965332,2.435525417327881
1973-08-01,24.14398956298828,3.7209584712982178,34.0025520324707,33.13011932373047,14.707505226135254,16.052959442138672,15.771565437316895,8.613743782043457,2.103032350540161,0.22426873445510864,28.92098045349121,9.149639129638672
1973-09-01,23.59647560119629,1.7754688262939453,25.136476516723633,32.01484298706055,8.849957466125488,19.077714920043945,15.745320320129395,8.936627388000488,9.279939651489258,1.1841998100280762,24.075050354003906,17.38945198059082
1973-10-01,21.945520401000977,2.3303298950195312,16.627174377441406,31.29703140258789,2.243807554244995,12.117779731750488,7.927872657775879,13.089836120605469,19.812137603759766,12.336504936218262,20.117116928100586,16.246305465698242
1973-11-01,14.415308952331543,5.132377624511719,9.709240913391113,35.24866485595703,9.65121078491211,13.026148796081543,10.812893867492676,5.889876842498779,31.974124908447266,12.183810234069824,21.549362182617188,29.15083885192871
1973-12-01,7.848138332366943,6.579042434692383,4.5069451332092285,24.7109375,3.7982215881347656,15.2144136428833,7.9578070640563965,8.158345222473145,43.58746337890625,8.660941123962402,22.582849502563477,46.69197463989258
1974-01-01,13.598986625671387,10.486937522888184,4.672835350036621,12.268777847290039,8.797256469726562,10.774845123291016,12.174215316772461,11.342528343200684,45.34224319458008,10.762710571289062,14.086174964904785,32.953617095947266
1974-02-01,3.2379074096679688,8.962811470031738,4.642078876495361,8.357539176940918,6.614957809448242,15.202214241027832,8.754508018493652,14.979252815246582,46.1767463684082,14.337655067443848,21.34278106689453,29.698917388916016
1974-03-01,8.1817045211792,9.06701374053955,7.685396194458008,18.4758358001709,1.0079970359802246,10.165040969848633,4.05380916595459,16.12441635131836,50.1115608215332,12.700762748718262,12.416033744812012,32.82076644897461
1974-04-01,19.335439682006836,6.725155830383301,17.1922607421875,29.580299377441406,4.9313249588012695,17.46429443359375,3.955907106399536,17.923887252807617,34.904319763183594,11.593667030334473,23.368070602416992,24.225074768066406
1974-05-01,34.275875091552734,3.2354767322540283,25.769989013671875,22.548938751220703,0.639983057975769,16.289207458496094,8.385931968688965,14.082599639892578,20.671588897705078,6.725040912628174,28.938199996948242,20.322683334350586
1974-06-01,32.0824089050293,1.8357062339782715,19.958154678344727,35.525596618652344,3.606215238571167,9.797111511230469,13.727931022644043,3.027376413345337,10.039595603942871,1.639753818511963,31.076810836791992,21.448015213012695
