,mgu850_cluster1,mgu850_cluster2,mgu850_cluster3,mgu850_cluster4,mgu850_cluster5,mgu850_cluster6,mgu850_cluster7,mgu850_cluster8,mgu850_cluster9,mgu850_cluster10,mgu850_cluster11,mgu850_cluster12
1965-01-01,-0.03955993672897076,-0.17780312887186275,-0.6240306910893596,-0.8430473201780071,0.7048052283796934,-0.6475464309621978,0.250716365953682,1.0544945905496785,0.020745547672642785,0.11368867897883404,-0.6503948614225915,0.37917339226655794
1965-02-01,-0.20198100085916193,0.035510418308571365,-1.0241195665183642,-0.8081753236210479,-0.2653885153260562,-0.6485744410713247,0.15459206942212161,0.8403690306694953,0.010037746720399914,0.12817126157325368,-0.8584269327134942,1.2500251071494923
1965-03-01,-0.33785648130137347,-0.05304294206223501,-0.8428286576101967,-0.8486953145066158,0.88006591442788,-0.4491135278004128,0.1668087678860194,0.9596023258272108,0.030347913744864917,0.23748301142869993,-0.9698848928039397,0.020612305716464396
1965-04-01,0.017346489917615365,0.044393294654593345,-0.1536076399662816,-0.9108557355448216,-0.12291663944131077,-0.5617877981006699,-0.00037811981773668555,0.660229809991606,-0.026271803596732663,0.10188169517489366,-0.5651606986271077,0.45415223821213374
1965-05-01,-0.01820351864243376,-0.20618315045359498,-0.3871663770777114,-0.6999922286178986,1.061167044214683,-0.4679668269701452,-0.06529194906148575,0.6352581984394199,-0.03341312712479707,0.17404590928277305,-0.6233035469774025,1.5274819052010253
1965-06-01,0.33027022306261394,-0.45773509073927354,-0.18204120879477645,-0.4994116972813376,1.2365736583671947,-0.9383484021129224,-0.12901026133738835,0.9133405410326444,-0.02893468376114876,-0.24785827845335007,-0.6541101776774805,0.8763919012588368
1965-07-01,0.380614438447459,-0.7233224229441596,0.17106349163867057,-0.7306477837403025,1.1085148790095112,-1.30414202709326,-0.0038264151006526274,0.49588652429999885,-0.022649870335213193,-0.15549493390460348,-0.6034656385680539,1.168958293764215
1965-08-01,0.14241692321053867,-0.31466041436628234,0.1663041558671505,-0.8437519179844059,1.0848177246528097,-0.8886298477249658,-0.12982356694354397,0.4415078641294123,-0.0437770229099659,0.17374042681483334,-0.2999757702027134,1.0575905703661737
1965-09-01,0.3504597421350151,-0.35642928977950505,-0.555373379524718,-0.7835248367493924,-0.020404764921358315,-0.8773264468916311,-0.14117026265145807,0.27752869076781217,0.007140921489104146,-0.02955788269985554,-0.7152872169437121,1.152586570957251
1965-10-01,0.09404357586955203,-0.010377114976860948,-0.6811414838682676,-0.7299990015845317,-0.0010881683613994334,-0.7811487721116751,-0.0879513062707863,0.3898664899579771,0.0008204664586547624,-0.03787176033785177,-0.6077977580640783,1.5553233393451624
1965-11-01,0.08417120010688388,-0.14012612896281634,-0.2102346971948096,-0.9150920082645345,0.9110721916255384,-0.5657080635928468,0.09744796919055956,0.5201866174792196,0.023050697471961767,-0.11770542017942251,-0.5306130228330143,1.4308668019478783
1965-12-01,-0.43100111732452084,-0.00019021954934947427,-0.6656327780256881,-1.151630736638179,1.8554830905234458,-0.4909464826919889,0.14686773418467405,0.9529443887563852,0.013673413549989421,0.13160001659809156,-0.5947217569878352,0.9982034825442131
1966-01-01,0.16125259471350703,0.054993257141250695,-1.3916528816764238,-1.093127603424526,0.8251417686443517,-0.291565320635802,0.15278393331384585,1.3602525978297977,0.043640309937104646,-0.0187949808097856,-0.9029967101974103,0.8920056778087951
1966-02-01,-0.2902250865410114,0.03584386614454582,-1.2975388807607882,-1.1713965010022585,0.8444776039312382,-0.3885938267179784,0.1764755039996429,0.5946385991442334,0.08137973642925449,0.11812220652436102,-0.5574055053480905,1.0987446496361182
1966-03-01,-0.19708196793136926,0.09389290806195921,-1.1476151486660573,-1.0694400971706914,0.2631586229447091,-0.7218602919738565,0.1391562782969628,1.0825816419098404,-0.006261249308546982,0.16278869277516078,-0.6207939967438204,-0.03304974943922277
1966-04-01,0.03660819011515585,-0.03369770063790533,-0.27338666379029025,-0.574597672015761,0.6796305833181532,-0.48225482038203504,-0.012671695751170834,0.8471469957749922,-0.011700237780551197,0.14993349295975858,-0.8930424649511749,0.5644200402393676
1966-05-01,0.012005711423939672,-0.3151815717433303,0.6448968716546999,-0.7007905098585391,1.0414913149163274,-0.95154167021681,-0.148358315822724,0.5374350554340488,-0.04329732128720929,0.14436009751502857,-0.5482183329424067,0.5361098992197137
1966-06-01,0.12526958538540478,-0.15806983619584816,-0.01802163343903021,-0.8670347773895831,-0.5122227834002806,-0.8391809143476038,-0.2373863182745155,1.0443179161994012,-0.026264022721501717,0.007212421921796577,-0.29111152617775615,0.8648225612807693
1966-07-01,0.056147103294216356,-0.5920728491431354,0.5507716895840693,-0.9438227322021825,0.07239143447120591,-0.8727589509631163,-0.12850406341494316,0.3388330422259949,-0.01914895443705272,0.1889878927275192,-0.44571417360449556,1.9028644812734505
1966-08-01,0.051103667195501,-0.32317772593553196,0.5372719139072066,-0.9481137348373584,1.4803676912100008,-1.0895014609266447,-0.15885592260002906,0.11437276153119055,-0.013307004706654656,0.5622313119644342,-0.47808436293098794,1.7109894438793787
1966-09-01,-0.09820570302163734,-0.2842462060688552,-0.18439663851514776,-0.7704059209079105,0.6134535416518108,-0.9222065442360488,-0.15401961381731136,0.27365489647938657,0.0019728247079670402,0.39095523398975995,-0.1732212174628234,1.4510327786730048
1966-10-01,-0.3117831616566099,-0.11058104645879537,-0.6425029208474126,-0.7136182492550421,-0.08407754473166891,-0.7770771348236392,0.02063861712927475,0.3296816823901711,0.006843930576633657,0.29747460124104524,-0.3379496048443281,1.0517603995507225
1966-11-01,-0.23654344740548525,-0.15273638477586532,-0.4460176043476619,-0.8375294589641812,0.12799249132080834,-0.5379887235244648,0.03827471873661643,0.5257521356855119,0.011434442904296663,0.26269983933415525,-0.568699237689301,0.4326327981656058
1966-12-01,-0.1637684341905446,-0.04661463265460231,-0.67088967519449,-0.8340959876886531,1.077521821059803,-0.6879363284015015,0.052897038813937126,1.328700256871653,0.01086804101042317,0.1882061427242534,-0.6498121136996016,0.7341427238363969
1967-01-01,-0.7092675226258821,0.031164988488903648,-0.8389707364089101,-1.1798695117567553,1.4475858152502834,-0.7900822882684285,0.2948718792994208,1.1295344148363387,0.01417248409175188,0.4218934840241144,-0.9215707155927342,0.7908284272018232
1967-02-01,-0.35250698184144913,0.2297645171712386,-1.325367993496834,-1.1671752734698329,0.755115734911201,-0.9659022492850386,0.347828441962691,0.9571887307114654,-0.02553126432011783,0.48037982264230417,-0.8476893805978286,1.1382439157419038
1967-03-01,-0.16897727960142597,0.09225986532931368,-1.2135073648276904,-1.0714304713068399,1.2691452361569546,-0.838970297935025,0.30585014265583993,0.5110577076346009,-0.0002353838179897512,0.26410058314024015,-0.7270832457135071,0.6476110402952161
1967-04-01,0.048024435367049846,-0.04374326316784713,-0.7788257818695502,-0.997132395279895,-1.2138176672529466,-0.5932577504407639,0.05800392347492084,0.3855188305561359,0.015843598910161908,0.07108120115062352,-0.8301916733459013,0.7024024400794716
1967-05-01,0.03141948616067911,-0.27954261052161883,-0.790183721704686,-0.8750824458537049,0.2097978450284146,-0.551549360256067,-0.14170910507029816,0.6262465165211604,-0.0015354334349997555,0.27554480922083524,-0.5867064298696854,0.5290634799421879
