,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8,sst_cluster9,sst_cluster10,sst_cluster11,sst_cluster12
1965-01-01,29.401642,27.90625,26.723694,23.298828,15.822388,25.612518,23.863647,26.04013,28.281464,27.520538,20.299072,27.00113
1965-02-01,29.313324,28.10733,27.092438,24.617096,14.64035,25.424408,26.042633,26.360962,28.18216,27.495605,18.734833,26.427307
1965-03-01,28.831818,28.679626,27.000122,25.315125,14.480164,25.058655,27.355377,26.447266,28.414185,27.298492,18.445435,26.701233
1965-04-01,28.939087,29.719482,28.095337,25.330597,15.562927,25.484772,27.774017,27.760529,29.13617,27.924713,19.279175,27.013092
1965-05-01,28.657684,29.004456,27.756042,24.191956,16.779877,25.977753,27.303009,28.662659,29.151642,28.068909,20.954712,27.275543
1965-06-01,28.024994,28.076874,26.748657,22.945068,19.557098,26.22525,26.59845,28.328857,29.175598,28.170685,22.862732,27.691193
1965-07-01,27.28653,28.281464,26.034637,22.018982,23.666565,27.055023,24.801208,28.338348,29.085297,28.39972,25.033722,27.368347
1965-08-01,26.89035,28.157227,26.09552,20.894318,24.613098,27.35141,23.26239,28.211609,29.527374,28.866241,26.554565,27.570435
1965-09-01,27.252594,27.936676,26.20877,20.646332,23.768341,28.085876,23.29184,28.174683,29.372192,29.014435,26.009674,27.965607
1965-10-01,27.933197,28.283966,26.595459,20.791534,20.392365,27.997559,23.617676,28.931122,29.39914,28.93509,24.678467,28.226074
1965-11-01,29.017914,28.699585,26.92627,21.033539,18.608582,27.428223,23.674042,28.664673,29.511902,28.788422,22.696564,27.678223
1965-12-01,29.1297,28.595306,27.320953,21.826874,16.89215,26.209778,24.172516,28.549408,28.768463,27.69519,21.529999,27.304504
1966-01-01,29.130188,28.501343,27.3107,23.286438,16.033173,25.350006,25.19165,28.063599,28.23053,27.489227,19.848663,27.042908
1966-02-01,29.24112,28.796356,27.654114,24.133636,14.899017,24.94101,25.875488,27.64151,28.20279,26.992981,18.784607,27.422638
1966-03-01,28.960754,29.162964,27.902222,24.675262,14.322113,25.309143,26.35202,27.668732,28.483185,27.472565,18.687286,27.346497
1966-04-01,28.910828,30.124146,27.853302,25.138702,15.050812,26.00003,26.215881,28.168,28.93753,27.73227,19.243011,27.504852
1966-05-01,28.619843,29.207855,27.404999,24.1503,16.303497,26.562317,25.023224,28.208832,29.233551,28.353577,20.35144,27.834656
1966-06-01,28.19522,28.487701,26.901215,23.570862,18.67569,26.557281,24.591553,28.465515,29.261292,29.211365,22.246582,28.246674
1966-07-01,27.485687,28.525543,26.439789,21.82904,23.335358,27.070648,23.98941,28.942596,29.217926,29.247192,24.157349,28.153381
1966-08-01,27.182098,28.24112,25.7146,20.835571,24.553223,27.484161,22.497711,27.700012,29.406036,29.49881,25.370667,27.736816
1966-09-01,27.445831,28.032837,25.60971,20.554169,24.257202,27.72522,21.572845,27.416595,29.859894,29.58908,25.641998,27.883057
1966-10-01,28.125122,28.068146,25.73227,20.254608,21.493164,27.827087,21.652008,27.155365,29.866943,29.542694,24.99295,28.054535
1966-11-01,28.682861,28.305145,26.260254,21.095276,18.760406,27.159393,22.067047,26.978882,29.64859,28.977875,22.49469,27.918365
1966-12-01,29.114044,28.237091,26.64502,22.363068,16.750793,26.148285,22.718597,27.194214,29.19574,28.597137,20.549622,27.324799
1967-01-01,29.478485,28.330109,26.891724,23.49112,15.583099,25.667206,23.785126,26.086914,28.9982,27.899384,19.529602,27.20224
1967-02-01,29.081848,28.231934,27.13562,24.828827,15.005646,25.42633,25.81195,26.175568,28.783844,27.522278,19.319763,26.65384
