,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8,msl_cluster9,msl_cluster10,msl_cluster11,msl_cluster12
1965-01-01,1020.312,1008.9854,1010.8459,1014.16315,1011.60065,1017.3706,1014.5321,1010.7559,1019.0103,1012.13086,1020.7834,1018.94586
1965-02-01,1010.94946,1010.8446,1010.8583,1015.4704,1010.0092,1016.73303,1012.93335,1008.89294,1018.8857,1019.6404,1016.43665,1016.0044
1965-03-01,1017.7979,1013.33954,1011.7296,1014.2084,1011.2304,1017.73834,1015.04065,1009.98694,1018.02673,1017.1541,1019.10706,1015.69806
1965-04-01,1024.4355,1018.5533,1011.3693,1018.0144,1011.0517,1015.1182,1015.94055,1009.56714,1017.9771,1022.87213,1022.87213,1016.5204
1965-05-01,1020.7834,1019.1083,1011.9808,1022.4479,1010.6306,1016.7771,1017.1858,1008.94196,1016.0217,1022.9205,1020.9205,1015.9219
1965-06-01,1025.4241,1025.323,1014.46704,1017.39044,1011.26697,1015.98456,1015.6844,1010.4316,1014.65924,1025.1016,1020.42053,1016.0316
1965-07-01,1026.9181,1023.8309,1013.7141,1015.4258,1010.5432,1015.40845,1010.6691,1009.97577,1014.1259,1024.1608,1026.8096,1018.5669
1965-08-01,1021.9077,1019.966,1013.32153,1015.2099,1011.2285,1014.6661,1014.84216,1009.97516,1016.88007,1022.6135,1026.7152,1017.90643
1965-09-01,1020.9725,1017.69617,1013.1777,1017.1399,1011.3898,1015.0965,1018.53534,1010.44275,1020.9136,1019.37994,1024.784,1016.2239
1965-10-01,1022.04663,1016.69836,1012.5643,1019.0259,1011.30414,1016.4943,1017.1908,1010.32556,1023.3657,1015.4841,1025.0903,1018.35547
1965-11-01,1021.1424,1013.1188,1012.36896,1021.9363,1010.8986,1019.0761,1016.8565,1010.4136,1016.88873,1022.3828,1025.4172,1018.89
1965-12-01,1021.66833,1010.94946,1012.1432,1018.44904,1009.8393,1019.03204,1019.66956,1009.2843,1016.0918,1024.5316,1019.38556,1018.05096
1966-01-01,1009.14557,1012.7894,1011.9207,1015.4833,1009.4554,1018.9194,1018.3342,1011.12463,1019.50836,1016.9529,1020.18555,1017.06555
1966-02-01,1013.7927,1009.77515,1011.7849,1021.06744,1010.1088,1019.4439,1017.7139,1009.94226,1020.50854,1019.0027,1020.5598,1017.16125
1966-03-01,1019.2718,1013.8679,1011.0207,1015.8144,1009.6857,1017.15063,1013.9693,1009.2782,1020.2695,1016.34827,1021.25836,1017.6545
1966-04-01,1016.89594,1018.02563,1011.41437,1019.57904,1010.4969,1014.35547,1015.8494,1008.94336,1017.9893,1019.1641,1021.07556,1016.2193
1966-05-01,1026.7054,1022.22656,1012.53033,1018.62463,1011.68787,1016.45844,1008.9133,1009.65186,1012.7081,1022.1321,1019.0821,1016.4246
1966-06-01,1025.9875,1023.29126,1013.4936,1016.26,1011.84125,1016.1386,1020.10486,1010.6489,1021.7252,1022.5439,1021.3078,1017.05743
1966-07-01,1025.1394,1021.2671,1013.3421,1018.49194,1010.617,1014.56696,1013.75464,1009.26697,1014.48315,1027.1167,1023.11914,1017.71204
1966-08-01,1022.9927,1022.4487,1013.0486,1015.79,1011.8638,1014.28094,1015.9652,1009.7113,1019.23236,1025.4161,1024.0085,1018.0275
1966-09-01,1021.4405,1017.3547,1013.2545,1015.932,1011.84814,1015.59906,1019.66425,1010.0594,1023.2042,1017.5719,1023.5084,1016.8897
1966-10-01,1015.79565,1017.14813,1012.10913,1015.6153,1011.8644,1014.7328,1017.1169,1010.0093,1022.9232,1019.9584,1020.8309,1017.4467
1966-11-01,1018.4775,1013.3502,1011.11646,1016.9673,1011.14526,1016.43024,1015.4126,1009.26385,1020.3077,1021.65643,1016.23376,1019.8013
1966-12-01,1019.3901,1011.3875,1010.2953,1014.7103,1010.99884,1018.435,1018.5714,1008.4702,1020.94104,1017.1688,1018.5839,1018.06006
