,abs_vo850_cluster1,abs_vo850_cluster2,abs_vo850_cluster3,abs_vo850_cluster4,abs_vo850_cluster5,abs_vo850_cluster6,abs_vo850_cluster7,abs_vo850_cluster8,abs_vo850_cluster9,abs_vo850_cluster10,abs_vo850_cluster11,abs_vo850_cluster12,mpi_cluster1,mpi_cluster2,mpi_cluster3,mpi_cluster4,mpi_cluster5,mpi_cluster6,mpi_cluster7,mpi_cluster8,mpi_cluster9,mpi_cluster10,mpi_cluster11,mpi_cluster12,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8,msl_cluster9,msl_cluster10,msl_cluster11,msl_cluster12,r700_cluster1,r700_cluster2,r700_cluster3,r700_cluster4,r700_cluster5,r700_cluster6,r700_cluster7,r700_cluster8,r700_cluster9,r700_cluster10,r700_cluster11,r700_cluster12,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8,sst_cluster9,sst_cluster10,sst_cluster11,sst_cluster12,vo850_cluster1,vo850_cluster2,vo850_cluster3,vo850_cluster4,vo850_cluster5,vo850_cluster6,vo850_cluster7,vo850_cluster8,vo850_cluster9,vo850_cluster10,vo850_cluster11,vo850_cluster12,vws850-200_cluster1,vws850-200_cluster2,vws850-200_cluster3,vws850-200_cluster4,vws850-200_cluster5,vws850-200_cluster6,vws850-200_cluster7,vws850-200_cluster8,vws850-200_cluster9,vws850-200_cluster10,vws850-200_cluster11,vws850-200_cluster12,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7,w_cluster8,w_cluster9,w_cluster10,w_cluster11,w_cluster12,EA-WR,ENSO3.4,EP-NP,NAO,PDO,PNA,SOI,TNA,TSA,WP,month
1965-01-01,1.2009538297737873e-05,9.132333546473931e-05,0.0005757508107409,6.641296994740305e-05,0.0002755694202443,0.0001699020272512,-5.298443709566976e-06,-6.0370233572353006e-06,-7.938795779655511e-05,-0.0067984459747094,0.000139614800493,0.0055648288252996,,,,,,,,,,,,,1144.2235368021418,1105.7014173497266,1072.9386784125022,1500.1599573206015,1070.9675719246034,1174.821198744581,1102.3213925568953,1074.837850765306,1375.2479759422508,1349.0316569010415,1866.9975630733943,1194.2456245422363,56.20995006342044,39.89359787532262,44.907707759793205,54.98667378579417,45.4780528942744,68.12004986931296,65.14556368585467,44.77374689027212,61.23108980132313,48.47909734490212,79.05379442068246,48.2991182254646,29.05494120062852,27.107528948872503,26.000024895919,26.90967448028453,29.156093086515156,27.051719208335165,35.32062137828154,28.542587031488832,23.026566521931684,26.474896741424622,28.43633163807004,30.3256102685649,6.2860404908889e-08,-6.110303729656152e-05,-0.0004532750204412,9.797660774998243e-06,0.0002831050634003,-1.75396962731611e-05,7.524607219889775e-07,4.852066505214876e-09,3.407695453384386e-06,-0.0080695426731836,-9.696776910929877e-06,0.0010037909305538,43.217418111318494,16.165577156417374,16.153298839377122,24.20499348515689,87.59959488061651,36.85473325774918,28.88131733524457,20.466384924757293,32.6461907455747,26.694792167067845,22.746154464367255,25.62810502236116,-0.0163045521627094,0.0043764963176475,68.4011459350586,-37.96979486942291,-0.04460597365145,0.0161230022382765,-0.0173291288279365,2.652331498953012,-0.0086272785362477,0.0095143093188342,37.78055906295776,0.7603223746021589,-0.37,-0.89,0.6,-0.65,-1.24,-0.92,-0.7,-0.36,-0.39,-1.0,1
1965-02-01,1.1652461747382888e-05,5.210583647287701e-05,0.0009711590893049,6.161682047324855e-05,0.0001663809929265,0.0001664697100006,-5.380519049232909e-06,-3.465909283604137e-06,-7.920642462055626e-05,-0.0005142865120433,0.0001686033195663,0.0069488181907217,,,,,,,,,,,,,1138.494324416257,1106.8935039916323,1071.5511166201777,1504.5786313657406,1070.085093987682,1173.8570902388908,1101.5364273734715,1073.1753976004463,1375.2541206978462,1359.2318522135415,1860.2072619516916,1192.8354024887085,53.144498803149695,34.92059367043632,46.93275613271338,59.31303578038369,46.30148857831955,66.52414658490349,58.56005161902299,44.26737435519956,64.00342569118594,53.21789430768303,95.44515242943396,47.20577285858337,29.37168086447367,27.48909634728414,26.740941499408923,28.011920076586826,27.828704459326605,26.86740289466658,37.35407100004308,28.987098776775856,23.44987862662873,26.67630178886548,27.4753242315248,29.939749649877825,-2.9421846618515933e-07,-0.0001003205467825,-5.7866812615732975e-05,5.001542674038389e-06,0.0001739167353,-2.0972001121580515e-05,6.70385680575551e-07,2.575969646281717e-06,3.589218737476118e-06,-0.0017853832105174,1.9291717072864515e-05,0.0023877806597738,48.59107121926063,18.104112255230625,14.337016149838949,33.042121015524934,81.0477835792386,28.143217121258694,26.439769609583244,23.110902336527445,31.61280249674928,28.03117220289897,18.559550859688425,31.087855279717377,-0.0226410297796254,0.0053093436311683,7.107442617416382,-35.92107892036438,-0.0277956294845424,0.0182230062413923,-0.0638093637984873,2.821850318175096,-0.031066546216607,0.0237531175738886,77.3419976234436,4.31069682041804,1.46,-0.56,-0.93,-2.2,-1.16,-1.03,0.7,-0.25,-0.08,-1.04,2
1965-03-01,1.202750716340976e-05,7.293366042386669e-05,0.0011371255418958,6.501466906719052e-05,0.0003780734087658,0.0001683018457366,-5.377062574620207e-06,-5.2040303792812105e-06,-7.862077885924057e-05,0.0040334954974241,0.0001486633820981,0.0059863461501663,,,,,,,,,,,,,1142.181396484375,1108.1059356856215,1073.9235189787016,1502.2229908130787,1071.9414992559523,1175.4811193212608,1103.2260397206182,1074.229248046875,1374.2502573374156,1355.7759602864585,1867.6238733694088,1192.5257444381714,57.85817551886898,32.90597030094692,45.1322917483701,47.50716916976437,48.62892826398214,71.28118178423713,55.77968937335629,45.333759857577526,53.53494504602944,63.51930425408181,109.11498069763184,47.53630490962394,28.96828535126477,27.60499684784049,27.087773774799548,28.40289999713828,26.96447713034493,26.669260089317067,39.16000478407916,29.343117838320524,23.277642405156858,26.32866575006853,27.080580245616822,30.01337809542732,8.08251725668593e-08,-7.949272632966032e-05,0.0001080998016631,8.39938711403822e-06,0.0003856090849942,-1.913987572069428e-05,6.738437147089406e-07,8.37844587789132e-07,4.17487122782355e-06,0.00276239879895,-6.482078506137599e-07,0.0014253082554205,39.24922217885517,15.41965939248808,15.666158479906535,34.90379535424276,86.65930454096792,24.57210560520562,28.798314360276144,24.069206909591248,30.0135714323204,21.856256907876325,21.375654754901596,28.86652123346418,-0.0259809323030713,0.0071485373623542,49.68418478965759,2.626508474349976,-0.0197038330667305,0.0076465955578104,0.0407102764445808,1.5323492196890025,-0.0136648906239618,0.0207700864656975,29.5803964138031,1.260552306969961,-1.84,-0.34,2.23,-1.99,0.04,-0.8,1.2,-0.13,0.11,-1.17,3
1965-04-01,1.2451534156886998e-05,9.57854563938991e-05,0.0013073882857699,5.787917066649802e-05,-2.689495927783851e-05,0.0001735890856996,-5.622615485957862e-06,-3.0062057153689995e-06,-8.306806243175791e-05,-0.0028527872927952,0.0001441304479597,0.0081499572843313,,,,,,,,,,,,,1148.1948681091994,1113.6549986125342,1073.3466721158163,1506.6309950086804,1072.066650390625,1171.4446492277818,1103.9662900178328,1074.017822265625,1373.3724233266469,1361.4855143229167,1868.577981651376,1190.9140348434448,51.081085205078125,39.884242330278674,45.966001074606616,47.17368771952968,46.72662913799286,53.042847128475415,67.3666787226208,45.08921798139681,62.281041029022965,73.06398541739817,106.81942793039175,47.43848124104655,28.78934871859667,27.992751075432647,27.502589978669818,28.05296090932993,28.656710045678278,27.065467120109872,39.80898015639361,30.39683881013289,23.012329880341525,26.1429950275384,28.18982057793196,30.424181886297887,5.048538735498965e-07,-5.664092336351481e-05,0.0002783624545878,1.263890681002522e-06,-1.9359291317497e-05,-1.3852629556574604e-05,4.2829009036138834e-07,3.035672646683548e-06,-2.724000657471569e-07,-0.0041238839912693,-5.181138460792336e-06,0.0035889195714844,43.84739655105331,16.669666740302734,17.746412816460293,30.969975213349464,55.0001736280658,26.526889660210745,20.47194898435346,17.343218702280172,47.144684756581206,18.294572103705125,35.36503619162025,30.32243941695385,-0.0038131837367305,0.0049121003412356,47.53039479255676,-19.468224048614506,-0.0177538956004176,0.0087708837610881,-0.1605598421970216,0.7705566401665027,-0.065024538586537,0.0214209387961186,158.55038166046145,1.5686418861150742,0.67,-0.44,1.02,0.64,0.62,-1.07,-0.9,-0.18,0.1,0.49,4
1965-05-01,1.3575338829520522e-05,0.0001090633304556,0.0011510174469246,5.364049859333765e-05,-6.612993026713163e-05,0.0001527355131904,-5.756916835149061e-06,-3.2344992687516147e-06,-8.014900526472341e-05,0.0223017952521331,0.0001460734422615,0.0054996882681734,,,,,,,,,,,,,1145.6780251492276,1111.0142108521177,1074.0909547560514,1509.7605161313656,1071.9914641203704,1171.7368065277276,1104.0989751401155,1072.950723453444,1372.8232718802788,1364.0867513020833,1861.9387565402808,1191.3047790527344,47.68446999034662,37.68920353480748,44.2073456712876,63.6940433133033,48.1763372818629,51.69230966007009,58.18310854065143,43.55362034260446,69.04115909483374,70.50366776712825,82.5960636138916,48.27151422749063,27.67319010525215,27.544314621992715,26.99839407937569,27.257066244607444,31.42816509519304,27.34012246578374,39.01903769549201,30.9145740840746,22.388272961943205,25.715666951259443,30.34622813380042,31.192844183375147,1.6286556737180197e-06,-4.3363045803674206e-05,0.0001219915955314,-2.974765924189061e-06,-5.859423750238916e-05,-3.4706202065783806e-05,2.939907488920244e-07,2.807374562652114e-06,2.6466335765616278e-06,0.021030698553659,-3.23815866381508e-06,0.0009386502824781,34.88910283237675,19.75288718697156,19.77833296248421,25.566048996424207,38.00198683585429,26.042226285379076,14.71379284769272,24.62203249473709,48.68056914170664,16.647305320035233,39.44725525493367,36.58052891088661,-0.0184852883727536,0.0060396843054049,34.250444173812866,-0.3205060958862304,0.0224164296763346,-0.003084894108337,0.0170117654459606,-0.4404729375472435,-0.0391419550093511,0.0039275083078169,238.5715484619141,-0.4097911839683851,2.95,0.06,0.07,-0.52,-0.66,-0.42,0.3,-0.21,0.15,1.18,5
1965-06-01,1.2026764211112316e-05,0.0001448785182079,0.0012474084441136,6.148941163421393e-05,-0.000231483715073,0.0001575438297798,-5.244808948188541e-06,-2.4070779553273185e-06,-8.023399041613211e-05,0.0389772991184145,0.0001394401147865,0.0050270926294615,,,,,,,,,,,,,1149.227870984024,1115.3009133260755,1076.7248341247282,1507.1201804832174,1072.9713334986773,1171.7361714798592,1102.328292183254,1073.3006267936862,1367.4789841110642,1363.9298502604167,1863.2274382704984,1191.8472528457642,38.25580553076733,43.109681946890696,45.85213757992212,65.68439391351515,48.46745630105337,48.22834688074449,48.39457521344176,42.3690260758046,73.25059379019389,70.84896644849455,83.85087159963754,48.02515989315056,26.59394799209223,26.719299479488104,26.226648029528164,25.649525569035458,36.04036228997367,27.761147174049405,37.76675392599667,30.8046817779541,21.98176202477056,25.299544641148977,32.87831328635992,31.951893922175323,8.008039158578537e-08,-7.547870294589442e-06,0.0002183824310324,4.874120498663195e-06,-0.0002239480223083,-2.9897881342383865e-05,8.060941878330878e-07,3.634799192943981e-06,2.5616422184661182e-06,0.0377062009647488,-9.87146183339566e-06,0.0004660547347157,28.289859412145024,20.947221872806946,21.093728762486407,18.538698899658197,33.40831547725542,20.897521807816656,12.373343709126445,29.593434771081405,50.06829569334796,10.59384134987087,41.91035426935398,30.632517308816983,-0.0117319660205497,0.0066994274745029,0.0892400741577148,-0.5043685436248779,-0.0102522983854892,0.0057428784779097,-0.1618691507985096,-1.0436933774214523,-0.0308593075412015,0.0279743273399378,171.50462865829468,2.8589318195978803,1.33,0.36,-1.56,0.6,-0.8,1.89,-0.9,-0.28,-0.17,1.19,6
1965-07-01,1.2984949244927113e-05,0.0001141977778528,0.0010082486066191,6.15445086483445e-05,-0.0003051204905866,0.0001769865941076,-4.874682008940111e-06,-3.1342024331274694e-06,-8.184522763209266e-05,0.0370946538168937,0.0001376549460411,0.0058586036175256,,,,,,,,,,,,,1151.2991573033707,1114.5535828637294,1076.2817752162916,1505.2020489728009,1072.3480127728176,1170.5715642499097,1096.6681438943613,1073.1075115593112,1365.7820418074325,1364.8455403645833,1873.3028306873568,1192.9080247879028,22.72430069145115,42.21011570521764,47.25768113704456,82.41090774536133,52.21975346406301,30.24070851943072,60.15073946206877,41.94124484166308,83.22512929032489,72.26421056168803,82.08403587341309,46.225770824180096,25.40794116694753,26.092141091158844,25.54221705386513,24.26977961054652,41.18143660681588,28.50055265962408,36.21998113744399,30.785680853802223,21.804141998291016,24.892217513413456,35.31772436097611,32.47909146871527,1.0382659908971277e-06,-3.822859490845496e-05,-2.0777155087772476e-05,4.929237407990373e-06,-0.0002975848474306,-1.0455106679397762e-05,1.1762242118567515e-06,2.907671755800934e-06,9.50418522021406e-07,0.035823555663228,-1.165667056519506e-05,0.0012975655408808,19.049789525968677,21.243442554169324,20.989047036347745,21.031313183786025,20.879425168782397,18.969637403676263,14.478322260900043,29.487002056697023,59.118486706508094,8.495279005371184,42.34379640184751,33.25552666966776,-0.0074657555773314,0.0065387058370148,-8.142441511154175,2.132713980972767,0.0023779961481398,-0.0088658658047045,-0.1769795091730533,-1.170836274440472,-0.0618676732604702,0.0269732585078791,185.3256702423096,-9.475040435791016,0.37,0.61,0.75,0.35,-0.47,-1.26,-3.0,-0.2,-0.39,2.64,7
1965-08-01,1.3027094923892254e-05,0.0001085846633941,0.0011741422187899,5.6758730911846775e-05,-0.0003363486360864,0.0001866451301876,-5.08867623484604e-06,-3.4207283316481484e-06,-8.189696952310467e-05,0.0337735516950488,0.0001413734998064,0.0039199549064505,,,,,,,,,,,,,1147.4098462737009,1112.1696764002731,1075.369322714755,1505.093948929398,1072.5806891224372,1170.2327309316292,1104.2366359544835,1073.3518514827806,1372.529107171136,1361.7406412760415,1870.9132763223909,1191.4214134216309,42.574656694784935,47.91277204241072,47.04199990443392,84.47296388687626,51.15516434113185,37.02978695140165,58.99525255259901,42.4953664754676,80.48379944591989,65.86050397894356,69.96248685396634,48.40735395351249,24.922990217441463,25.769046159481917,25.215517679850254,23.67674509684245,43.67158583232335,29.349958584103245,34.493480009191174,30.567044797150984,21.78116290214565,24.87491455226846,36.455867678620095,32.984923518352424,1.080415819514467e-06,-4.384172335938694e-05,0.0001451162966582,1.43436059610954e-07,-0.0003288129929304,-7.9660625570713e-07,9.622283480291991e-07,2.6211494047362184e-06,8.986658153967378e-07,0.0325024535413831,-7.938076813498529e-06,-0.000641082851871,15.467055884257247,19.026673309299017,17.96729823941295,14.036394533509084,16.604121558743564,19.78567835179277,12.69930430740908,24.948279610724292,50.24816203365621,10.34476735683105,43.071613724895485,37.463664130733896,-0.0030693507294136,0.0036756227967448,-6.818652153015137,4.780298098921776,0.0176595857220829,-0.0077398711156173,-0.1575155755375871,-0.976023765710684,-0.0199467098961273,0.0642291025111549,167.633056640625,-24.623395999272667,1.29,1.12,2.32,0.45,0.2,0.32,-1.1,-0.2,-0.21,1.62,8
1965-09-01,1.244048535321198e-05,0.0001154170884267,0.0011305052289066,6.142689086958014e-05,-0.0002105742169078,0.0001712053000863,-5.130901359751549e-06,-3.290213895086681e-06,-7.854008258987419e-05,0.0250566692557185,0.0001426351257672,0.0038345089706126,,,,,,,,,,,,,1146.0184504476829,1112.5868500256147,1075.3838243354646,1503.830837673611,1073.0082064835483,1171.641796310513,1105.7949563731318,1074.3984225526149,1378.6438813080658,1358.195068359375,1868.5083791750285,1190.542459487915,39.0399231307808,49.54434803553991,46.21405302689124,84.84603512671686,52.80414472023647,38.04024752448587,52.54594343330207,40.20333727374347,79.60615158081055,63.21722309241134,76.78791926457332,47.6653519517673,25.200172749961297,25.776257745395363,24.929565965083608,23.760096232096355,42.58274521146502,29.7422109025248,34.160656087538776,30.61966274095618,21.75365962784183,24.784824490314804,35.52728253741597,33.462901893519955,4.938065809257106e-07,-3.700929133069272e-05,0.000101479347197,4.81160847917076e-06,-0.0002030385737519,-1.623643273970546e-05,9.200051029300144e-07,2.751662381530448e-06,4.2555743798525445e-06,0.0237855711020529,-6.676466533651271e-06,-0.0007265288786584,25.78566357524964,17.945133938892567,18.74912869681796,17.267562063302762,25.352358932237408,21.1988634203898,10.0069134677152,26.88402299390535,44.061878467952376,9.51716670665538,42.45712459225171,37.29546643918822,0.0007680803731934,0.0014585721844078,16.169118881225586,-13.37983012199402,0.0248519375043756,0.003306635472195,-0.0424386204985698,-0.5580122081133035,-0.0265520725709696,0.0368162842565461,108.20423364639282,-3.0768948296705885,0.66,1.29,2.26,0.51,0.59,0.36,-2.2,-0.12,-0.03,-1.29,9
1965-10-01,1.1256342023051252e-05,0.000122362955433,0.0010296930364953,5.2297867534015e-05,-0.0002164319746291,0.0001711803633952,-4.9489183999114935e-06,-3.602405426439907e-06,-7.949021056520979e-05,0.006745294376742,0.0001446734978375,0.0022235166397877,,,,,,,,,,,,,1144.0681371795995,1112.0696187670765,1074.9661952031722,1508.2683648003472,1072.7484744440312,1173.2764800848988,1105.6129787279212,1075.541952327806,1380.9131519214527,1356.55029296875,1870.4569125394207,1192.0060634613037,45.931068508104346,51.6990157536098,44.119014723155736,81.37902598227224,47.3254735271136,45.02475738525391,64.19687680285362,43.1314705761239,75.02397909397033,66.67168006468354,82.56380374615009,46.200299884131056,25.583437884726177,26.3301920270388,25.23061183460972,24.267730433425623,39.0846882547651,29.725709836581228,34.76593634661506,31.18012677068296,21.79066054136283,24.821821476748585,33.564364411110105,33.45181852205029,-6.903367804474897e-07,-3.006341732823505e-05,6.672770780369319e-07,-4.317408516166884e-06,-0.0002088962984006,-1.6261360129150987e-05,1.1019866958936368e-06,2.4394689968324007e-06,3.3054300581932545e-06,0.0054741976782679,-4.638120336839448e-06,-0.0023375212549581,31.705877978655774,16.688697665817806,18.09066599225196,17.256160182290223,31.95532933431614,32.14954794586802,14.825176431628782,22.718431771235423,41.69534810686595,13.492242166991774,34.465487474507924,35.43972748651689,0.0046760823790367,0.0026387509440212,6.681936979293823,1.4918267726898191,-0.0088873216608429,-0.0017759285862603,-0.1634269602375455,0.1928068410891752,-0.0533221561151246,0.0638010764592572,155.8345079421997,-4.84521488348643,3.08,1.45,0.85,0.92,-0.36,1.42,-1.5,-0.1,-0.17,1.57,10
