,mgv200_cluster1,mgv200_cluster2,mgv200_cluster3,mgv200_cluster4,mgv200_cluster5,mgv200_cluster6,mgv200_cluster7,mgv200_cluster8,mgv200_cluster9,mgv200_cluster10,mgv200_cluster11,mgv200_cluster12
1965-01-01,0.29876423,0.73969877,0.43092686,0.630937,1.4499629,-0.41400185,-0.198244,0.14393672,-0.20516124,0.3707325,0.9193989,-1.0447915
1965-02-01,0.26447254,0.566769,-0.4594787,0.291111,1.8829502,-0.072262764,0.011774063,0.37426466,0.3320257,0.22635421,1.2187519,-0.8533176
1965-03-01,0.42165494,0.33850136,-0.70776206,-1.1620897,1.0359612,0.5351265,-0.0135400295,-1.1360397,-0.3482148,0.4540332,2.1962845,-0.91174585
1965-04-01,0.7982743,0.2674161,-0.34012023,0.2775711,0.71394336,-0.1373138,-0.059899997,0.06505108,0.04385805,0.4415234,-0.16704302,-0.28905067
1965-05-01,0.28596002,-0.36396247,-0.6641984,-0.8531704,0.030759525,-0.26020432,0.18750027,0.6518358,0.1988327,0.18750033,0.4062015,0.0434165
1965-06-01,-0.16880909,0.22223346,-0.92661047,-1.2506886,-0.14599708,-0.14732166,0.44181776,-0.27948436,0.42960224,0.20104027,1.1819582,0.024136614
1965-07-01,-0.3798573,0.18352656,-0.74691045,-0.49524212,0.016483545,-0.45270878,0.07270422,-0.0039735795,0.1811718,0.2737444,-0.046948623,-0.4141489
1965-08-01,-0.36322665,0.23268285,-0.30715317,0.8419851,-0.1124413,-0.109939195,-0.096546456,0.11597347,-0.19117966,0.16527691,-0.46507135,0.059752844
1965-09-01,0.022076178,0.48081905,-0.2685934,-2.310492,-0.018544007,-0.13348722,0.059752844,-0.21443328,-0.07447033,0.15894851,1.4152297,0.014423084
1965-10-01,0.09757666,0.37926862,-0.4179756,0.31215706,0.5951735,0.5139333,0.003679347,0.057986736,0.14084601,0.28860912,-0.3117155,-0.54513437
1965-11-01,0.39207283,0.48758906,-0.49715534,-0.52320516,0.36675876,-0.69024825,-0.069024846,-0.016189193,0.40163916,0.6416807,-0.79547805,-0.36749464
1965-12-01,0.5386585,0.22090892,-0.73086846,-0.003532195,0.22179183,-0.5808977,0.086832926,-0.6431524,-0.10508261,0.15629931,-0.26329517,-0.59222996
1966-01-01,0.22134033,0.54524934,-0.26170236,-0.23002014,-0.24795899,-0.13772278,-0.46033007,0.43356657,-0.047016717,0.96275795,1.3046058,-1.5978456
1966-02-01,0.30061775,0.51472473,0.460764,0.17056218,0.08925943,-0.55826944,0.21931496,0.5161714,-0.14539018,0.19587898,-0.48174065,-1.3605917
1966-03-01,0.42532054,0.23797694,-0.60977083,0.7108929,0.13468485,-0.04354477,-0.34430712,0.5555207,-0.34676647,0.43183059,0.038481425,-0.45743656
1966-04-01,0.4289372,-0.0039059639,-0.8303879,-0.28976768,0.5031514,-0.22119565,0.0510674,-0.09432278,0.30654913,0.1854629,1.1033741,-0.282245
1966-05-01,0.541922,0.12369017,-0.9151627,0.051790763,0.28904438,-0.12311149,0.034430742,0.27949634,0.21569829,0.09070611,-0.7301336,-0.14278622
1966-06-01,-0.12238808,0.6453589,-0.34503046,-0.13034487,-0.19501093,0.15132141,0.2159876,0.39016658,0.20065293,-0.007522774,0.5475641,-0.29700106
1966-07-01,-0.31913513,0.19023693,-0.729555,-0.25548172,-0.014900684,-0.29888177,0.09128485,0.22119561,0.013454008,0.12195416,-0.3399671,0.39971456
1966-08-01,-0.19631293,0.28672972,0.10806618,-0.25331154,-0.19428758,-0.11616745,0.10300283,1.0385634,0.15233421,0.13367233,-0.9646387,0.13179159
1966-09-01,-0.18083355,0.60297155,-0.024738025,-0.8643845,0.20701833,0.0465827,0.108934164,-0.06481075,-0.018517494,0.39971447,-0.16911559,-0.232335
1966-10-01,0.14278618,0.50546604,-0.064376734,0.058011435,0.12904291,0.041953374,-0.0026040077,0.63262814,0.64810747,0.49852198,0.491578,-0.10806613
1966-11-01,0.15595087,0.21613225,0.13526353,-0.29946038,-0.34720057,-0.3061151,0.30336642,1.0792148,0.2243783,0.36745384,-0.23219033,0.51631606
1966-12-01,0.49562865,0.12484751,-0.6274202,0.1576868,0.23407106,-0.79812706,-0.022134017,0.58402026,0.21598768,0.65982556,0.950606,-0.56767285
1967-01-01,0.4311413,0.15337238,-0.3828481,0.4219822,0.32556248,0.03313904,0.042131614,0.5107417,-0.1896755,0.57069176,1.0994185,-1.3567045
1967-02-01,0.82781124,0.029808521,-0.864281,-1.0682778,0.30058318,-0.05828495,0.037302297,-0.122231625,-0.31773564,0.13621998,2.0869303,-0.3367198
1967-03-01,0.6849301,0.76236564,-0.108076714,-0.5891764,0.053122424,0.4572862,0.2179853,0.72106665,-0.48193225,0.5736893,0.08542891,-1.7077456
1967-04-01,0.3615325,0.3660288,-1.1265626,-1.0294768,0.15786864,-0.26827678,0.026311446,0.29192376,-0.43214044,0.12422995,0.1846797,0.2684433
1967-05-01,-0.19217339,0.22381377,-0.96419775,-1.1165708,-0.13039151,-0.11856804,0.10291437,-0.26278132,-0.2631144,0.22964224,0.8276447,-0.08726082
1967-06-01,-0.054288197,0.3129063,0.10074949,-1.1851807,-0.3537057,0.06178193,0.11540399,1.6729416,-0.4929232,0.07876778,1.6023334,-0.7302257
1967-07-01,-0.24529591,0.4144884,0.057951786,1.1921747,-0.058118343,-0.37652,-0.08243141,0.4078272,-0.11157389,0.20116587,0.19117425,0.058118343
1967-08-01,-0.14254805,0.31240672,-0.019483756,0.67277336,-0.31607038,0.009158993,0.0018318057,0.06144886,-0.36020032,0.072273254,-0.76453054,0.17085786
1967-09-01,-0.40849343,0.44596225,-0.21248984,-1.0556216,-0.44579569,0.26811025,0.033305645,0.1280601,0.015154076,0.095087625,0.059617043,-0.48209882
1967-10-01,0.177519,0.3773527,-0.17718592,-0.275604,0.032806017,-0.0634472,0.3875109,-0.65445536,0.20249815,0.07793512,0.7805172,-0.30657825
1967-11-01,0.41432196,0.09741898,0.03280606,-0.54221547,0.6394679,-0.50191563,0.13638654,-0.21248989,0.31673646,0.7633648,0.6646136,-0.30324763
1967-12-01,0.07976699,0.24462986,-0.45828533,-0.8298092,0.221982,-0.60349786,-0.22148237,-0.54554605,0.30224848,0.4096591,0.8812668,-0.49159145
1968-01-01,0.46872026,0.6429861,-0.69295835,0.26515037,-0.2066842,-0.40317574,-0.36325452,-0.81852615,-1.0349783,0.40133542,0.48825616,-1.4218742
1968-02-01,0.59740233,0.021376228,-1.1029292,0.93574154,0.21659374,-0.06568594,-0.033550836,-0.44394636,-0.9051636,0.02534008,1.396959,-0.61594725
1968-03-01,0.48330125,0.38038397,-0.2824213,0.99661434,0.09654703,0.27704173,-0.35419446,0.3206436,-0.7235364,0.32106838,-0.9258321,-0.65572697
1968-04-01,0.31922808,0.3595739,0.7712436,-0.92852175,0.58310425,-0.60377276,-0.13519411,-0.33550796,-0.4684369,0.22862673,0.7168828,0.13193817
1968-05-01,0.4089799,0.18785615,0.09329103,-0.23329833,0.16067572,0.21121427,-0.011042023,0.029870223,-0.20257887,0.2543914,0.40020293,0.8373542
1968-06-01,0.11848946,0.43219644,-1.4460821,-1.0808452,-0.3305532,0.19238615,0.1412814,0.33097792,0.6761122,-0.19068737,1.0632913,0.16860338
1968-07-01,-0.3308364,0.46206656,-0.10843842,0.2800147,-0.31285766,-0.21942501,0.010475779,0.5883422,-0.25297588,-0.21305466,-0.8532094,0.19493437
1968-08-01,-0.32106838,0.67115736,0.37189004,-0.35645953,-0.014864278,-0.27845746,-0.0135902045,0.18927173,-0.47310868,-0.06285457,0.22820206,0.011042023
1968-09-01,-0.29643613,0.37118214,-0.26231903,-0.17907906,0.46631354,-0.017837118,0.022084093,0.1793623,0.079417706,0.06469498,1.0199726,-0.6816332
1968-10-01,0.009201718,0.5114727,-0.19465123,-0.71971405,0.38590488,0.19550057,0.09498978,0.43233806,0.23457241,0.39255846,-0.61155874,-1.1476637
1968-11-01,0.41237754,0.2829875,0.20201263,0.3152643,0.48429233,-0.4817441,-0.06172209,0.25665656,-0.34782404,0.21093121,1.181073,-0.59641135
1968-12-01,0.30153245,0.24575606,-0.15685351,0.0069366456,0.4125189,-0.4082721,-0.16053419,0.13703442,-0.12528463,0.5611618,0.080267094,-0.57588446
1969-01-01,0.46983966,0.51738375,-0.6485089,-0.33841175,0.47680473,-0.55826586,-0.017261267,1.0526346,-0.42396098,0.14308687,-0.100690745,-1.7029606
1969-02-01,0.33250657,0.57779825,-1.2653722,-0.11068411,0.4422822,0.08706341,-0.00045423507,0.51072156,0.13809018,0.25043994,0.20395556,-0.38065642
