,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8,sst_cluster9,sst_cluster10,sst_cluster11,sst_cluster12
1965-01-01,29.054941200628516,27.107528948872506,26.000024895918997,26.909674480284526,29.156093086515153,27.051719208335165,35.32062137828154,28.542587031488832,23.026566521931684,26.474896741424622,28.43633163807004,30.3256102685649
1965-02-01,29.37168086447367,27.48909634728414,26.740941499408923,28.011920076586826,27.828704459326605,26.86740289466658,37.35407100004308,28.987098776775856,23.44987862662873,26.676301788865477,27.4753242315248,29.939749649877825
1965-03-01,28.96828535126477,27.60499684784049,27.087773774799548,28.402899997138277,26.96447713034493,26.669260089317067,39.160004784079156,29.343117838320524,23.277642405156858,26.32866575006853,27.080580245616826,30.013378095427317
1965-04-01,28.78934871859667,27.992751075432647,27.502589978669818,28.05296090932993,28.656710045678274,27.065467120109872,39.80898015639361,30.396838810132895,23.012329880341525,26.142995027538397,28.18982057793196,30.424181886297887
1965-05-01,27.67319010525215,27.544314621992715,26.998394079375686,27.257066244607444,31.42816509519304,27.34012246578374,39.01903769549201,30.914574084074598,22.388272961943205,25.715666951259443,30.34622813380042,31.192844183375147
1965-06-01,26.59394799209223,26.719299479488104,26.226648029528164,25.649525569035458,36.040362289973665,27.761147174049405,37.76675392599667,30.8046817779541,21.981762024770557,25.299544641148977,32.87831328635992,31.951893922175323
1965-07-01,25.40794116694753,26.092141091158844,25.54221705386513,24.269779610546518,41.18143660681588,28.50055265962408,36.21998113744399,30.785680853802223,21.804141998291016,24.892217513413456,35.31772436097611,32.47909146871527
1965-08-01,24.922990217441466,25.769046159481913,25.215517679850258,23.67674509684245,43.671585832323345,29.349958584103245,34.493480009191174,30.567044797150984,21.78116290214565,24.87491455226846,36.455867678620095,32.984923518352424
1965-09-01,25.200172749961297,25.776257745395363,24.929565965083608,23.760096232096355,42.58274521146502,29.7422109025248,34.160656087538776,30.61966274095618,21.75365962784183,24.784824490314804,35.52728253741597,33.462901893519955
1965-10-01,25.583437884726177,26.3301920270388,25.230611834609718,24.267730433425623,39.0846882547651,29.725709836581228,34.76593634661506,31.180126770682957,21.79066054136283,24.821821476748582,33.564364411110105,33.45181852205029
1965-11-01,26.597438498241146,26.855417698289383,25.497049699749862,24.95055425734747,34.84915494918823,29.256616370954763,34.976459951961736,31.148632712986156,22.157862112183885,25.175471984387375,32.06557162972384,32.693024958526735
1965-12-01,27.784643522123012,27.303122765069556,26.036153425250138,25.964210146949405,31.91027215548924,28.17442390356171,35.579622493070715,30.867493670919664,22.75192712830012,25.49783379478529,30.39719869924146,31.642510801179636
1966-01-01,28.783339407385853,27.691359856757977,26.48973833050644,27.151302714924235,29.664797442299975,27.206251594457733,37.12341645184685,30.679364826368246,23.39390454407794,26.09950227347034,28.683982671693315,30.89464897889971
1966-02-01,29.694549048819194,28.15647621580216,26.848821138080798,27.983734633896375,27.582564524241853,26.821078611223886,38.12471277573529,30.633047352666438,23.642300404479347,26.308263998050208,27.95360786970272,30.72124305629331
1966-03-01,29.469549946668675,28.14236484938838,27.009572480854235,28.106420468061398,27.337195192064556,26.8875322091892,38.03669424617991,30.865770837535027,23.568765844853278,26.273007978472794,27.915714618771577,30.623001832842327
1966-04-01,28.941481869395187,28.369994500312664,27.215369375128493,28.22627951373984,28.094621215547832,27.395451292116544,37.42329653571633,31.0151659924051,23.17094357368443,26.008790557147467,28.638957711153253,31.175756254954315
1966-05-01,27.772203015118112,27.86912209039284,26.616537529125548,27.28760757725754,31.340364898954117,27.98671222358161,35.86506563074448,30.93534759853197,22.621563809140742,25.64427950228864,30.396324867425964,31.67706333942493
1966-06-01,26.576932174403495,27.027685846094748,25.73537659226802,26.171791160499655,35.791994844164165,28.375472736715825,35.22080533644732,31.105348338251527,22.12434854474447,25.522341551604097,32.813693201819135,32.38569762417462
1966-07-01,25.613467867781477,26.271758558138597,25.156143590023643,24.69529302128942,41.185331344604485,28.96755375665672,34.32960510253906,31.35761800019637,21.91228454088257,25.299429568166158,35.335130913313044,32.83939760599176
1966-08-01,25.165438070529845,25.82256430586918,24.674483851382607,23.778883266798307,43.641516140529085,29.324001497990185,32.78269487268784,29.979237266208813,21.73468596382537,25.08777075576039,36.43133651378543,33.27534488055496
1966-09-01,25.136704851941367,25.84197707335745,24.431394610488624,23.66515638190748,43.48220314298357,29.45991830432906,32.232946508071,29.7924456389054,21.57262056344108,25.013253656279506,35.70754472599473,33.757795549336834
1966-10-01,25.81398399864755,26.3338019856733,24.654599239951686,24.116175165979854,39.91850614547729,29.48532175928466,32.30050311369054,29.679449744846508,21.757566062636855,25.15012376722072,34.54282627549283,33.594211275108684
1966-11-01,26.895879245385892,26.742337982007562,24.979373195715116,25.26956774812915,35.779021467481336,29.02208178230886,32.56881657768698,29.62471920510997,22.119764638194575,25.303562156870584,32.17735113099564,32.93291913914381
1966-12-01,27.974747448432737,27.31104960672031,25.501051785653097,26.56096923045623,32.27706296103341,28.131461411379696,33.33258067860323,29.664935236391813,22.521107089560747,25.77139945522851,30.143723598746366,31.81947524577504
1967-01-01,28.957293673259457,27.41667665956632,25.898341128700658,27.285000867459363,29.879749672753466,27.194348881753644,35.09305505191578,28.82692710213039,23.175947723916657,26.433223776417634,28.63549077233603,30.92517134534764
1967-02-01,29.29492171217756,27.844667966481037,26.535232945492393,28.126756437532194,28.40431588036673,26.852381988411093,37.345507565666644,28.776537853738535,23.70603125813098,26.794051380417734,27.85168669944586,30.247130453835968
1967-03-01,29.337613757063703,28.026545357970058,26.761040269282827,27.999915657462655,28.128031321934287,27.136492639891664,37.97286819009219,29.387540402619734,23.76476010649262,26.758145077651474,27.679100036621094,30.0199915674441
1967-04-01,28.82086649173644,28.251943978235182,26.911487244723133,27.78086889357794,29.22323431287493,27.162814051024476,37.67960211809943,30.277227318805195,23.362694644597987,26.392496491965726,28.598256665606833,30.673293588550518
1967-05-01,27.80990513359628,27.834486518207537,26.607484650193598,26.810167473314447,31.934211083820884,27.756780274351886,36.72584365395939,30.819915688556172,22.924284291514887,25.91893770541364,30.543550890545514,31.178826368004707
1967-06-01,26.64471835624881,26.872997567556162,25.58697215297766,25.37784227084764,36.62470579147339,28.25366673844584,34.89022254943848,30.748748779296875,22.417435431562904,25.614523748208207,32.93513009714526,31.92220472391679
1967-07-01,25.72490907296902,26.10951125843374,24.712545160661662,24.100967379280064,41.11392327717372,28.978826401385476,32.65010889838723,30.59248924255371,21.880036984347967,25.335499278286047,35.520636979923694,32.627080973222164
1967-08-01,25.661702853877372,25.65851530621043,24.140049449184485,23.453834729316906,44.50318472726004,29.701726534839874,31.08096964219037,29.57704792851987,21.687101905321168,25.17781898989315,36.5212622354197,32.99418812516344
1967-09-01,25.55902585750673,25.551430975194314,24.33442701373184,23.447300837590145,44.00884253638131,29.92276180995984,30.59236302095301,29.20021803482719,21.62198426401739,25.035030335246006,35.92219153115916,33.45645361864417
1967-10-01,26.201764548697124,26.04115904485426,24.258677833958675,23.770091996524798,41.14222015653338,29.28284134311176,30.964489544139187,28.59084709830906,21.765641110166133,25.197750597204614,34.38131820323856,33.432601386034335
1967-11-01,27.050891445904245,26.53906584672325,24.676569219221147,24.85817151191907,36.81496041161673,28.883917590652068,31.856988458072436,29.260969161987305,22.062107600967774,25.457928194637187,32.30661347854969,32.52422699868429
1967-12-01,28.13363947519442,26.9248045953233,25.27445073713336,25.903048532786386,33.188869271959575,27.893379297149316,32.77681575101964,28.938419922538426,22.531990361461176,26.020762794896175,29.94570621224337,31.44666839344232
1968-01-01,28.861842504361782,26.958290617705277,25.912114193564967,27.184711358486076,29.942039081028526,27.134012372306223,34.250699772554285,28.414400764133617,23.278003415434416,26.430061964960824,28.220936974813775,30.477895696791645
1968-02-01,29.22110208650915,27.214480332725554,26.506253961931193,27.732701703305647,27.360089336122783,27.215261137887335,36.55663939083323,28.745748685753863,23.703063648052282,26.457387429696542,27.127971205600474,30.047427061711392
1968-03-01,29.49713788381437,27.551559178802606,26.505535192656936,27.711662180694468,26.403908218656266,26.997243331166242,37.01241437126608,28.250246462614637,23.448311828824476,26.45939962673373,27.079961909804233,30.006399114760395
1968-04-01,29.07998794462623,27.918034060737014,26.70312914931983,27.984796600900726,28.731604133333477,27.267471770668745,37.0977570028866,29.48929745218028,23.10493462638459,26.43577824791505,28.333524659622547,30.50265052827332
1968-05-01,28.104980398968955,27.542228769635624,26.368566814221833,26.970838190435053,31.430766412190025,27.832418434628835,35.42545542997472,30.108004030974012,22.615297772892617,26.216561613027118,29.980735778808594,31.15972814200812
1968-06-01,26.991592965474943,26.839776907711666,25.85963199013158,25.572217864431305,36.23013666697911,28.49885676237528,34.34718917397892,30.14789871547533,22.174986341007852,25.97482859739783,32.294669040413794,31.87232476398037
1968-07-01,25.986692672822535,26.144129458856405,25.346357111345256,24.675697634071657,40.82105670656476,29.080360926938862,33.41256590450511,30.098927539327867,21.980560857119443,25.35879588731316,34.64577785758085,32.6362115069912
1968-08-01,25.454792743775904,25.568450161958715,24.91012506317674,23.851577004233558,44.300087860652376,29.500228367494735,33.10890197753906,29.965684724890668,21.951868294844576,25.015816307439675,35.627653432446856,33.163677199615094
1968-09-01,25.400323111836503,25.5485754473945,24.91200564200418,23.87227068890582,44.05089446476527,29.669707366143275,32.86041932947495,29.78596479996391,21.70961175410393,24.855169961791756,35.08694937062818,33.56830006364
1968-10-01,25.925326928859807,26.144047208878188,25.177572819224576,24.430555825705056,40.07811546325683,29.69026601269897,33.05665745454676,30.458835933519445,21.84503136209138,25.054726963154753,33.394256414369096,33.8728413921021
1968-11-01,26.889915001101613,26.65955213809102,25.296489648651658,25.33232860076122,35.654250213078086,29.161533255702103,33.48583894617417,30.660399146701977,22.08134839279016,25.48312787656431,31.532825203829034,33.117865718059456
1968-12-01,28.156919595671866,27.195278330806463,25.95211765222382,26.475313906267885,31.43601332392011,28.154278158695064,34.48004161610323,30.943312852279,22.756287960857666,26.017335330301325,29.814511676167335,31.91161694387013
1969-01-01,29.22579544346507,27.686065368935964,26.634939093338815,27.489830548073346,28.750106266566682,27.6732162589884,36.12111316007726,31.151613981827445,23.54880204250243,26.318201172886305,28.316734668820406,31.211179469918605
1969-02-01,29.481082427792433,28.02109806954196,27.052125763474848,28.526964292421447,27.70937510899135,27.388969164216117,37.268097260419054,30.962371826171875,23.903094690976257,26.59950758281507,27.581799085750138,30.96646584227494
