,vws_u250-50_cluster1,vws_u250-50_cluster2,vws_u250-50_cluster3,vws_u250-50_cluster4,vws_u250-50_cluster5,vws_u250-50_cluster6,vws_u250-50_cluster7,vws_u250-50_cluster8,vws_u250-50_cluster9,vws_u250-50_cluster10,vws_u250-50_cluster11,vws_u250-50_cluster12
1965-01-01,-28.552257537841797,13.612140655517578,-42.74284362792969,8.368680953979492,-27.802724838256836,-22.836265563964844,18.249460220336914,-4.205522537231445,-13.247152328491211,-33.044559478759766,-19.142379760742188,-16.960590362548828
1965-02-01,-30.272920608520508,17.084426879882812,-26.59858512878418,13.486675262451172,-16.895416259765625,-18.19243049621582,16.825349807739258,-1.1405906677246094,-13.110280990600586,-28.733121871948242,-21.056943893432617,-23.338125228881836
1965-03-01,-29.935630798339844,13.227599143981934,-33.406288146972656,11.725278854370117,-23.789474487304688,-18.288562774658203,18.43032455444336,-2.5467758178710938,-15.42242431640625,-34.85972595214844,-16.633079528808594,-26.46823501586914
1965-04-01,-20.841861724853516,14.786949157714844,-16.178470611572266,3.118701934814453,-29.324602127075195,-28.86673355102539,17.48363494873047,-8.187814712524414,-16.71780776977539,-20.628406524658203,-10.213180541992188,-13.481788635253906
1965-05-01,-23.85301971435547,1.5332794189453125,-18.836050033569336,-3.364744186401367,-32.09623718261719,-26.3900203704834,5.315155029296875,-8.629386901855469,-19.988046646118164,-22.79715919494629,-18.24782943725586,-17.72967529296875
1965-06-01,-9.42291259765625,0.8717384338378906,-23.21265983581543,-5.787687301635742,-37.96050262451172,-28.884658813476562,-0.5719242095947266,-10.138225555419922,-31.653034210205078,-14.651710510253906,-7.464353561401367,-12.289056777954102
1965-07-01,-10.542322158813477,-6.364498138427734,-5.386850357055664,-9.385438919067383,-43.13064193725586,-27.789690017700195,1.3361244201660156,-15.578845977783203,-34.06131362915039,-8.940605163574219,-3.760692596435547,-9.374029159545898
1965-08-01,-15.137275695800781,-5.447137832641602,-7.907556533813477,-9.84981918334961,-33.4698371887207,-36.51032257080078,-4.831220626831055,-13.30581283569336,-28.91561508178711,-15.114461898803711,-2.9068775177001953,-7.658254623413086
1965-09-01,-24.13654136657715,-7.182464599609375,-17.563474655151367,-9.898702621459961,-37.78452682495117,-30.119754791259766,-5.983217239379883,-14.171031951904297,-27.344858169555664,-15.10142707824707,-8.787440299987793,-6.027210235595703
1965-10-01,-21.214998245239258,-8.956897735595703,-16.3609676361084,-12.751810073852539,-26.702869415283203,-35.891143798828125,-11.503677368164062,-12.877273559570312,-12.394968032836914,-23.318572998046875,-20.26015853881836,-2.642911911010742
1965-11-01,-16.32674789428711,-15.148679733276367,-18.71058464050293,-5.199466705322266,-34.78314208984375,-39.01799774169922,-16.455472946166992,-5.285823822021484,-2.908506393432617,-19.0657958984375,-11.467830657958984,-8.424080848693848
1965-12-01,-23.69333839416504,-9.895442962646484,-20.82719612121582,-8.16826057434082,-26.22382164001465,-32.000099182128906,-23.543432235717773,-7.651737213134766,-2.3822059631347656,-24.015962600708008,-22.823230743408203,-7.412214279174805
