,vo500_cluster1,vo500_cluster2,vo500_cluster3,vo500_cluster4,vo500_cluster5,vo500_cluster6,vo500_cluster7,vo500_cluster8,vo500_cluster9,vo500_cluster10,vo500_cluster11,vo500_cluster12
1965-01-01,3.8708981819359996e-10,6.2689163665231586e-06,-4.0413593654958144e-07,5.065730763861921e-06,6.376158916796355e-06,1.346568061653043e-05,-2.167734136391017e-05,-2.5438916741032445e-07,9.02164023267544e-06,-2.219633662055761e-06,-2.3264432653091965e-05,0.00539888763645043
1965-02-01,7.170525365163633e-06,7.14636852835255e-06,9.623243098418812e-08,-2.4738425956338614e-06,2.689802158784005e-06,-3.0266317574795065e-06,2.6238267309963703e-05,-1.6585626275191244e-07,8.682649099973967e-06,1.1410981591729474e-06,-1.6809262130360974e-05,0.006225548956232767
1965-03-01,-1.2916351588649014e-05,5.8449635408532885e-06,-4.962738603979778e-08,-3.8095570160042896e-06,8.145600630719539e-06,1.3401297849213735e-05,-8.597049195992036e-06,1.884934792438827e-07,7.075759293208286e-06,1.116720669516427e-05,-2.327367310811621e-05,0.0050300756508174045
1965-04-01,5.862550995338896e-06,1.0645369749207975e-05,-1.4360976836176224e-06,2.6958610202363035e-06,5.4692266174875526e-06,3.987061690763924e-06,-3.1770137462040613e-05,3.7198417417443286e-07,-1.7982686500912627e-05,2.353306645848837e-06,-1.5530851299570034e-05,0.004018958376642938
1965-05-01,1.4828891213422996e-06,8.905950843090875e-06,-1.1615347768199655e-06,-2.649940457129974e-06,-2.572666902699933e-06,-2.30380888312758e-05,-2.234874247935497e-05,2.3003664729332354e-06,-1.383642448300755e-05,-7.529234835601528e-06,-1.3319295561029553e-05,0.003672979558662822
1965-06-01,1.1564658621879298e-06,1.2641452378994985e-05,-1.9065418493627954e-06,-8.432903456654517e-06,3.183939774633314e-06,-1.6163125863009743e-05,-1.6609205380922907e-05,2.878145777649397e-06,-5.274351531114393e-06,-1.2590128840707217e-05,-1.4522979030266915e-05,0.0011032613353260483
1965-07-01,-8.238699256327256e-06,1.2988956300102355e-05,-1.4389436530014393e-06,-9.613262317713626e-06,1.0637120092961476e-06,-1.7326532276362336e-05,-2.145472579842236e-07,2.7229960795736127e-06,-1.3894385281073393e-05,-1.2937836244317523e-05,-4.249392806260028e-06,-2.4910061332169185e-05
1965-08-01,-5.13060971629821e-06,1.0915835944148087e-05,-1.2540803223731782e-07,-7.031419444523991e-06,3.2312935554332594e-06,-1.6993118967140367e-05,-4.8347439789924665e-06,1.8916202682572042e-06,-1.3836832187529036e-05,-1.3538126748042285e-05,-1.0427127682421497e-05,0.0001286368387809489
1965-09-01,-9.17657243418234e-07,9.042879716296778e-06,1.0012436983393777e-06,-6.483727558100704e-06,-1.1712203381055428e-06,-2.4663240608411986e-05,-2.0045186425300522e-05,1.793482696584701e-06,-8.451403351643999e-07,-1.0067415385290386e-05,-9.170295435430543e-06,0.001264286159615343
1965-10-01,7.406298187206408e-07,6.942480267143409e-06,-4.069304136026385e-07,-2.3134845728384427e-06,4.053702162349035e-06,-1.972437703129956e-05,-6.287555152084678e-06,1.5183721319870282e-06,-2.1917415508114977e-06,-1.0271156725139008e-05,-1.5397635180823844e-05,0.0020666188599231345
1965-11-01,7.326081493936623e-07,8.167150894497968e-06,-2.129181670011853e-06,-2.016658464430574e-06,5.37843186026768e-06,-2.0383254195621703e-05,-2.2015574359102175e-05,6.553362296372203e-07,-5.001823571856132e-06,-4.1140067550158064e-06,-1.0967018003977465e-05,0.004074694394754867
1965-12-01,-7.571514554622742e-06,7.648184325958358e-06,-1.421695722806922e-07,2.0602456456300588e-06,1.4280094942280455e-05,-1.6583606334906704e-06,-4.14901458296097e-05,2.151012415084502e-07,3.890513059823789e-06,-1.283987355943989e-06,-1.2328988019612107e-05,0.005350430243803809
