,r1000_cluster1,r1000_cluster2,r1000_cluster3,r1000_cluster4,r1000_cluster5,r1000_cluster6,r1000_cluster7,r1000_cluster8,r1000_cluster9,r1000_cluster10,r1000_cluster11,r1000_cluster12
1965-01-01,90.260185,44.433083,57.479973,85.55249,71.77668,87.36579,66.33679,36.498474,19.64972,54.266163,18.09523,67.958435
1965-02-01,89.86706,34.280586,47.73207,84.831764,75.355774,86.99396,68.23526,26.013458,21.012558,35.686012,18.904419,75.60475
1965-03-01,87.86867,30.36406,48.374176,86.22408,71.688225,86.79576,58.692116,18.290157,25.694042,21.621906,43.51415,73.4016
1965-04-01,89.375656,29.287876,43.754936,85.14626,71.64891,86.9825,36.981693,17.582527,31.717072,29.895584,20.42123,81.66382
1965-05-01,82.46317,20.627625,40.496902,85.262566,70.63006,88.292915,30.490189,11.839603,37.063595,11.290863,33.898926,85.87027
1965-06-01,66.74302,31.461538,37.78269,85.84079,73.12314,87.06112,29.85791,13.81015,41.748352,10.180283,39.987473,87.29208
1965-07-01,63.758533,68.20578,38.377293,82.879234,78.22395,87.63115,30.755548,10.3621025,45.843422,11.611919,46.945816,86.22408
1965-08-01,44.872074,79.78992,48.44625,84.15362,78.00119,88.1242,25.145304,22.761972,42.136566,15.497318,43.276634,84.897285
1965-09-01,51.26038,81.45906,51.805843,81.465614,76.94302,88.229034,25.071592,25.245224,29.80713,14.86504,22.567047,75.47043
1965-10-01,76.374626,76.46144,39.510807,83.500046,75.339386,88.515686,25.025728,39.677887,26.314856,21.241882,19.505573,68.92487
1965-11-01,79.97337,61.041046,49.180084,83.880066,72.63664,87.768745,64.498924,36.33631,20.96997,37.484566,19.672653,74.81358
1965-12-01,80.90541,50.12523,63.674995,85.12661,66.305664,88.80234,69.45232,35.73843,31.582752,41.530495,32.744114,72.5269
1966-01-01,82.577255,52.828243,56.69092,85.67167,67.30877,87.83694,76.135635,28.777212,45.623276,32.213074,28.11729,71.276505
1966-02-01,85.38603,47.365013,46.641068,82.83499,74.06065,87.50697,77.37504,23.55037,28.215786,40.353752,41.035015,74.99637
1966-03-01,84.75566,22.56705,35.970688,84.273026,75.04233,88.544464,77.41444,18.888233,27.621529,21.462257,24.338335,77.50637
1966-04-01,75.95506,18.520515,39.068382,85.65854,75.2541,87.07523,57.82855,14.038956,28.210861,23.041473,36.299007,85.87523
1966-05-01,80.434975,22.5966,40.018867,86.45635,69.332855,88.762794,36.532112,14.841698,43.541733,12.743736,45.56254,81.677666
1966-06-01,62.613804,57.075054,36.827602,85.950745,75.99281,88.01094,43.090294,12.390793,45.30809,11.968903,59.010498,88.334335
1966-07-01,51.491985,77.52771,41.456905,85.88836,74.635216,88.21451,32.94851,10.814861,47.69169,13.490665,41.06785,88.51163
1966-08-01,36.638817,81.53648,48.95572,85.725845,80.7124,88.06348,28.081175,15.44088,44.1639,13.812416,35.102283,85.64048
1966-09-01,46.84955,72.15148,55.277508,83.467,76.21607,88.14063,28.171463,23.456797,31.919228,15.677269,21.416294,73.93754
1966-10-01,76.0634,51.41319,48.970493,85.42543,73.30881,89.01724,30.824284,26.17364,25.377466,24.100304,20.646385,67.797966
1966-11-01,81.39531,53.189396,47.552155,85.42707,72.964066,87.7368,43.666496,32.685852,23.758852,36.738956,21.398235,72.86557
1966-12-01,78.11868,45.32451,53.86902,85.99342,72.22699,88.26703,66.22203,28.471876,33.872726,40.470306,23.177727,76.54111
1967-01-01,82.15716,49.120487,45.262634,85.661995,73.21856,88.17534,77.67773,27.1591,23.269154,44.87077,42.587135,71.94162
1967-02-01,84.466125,35.977776,37.459095,83.077705,74.233696,86.4812,77.91082,27.596571,32.207752,34.971085,64.16848,72.10208
1967-03-01,85.76165,43.67828,39.894745,83.69929,73.04965,86.557205,58.51345,16.887817,41.166622,26.775679,38.421867,77.716576
1967-04-01,85.31067,28.75359,46.389248,86.31567,68.72054,86.560585,57.66891,19.55994,32.511787,30.596373,23.49718,86.3106
1967-05-01,70.184975,26.593258,33.062424,86.80043,72.7321,88.11623,38.928593,12.448921,41.218983,24.934584,49.492085,89.16008
1967-06-01,65.48596,41.982445,42.734085,85.92718,73.1966,88.04866,37.41349,11.435474,67.198685,11.756401,43.80665,87.70916
1967-07-01,51.91929,78.24357,44.448498,83.44255,75.89068,89.30027,36.288567,11.104416,45.19845,20.367317,36.389908,87.81895
1967-08-01,39.24952,87.37979,49.57485,82.85137,76.72171,87.396675,32.5253,15.428455,35.7261,15.6227,30.584549,81.35147
1967-09-01,41.636185,82.8936,50.43459,83.266884,75.948105,87.69902,26.839865,19.575142,29.316051,16.070305,22.667843,71.5109
