,vo1000_cluster1,vo1000_cluster2,vo1000_cluster3,vo1000_cluster4,vo1000_cluster5,vo1000_cluster6,vo1000_cluster7,vo1000_cluster8,vo1000_cluster9,vo1000_cluster10,vo1000_cluster11,vo1000_cluster12
1965-01-01,5.126061202507242e-06,9.418942681804765e-05,0.00041593333056274184,0.000477881945294535,-4.74483802766675e-05,0.004352952601038851,0.0009612911526346579,-0.00021753035720653964,-5.83760346728468e-06,-0.00020022352449207878,0.00023047096500008858,1.3177099876581714e-07
1965-02-01,2.4007912097684903e-06,0.0005440779932541773,-0.000784383943634263,0.0002015667834914186,0.0019126148496676858,0.0017252003090106882,0.0014933124475646764,-7.205711491613847e-05,4.09052525185416e-06,-0.000183270858542528,7.034867688643691e-05,2.9341703434343976e-07
1965-03-01,4.043211663722422e-06,0.00027880591005668975,0.0007345853494674278,0.000520469014494059,0.0016508393552309524,0.0054920947150094435,0.001201603445224464,-0.0001387522648396303,1.8205618346200936e-06,-0.00012146746788251525,7.498648461906294e-05,2.2437725208665048e-07
1965-04-01,-2.7587091681406694e-07,8.092041753116064e-05,0.00047524481487926096,0.0007746275514364243,0.0013656518907131008,-0.005674391286447644,0.0013789930380880833,0.0001410051221942662,1.0442136044730432e-05,-0.00015938728514205044,-7.500674495103714e-05,3.8767433749780776e-07
1965-05-01,6.107613985399475e-07,0.0007749041105853394,0.0003681339876493439,0.0007481308582807995,0.0017184799313933279,-0.007436650776071474,0.0012791591871064156,0.00017239834570708417,-2.6849653522731387e-05,-0.00015962997470827153,-2.4219338336158267e-05,3.2491690533486253e-07
1965-06-01,4.7365617572665505e-08,0.0008432681352132931,-0.0001862649696704466,0.0009139468602370471,0.002306623597784589,-0.006713964830851182,0.0014197603741195053,0.0003156794264214113,-7.673218647141766e-05,-0.0001152096835236686,-8.081925069050424e-05,3.046483421666105e-07
1965-07-01,-2.8862297232239856e-07,0.0008393978350795805,1.610946090598494e-05,0.0010244414928214005,0.0014434344241938866,-0.008811365842120722,0.0009842600411502644,0.0004224957852524572,-0.00010594584409773233,-0.0002586951207680007,1.89157243071617e-05,4.5329845075831154e-07
1965-08-01,-1.2393974544533647e-06,0.0009529280941933393,-6.808180235869563e-05,0.0009009169136536204,0.0002391110077345123,-0.00900927625480108,0.001161444597528316,0.0002928204464426796,-7.526174385930062e-05,-0.0001942922972375527,-4.95076432450921e-05,5.328924890003799e-07
1965-09-01,7.495681370723922e-07,0.0009571843838784844,0.0006500259890647916,0.000632888420821271,0.000626652278394128,-0.008512802742188796,0.001272842928301543,0.00026908674044534564,-7.304744826797105e-05,-0.00024535736883990467,-4.913340155647293e-06,6.583831650176059e-07
1965-10-01,-1.1855926990872122e-06,0.0007645096047781408,-0.0007329931880425041,0.0003583801622476636,-7.250740926186458e-06,-0.0078244433098007,0.0011938197712879628,0.0001691367937642748,-3.280376006387087e-05,-0.00011504545303372046,-2.9021210888030883e-05,6.234570498869441e-07
