,zgv200_cluster1,zgv200_cluster2,zgv200_cluster3,zgv200_cluster4,zgv200_cluster5,zgv200_cluster6,zgv200_cluster7,zgv200_cluster8,zgv200_cluster9,zgv200_cluster10,zgv200_cluster11,zgv200_cluster12
1965-01-01,1.8571949,0.09419167,-0.031053733,-0.55160993,0.21634635,0.021634674,-1.5966959,-0.6332917,0.7186529,-0.10802603,0.007211685,0.4818492
1965-02-01,-0.30200213,-0.15261991,-0.03517475,-0.20560274,-0.03223133,0.038854122,0.024725342,-0.31083256,0.22900347,-0.24828334,-0.68553865,0.3513055
1965-03-01,-0.11773968,-0.25122684,-0.13760814,0.6465375,0.4063487,-0.1373138,-0.08786316,-0.5336547,0.21708241,-0.08859904,-0.45079547,0.20722166
1965-04-01,0.8830468,0.09787102,0.48067188,-0.59649813,-0.1552691,0.0039736987,0.82299966,-0.6474205,0.4541804,0.09904842,-0.34880358,0.8322717
1965-05-01,0.14688006,-0.15997867,0.28625432,0.056220673,-0.12053585,-0.11052799,-0.009566355,0.32128182,0.26844636,0.18146615,-0.9445658,0.38648015
1965-06-01,-0.5000988,0.66287386,-0.11199977,-0.068583295,-0.17866984,0.1904438,0.09095383,-0.055632018,0.03340862,0.05769243,-0.54189646,0.51216716
1965-07-01,-0.26197058,0.3898652,-0.060930204,-0.31259862,-0.05165825,-0.19353446,-0.37500054,-0.2665329,0.23798113,0.3992843,0.01560049,0.67140996
1965-08-01,-0.16203913,-0.05533762,-0.02266487,-0.069172,-0.39899,-0.1464386,0.025313998,0.011626768,0.04488821,0.22694306,0.021487618,0.22046737
1965-09-01,-0.07344003,0.13451748,0.022076178,-0.24180765,0.12156613,-0.06873055,0.5707426,-0.029582072,0.54219073,0.5065746,-0.024578143,0.3451241
1965-10-01,0.21722953,0.09581058,-0.13451748,0.08933506,0.10316925,-0.016336251,-0.027963066,-0.11067514,0.5917886,0.4546221,-0.50657445,0.2602045
1965-11-01,0.5090765,-0.09698792,1.1195562,0.5003932,-0.2256184,0.1819077,-0.72512853,-0.4462331,0.54778343,0.4427008,-0.2499022,0.100520134
1965-12-01,0.70143354,-0.026197052,0.28080884,-0.023842264,0.019868469,0.051363897,0.38265362,-0.5741276,0.48582292,0.24239635,-0.2855185,0.10331647
1966-01-01,-0.38090783,0.060036756,0.23407097,0.05743275,0.28137702,0.22698228,-0.6492649,-0.5850328,0.48434463,-0.055407383,0.5818502,0.82272035
1966-02-01,-0.1333828,0.501994,-0.19674698,-0.40723723,0.81895906,-0.083617404,0.2745777,-0.2711056,0.48304266,0.045280717,0.17880821,0.90619326
1966-03-01,-0.13135752,0.02705269,0.54524946,-0.6385595,0.22379962,0.03443072,0.31262508,-0.43486863,0.6933883,0.17750625,-0.26531905,0.94814664
1966-04-01,-0.17070691,-0.124558255,0.08607678,0.048608113,0.23768768,-0.10575147,0.055552054,0.121230796,-0.32868308,0.08636618,-0.22625895,0.8282177
1966-05-01,0.61353225,0.14336482,0.14408822,0.3715044,-0.21685562,-0.17417908,0.19269618,-0.5209454,-0.29656696,-0.3816312,-0.45541126,-0.07493744
1966-06-01,-0.17012826,-0.13439552,0.038192034,-0.101556204,-0.34069043,-0.13960342,-0.10965748,-0.433856,0.11312952,-0.020253371,0.09996481,-0.087378696
1966-07-01,0.24607834,-0.19587898,0.15349154,0.007667327,0.05916872,-0.10575142,-0.18343754,-0.1659329,0.62438214,-0.042676736,0.059458114,0.231033
1966-08-01,0.23088829,-0.08998279,0.07927742,-0.3963872,-0.64463556,-0.03573265,0.35573584,-0.01678133,0.24434233,0.33186582,-0.0120073315,0.0801455
1966-09-01,-0.2352283,-0.07117605,0.056420088,-0.3440178,-0.20354629,0.063942716,-0.15479355,-0.13077883,0.22061697,0.3584845,-0.25938767,0.031971406
1966-10-01,0.21917029,-0.09287612,0.031248093,0.22495708,0.25562635,-0.103292085,0.06596813,-0.29150373,0.66474426,0.80044186,-0.28195572,0.232335
1966-11-01,0.6553409,0.088391446,0.4656826,-0.82315445,-0.5767868,-0.11399746,-0.04412341,-0.30915308,0.69440097,0.49389267,0.5267321,0.33562714
1966-12-01,-0.15508294,0.14350954,1.0090513,0.03356271,0.07913284,-0.04238739,0.19168358,-0.82951987,0.59414685,0.3955192,0.99241465,0.52383864
1967-01-01,-0.18934245,-0.33838505,0.2987514,0.3383851,0.72839373,-0.093921855,0.3425483,-0.5795177,0.5283937,0.1736888,-0.34804362,0.6915911
1967-02-01,-0.15087453,-0.18900938,0.47244018,0.6331398,0.12356381,0.067277335,-0.2870944,-0.25262317,0.43247348,-0.0341383,0.11856804,0.9946724
1967-03-01,0.097918555,-0.22081628,0.07610335,-0.44562918,0.5398841,0.16652814,-0.4504586,-0.56869334,0.5565369,-0.043463826,-0.1397171,1.3951724
1967-04-01,-0.33322272,-0.12206507,-0.16686115,-1.0083277,-0.40366417,-0.30507952,-0.19184037,-0.0053288937,0.30141586,0.47843522,0.4164868,0.71657044
1967-05-01,-0.09741888,-0.10108255,0.029975057,-0.7543723,-0.11873455,0.2870945,0.024313116,0.45995054,0.53322303,0.121232465,-0.21515432,0.86244917
1967-06-01,0.52156603,-0.05428816,0.006161547,-1.2581198,-0.13238981,-0.089425564,0.4687766,-0.1846797,0.11690273,0.02714405,-0.09258962,0.9064124
1967-07-01,0.4587849,-0.12189858,-0.010324741,-0.6686104,-0.22048321,-0.061282348,-0.1613657,-0.17302275,0.24246493,0.09641977,0.076269865,0.32256493
1967-08-01,0.31140754,-0.30841005,0.06494596,0.5848466,-0.17818508,-0.0885931,-0.41348925,0.09508753,0.35253996,0.5711914,-0.13855143,0.3600337
1967-09-01,-0.27676964,0.20349737,-0.04029981,-0.12539563,-0.13838485,-0.32772732,-0.26178217,0.09592018,0.70508003,0.3537057,-0.2429645,0.29109114
1967-10-01,0.3490429,0.11024161,0.36769408,-0.15853477,0.24462986,-0.36836013,-0.037968397,-0.017318929,0.43513793,0.6684438,-0.4980856,0.34038344
1967-11-01,-0.16236492,-0.16219836,0.26111603,0.23397198,0.4291429,-0.1257287,-0.36919278,0.4802671,0.4284768,0.026144886,-0.5197341,1.0682777
1967-12-01,0.6119908,0.42647848,1.5688612,-0.12373038,-0.35920104,0.08809338,-0.8471285,-0.7285604,1.0201511,0.4289764,0.107410625,0.8721077
1968-01-01,0.41959724,0.04940605,0.5450235,0.057192076,0.3781189,0.095697686,0.2024372,-0.8404687,0.7296236,-0.10914626,0.46376544,-0.27973145
1968-02-01,1.5461677,-0.08918567,0.034258652,0.6908349,-0.43672657,0.23046704,-0.25892162,0.4176155,0.36651057,0.27760804,0.13830853,-0.100510836
1968-03-01,0.07078228,-0.010900402,0.38901934,0.15841083,0.12613401,-0.16379015,-0.13165502,-0.3236165,0.5205328,-0.0666769,-0.37910977,0.13788383
1968-04-01,0.5359633,0.024773788,-0.23811154,0.27307796,0.47678933,-0.1724256,-0.062429905,0.18941335,0.32630616,-0.037656117,0.15982637,-0.058324575
1968-05-01,0.38222426,-0.074179806,0.559463,0.20852451,-0.4268171,0.22154848,0.3291375,0.2655751,0.009201622,-0.003255987,-0.26840636,-0.5152949
1968-06-01,-0.4279496,0.14128141,-0.029870104,1.6193565,-0.369625,0.070357606,-1.2791771,0.55592394,0.36877567,0.023216534,-0.57928205,0.76147556
1968-07-01,0.19436808,-0.28312907,-0.010900473,0.24674693,-0.45852748,-0.04586687,-0.002689743,-0.1647811,0.21347933,0.37330568,-0.21546121,0.47579843
