,vws_u500-200_cluster1,vws_u500-200_cluster2,vws_u500-200_cluster3,vws_u500-200_cluster4,vws_u500-200_cluster5,vws_u500-200_cluster6,vws_u500-200_cluster7,vws_u500-200_cluster8,vws_u500-200_cluster9
1965-01-01,20.419605954723632,6.70498033440054,3.654028480675403,27.549341282530435,10.140180816618594,58.46739436371207,0.4379996315853434,13.691540334585055,14.638494887755924
1965-02-01,24.34549980188566,5.520402848609369,-2.9209210867493565,22.162727826578784,19.938953864810127,19.19100074323329,5.035113059222442,16.188218405792725,12.35500168714542
1965-03-01,22.257815598281248,5.7463306546850115,4.686807937875095,20.792268057352718,14.230751680248302,20.419525750792705,3.8364129978539916,15.34566387938318,15.22586273558555
1965-04-01,15.876408067392038,8.431532179066807,10.525518144885439,33.09026501905586,18.93798298037273,29.328560600671278,2.2104757353121696,17.916755612150258,26.692066488759604
1965-05-01,14.314226291675935,13.448503039623317,15.233960997137808,32.993438266157824,27.060490140664406,16.56272111700095,9.651570480365791,22.171443685303178,26.990325518008024
1965-06-01,7.7744751787947095,11.658523533864289,19.709628378247924,35.336070755769796,25.818523774257752,4.7868207104342035,8.759040690024417,22.322246848199875,28.128564595712838
1965-07-01,9.09496472415388,6.83319176641998,17.858936748695495,35.77236969160741,25.60376964679918,13.839295313954088,4.731784047895033,27.17009512849806,28.77482400106017
1965-08-01,0.8703469650913706,10.984552072226364,12.043083544178456,33.00622089695888,31.727943862525297,-5.407850937268492,6.396921114243493,21.915348504553624,28.593692014011932
1965-09-01,9.134383628332628,11.153166311495326,11.86760598419249,34.87196067363762,27.28045093140297,-2.1687688230210824,7.830073505830887,18.023414183820673,27.568721900133145
1965-10-01,15.839523393244141,13.156418059182203,8.425576357905818,30.021214305908643,25.968776308913355,14.278825677291561,7.639383446315636,18.81907625833897,21.548562118391796
1965-11-01,7.434977329112217,12.04152139606592,8.165029415091256,24.518782986006535,20.821920216584022,19.60536751737039,2.8848452254950896,15.026002019628484,23.91607821578742
1965-12-01,14.04451085184778,10.690712977309206,7.0425377575543155,20.355911301626417,21.24231835895742,30.400425478347078,8.578449815040274,12.741148097297986,21.186816097691764
1966-01-01,17.127500077434092,6.89013220108151,10.991341351726675,19.74988060759445,18.233346097351543,40.4091561950819,3.4061814930874905,14.78918492704012,13.10311536752761
1966-02-01,11.428676844534126,7.031926258409738,2.7439572871123934,16.29971099373132,20.113544858523706,19.88986061498024,6.235891907350694,12.998576709410617,15.54640755446778
1966-03-01,13.324661500795342,8.448489322461027,7.522459297716469,19.938127231462772,23.55709262681599,24.63945846039717,6.568147325522149,14.846922579418015,14.805868023178615
1966-04-01,13.582939298730837,10.574397525886226,17.934763175045454,30.00128698743159,19.125671744792044,29.821062294729515,1.5400126717378848,17.362634020322254,24.408659854256765
1966-05-01,11.660506027812874,13.674368152329684,16.506558045230555,38.20158406022793,21.911387247670643,10.79880919071613,10.469814517045636,19.491790415461107,26.10774029945122
1966-06-01,7.59336251109836,12.595688811865182,10.902283176575162,35.20628616806763,32.0144603117724,-5.262128677705574,8.448174859071296,23.975136855274634,28.46661331022968
1966-07-01,12.896474172349384,10.696483138560778,18.692265427817002,33.5598672897471,30.44801960059825,17.031876282289385,8.804249335822078,26.03463509835346,31.101532661831637
1966-08-01,13.755064428640821,13.308359262283176,14.987187591777143,34.54738034159601,30.452991099312108,9.311043982079791,11.358812190188807,25.04831114539328,24.338233592529285
1966-09-01,11.25854053591149,10.54362226258949,13.881629870763952,33.742374912805744,31.622211087932566,3.6328480849654388,8.779195870183328,21.723277135579544,23.838161933823645
1966-10-01,19.04171618463684,13.353154142774681,9.93735208915431,33.11273312321272,27.097515073402334,15.188258875334103,9.456627117592857,17.320815192080435,18.801872465800308
1966-11-01,19.36880280680532,15.429394871030414,7.720370548605824,26.353655574018717,24.925357187554837,35.89965810494566,10.117358516970448,13.880390006923406,16.65605677000454
1966-12-01,15.298635295655515,11.095682181209728,1.4515528903991906,24.161531685507896,20.408035619139152,35.024303856404664,5.9007003656709145,14.667132056736836,16.706032962462142
1967-01-01,37.88985220692099,6.156898970060843,-1.0634232484717612,16.329493223246143,17.999776984542358,57.3084573449547,6.9416388887428715,15.95581104984535,8.97135995952696
1967-02-01,26.63468047259286,4.0120867329263215,-4.997884006238262,13.183020741109338,21.67939965979553,31.328714046122457,7.401089851392177,13.111653877809255,7.0470892282775885
1967-03-01,24.21099611375942,2.3559011660876705,-3.746984979942566,17.212388370332334,19.00363125255627,21.696390121483848,6.797667640816627,17.949483905384398,10.230778518072606
1967-04-01,19.11150737105732,7.184445610574479,7.736644308989128,24.987307629830752,17.00496782125317,35.30408123208352,3.371473228523816,19.103428299129796,15.65489261543902
1967-05-01,15.876216396028314,14.091001509049594,18.971204445741627,32.31051589787673,20.572212902204623,24.982850217746442,10.962983985837454,18.889919467143855,20.231611678866116
1967-06-01,16.626635217676466,12.73279802599119,14.444733941135777,30.789775859966248,29.0558588788544,6.791718664385088,12.775280100778527,24.793458935640874,23.628465818916506
1967-07-01,14.65407926867177,12.15022148375446,23.322775895095507,32.93114773248995,21.83376146722743,20.487663973012385,14.020390407408106,26.456480773474755,25.08348953865036
1967-08-01,15.867831501954711,8.858132723164331,20.200743770441253,26.509773832931597,25.67328858427093,22.44463996802436,10.987749119553344,26.637332685517542,26.52632789986134
