,mgu500_cluster1,mgu500_cluster2,mgu500_cluster3,mgu500_cluster4,mgu500_cluster5,mgu500_cluster6,mgu500_cluster7,mgu500_cluster8,mgu500_cluster9
1965-01-01,-0.027048111,0.301116,-1.7033917,0.889661,-0.81275254,-0.21573487,-1.048692,-0.93267745,0.1785839
1965-02-01,-0.19650726,-0.5064224,-1.5049284,-0.3962738,0.13621941,-0.104608536,-0.059962463,-0.9750425,-1.063031
1965-03-01,-0.76387024,-0.55432737,-1.0861689,-0.69119817,-1.1122395,0.103630826,-0.38193512,-0.6107052,-0.25158176
1965-04-01,0.11275558,1.0600983,1.3964096,0.74236184,-1.0001354,0.23593941,-1.7956165,-1.4664748,-0.11503677
1965-05-01,-0.66740876,0.76419604,0.09287663,0.684029,-2.0322075,-0.20693588,-1.032724,-0.18314648,-0.35097617
1965-06-01,-1.0333755,0.68891716,-0.6221107,1.4303013,-2.223501,-0.23463592,-1.1184311,-0.2046543,0.33370438
1965-07-01,-1.3237381,0.9522308,0.08310051,1.7724788,-2.4310887,-0.45232582,-1.8177761,-1.9631205,1.0271839
1965-08-01,-0.86098367,1.788121,0.7016266,1.1731794,-2.167775,-0.36107865,-1.0389156,-1.6968739,0.12513904
1965-09-01,-0.70195234,1.2614939,-0.19976655,1.2605164,-2.268147,-0.34999886,-0.8847729,0.006191826,-0.74333954
1965-10-01,-0.25614434,0.7107512,-0.44874135,-0.27341595,-2.027971,0.11601448,-0.1678299,-0.55628264,-0.50511897
1965-11-01,-0.9932922,0.15088387,0.51913226,0.47024956,-1.4237839,0.20041808,0.2424572,-1.1484123,0.07397537
1965-12-01,-1.0653121,-0.26135844,-0.48361072,-0.015642356,-0.87304115,-0.090595625,-0.30144197,-1.1474346,-0.83752
1966-01-01,-0.62232363,-0.048906326,-1.291913,-0.9883003,0.47462043,-0.020350266,-0.6384071,-0.10437737,-0.77232516
1966-02-01,-0.436874,0.011487961,-1.0017579,-0.32790184,-0.56225777,-0.24781342,-0.18052635,-0.0052516935,0.23238678
1966-03-01,-0.044639207,-0.083042145,-0.9535078,-0.4303093,-0.9000065,-0.10569,-0.13424607,0.16509971,-0.055799104
1966-04-01,0.124399185,0.15426807,-0.38960895,1.0017579,-0.8753891,-0.37319717,-1.6342567,0.06203556,-0.541251
1966-05-01,-0.87867165,0.89573973,-0.64300233,1.2197024,-2.6140234,-0.05284538,0.044311143,-1.1215614,0.52122915
1966-06-01,-0.25831717,0.9078838,0.6420177,0.6374222,-2.2001252,-0.74934846,-0.084683225,-0.8195902,1.1675141
1966-07-01,-1.2233131,0.64136124,0.5793257,2.1052668,-2.0625968,-0.4257141,-0.72538793,-1.1855663,1.0516487
1966-08-01,-1.0910366,1.352636,0.4995659,1.7117189,-1.8994665,-0.45492706,-1.1064628,-1.4875381,1.3418039
1966-09-01,-0.8635727,1.8551553,-0.5550367,2.1006713,-2.4577858,-0.14048234,-0.7674015,0.21499062,1.4675162
