,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6,ssta30_cluster7,ssta30_cluster8,ssta30_cluster9
1965-01-01,-1.8190002,3.5079346,-0.022247314,-3.534912,-0.7701721,1.7600708,-7.863922,-3.9226074,2.6147766
1965-02-01,-0.072509766,2.9781494,0.47335815,-2.875183,0.1659851,1.6678772,-8.098816,-3.4594727,2.8484192
1965-03-01,1.077179,2.7492065,1.4504089,-2.625122,1.0088196,0.9364929,-9.077179,-3.8201294,2.9318237
1965-04-01,0.74768066,2.7799377,2.238556,-2.9750977,1.6333313,0.46923828,-10.392151,-4.8881226,2.856781
1965-05-01,0.48867798,2.7904053,2.7240295,-3.5578918,1.3294373,-0.37750244,-10.873688,-6.455353,2.497528
1965-06-01,-0.1979065,3.215973,2.6411743,-4.2779236,0.8274536,-0.8999634,-11.880615,-7.9702454,2.1332397
1965-07-01,-1.3236389,3.2553406,2.608673,-4.8278503,-0.2553711,-2.0805664,-12.269379,-9.4721985,1.9974365
1965-08-01,-2.9337769,3.3471375,2.156128,-5.5568237,-0.667511,-2.627411,-11.920105,-10.080414,2.3806763
1965-09-01,-3.3561707,3.3967896,1.6878357,-6.343445,-1.0105591,-2.3397827,-11.517181,-9.880585,2.3534546
1965-10-01,-3.3119507,3.2339172,2.2025757,-5.905548,-1.3600159,-1.9223328,-12.567688,-9.246613,2.6381836
1965-11-01,-3.4082642,3.6805115,2.030426,-6.3127136,-1.2287903,-0.8361206,-11.548828,-7.7746887,2.8018188
1965-12-01,-2.2815857,3.5043945,1.7340698,-5.691986,-0.82559204,0.008178711,-10.13324,-6.3615723,3.1880493
1966-01-01,-0.8609009,3.6157227,1.8940735,-4.496338,-0.51898193,0.9989319,-8.864532,-4.499359,3.1452026
1966-02-01,-0.2783203,3.095398,1.7897949,-3.856781,0.08880615,1.3974609,-8.109497,-4.251129,3.2068481
1966-03-01,-0.53015137,3.0135193,2.851654,-4.0379944,0.446167,0.83950806,-8.298767,-4.051605,3.408905
1966-04-01,-1.4634094,3.2260132,2.6743164,-3.9021912,0.8275757,0.28546143,-11.107025,-5.2673035,3.2905579
1966-05-01,-2.3631897,3.3025513,2.061493,-4.428772,0.5067444,-0.6309204,-11.644714,-6.326416,2.8330688
1966-06-01,-2.9533997,3.6074524,2.394104,-5.6982727,-0.20147705,-1.3275757,-11.836029,-7.697296,2.524231
1966-07-01,-3.501831,3.66922,2.4972534,-6.630951,-0.5456543,-1.881012,-11.127747,-8.819092,2.2773743
1966-08-01,-4.185913,3.3785095,1.0133667,-6.358917,-1.0325623,-1.6614075,-12.149689,-8.702362,2.0446472
1966-09-01,-5.0856934,3.057129,1.1897278,-6.575897,-1.6746521,-1.8970642,-12.034882,-9.100372,2.0591125
1966-10-01,-5.1644897,3.1679382,0.71658325,-6.423218,-1.8528137,-1.4629822,-11.949249,-8.985535,2.071106
1966-11-01,-4.698181,3.185913,0.8838196,-6.223175,-1.7566528,-0.86505127,-11.141541,-7.745636,2.6195984
1966-12-01,-3.8996277,3.5043945,0.94610596,-5.2445984,-1.276825,-0.10180664,-10.12616,-6.7317505,2.8044434
1967-01-01,-2.2224426,3.8616028,0.5852051,-3.9958496,-0.6878967,1.2823486,-8.140167,-4.59433,3.035736
1967-02-01,-0.38839722,3.4674683,0.52960205,-3.200531,-0.18304443,1.6174011,-7.6558533,-3.9507751,3.012207
1967-03-01,0.15570068,3.5297546,0.86486816,-3.5524292,0.39608765,1.285553,-7.884552,-4.06427,2.9633179
1967-04-01,-0.35403442,3.1948242,1.5861816,-4.132263,0.76782227,0.116760254,-9.21814,-5.012207,2.8547668
1967-05-01,-1.5744324,3.4919128,1.8281555,-4.7020874,0.7949524,-0.889801,-10.54422,-6.48053,2.6219788
1967-06-01,-2.921692,3.6250916,2.0039368,-5.7703857,-0.06549072,-1.2764587,-9.989319,-8.068146,2.5733643
1967-07-01,-4.2997437,3.3809204,1.6415405,-6.5899963,-0.71984863,-1.971405,-9.965576,-9.130676,2.2089844
1967-08-01,-5.5463257,3.6668396,0.7319946,-6.637146,-1.7160339,-1.6789551,-10.5390625,-9.538422,1.6239624
1967-09-01,-6.603424,3.7811584,0.34951782,-6.121155,-2.1345825,-1.5957031,-11.345764,-9.34845,1.8860474
1967-10-01,-5.9717712,3.538391,-0.072052,-6.3463745,-2.2596436,-0.72561646,-10.416077,-9.503571,1.8631592
1967-11-01,-5.036194,3.8900146,0.5675659,-5.9872437,-2.1900024,0.025665283,-10.553772,-7.5087585,2.436615
1967-12-01,-4.056305,3.9523926,0.15563965,-4.804016,-1.8191223,0.9624634,-9.0329895,-5.3414,2.6948242
1968-01-01,-2.8914795,3.5908813,-0.3303833,-3.3312073,-0.80078125,1.2469177,-8.089844,-4.042938,2.6481628
1968-02-01,-0.9326172,3.1004639,0.22775269,-2.6434631,-0.29901123,1.4217529,-6.9510193,-3.6193237,2.9812622
1968-03-01,-0.41549683,2.8667603,0.08456421,-2.7940674,0.22998047,1.6188354,-7.1837463,-3.3851318,2.723297
1968-04-01,-0.91522217,3.2469177,1.2773743,-3.6113586,0.55178833,0.70809937,-9.449249,-4.1613464,2.657837
1968-05-01,-2.899231,3.3086548,1.5656433,-4.2183533,0.4883728,-0.14224243,-10.587463,-5.4761353,2.5919495
1968-06-01,-3.9632568,3.5340576,2.2644043,-4.6908264,0.4432373,-1.0025024,-11.500122,-6.955139,2.9420166
