,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6,ssta30_cluster7,ssta30_cluster8,ssta30_cluster9
1965-01-01,-5.582655966281891,0.41358053347485213,-0.1443937886506319,-8.13300371170044,-1.4672535260518391,-5.434603620283674,-7.320799054326238,-11.409899423707206,3.7997664943818124
1965-02-01,-1.3480421155691147,0.5223553059464794,0.5634065717458725,-7.533362507820129,-0.21180031696955362,-5.244680560461365,-7.066912264437289,-9.89928627913853,3.9364709008124565
1965-03-01,2.316868118941784,0.32981223305739926,1.7766810953617096,-7.521909674008688,0.6997509797414144,-5.913263382297932,-8.40999886796281,-11.30492034948097,3.713454738739998
1965-04-01,1.660062000155449,-0.20089944203694662,3.4056367973486585,-8.853274782498678,0.8964638710021973,-7.312805404757509,-10.084184440406593,-13.603402758544345,3.7491662848380303
1965-05-01,0.06059515872038901,-1.073033122693078,4.718300700187683,-10.815398693084717,0.18192084630330405,-9.597699108100173,-11.10278335777489,-16.053388253697808,3.147753207914291
1965-06-01,-1.8672741949558258,-1.49661161131778,4.8016538222630825,-12.083803017934164,-0.8891231218973795,-10.803704111292811,-12.481181685988968,-18.820749588732447,2.634516454512073
1965-07-01,-4.069977626204491,-1.815260466882738,4.853364825248718,-12.675358057022095,-2.355114459991455,-11.611961433202913,-13.318756464365366,-21.058411418267013,2.3879259824752808
1965-08-01,-8.027120679616928,-2.038475349124542,4.369576772054037,-13.8883908589681,-3.096136728922526,-12.559126863385192,-13.413608396375501,-22.359502990290803,2.610909313924851
1965-09-01,-9.727054834365845,-2.1724702274731995,3.86303315560023,-14.902799526850384,-3.6515868504842124,-12.669299380614026,-13.219530517990524,-21.00437047346583,2.6627802560406346
1965-10-01,-8.617319166660309,-1.9455901647018174,4.737756152947744,-14.449730316797893,-3.8811686833699546,-12.246873178104362,-13.661191270158097,-20.066968000160074,3.1827932884616237
1965-11-01,-8.49018394947052,-1.3931616551458499,4.375207424163818,-13.611891667048138,-3.5804856618245444,-10.841165601026894,-12.80105178420608,-17.776175265042287,3.6732062216727965
1965-12-01,-6.940486282110214,-0.6287029234029479,3.971257309118907,-11.466551621754965,-2.3917318979899087,-8.875096493428297,-10.834028914168075,-14.844154861738096,4.209498724629802
1966-01-01,-3.308052197098732,0.07087483917925991,3.6826608081658683,-10.008902152379354,-1.2609868844350178,-7.035210286036576,-8.686673319017565,-11.700988265703309,4.252050480534954
1966-02-01,-1.3154173269867897,0.14525712546655686,3.823551783959071,-9.443151752154034,-0.5020368099212646,-5.8574724315416695,-7.57960048881737,-11.627262943195847,4.132080078125
1966-03-01,-2.3059580475091934,0.10996161207640912,4.467589656511943,-9.825612306594849,-0.1572035551071167,-6.711051428672111,-8.116093197384396,-11.880373055080197,4.188516063074911
