,zgv200_cluster1,zgv200_cluster2,zgv200_cluster3,zgv200_cluster4,zgv200_cluster5,zgv200_cluster6,zgv200_cluster7,zgv200_cluster8,zgv200_cluster9
1965-01-01,0.887315,0.66287386,-0.13937421,-0.95633966,-0.70408267,0.0958107,0.2070745,-0.74499714,0.59900016
1965-02-01,0.50274795,0.10346365,0.124951124,-0.19868553,-0.7685451,-0.09684086,0.69937307,0.5511684,-0.087716006
1965-03-01,0.1122941,-0.036646463,-0.019132614,-0.18558702,0.037235163,-0.4254814,0.44608584,0.5869318,-0.6094494
1965-04-01,0.62872946,-0.56927073,0.024872493,1.2473036,-0.015158844,0.07594204,0.91204023,0.002796173,-1.0489124
1965-05-01,0.66552293,0.029582072,0.015747666,-0.03914833,-0.028551865,-0.4784642,0.41032252,0.027815962,-0.21325584
1965-06-01,0.29699808,0.4669846,0.087274455,0.59738123,-0.06652288,-0.22076187,0.590464,-0.336588,-0.1732243
1965-07-01,-0.4893551,0.0859499,0.29685098,0.4731659,0.23135825,-0.27948436,0.65065837,-0.44505557,0.549991
1965-08-01,-0.23415466,0.22929783,0.09168973,0.16748448,0.013981581,-0.35159984,0.034438897,-0.29758683,0.43254566
1965-09-01,0.15041217,0.10052018,-0.33791256,0.63991463,0.13907988,-0.40576014,0.29611492,0.1646883,0.21310863
1965-10-01,0.033850122,0.3928087,-0.03120098,0.3621964,-0.7240983,-0.02031002,-0.36131343,-0.76118636,0.1739603
1965-11-01,-0.6409448,0.26270646,-0.36911356,0.749118,-0.26447254,-1.1665049,-0.14864635,-0.3608718,0.045476913
1965-12-01,0.06210766,0.3243725,-0.07344003,-0.49200425,-0.4412291,-0.304504,0.3333502,-0.80416125,0.9947523
1966-01-01,0.29786906,0.30842972,-0.20918831,-0.03414135,-0.41244525,-0.72998893,0.8625038,-0.19718091,-0.041374683
1966-02-01,-0.07652879,0.4509266,0.18213558,-0.13830146,-0.17634888,0.07001877,0.86597586,-0.32564515,0.5411988
1966-03-01,0.21367297,-0.05989208,-0.09432282,0.46047458,-0.115010165,-0.23479433,0.72159827,-0.07609477,-0.19558963
1966-04-01,-0.18792228,0.05974741,-0.07103145,0.6442016,-0.5824289,-0.50532144,0.60817945,0.052224778,-0.39653188
1966-05-01,0.0031826496,0.24405298,0.1505982,-0.78177977,0.05772209,0.14784956,0.017938662,0.097360805,0.49070987
1966-06-01,-0.43298784,0.3405458,-0.122532845,0.7059743,-0.2602558,-0.15624022,-0.188067,-1.0284367,-0.10285816
1966-07-01,-0.36412644,-0.074214175,0.19848295,0.38220984,0.084340714,0.019095993,0.067270085,-0.28803173,-0.080145456
1966-08-01,0.76384103,-0.14206286,0.13034482,-0.015624046,-0.23927899,-0.042098094,0.16419688,-0.005352664,0.13294883
1966-09-01,0.0941782,0.18097825,0.010994529,0.16014624,0.24260636,0.14307556,0.06582346,-0.12976615,0.0679934
1966-10-01,0.15913352,-0.017649364,-0.070452735,-0.060326077,0.22770557,0.1694049,-0.07884345,-0.13699952,0.11689081
1966-11-01,1.3228338,0.2862957,0.019096041,-0.65534097,-0.61382157,-0.036166765,0.1330935,-0.7593564,0.056854058
1966-12-01,0.6371128,0.09548011,-0.19862759,-0.2185916,-1.1240615,-0.6894823,0.41085395,-0.775559,-0.47595406
1967-01-01,-0.23547074,-0.11140728,0.1475439,0.11656971,-0.55453855,-0.84046733,1.0659463,0.3318905,0.11973371
