,abs_vo1000_cluster1,abs_vo1000_cluster2,abs_vo1000_cluster3,abs_vo1000_cluster4,abs_vo1000_cluster5,abs_vo1000_cluster6,abs_vo1000_cluster7,abs_vo1000_cluster8,abs_vo1000_cluster9
1965-01-01,-5.0658723e-06,-6.5516506e-06,5.049559e-05,-0.00010208732,3.112859e-05,-3.0992993e-05,-2.5776397e-05,-3.98738e-05,5.426447e-05
1965-02-01,-4.6889777e-06,-6.955459e-06,1.0963395e-06,-7.299983e-06,6.128861e-05,6.139453e-06,-0.00012342629,-8.5558015e-05,5.4560594e-05
1965-03-01,-4.6530854e-06,-4.155714e-06,2.110346e-06,-8.813349e-05,5.8847807e-05,-1.2278106e-06,-9.1507456e-05,-7.016842e-05,3.993375e-05
1965-04-01,-4.8684537e-06,-1.2788245e-05,-8.221387e-05,-4.790518e-05,0.00010947644,-2.2871955e-05,-9.6380085e-05,-5.382763e-05,-5.5230477e-05
1965-05-01,-6.187563e-06,-1.3559969e-05,-0.00016959803,-4.764495e-05,0.00013242173,2.2449422e-06,-0.0001169474,-6.0414197e-05,-8.344323e-05
1965-06-01,-6.447795e-06,-1.5866164e-05,-0.00015728635,-6.455107e-05,0.0001585347,-4.278809e-06,-0.00014029651,-5.3334086e-05,-0.000100430116
1965-07-01,-6.0260368e-06,-1.8181338e-05,-0.00012742248,-7.1640156e-05,0.0001300617,-3.5174653e-05,-0.00013241776,-2.7230104e-05,-0.00012641744
1965-08-01,-5.559415e-06,-1.8818457e-05,-0.00016456388,-0.00013339595,0.00011439392,-2.7242055e-05,-8.825007e-05,-7.943807e-05,-0.00012423687
1965-09-01,-6.2055055e-06,-2.0478554e-05,-0.00017431812,-2.379332e-05,0.00011839612,3.2979264e-05,-0.00012045605,-7.2025934e-05,-0.00011952578
1965-10-01,-5.379939e-06,-2.4893532e-05,-0.00019483158,-1.895659e-05,9.7442935e-05,2.3526263e-06,-0.000119531775,-7.883684e-05,-0.00012056671
1965-11-01,-4.4466956e-06,-2.4507666e-05,-0.00015524038,-5.855247e-06,4.880644e-05,1.4054098e-05,-0.00012018684,-5.7991347e-05,-8.33176e-05
1965-12-01,-3.4506315e-06,-1.6745573e-05,-7.296215e-05,-1.0072807e-05,5.5742967e-05,2.802588e-05,-8.581825e-05,-9.2001e-05,-8.194466e-05
1966-01-01,-4.840474e-06,-1.1026965e-05,1.7035787e-05,-4.1380164e-05,3.0944764e-05,-1.7633361e-05,-7.9652804e-05,-0.000120403114,1.7589771e-05
1966-02-01,-4.4412786e-06,-1.3625795e-05,3.382635e-05,-6.358835e-05,4.2069587e-06,4.0722185e-05,-3.4446202e-05,-3.0283187e-05,-6.7773162e-06
1966-03-01,-5.5329524e-06,-1.2183809e-05,-0.000102103055,-0.000106684936,7.532854e-05,1.3911056e-05,-2.5859474e-05,-8.718045e-05,-1.5543274e-05
1966-04-01,-4.970823e-06,-1.5401798e-05,-0.00016612062,-3.2451273e-05,0.0001260261,1.7316419e-05,-9.819493e-05,-5.0332466e-05,-6.698219e-05
1966-05-01,-5.3129856e-06,-1.41553355e-05,-0.00018551001,-0.00015903628,0.00014891048,-7.67873e-05,-9.024365e-05,-5.350972e-05,-0.00012165537
1966-06-01,-5.8506753e-06,-1.9515934e-05,-0.00020531488,-5.399956e-05,0.00015870293,-1.7389502e-06,-0.00011769838,-3.0006195e-05,-0.00013317495
1966-07-01,-6.0217585e-06,-2.1218613e-05,-0.00017031623,-0.000110913126,0.00012863308,-3.5645942e-05,-0.000109828565,-4.4100165e-05,-0.00012841722
1966-08-01,-6.8201457e-06,-1.8741986e-05,-0.00022851699,-0.00011484803,0.00014983106,-2.9209968e-05,-0.00014728756,-6.856501e-05,-0.00016356252
1966-09-01,-6.1521073e-06,-1.6485323e-05,-0.00020344112,-0.00010687231,9.7838165e-05,-1.3038563e-05,-4.033634e-05,-7.8276e-05,-0.00012601391
1966-10-01,-4.21317e-06,-1.67949e-05,-0.00018712308,-2.7791299e-05,0.00011660024,-1.776371e-05,-9.229664e-05,-7.5074306e-05,-0.00013536644
1966-11-01,-5.4188945e-06,-1.9915125e-05,-0.00017771352,-3.8113296e-05,5.6908626e-05,1.7406037e-05,-0.0001084762,-4.941188e-05,-0.0001135656
1966-12-01,-3.8384146e-06,-1.4603411e-05,-0.00014416498,-3.713568e-05,8.081949e-05,6.302813e-05,-0.00011562094,-0.00010397916,-6.2322215e-05
1967-01-01,-4.3694467e-06,-6.4118904e-06,4.668544e-05,-3.9419883e-05,-5.0122e-06,4.2591917e-05,-9.618285e-05,-8.564397e-05,-2.5761765e-06
1967-02-01,-4.738385e-06,-3.4603654e-06,-8.366942e-06,-2.9346193e-05,3.314911e-05,4.4653174e-05,-7.209743e-05,-0.000120837714,2.770905e-05
1967-03-01,-4.842653e-06,-4.0217965e-06,3.123805e-05,-0.00011555803,2.2754604e-05,1.258741e-05,-1.7333783e-05,-9.9719866e-05,2.2864699e-05
1967-04-01,-5.2196133e-06,-1.8378407e-05,-0.00014610216,-9.335163e-06,0.00013811278,-4.257726e-05,-0.000116089606,-6.74616e-05,-5.2928575e-05
1967-05-01,-5.917392e-06,-1.6092577e-05,-0.00018085478,-2.1149295e-05,0.00014215507,2.7593673e-05,-0.00013563545,-6.49111e-05,-9.38409e-05
1967-06-01,-6.1580045e-06,-1.8466631e-05,-0.0001512593,-7.289725e-05,0.00012738942,1.3974946e-05,-0.00013351804,-8.209091e-05,-0.00014079262
1967-07-01,-5.484287e-06,-1.7351787e-05,-0.00017936298,-7.619365e-05,0.00014346241,1.0766766e-05,-7.9131365e-05,-6.162272e-05,-0.00014182726
1967-08-01,-6.0296784e-06,-1.7608443e-05,-0.00018762404,-7.997129e-05,0.00011644151,5.747788e-05,-8.046276e-05,-3.8547878e-05,-0.00012316367
1967-09-01,-5.989577e-06,-1.47130595e-05,-0.0001729386,-7.996327e-05,0.00010927923,1.2555327e-05,-0.00012552165,-4.7209964e-05,-0.00010326493
1967-10-01,-4.561936e-06,-1.38468495e-05,-0.00016339426,3.625879e-06,0.000117203446,9.467451e-06,-9.832431e-05,-9.719342e-05,-8.655833e-05
1967-11-01,-3.8240555e-06,-1.6405374e-05,-0.00012981263,7.6258584e-07,4.3896514e-05,1.0566255e-05,-0.00010590363,-2.7880676e-05,-0.00011468606
1967-12-01,-4.594019e-06,-1.3967157e-05,-3.5251498e-05,-7.572847e-05,-3.311863e-06,3.8661896e-05,-6.532817e-05,-4.39296e-05,-2.8337867e-05
1968-01-01,-3.597373e-06,-7.620394e-06,8.3876796e-05,-1.4796038e-05,-2.3941939e-06,-1.6254631e-05,-9.972602e-05,-7.715056e-05,2.5921318e-05
1968-02-01,-4.2487677e-06,-1.1343691e-06,7.4217554e-05,-1.7913422e-05,-2.4206598e-05,-1.7120055e-05,-6.8877845e-05,-0.00013085337,5.5289893e-05
1968-03-01,-4.667521e-06,-7.1364993e-06,-8.2014725e-05,-8.266202e-05,7.146462e-05,-3.2874494e-05,-1.3518635e-05,-9.683197e-05,3.392377e-06
1968-04-01,-5.9144745e-06,-1.4022669e-05,-9.736902e-05,-9.8797995e-05,8.512529e-05,-5.384009e-05,-9.055997e-05,-9.922352e-05,-8.521587e-05
1968-05-01,-6.13781e-06,-1.6274636e-05,-0.0001714977,-4.717034e-05,0.0001267773,-2.3261775e-05,-0.00013110462,-1.9288127e-05,-0.00012014921
1968-06-01,-5.532945e-06,-1.3901699e-05,-0.0001928262,-8.418815e-05,0.00013960048,2.3815428e-05,-0.00010527218,4.2923493e-06,-0.000103343235
1968-07-01,-5.3561394e-06,-1.747506e-05,-0.00020534228,-0.00012420237,0.0001584723,-4.569766e-05,-0.00010207104,-4.744697e-05,-0.00014951779
1968-08-01,-5.681833e-06,-2.1374122e-05,-0.0001805707,-6.2682826e-05,8.602793e-05,-4.4701952e-05,-0.000104425366,-7.310261e-05,-0.00013467531
1968-09-01,-4.8443267e-06,-1.5613936e-05,-0.00018957854,-2.7079477e-05,0.00013259333,-2.2666212e-05,-0.00013199795,-4.8507816e-05,-0.0001411055
1968-10-01,-4.2487677e-06,-1.3957528e-05,-0.00020331366,1.647089e-05,0.00011291191,3.5782472e-05,-0.00012267372,-2.9961688e-05,-0.000103641025
1968-11-01,-3.913768e-06,-1.6190883e-05,-0.00014948056,8.663461e-06,7.646588e-06,3.2460357e-05,-0.00012326927,-4.5418346e-05,-0.00010225449
1968-12-01,-3.6625147e-06,-1.7391307e-05,-0.00010983857,-0.00015062107,5.017333e-05,1.2239219e-05,-6.200098e-05,-8.249199e-05,-9.246495e-05
1969-01-01,-3.8903104e-06,-1.8229133e-05,9.645262e-06,-3.3172793e-05,2.2528035e-05,-3.394559e-05,-0.00010419536,-0.000114477756,-3.6801554e-05
1969-02-01,-4.2333572e-06,-6.3037187e-06,6.783693e-05,-0.00013996888,1.8664236e-05,7.508981e-06,-5.702634e-05,-0.00015798159,5.220119e-05
1969-03-01,-4.811119e-06,-1.541253e-05,-5.2771313e-05,-2.4024484e-07,8.652443e-05,8.2221595e-06,-0.00012364976,-9.907673e-05,-2.3503953e-05
1969-04-01,-5.2805494e-06,-1.13140195e-05,-5.72851e-05,-5.0243914e-05,0.00013011854,6.299779e-07,-0.00013302037,-3.9783692e-05,-2.1797741e-05
1969-05-01,-6.093034e-06,-1.6098624e-05,-0.00017961761,-9.1752656e-05,0.00012665195,5.9480666e-05,-0.00010331066,-6.823857e-05,-9.458699e-05
