,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5,ssta20_cluster6,ssta20_cluster7,ssta20_cluster8,ssta20_cluster9
1965-01-01,-2.9129944,2.4139404,-1.1162415,-4.6289062,-1.8641663,0.66607666,-8.957916,-5.0166016,1.5207825
1965-02-01,-1.212738,1.8379211,-0.6668701,-4.0154114,-0.97424316,0.5276489,-9.239044,-4.599701,1.7081909
1965-03-01,-0.15646362,1.515564,0.21676636,-3.8587646,-0.224823,-0.29714966,-10.310822,-5.053772,1.6981812
1965-04-01,-0.6425171,1.38974,0.84835815,-4.3652954,0.24313354,-0.9209595,-11.782349,-6.2783203,1.4665833
1965-05-01,-0.91415405,1.3875732,1.3211975,-4.960724,-0.073394775,-1.7803345,-12.27652,-7.858185,1.094696
1965-06-01,-1.451477,1.9624023,1.3876038,-5.531494,-0.42611694,-2.153534,-13.134186,-9.223816,0.8796692
1965-07-01,-2.4046326,2.174347,1.5276794,-5.908844,-1.3363647,-3.16156,-13.350372,-10.553192,0.9164429
1965-08-01,-3.987732,2.2931824,1.1021729,-6.610779,-1.7214661,-3.681366,-12.97406,-11.134369,1.3267212
1965-09-01,-4.481964,2.270996,0.56204224,-7.4692383,-2.1363525,-3.4655762,-12.642975,-11.006378,1.2276611
1965-10-01,-4.532074,2.013794,0.9824524,-7.1256714,-2.5801392,-3.142456,-13.787811,-10.466736,1.4180603
1965-11-01,-4.702301,2.3864746,0.73638916,-7.6067505,-2.5228271,-2.1301575,-12.842865,-9.068726,1.507782
1965-12-01,-3.5151672,2.270813,0.5004883,-6.9255676,-2.0591736,-1.2254028,-11.366821,-7.595154,1.9544678
1966-01-01,-2.059845,2.4167786,0.6951294,-5.695282,-1.717926,-0.2000122,-10.063477,-5.698303,1.9462585
1966-02-01,-1.50177,1.8719482,0.5663452,-5.0802307,-1.1346436,0.17401123,-9.332947,-5.474579,1.9833984
1966-03-01,-1.8407593,1.7029114,1.5410461,-5.3486023,-0.8644409,-0.47109985,-9.609375,-5.362213,2.098297
1966-04-01,-2.8743896,1.815033,1.2633362,-5.3131714,-0.58340454,-1.1255188,-12.518005,-6.6782837,1.8795776
1966-05-01,-3.7686157,1.8971252,0.6560669,-5.834198,-0.89868164,-2.0363464,-13.05014,-7.731842,1.4276428
1966-06-01,-4.270508,2.2903442,1.0769958,-7.015381,-1.5185852,-2.6446838,-13.153137,-9.014404,1.2071228
1966-07-01,-4.689209,2.481842,1.3098755,-7.818329,-1.7330322,-3.06839,-12.3151245,-10.00647,1.0899963
1966-08-01,-5.263336,2.3010864,-0.0640564,-7.4363403,-2.1099854,-2.7388306,-13.227112,-9.779785,0.9672241
1966-09-01,-6.171417,1.971405,0.104003906,-7.661621,-2.760376,-2.982788,-13.120605,-10.186096,0.9733887
1966-10-01,-6.346527,1.9859009,-0.4654541,-7.605255,-3.034851,-2.6450195,-13.131287,-10.167572,0.8890686
1966-11-01,-5.9716187,1.9124756,-0.38961792,-7.4966125,-3.0300903,-2.1384888,-12.414978,-9.0190735,1.3461609
1966-12-01,-5.141815,2.262207,-0.29608154,-6.486786,-2.5190125,-1.3439941,-11.368347,-7.973938,1.5622559
1967-01-01,-3.3571472,2.7268982,-0.5494995,-5.130554,-1.8226013,0.14764404,-9.274872,-5.7290344,1.9010315
1967-02-01,-1.4919434,2.363922,-0.5739441,-4.304077,-1.2865906,0.513855,-8.759399,-5.0543213,1.9086609
1967-03-01,-1.0489502,2.3251038,-0.3397827,-4.75708,-0.80856323,0.0809021,-9.089203,-5.268921,1.758667
1967-04-01,-1.7301025,1.8187561,0.21011353,-5.5083313,-0.60824585,-1.2593079,-10.594208,-6.388275,1.4786987
1967-05-01,-3.0029602,2.063385,0.3996277,-6.130615,-0.63357544,-2.3183289,-11.972748,-7.9090576,1.1934509
1967-06-01,-4.1917114,2.355072,0.73391724,-7.0404053,-1.3355103,-2.5464783,-11.259338,-9.338165,1.3033447
1967-07-01,-5.4248657,2.2557983,0.51641846,-7.7151184,-1.8449707,-3.096527,-11.090698,-10.255798,1.0838623
1967-08-01,-6.5684814,2.6446838,-0.29016113,-7.6593018,-2.7381897,-2.7011108,-11.561218,-10.560577,0.60180664
1967-09-01,-7.6164246,2.768158,-0.66348267,-7.1341553,-3.147583,-2.6087036,-12.358765,-10.36145,0.8730469
1967-10-01,-7.0119324,2.49823,-1.1122131,-7.3865356,-3.2998047,-1.7657776,-11.456238,-10.543732,0.82299805
1967-11-01,-6.167633,2.7585754,-0.5638733,-7.118683,-3.3214417,-1.1057739,-11.685211,-8.640198,1.3051758
1967-12-01,-5.2060547,2.8026428,-0.9941101,-5.953766,-2.968872,-0.18728638,-10.182739,-6.49115,1.5450745
1968-01-01,-3.9828796,2.4994812,-1.4217834,-4.4226074,-1.8921814,0.15551758,-9.181244,-5.1343384,1.5567627
1968-02-01,-2.098816,1.9342651,-0.93844604,-3.8096619,-1.46521,0.2555542,-8.117218,-4.7855225,1.8150635
1968-03-01,-1.6372681,1.644989,-1.137207,-4.0158386,-0.9917908,0.3970642,-8.405518,-4.606903,1.5015259
1968-04-01,-2.2548523,1.9072876,-0.06225586,-4.950989,-0.7878418,-0.63153076,-10.788879,-5.5009766,1.3182068
1968-05-01,-4.25412,1.9537659,0.2107544,-5.573242,-0.8665161,-1.4971313,-11.942352,-6.831024,1.2370605
1968-06-01,-5.2153015,2.282013,1.0123596,-5.942871,-0.8088074,-2.254547,-12.752167,-8.207184,1.6899719
1968-07-01,-5.6904907,2.532898,1.0174255,-6.4269714,-1.6253052,-2.350891,-13.700226,-9.400574,1.4487
1968-08-01,-5.3703613,2.9979553,1.023468,-6.9649963,-1.8947449,-2.4798584,-14.761047,-9.636871,1.1609802
1968-09-01,-5.8721313,2.836975,0.34265137,-6.8934937,-2.3223267,-3.0177307,-14.941315,-10.421082,1.2324524
1968-10-01,-5.965149,3.03479,0.5038452,-6.602722,-2.7971802,-3.0296326,-14.213287,-10.112488,1.1775208
1968-11-01,-5.3750305,3.125824,0.9347229,-7.260498,-2.9108887,-1.568512,-12.987091,-8.390686,1.5984802
1968-12-01,-4.6849365,2.825714,0.84332275,-6.290436,-2.5140991,-0.6870117,-11.391357,-6.9289856,1.6539917
1969-01-01,-3.4065552,2.9207764,1.0215454,-5.5821533,-1.881134,-0.17211914,-9.756958,-6.249237,2.2782898
1969-02-01,-2.6293945,2.3606873,0.71014404,-4.652191,-1.4546814,-0.23330688,-8.995697,-5.370575,2.1663513
