,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8,msl_cluster9
1965-01-01,1998.8487094056372,1362.0198567708333,2611.737843048878,1142.3715010184467,2418.07614281064,2114.9024963378906,1367.144033071157,2199.4411302649455,1917.2330460458431
1965-02-01,1993.9682904411764,1362.3122206679334,2611.5968361879004,1141.4203996852075,2425.615728469122,2110.5667114257812,1369.1559662690033,2202.993110988451,1918.3802766619988
1965-03-01,1995.4898609834559,1365.5950872747746,2606.1149401542466,1142.7150338820895,2424.949428013393,2115.0671641031904,1370.3750197951858,2202.5342858355975,1917.7576029075765
1965-04-01,1990.4000076593136,1368.3800499718468,2608.128630809295,1143.2348798144753,2420.0555710565477,2115.406926472982,1377.7385814769848,2215.067722486413,1917.9086937094633
1965-05-01,1993.7686695772059,1369.4170702685105,2605.250275440705,1143.3054215751977,2416.05951218378,2116.1851247151694,1375.1696612383869,2211.3476297129755,1916.6380108527417
1965-06-01,1988.751101026348,1371.8496786581502,2591.5471003605767,1144.6067517282731,2406.8106515066966,2111.228561401367,1383.129140493032,2213.7069038722825,1916.4427559330777
1965-07-01,1991.812073950674,1370.9758036845437,2591.237386067708,1144.4158205329431,2390.6055268787204,2100.369644165039,1379.9606735641892,2205.069235096807,1913.6432575729657
1965-08-01,1994.6297439874386,1371.226185291737,2602.171130058093,1145.1222163559892,2418.9681280226937,2115.535100301107,1377.2225869668496,2212.1834132982335,1919.56389805056
1965-09-01,2007.9912971047793,1372.073474231067,2616.5813739483174,1145.6674958997603,2418.8636416480654,2118.9978281656904,1375.8351918813344,2218.1802500849185,1923.6257876989976
1965-10-01,2003.0704273897059,1371.3094625387105,2624.4024814703525,1145.1163608387417,2429.5536586216517,2117.6823933919272,1376.1821849926098,2214.275194251019,1927.073237581073
1965-11-01,1997.436044730392,1368.6572375598253,2605.3482446915064,1143.56835496614,2415.875970749628,2117.235565185547,1370.4721811655406,2205.1122250764265,1916.6210822339326
1965-12-01,1999.9336990655636,1366.2526173634571,2606.7267002203525,1142.6039443866396,2421.8838646298364,2124.1592407226562,1369.5776037267738,2209.9754001783285,1917.3708357900941
1966-01-01,2000.6202847349878,1364.6753809473535,2615.31732021234,1141.5098719887487,2421.551804315476,2120.367431640625,1371.1011731946792,2207.358186141304,1919.1208749447228
1966-02-01,2006.0646206724878,1365.30481286951,2623.889942658253,1142.11326581899,2426.8009730747767,2123.635991414388,1366.8651683910473,2208.8597836701765,1920.6874631485848
