,vws_v500-250_cluster1,vws_v500-250_cluster2,vws_v500-250_cluster3,vws_v500-250_cluster4,vws_v500-250_cluster5,vws_v500-250_cluster6,vws_v500-250_cluster7,vws_v500-250_cluster8,vws_v500-250_cluster9
1965-01-01,-0.10782979002035063,4.521309072656537,-3.429004384184786,1.880563309311868,0.4349145992565195,-6.2087990135711095,2.056909710877039,-0.7197166069036983,-1.7969990673144616
1965-02-01,-9.104404062485761,4.693098872781578,-4.775588888707732,2.4592645139986793,-0.08546100561009252,-3.4666451134346254,-0.806982514106912,-1.6462528644549157,4.287127220532794
1965-03-01,-4.75795851845061,3.7274305135681987,-0.6246994842812755,1.7297845879497478,0.7617934719282727,-0.297876208785461,0.64551543776727,-2.0377568918326254,-3.4061894976446134
1965-04-01,-3.1743873946110925,2.032217293841213,-7.342419168815011,1.6565430019430938,-1.4521179858973545,-4.082465245778542,0.09317931501742355,3.5121475319794,-2.611434930014
1965-05-01,-4.004936204356914,1.458435140674735,-2.9375377973531616,1.0697672068754647,-0.7204148352578696,-1.641832357400628,-0.24108337765886084,2.263323076069512,-7.380404432661949
1965-06-01,-5.183424004823383,-0.020366660961763754,-4.200586094569377,0.46064874026710423,0.048793849429146496,3.4555140376444733,-1.4672342804978458,4.127148951038585,-11.557101379604973
1965-07-01,-0.6948262383355348,3.2904425726823616,-4.731647695793362,-0.68220423967122,0.9458601616424487,3.1062470229776378,-1.02803148149534,4.926149846838475,-5.475986693114752
1965-08-01,-12.614269360306954,4.38020742241295,-2.5469265070810354,-0.9155344500127996,1.1227009108335109,4.350551283047504,-0.772052862125385,-0.7981653483831883,-12.365147632054667
1965-09-01,-3.3177293136096813,3.2103975294206952,-3.4621606557254645,-0.8792834687862139,0.7210680084625201,-0.36077365930424476,-0.29556138248709385,3.482791231108002,-13.982849712544377
1965-10-01,-4.246308899258099,6.016355195954223,-4.184562211599139,-1.0835920827811916,0.003688502152294598,-3.4953400316409216,-0.044647224012291375,-0.9095569189777511,-2.437942348995202
1965-11-01,-1.169169571961936,3.1842550444890074,-4.076350478159724,-2.4089429501126083,1.6740917368245363,-3.3668319507054,-0.036069515880686576,4.1345472418185585,1.1942888629562243
1965-12-01,1.4917804481145736,-0.8149066195612731,-0.9250881842940059,0.9106027008855869,0.34327420486936683,-7.864543828925393,0.9502950575761349,2.6417620297855753,-2.47441878040864
1966-01-01,-2.6200553279661674,3.3962126500871035,-1.7245386709964106,1.4270447521392005,1.519931284642391,-6.145313876494669,1.5389847941666999,-0.2655568490072499,-1.6955847126606907
1966-02-01,-1.1490583397118108,0.09118415507915292,-0.5548631776609501,1.9224692526174794,1.5617683774987035,-4.754208182980259,0.10145699398979587,1.2533893666122056,-2.3149341624185715
1966-03-01,3.5818229844274594,-0.7590652524753104,-3.0103180150703133,1.894848131861442,0.48400023362001293,-3.5080194333040318,0.3480555549037617,-0.33035355577446945,-7.361051933406336
1966-04-01,-2.049379553505531,1.6491064633840742,-4.472320757063105,0.17170578135288408,0.47212214631620025,-0.5688364176685677,0.688452610921369,4.63840405561307,-8.245311716473097
1966-05-01,-1.7539736001200101,1.7161898592032354,-3.975259943598623,0.09557986512529695,-1.9656805588445478,1.8589176283676163,-0.9056965021155271,2.1189716198375264,-8.023642668610869
1966-06-01,-6.886314434703629,3.8014833757290636,-2.057764302361878,-1.08907896298858,0.4299245284182367,-0.32420545528213485,-1.5318326072156931,-0.11632080424229616,-15.463327506458402
1966-07-01,-1.5554510869446923,2.865367356325832,-3.4547526047908907,0.09541102971197508,0.1458525437005701,0.16357026428165294,-0.9624222545618534,4.1213843055666315,-5.5427566119870475
1966-08-01,-4.128680848556419,5.170467412915779,-3.741025213727443,0.04786254396504659,-0.13707349877229086,-0.36072005492060905,-1.090857443462614,0.6205107463482623,-15.406295500696539
