,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8,msl_cluster9
1965-01-01,1020.7983,1006.9357,1019.02954,1011.5131,1016.37213,1015.3017,1010.3032,1011.6955,1015.9554
1965-02-01,1018.2692,1006.4842,1018.8454,1010.00806,1019.6621,1013.0009,1012.72314,1014.02673,1015.5393
1965-03-01,1018.51917,1008.8992,1016.02423,1010.8756,1019.4947,1015.9256,1014.1495,1013.1194,1015.9294
1965-04-01,1015.6168,1010.21454,1017.6478,1010.9029,1016.3957,1015.6881,1019.71423,1020.09686,1017.41345
1965-05-01,1016.9755,1010.2282,1016.3995,1010.65173,1014.5079,1016.4484,1019.5083,1017.53186,1016.11163
1965-06-01,1015.4593,1012.68964,1009.5695,1012.06946,1009.5268,1013.78296,1026.0604,1018.1434,1016.96814
1965-07-01,1016.867,1012.4657,1009.89453,1011.6055,1002.4817,1008.50415,1023.2609,1014.32806,1016.44165
1965-08-01,1018.3077,1012.1526,1013.8053,1012.2425,1015.9461,1014.516,1020.27484,1017.241,1017.6385
1965-09-01,1025.256,1012.1674,1020.18744,1012.28156,1015.89526,1017.8264,1018.384,1021.6423,1019.2566
1965-10-01,1022.1942,1012.19165,1024.0269,1012.0906,1020.4969,1016.07196,1017.9554,1018.8522,1019.4668
1965-11-01,1020.18243,1011.1348,1015.636,1011.4512,1014.0211,1016.81995,1013.5559,1015.17773,1014.214
1965-12-01,1020.9607,1008.1382,1016.302,1010.2809,1016.5842,1020.80194,1012.7367,1017.17334,1014.58795
1966-01-01,1021.0693,1009.3471,1020.2932,1009.6181,1016.71063,1019.1566,1014.0907,1015.3881,1015.45953
1966-02-01,1023.1873,1007.9914,1024.0674,1010.0212,1019.1128,1018.6884,1010.6026,1017.7039,1014.86615
1966-03-01,1021.5631,1008.6968,1020.33203,1009.3095,1017.79596,1014.8105,1014.91565,1014.6696,1015.2692
1966-04-01,1017.15686,1009.8597,1018.3843,1010.4981,1012.4746,1014.98944,1018.5082,1017.48047,1015.6053
1966-05-01,1020.5442,1011.7768,1010.9444,1012.1967,1010.2872,1007.7542,1022.12585,1011.16345,1014.0043
1966-06-01,1020.3152,1012.84143,1022.4225,1012.56104,1017.04736,1019.01013,1023.5153,1018.98517,1018.29474
1966-07-01,1019.4395,1011.6072,1014.3179,1011.7668,1008.92334,1012.51904,1020.41583,1013.7996,1016.4059
1966-08-01,1022.96265,1012.2324,1017.3935,1013.12994,1014.8987,1014.11884,1022.9977,1020.8265,1019.1259
1966-09-01,1025.7222,1012.3445,1022.298,1013.2145,1017.6908,1019.53467,1017.6507,1019.10596,1020.0379
1966-10-01,1025.7072,1011.0758,1022.1671,1012.9059,1020.4009,1017.1456,1017.8253,1019.34564,1020.13794
1966-11-01,1022.40875,1009.354,1021.8811,1011.68475,1019.3225,1015.201,1013.99744,1015.28107,1017.90857
1966-12-01,1019.4013,1008.0002,1020.78516,1011.144,1016.17365,1018.78485,1012.7738,1016.1311,1017.0874
1967-01-01,1020.8904,1006.5346,1020.83307,1011.16174,1018.21155,1016.01154,1009.2904,1014.22296,1017.33936
1967-02-01,1020.97455,1007.81165,1020.46954,1011.3518,1019.4929,1019.82166,1013.1905,1016.49554,1019.1933
1967-03-01,1022.544,1007.19275,1021.2053,1010.5036,1019.7447,1019.9174,1016.7887,1018.4959,1017.7399
1967-04-01,1021.4593,1009.8658,1018.5678,1011.06305,1021.10297,1017.64417,1020.92303,1018.7195,1018.2006
1967-05-01,1018.46185,1010.1756,1019.424,1010.97595,1015.5697,1016.3069,1022.0528,1019.9907,1018.39655
1967-06-01,1023.9698,1010.6001,1021.78,1011.7349,1018.1216,1016.42224,1023.0875,1023.32837,1022.53094
1967-07-01,1022.71454,1010.923,1019.01917,1011.88654,1015.62915,1020.0821,1021.43677,1019.7534,1020.4558
1967-08-01,1025.3397,1011.3228,1020.25476,1012.6223,1021.6211,1025.0023,1018.9872,1016.81116,1020.0865
1967-09-01,1024.4087,1011.70593,1021.1385,1013.37476,1016.68494,1014.3514,1017.59766,1014.974,1020.6161
1967-10-01,1021.16034,1010.4992,1018.04175,1012.68396,1016.65076,1022.4504,1017.3858,1022.6884,1019.8455
1967-11-01,1021.73065,1008.9153,1016.4621,1011.72546,1020.28094,1016.79596,1012.7703,1012.18555,1017.50336
1967-12-01,1021.01373,1008.7861,1017.04474,1011.5826,1015.2976,1015.52905,1011.4411,1013.03735,1016.6813
1968-01-01,1024.8595,1005.9407,1018.38556,1010.28436,1019.2321,1013.1446,1010.79456,1015.1196,1015.8416
1968-02-01,1019.8368,1008.15326,1018.53796,1011.62036,1014.1593,1015.1432,1013.3084,1018.53156,1016.2946
1968-03-01,1025.2596,1008.50037,1024.4652,1011.5366,1020.71844,1021.82544,1015.22406,1017.7795,1018.5659
1968-04-01,1020.84076,1009.83923,1015.3622,1011.4093,1018.0643,1012.11554,1015.04443,1008.65784,1014.3396
1968-05-01,1020.16815,1010.40173,1011.46576,1011.91595,1013.51526,1013.0129,1016.62805,1012.8054,1015.8817
1968-06-01,1018.3963,1012.0798,1022.4451,1012.6838,1012.215,1014.66736,1021.66156,1008.3365,1016.8162
1968-07-01,1020.8293,1011.7205,1019.13916,1012.5828,1021.1893,1015.41943,1022.4165,1013.7807,1019.8769
1968-08-01,1017.904,1012.0547,1015.9361,1013.4201,1010.31226,1011.5087,1015.97974,1012.78394,1019.6114
1968-09-01,1017.97626,1011.8265,1011.2289,1012.8097,1015.0888,1012.8276,1018.9288,1015.2449,1015.60974
1968-10-01,1022.8323,1011.2096,1022.49884,1012.1649,1018.62604,1017.12616,1016.7447,1015.28784,1018.0822
1968-11-01,1020.29694,1010.43463,1017.1484,1011.9495,1014.05194,1010.9842,1011.77203,1013.1582,1017.4696
1968-12-01,1019.9627,1008.02026,1016.07495,1010.8024,1013.66125,1012.28156,1011.2447,1013.46875,1016.7626
1969-01-01,1019.3043,1007.55695,1018.7321,1008.5809,1016.18195,1013.34174,1010.78534,1013.03906,1010.91455
