,r50_cluster1,r50_cluster2,r50_cluster3,r50_cluster4,r50_cluster5,r50_cluster6,r50_cluster7,r50_cluster8,r50_cluster9
1965-01-01,4.2407913,6.822323,6.5635147,2.0605774,6.553688,2.0048828,6.622486,5.600357,2.73872
1965-02-01,4.34235,6.4144554,6.214615,2.180153,6.124523,2.3537827,6.871464,5.5217285,2.7370834
1965-03-01,4.2227745,6.5405846,6.1556473,2.2129135,6.2817764,2.2423973,6.66835,5.2760277,2.8091545
1965-04-01,3.6085129,5.819851,5.443104,2.5159492,5.782177,2.781311,6.8436203,4.88945,2.013073
1965-05-01,2.8353653,4.50124,3.8968048,2.2440376,4.740391,2.2309303,6.050812,3.6216164,2.3832703
1965-06-01,2.1637726,4.422615,3.4938507,1.9147911,4.8681564,1.6936607,5.4152565,2.9287338,2.7567406
1965-07-01,2.545433,4.561844,3.601963,1.4184685,4.9942856,1.5216675,5.2760277,3.0794296,2.0343704
1965-08-01,2.317749,4.262085,3.3972092,1.618309,4.756771,1.4577827,5.113861,2.7649307,1.8509102
1965-09-01,2.2440376,4.837036,3.8394737,1.5527878,5.375946,1.3185501,5.7772636,3.008995,2.1129951
1965-10-01,2.583107,5.7232056,4.448822,1.5806351,6.743698,1.4512291,7.03199,3.4578133,1.8885841
1965-11-01,3.5888557,7.2089005,5.808384,1.8787575,7.9607544,1.880394,8.706055,4.584778,2.4913788
1965-12-01,4.3751106,10.2556305,8.052483,1.9999695,11.202412,2.4930153,11.815033,6.108143,3.320221
1966-01-01,4.832882,10.870674,8.546173,2.1291733,11.872051,2.5461388,11.476425,6.5368614,3.3915596
1966-02-01,5.0134583,11.847427,9.366974,2.229309,12.205296,3.03862,13.119663,7.073662,3.2503853
1966-03-01,4.12043,9.618137,7.6121063,2.3852615,9.99242,2.5067406,10.672043,5.6635323,3.0139923
1966-04-01,4.0547676,6.515518,6.062439,2.5691223,6.599243,2.6216507,6.0279655,5.0348015,2.6988068
1966-05-01,3.9726868,4.33712,4.719612,2.5970268,4.0219345,2.178421,3.7904701,4.565304,2.7743225
1966-06-01,3.642727,3.6952553,4.171318,2.388546,3.2208366,2.6955261,2.8859482,4.100731,3.2126274
1966-07-01,3.828228,2.879383,3.4129028,2.6347847,2.5625534,2.808796,2.3836212,3.834793,3.3932037
1966-08-01,3.0107117,2.477192,2.8941574,2.2966156,2.2637863,1.994564,2.2260284,3.171589,2.5576286
1966-09-01,2.4164543,2.6232948,3.0222015,1.66296,2.2999,1.5283508,2.242443,3.012352,2.4558525
1966-10-01,2.9434052,3.191288,3.4473763,2.1948357,3.0041428,1.9075584,2.9663887,3.2963486,2.6200104
1966-11-01,3.6837654,4.496357,4.5948524,2.7776031,4.197586,2.1537971,4.3223457,4.4159164,3.394844
1966-12-01,4.4536743,5.3319283,5.3975906,3.0927925,4.936302,2.534649,5.427143,5.284321,3.1289062
1967-01-01,4.223114,5.924015,5.858139,2.697876,5.2534523,2.8262444,5.6554527,5.2146034,3.7484818
1967-02-01,4.42749,5.1115685,5.1858864,2.243515,4.8598976,2.9174576,4.9967117,4.9798203,3.3532372
1967-03-01,3.6268692,4.3751297,4.439316,2.1607513,4.2079124,2.9140778,4.290676,4.1741295,2.8515816
1967-04-01,3.6437607,4.1487923,4.3379707,2.724903,3.73835,2.34486,4.150482,4.224804,3.2755394
1967-05-01,3.3059425,4.013668,3.8869858,2.939415,4.157238,2.4732285,4.961239,3.5204582,2.3786392
1967-06-01,2.5019417,3.5137024,3.2147331,2.7215233,3.4917412,2.7232132,3.704567,2.7975311,2.0914955
1967-07-01,1.8736076,2.8786087,2.275608,2.040825,3.1336594,1.5577507,3.8819199,2.0290031,2.0594063
1967-08-01,2.1675072,2.9883995,2.485054,1.760437,3.4005318,1.414177,3.8937416,2.2046661,2.1624374
1967-09-01,2.4276237,3.875164,3.1319695,1.6236229,4.356552,1.3888397,4.9426613,2.8211784,2.2604065
1967-10-01,3.4647179,4.9055023,4.0305595,1.9192123,5.858139,1.8111115,6.700989,3.9849548,2.387085
1967-11-01,3.9917107,5.204468,5.167309,2.0256233,6.6097794,2.072918,7.5776215,4.810913,2.9123878
1967-12-01,4.4595833,7.521881,6.760109,2.1996002,7.903614,2.317833,9.136639,5.6740303,3.1640625
1968-01-01,5.278759,9.354214,8.401344,2.3396683,9.888596,3.3279495,10.649925,6.939846,3.6917152
1968-02-01,4.752426,7.541828,7.0460777,2.2527504,8.084259,2.5006256,7.4098434,6.0336533,2.602028
1968-03-01,3.5951385,5.7906075,5.156433,1.9050827,6.2541656,2.5521317,6.371666,4.3596916,2.539257
1968-04-01,3.2410316,5.3962593,4.8248596,2.3622017,5.714958,2.3010368,5.761635,4.0941086,2.5859337
1968-05-01,3.4084282,5.4123573,4.588249,2.7452812,6.242897,2.0934029,5.552387,3.9669533,3.3987732
1968-06-01,2.8804855,4.8184204,3.9492493,1.9147377,5.3415337,1.8777199,4.668728,3.1460686,2.4330254
1968-07-01,2.3541527,3.987877,3.358532,2.297821,4.486847,1.5171738,3.9556847,2.7694244,2.3042564
1968-08-01,2.1593971,4.3194504,3.392334,1.5300484,5.01157,1.2065239,3.9975357,2.669632,2.014534
1968-09-01,2.2672386,4.8634872,3.7416115,1.3674812,5.760025,1.1517982,4.717018,2.857952,2.2849426
1968-10-01,2.8788757,5.846943,4.5222588,2.1400795,6.9720383,1.7167625,6.304062,3.4985657,2.1400795
1968-11-01,3.849453,8.826275,6.8770714,2.608467,10.891365,2.5682297,9.558632,5.301296,3.4792519
1968-12-01,4.9616737,10.574276,8.320866,2.5279884,12.497723,2.505455,11.731564,6.3571777,3.5887032
1969-01-01,4.8825035,8.696068,7.26556,2.6013832,12.644993,2.631462,10.960476,6.20438,4.1388397
1969-02-01,4.9192657,9.658649,7.725128,2.6648865,10.512608,2.858738,9.128895,6.1642723,3.4653664
1969-03-01,4.641857,7.77359,6.9497147,2.7985764,9.433044,2.7835388,7.425991,5.8016357,3.0910301
1969-04-01,3.309948,4.782234,4.66024,2.735073,4.5716667,2.98909,4.5148506,4.071995,3.0709763
1969-05-01,3.5572815,3.9500008,4.2658463,2.566288,3.6792755,2.9021873,3.1979828,4.0268745,3.0977135
1969-06-01,3.0191689,3.3784676,3.610756,1.7457542,3.1277962,2.039875,2.950653,3.2781982,2.7785225
1969-07-01,3.0041275,2.7718391,3.1077423,2.1000366,2.6264496,2.1050491,2.678257,3.2765274,2.6281204
1969-08-01,3.0208397,3.04591,3.194641,1.8393364,2.9188995,1.8878021,2.6966362,3.4352875,2.2972336
1969-09-01,2.9957733,3.2314072,3.4653664,1.6989594,3.2681694,1.4399338,3.2765274,3.525528,2.5061264
1969-10-01,2.5412216,4.0552826,3.7761993,1.3313065,4.0018044,1.551899,4.0018044,3.28154,2.0699577
1969-11-01,4.098732,5.5141983,5.2768936,2.369091,5.3437386,2.143486,5.9152718,4.946007,3.0141563
1969-12-01,4.2691917,6.5486374,6.366482,2.170227,7.0048637,2.6013832,7.952404,5.5977554,3.8564148
1970-01-01,6.2758217,9.476482,9.001514,2.7673454,9.880287,3.6179848,11.012268,8.068127,3.4607658
1970-02-01,5.5989532,8.788025,8.440487,2.514141,9.963036,2.7541046,9.782646,7.1363945,3.282032
1970-03-01,4.159153,7.0222015,6.616741,2.375126,7.9340744,2.2294884,8.003582,5.5509605,2.7176971
1970-04-01,3.947319,7.2307243,6.3056107,2.3056183,7.003998,2.896431,6.6630783,5.1124,2.9626274
1970-05-01,3.2505875,5.2166595,4.3891907,2.4611816,6.03751,1.8802948,5.6999016,3.773552,2.413189
1970-06-01,2.429737,4.7367287,3.8645706,2.6597748,5.489727,1.8637466,4.8343697,3.1066093,2.2063217
1970-07-01,2.1351585,3.9373894,3.2340393,1.8968468,4.6241913,1.6370201,4.001934,2.5720634,2.1169548
1970-08-01,2.0176582,4.0466156,3.3184395,1.9961433,4.8145103,1.5426865,4.2038345,2.6432266,1.8554726
1970-09-01,2.904705,5.3490562,4.117779,1.4202232,6.3486404,1.2001152,5.4715233,3.3250618,1.9928322
1970-10-01,3.5104141,7.018894,5.49469,1.7512093,8.538128,1.7710686,7.6444626,4.3560905,2.7292824
1970-11-01,3.9357338,7.8099556,6.1186028,2.1814957,8.751617,2.2526588,8.407391,4.8426437,2.904705
1970-12-01,3.705696,7.300232,5.7627907,2.0044174,8.438831,2.5356522,7.588192,4.5464096,2.9378052
1971-01-01,4.9375305,9.202724,7.8198776,2.7939453,10.262684,2.7685852,11.177261,6.362644,2.9258041
1971-02-01,4.274845,8.076836,6.893467,2.3915977,9.189201,2.7635155,8.335487,5.48526,2.55896
1971-03-01,3.9756203,5.8149147,5.559643,2.1211166,5.6458626,2.6096764,5.813221,4.832718,2.5065536
1971-04-01,4.06691,4.3542976,4.689022,2.0974464,3.935051,2.3560982,4.195389,4.5723763,3.2875786
1971-05-01,3.7710686,3.7845917,4.2511787,3.622303,3.4904404,2.4490776,3.4278908,4.3120346,3.3619614
1971-06-01,4.1683426,3.5208702,3.9587173,2.842968,3.2064323,2.3915977,3.1658592,4.119316,3.5901833
1971-07-01,3.0796432,2.7111092,3.0103302,2.1633797,2.55896,2.0771637,2.4896507,3.1590996,3.09655
1971-08-01,3.0204735,2.7939453,3.0593567,2.2935486,2.6874428,1.8523216,2.5809402,3.155716,2.413578
1971-09-01,3.2909584,3.5056572,3.6899223,1.8742981,3.2047424,1.705246,2.9663773,3.57835,2.4085045
1971-10-01,3.6780891,4.0567665,4.0533867,1.9334679,3.9012375,1.7001762,3.749092,3.7676888,2.7482986
1971-11-01,3.7440186,4.406704,4.437134,2.2428322,4.273155,2.116043,4.4658737,4.0331,3.5022736
1971-12-01,4.288368,4.748192,4.905411,2.2546654,4.6670456,2.6062965,5.2638016,4.7397385,3.2182655
1972-01-01,4.4426346,5.861515,5.928154,1.9819336,5.461693,2.5264091,5.989914,5.3918076,3.2789192
1972-02-01,4.4751396,5.968788,6.019169,2.0843277,6.019169,2.6921883,6.495384,5.570587,2.9343567
1972-03-01,4.1744576,5.5803413,5.4828224,2.029068,5.70874,2.7246933,6.3669853,4.948101,2.5946693
1972-04-01,3.8835297,5.3576736,5.14151,1.8112793,5.346298,2.4191399,6.085808,4.6002884,2.584919
1972-05-01,2.9034767,4.0671883,3.566597,2.058323,4.8538322,2.2777367,6.0354233,3.3813133,2.6027985
1972-06-01,2.289116,4.5336494,3.2659187,1.6926308,5.3918076,1.7186356,5.640476,2.684063,2.42564
1972-07-01,2.4467697,4.6994286,3.4999619,1.834034,5.6518555,1.2765541,5.7477455,2.7539482,2.3638802
1972-08-01,2.554039,5.8485146,4.6279182,1.0441399,6.8301926,1.2294235,6.3604813,3.5227165,1.7397652
1972-09-01,2.786457,5.6486015,4.387375,1.2944336,6.42062,1.3919525,6.6660385,3.3845634,1.8470345
1972-10-01,4.0200577,7.5225716,6.1361923,1.5187263,8.5205,1.7868996,8.138557,4.876587,2.5329094
1972-11-01,4.223217,8.704159,6.976471,1.8421593,9.674461,2.454895,10.930817,5.469822,2.6271782
1972-12-01,3.9712982,9.507057,7.182884,2.228981,11.155109,2.3199959,9.378658,5.3284187,2.5946693
1973-01-01,4.7685432,8.938183,7.8625183,2.086773,8.662289,2.7600899,8.366684,6.281044,3.3874245
1973-02-01,5.6537094,11.015614,9.499828,2.492405,11.24881,3.448185,8.614662,7.463455,2.898037
1973-03-01,4.1691284,6.729374,6.68832,1.8207283,5.903328,2.188591,6.2202797,5.6471405,2.7223167
1973-04-01,3.6419716,5.420513,5.374531,1.8108749,4.628956,2.3084717,4.765259,4.599392,2.6779785
1973-05-01,4.289009,4.628956,4.6552315,2.6631966,4.057457,3.080326,3.8521767,4.701214,3.8127632
1973-06-01,3.072113,3.3233757,3.2511177,2.3314667,3.2133446,2.1935158,3.152584,3.1197395,3.282318
1973-07-01,3.2084198,3.223198,3.2856026,2.3232536,3.0326996,1.804306,3.0277748,3.2511177,2.4037247
1973-08-01,3.3250198,3.8571014,4.057457,2.2148666,3.4301224,1.5711098,3.377571,3.8866615,2.4809074
1973-09-01,3.7996254,4.614174,4.7258453,2.2756271,4.2561646,1.7057724,3.8291855,4.4827957,2.3675957
1973-10-01,3.1016731,4.395756,4.165844,1.8568573,4.395756,1.7057724,4.3875465,3.7585678,2.2378578
1973-11-01,3.7700653,4.034466,3.9572792,2.6057167,4.738983,3.080326,5.6405716,3.889946,4.0410347
1973-12-01,4.7077827,4.6700096,4.9294815,2.5416718,4.983677,3.0392685,5.7916565,4.7685432,3.2806778
1974-01-01,4.7625275,5.516098,5.51775,3.1281433,5.5326233,3.4173393,5.985428,5.2252464,3.0008926
1974-02-01,4.0122643,5.397114,5.2368126,2.306816,5.4599113,3.1810226,5.737541,4.6898155,2.6108894
1974-03-01,4.7922745,6.5720863,6.36882,3.490055,6.929039,2.9397507,7.191799,5.714405,3.2785263
1974-04-01,3.599121,5.6995316,5.1938477,2.3349113,5.859833,2.511734,6.30933,4.5212555,3.2454758
1974-05-01,2.8455544,4.195698,3.665226,2.144867,5.101303,1.814354,5.876358,3.2884407,2.3101234
1974-06-01,2.3795319,3.8717957,3.1165733,2.0242271,4.355999,1.6193504,4.7146034,2.7629242,1.9746513
1974-07-01,2.265503,3.965992,3.1165733,1.6176987,4.6303215,1.1698532,4.554306,2.536522,2.0225754
1974-08-01,2.3299522,4.5047264,3.407425,1.219429,5.22855,1.069046,5.155838,2.7860603,2.1465187
1974-09-01,2.7430954,5.2913475,4.1560364,1.6474457,6.2944565,1.4921036,6.4018707,3.2520828,1.7862587
1974-10-01,3.377678,6.519203,5.058338,1.7366829,7.9486732,1.6193504,7.1670113,3.9428558,2.336563
1974-11-01,3.4222984,7.170315,5.643345,2.6389809,8.368423,2.7133484,8.0313,4.3295555,3.7445488
1974-12-01,4.5278625,7.9222336,6.8166656,2.8141556,8.888981,2.7017784,8.090794,5.407028,2.9050446
1975-01-01,4.3657455,7.5676994,6.459774,2.31287,7.8920097,2.829792,7.8837776,5.419342,3.3401299
1975-02-01,3.9887543,6.930599,5.830906,2.212452,7.5759277,2.7129097,7.337223,4.755905,2.464325
1975-03-01,3.76157,6.4169693,5.4818993,2.3606148,7.131443,2.83144,6.400509,4.48098,2.6388283
1975-04-01,3.2841568,5.4423904,4.693348,2.465973,5.7074356,2.3951836,4.99955,3.9097328,2.6684608
1975-05-01,3.3878708,3.8932724,3.878456,2.263485,3.7253532,2.1367226,3.7599258,3.5903625,2.6437683
1975-06-01,2.8939972,3.0602684,3.1903229,1.9342346,3.0125275,1.7877197,2.4988976,3.0553284,2.426464
1975-07-01,2.8989372,2.671753,3.098133,1.8700294,2.4528046,1.8848457,2.3770752,3.2611122,2.6091957
1975-08-01,3.5014648,3.3401299,3.667736,1.9342346,3.1310577,1.7630234,2.6470604,3.667736,3.038868
1975-09-01,3.7747421,3.705597,4.1089287,1.6148605,3.5524979,1.850277,3.2397118,4.1023445,2.4379883
1975-10-01,2.9450302,3.7516937,3.5952988,1.8766174,3.356594,2.0346565,3.0224037,3.1639824,2.108738
1975-11-01,3.5179253,4.2044106,4.184658,2.103798,3.9574738,2.3573189,3.5409737,3.9443054,3.353302
1975-12-01,3.9986305,4.2472153,4.331173,2.7524185,4.283432,3.196907,4.3147087,4.222519,4.0150948
1976-01-01,4.4949913,4.8541603,4.9345245,2.336689,4.886963,3.6782455,4.6048737,4.734436,3.1632729
1976-02-01,4.5753517,5.070648,5.1018066,2.4186897,4.931244,2.8073807,4.640953,4.8984413,2.9336662
