,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7,w_cluster8,w_cluster9
1965-01-01,0.018753052,0.03650868,-0.0142892,0.040711224,0.072387695,0.3778056,-0.082107306,-0.0206455,0.011713862
1965-02-01,0.022798002,0.036981463,0.044703603,0.040028334,0.052583337,0.77342,0.03924036,-0.07932317,-0.028472722
1965-03-01,0.026475191,0.008351862,0.054894686,0.025844812,0.03582579,0.29580396,-0.023954988,-0.017125905,0.022850513
1965-04-01,0.03220111,0.049904227,0.068710506,0.034722626,0.0658738,1.5855038,-0.11320597,-0.05195427,0.025529623
1965-05-01,0.031203032,0.056995988,0.045754254,0.05599785,0.02206254,2.3857155,-0.20434803,-0.04118532,0.04869598
1965-06-01,0.02815622,0.06771237,0.05174285,0.03792703,-0.025215745,1.7150464,-0.081109226,-0.030311286,0.021642268
1965-07-01,0.02815622,0.08898765,0.0086144805,0.043075144,0.0540542,1.8532567,-0.582522,-0.03824359,0.013027132
1965-08-01,0.032884,0.046542227,0.046437144,0.02679038,0.029574573,1.6763306,-1.0568285,-0.036562562,-0.0109272
1965-09-01,0.027053058,0.05872953,0.080792725,0.016284108,0.08998573,1.0820423,-0.24731874,-0.058205545,0.041814387
1965-10-01,0.022430241,0.048853576,0.017492294,0.028734028,0.030415058,1.5583451,-0.32937288,-0.09576553,-0.029680908
1965-11-01,0.025266945,0.037611842,0.035930872,0.029942274,0.03445995,1.4667827,-0.032675207,-0.06251311,-0.14714128
1965-12-01,0.024846733,0.009822726,0.022535324,0.03319919,0.005987942,1.8349757,-0.0012089014,-0.023482203,0.0004196167
1966-01-01,0.026019216,-0.0126881,-0.022034407,0.035365522,0.05697602,0.38418758,-0.012870491,-0.10943371,-0.02139616
1966-02-01,0.027751744,0.024697065,-0.029648244,0.037553906,0.043298483,0.6614763,0.06153518,-0.052033722,0.008375227
1966-03-01,0.035730243,0.034772813,0.051824152,0.029575408,0.061671913,0.80545485,-0.08517891,-0.025317013,0.0047734976
1966-04-01,0.030715168,0.06358677,0.03386098,0.02592802,0.054012537,1.5265787,-0.091561735,-0.041046143,0.029985726
1966-05-01,0.02478826,0.023602843,0.050593138,0.03955996,0.072021246,1.7239908,0.028754711,-0.0148765445,0.00983417
1966-06-01,0.020092309,0.037417173,0.037918687,0.020958543,0.042660177,2.124833,-0.8599186,-0.047292233,-0.001654923
1966-07-01,0.03518319,0.05998504,-0.04697305,0.024332345,0.040198267,2.127842,-0.5408679,-0.04378164,0.0022203922
1966-08-01,0.021277726,-0.037034094,0.053875744,0.041748345,0.07106382,1.7625613,-0.5029812,-0.03785473,-0.0027947426
1966-09-01,0.014210999,0.035639107,-0.020757854,0.04411912,0.049134195,1.0809199,-0.29517424,-0.04145646,0.0009893775
1966-10-01,0.028891504,0.054240465,0.027113438,0.018086255,0.060896873,1.2143668,-0.34992987,-0.018204689,0.017311215
1966-11-01,0.023192525,0.019909918,0.013663888,0.0323565,0.052325666,1.0930017,-0.028326094,-0.061881542,-0.021168172
1966-12-01,0.02989453,0.006733954,0.018770158,0.04069978,0.04562366,1.7653425,-0.14804989,-0.016836941,-0.016700208
1967-01-01,0.028997779,0.0074443817,0.015919268,0.019162714,0.057142735,0.7301105,0.0050902367,-0.028233767,0.013094306
1967-02-01,0.042913318,-0.03372681,0.0032593012,0.02988708,0.045267403,0.1345675,-0.016306162,-0.01766634,-0.010656238
1967-03-01,0.0246557,-0.014161348,-0.025461197,0.02292931,0.04102999,0.5000334,0.0040439367,-0.0861454,-0.004849434
1967-04-01,0.026120484,0.043384135,0.03684485,0.040402234,0.03757727,0.7309998,0.047569215,-0.10257208,0.019319654
1967-05-01,0.027899146,0.04767388,0.03182274,0.036217093,0.05060345,2.727356,-0.21211767,-0.045445085,0.018116415
1967-06-01,0.031404197,0.032921314,0.04798776,0.025649667,0.07377857,1.6245236,-0.35305166,-0.033099055,0.037368
1967-07-01,0.03129959,0.049295604,-0.020020485,0.02031362,0.0835613,1.6034935,-0.4777161,-0.03942895,0.00566566
1967-08-01,0.023190916,0.0581367,-0.10581553,0.020052075,0.10584706,2.1840746,-0.39757097,-0.069666505,-0.042829394
1967-09-01,0.026120484,0.08717096,0.015029907,0.03234583,0.05321914,1.2623535,-0.5036638,-0.061087012,0.019633532
1967-10-01,0.034281492,0.065146744,0.03234583,0.0384143,0.054317772,1.6684675,-0.21232688,-0.047223806,0.019110382
1967-11-01,0.0246557,0.034699976,0.0028930902,0.039408267,0.06258339,0.85838455,-0.03665638,-0.120881915,-0.046491385
1967-12-01,0.022458494,0.031875014,0.011472583,0.029468596,0.026957512,0.51305956,-0.066893935,-0.10717571,0.0062412024
1968-01-01,0.0144254565,0.0066887736,0.053927153,0.039904445,0.026216447,0.20323023,0.03462267,-0.036606878,0.0144254565
1968-02-01,0.024840206,0.008994907,0.028931737,0.029675633,0.03473425,0.6039382,0.11879626,-0.01499626,-0.009454101
1968-03-01,0.032279342,0.03983003,-0.009788871,0.0223853,0.014313877,0.7044035,-0.13052571,0.012491286,0.007358283
1968-04-01,0.026848793,0.02725792,-0.016409695,0.02852258,0.074793875,0.7258282,-0.048695445,-0.028758615,-0.08436602
1968-05-01,0.028262228,-0.02518785,0.017810255,0.027667075,0.0417642,1.0100024,0.0033039749,-0.03876424,0.021009088
1968-06-01,0.029601246,0.04607889,-0.07231462,0.029898822,0.059506506,1.53234,-0.32219458,-0.016484082,-0.046984434
1968-07-01,0.03406474,0.009404063,0.025956094,0.033581197,0.04380998,1.6727905,-0.06770241,-0.088457525,0.05742356
1968-08-01,0.024579853,0.041615427,0.0023740828,0.029973209,0.018963307,1.5056708,-0.36333287,-0.037127614,0.02874577
1968-09-01,0.027183533,0.061180294,0.028894544,0.03462267,0.051695436,1.4469762,-0.37865746,-0.029465318,-0.057771146
1968-10-01,0.022608489,0.06497425,0.028039038,0.0223853,0.046488047,1.2219429,-0.49783212,-0.025782973,-0.014921844
1968-11-01,0.025137782,0.027890265,0.025956094,0.034362286,0.04314044,0.84641623,-0.14744973,-0.13048851,-0.0063668787
1968-12-01,0.016434014,0.03711477,-0.024220765,0.034585476,0.046599627,1.0870717,-0.002349764,-0.17527199,-0.0067016482
1969-01-01,0.02676773,0.01194793,0.048564553,0.05798602,0.031503916,0.12729782,0.040518045,-0.19435781,-0.1541763
1969-02-01,0.023610234,-0.0053163767,-0.069331706,0.020249069,0.05498135,0.52783954,-0.09942967,-0.086901605,0.011082172
1969-03-01,0.029161274,0.015614688,0.0505507,0.037105918,0.022846341,0.67878747,-0.132685,-0.096374035,0.032624364
1969-04-01,0.03506887,0.043726444,0.09592676,0.035221636,0.048157096,1.4918387,-0.031136394,-0.06892431,-0.04009956
1969-05-01,0.03272617,0.086759865,0.050958097,0.0357818,0.028702974,2.1660118,-0.24299318,-0.12163383,0.016073048
1969-06-01,0.031453013,0.056712866,0.04683298,0.034101248,0.06608343,1.630055,-0.5117864,-0.056090713,0.027531624
1969-07-01,0.038379073,0.063384295,0.10137594,0.046934843,0.040314317,2.565484,-0.34856504,-0.050335944,0.0506016
1969-08-01,0.03741151,0.028397381,0.03440678,0.03878653,0.04082358,1.6171196,-0.41696018,-0.060012043,0.024934351
1969-09-01,0.0357818,0.062213004,-0.020390809,0.026156604,0.05401373,2.014402,-0.13828701,-0.09596664,0.008230269
1969-10-01,0.024170458,0.02676773,0.041638434,0.033286393,0.042809784,1.4554768,-0.2936147,-0.016469419,-0.022071362
1969-11-01,0.028702974,0.059259236,0.055541515,0.027837217,0.08227825,1.1039779,-0.2534842,-0.041372776,0.011540532
1969-12-01,0.020554602,3.0994415e-05,-0.012700796,0.03186041,0.044388473,0.26439363,-0.048095107,-0.06016487,0.027582526
1970-01-01,0.028214633,0.04514414,0.037420332,0.020984828,0.06360048,0.7329223,-0.08220887,-0.14287668,0.009443998
1970-02-01,0.027226746,0.017616868,0.05268836,0.028753519,0.047793627,0.29154262,-0.056702316,-0.07668543,-0.016017616
1970-03-01,0.02309537,0.0066598654,-0.029893517,0.025520325,0.036162972,0.5843737,-0.041793585,-0.06074387,0.014787793
1970-04-01,0.026867509,0.033244133,0.047928333,0.025340676,0.029921055,0.89476305,0.033468664,-0.03941357,0.011644423
1970-05-01,0.025520325,0.043527544,0.03566903,0.023499548,0.04348266,1.4899902,-0.39749295,-0.05472648,-0.007440567
1970-06-01,0.026867509,0.016494215,-0.020014226,0.02857393,0.06593561,2.153205,-0.5041444,-0.02050817,0.014787793
