,vo850_cluster1,vo850_cluster2,vo850_cluster3,vo850_cluster4,vo850_cluster5,vo850_cluster6,vo850_cluster7,vo850_cluster8,vo850_cluster9
1965-01-01,2.9763199266625986e-05,8.165720323126556e-05,8.884248307533031e-06,-0.0023230713850352913,9.044704791663473e-06,-6.476523392646211e-05,0.009156034502666444,1.1551289923051532e-06,9.948041865680382e-08
1965-02-01,2.0792080880598907e-05,0.00013659155229106545,1.3878771328150336e-05,-0.0025081464627874084,3.715616909574618e-06,-0.00011084222124837754,0.014564377488568425,2.0293784222429107e-06,4.261117778771193e-06
1965-03-01,1.7505885343594782e-05,8.936493840236735e-05,7.117021761421876e-06,-0.0017694299458526075,3.189470794662905e-06,-2.4932870069783854e-05,-0.0006717687483615009,1.6996525652036231e-06,1.6310286553778229e-06
1965-04-01,-3.1997260242749283e-06,0.00016293277238017053,-1.817592321499846e-06,-0.002141621371265501,5.589150392177758e-06,-0.00015783525668666698,0.013938923075329512,3.77601861992875e-06,2.203883577637543e-06
1965-05-01,-2.288687269634577e-06,0.00022358415460783162,6.672559968799098e-06,0.0009415724889549892,6.0224386001049e-07,-6.70773564100576e-05,0.013526141992770135,4.7856953391727015e-06,2.4166996488512254e-06
1965-06-01,1.8996659918582515e-06,9.410037414959839e-05,-2.382145939091887e-06,0.002123925878549926,-8.032033548070504e-07,0.00011615861189461107,0.014852428284939378,5.3458995415863245e-06,4.251919311500984e-06
1965-07-01,-1.2261576715417857e-06,0.00020824089814494882,-5.74281764122795e-06,-0.00023831653379602358,1.1770932046066959e-06,0.00023415375633501552,0.01033515582093969,8.0990261706355e-06,3.3152765376680843e-06
1965-08-01,-1.3442363014087741e-06,0.0002196590382178935,-9.193246548668618e-06,-0.0007458825621142751,-8.150101560953343e-07,0.00012159368149392928,0.012580331531353295,3.2188900777014328e-06,1.969759592447801e-06
1965-09-01,1.556978272024675e-05,0.0002118672758418446,2.279248085621723e-06,-0.0006057613973098341,2.4091654475288284e-06,0.00011482224080181267,0.01257584517588839,2.987100805481093e-06,2.2031239958047737e-06
1965-10-01,5.384939478452517e-06,0.0001937932514313919,1.0550399400182702e-05,-0.0017166858015116304,-1.7356472546774003e-06,8.423092165483265e-05,0.013931744615547359,6.759387360943947e-07,2.9871976775599463e-06
1965-11-01,1.0404572985491393e-05,0.00021578143787337467,-2.337781200946086e-06,-0.0011109988918178715,1.05805635625449e-06,3.478809655158936e-05,0.011761048517655581,-3.4768723269045388e-06,2.5553635686876198e-06
1965-12-01,1.4744766155431256e-05,0.00021160825175077966,2.2761072283504866e-06,-0.0018677035768632777,4.861677680042596e-06,9.318761663558285e-06,0.013981098891235888,-2.3529564871217912e-07,2.909498617987456e-06
1966-01-01,2.4350684929677115e-05,0.00019787560934976986,1.3837686558624474e-05,-0.0005858561507920967,1.0264989882938714e-05,-8.522718215115472e-05,0.00834290185594,-5.118143692157148e-06,2.9100684732615356e-06
1966-02-01,2.631213090130679e-05,0.0001527208850246906,1.4792506755673621e-05,-0.002344428139622323,9.894930365268972e-06,-6.090166506409231e-05,0.0078785335063003,1.4291188186877567e-07,-1.2985461193029998e-06
1966-03-01,2.344078930779075e-05,0.0001701176693637131,1.4607054998288565e-05,-0.0003640059048848343,5.934113707606978e-06,-0.0002252003266928821,0.007898901094449684,3.0800060714901867e-06,2.012518637859669e-06
1966-04-01,1.5931806622259558e-06,0.00015650595944154906,6.007017583959334e-06,0.0008103880645649042,3.27829379851691e-06,-8.346865898703174e-05,0.006506612407974899,3.025135403480943e-06,3.888378474868183e-06
1966-05-01,1.3216464251353481e-05,0.00022017688429008963,-4.217472502949187e-06,0.001955168954737019,-6.688550095478764e-06,-4.3814917363407505e-05,0.016890527331270278,5.365316391017304e-06,3.2437966093893324e-06
1966-06-01,-4.6764987891204944e-06,0.00023933769423618086,-6.547639941345551e-07,0.00031832316835789243,1.616304747558923e-06,-6.857176736553406e-05,0.016890527331270278,2.3739055999111113e-06,2.7131588120803337e-06
1966-07-01,-5.677757794079038e-06,0.00013251707666010287,-3.7920459047572046e-06,0.0007511070180044044,-9.203946206489088e-07,0.00013916134978191825,0.011764558439608663,8.18336330071204e-06,2.605031782564527e-06
1966-08-01,2.253879376105627e-06,0.00014882038562468046,-9.902462559032507e-06,0.0003670454134407919,8.3390775069561e-07,-0.00013841231015653143,0.012314468040131032,7.696440222608889e-06,2.421920348789157e-06
1966-09-01,1.0641198449385619e-05,0.00028149637122017645,1.1775037736780094e-06,0.00028605641091417056,5.377682675637462e-06,-1.6098106748864262e-05,0.006062612010282464,5.273893669976227e-06,1.8642884831516297e-07
1966-10-01,1.558833084382801e-05,0.00018177664363368726,6.0696832158348775e-06,-0.001408699608873576,2.3694664217627553e-06,2.6587470832358427e-05,0.010676960664568469,3.2088421213647335e-06,8.969236818466314e-07
1966-11-01,8.299685778554852e-06,0.00022577634000400497,6.634853972090323e-06,-0.0006012538506183773,1.5325671189630691e-06,-3.086106011728084e-05,0.008744539081817493,3.51399445082342e-06,2.305961994467952e-06
1966-12-01,1.0763441033694627e-05,0.00022349488265010426,8.490936496937964e-06,-0.0026526451620156877,5.8348798106903006e-06,-8.862775252459364e-05,0.011336036550346762,2.8904807926476776e-07,3.7424777168720926e-06
1967-01-01,2.5567264021112947e-05,0.00018563484142456826,1.3961189324618315e-05,-0.0022625283236266114,6.776639672941254e-06,-0.00014820707292528823,0.014046518481336534,8.253673513536341e-06,2.9579336931002203e-06
1967-02-01,2.3945271169971106e-05,0.00012598451980415525,1.3157814464648253e-05,-0.0021502855815924704,9.86930451611389e-06,-2.0286961444071494e-05,0.008438619261141866,4.28666131005355e-06,2.2725225417310807e-06
1967-03-01,2.8150267952492422e-05,0.0001301016608421277,1.3858761617897967e-05,-0.0013904608749726322,9.915772004794287e-06,-0.00017823143328617638,0.007250790804391727,6.346279656883843e-06,1.6180519015715172e-06
1967-04-01,1.9320178784700872e-05,0.00022544578920739394,4.314513546432863e-06,0.0018116248611477204,4.722593537147023e-06,-7.424720630903418e-05,0.0072451759479008615,5.518239535815845e-06,2.1338972195079523e-06
1967-05-01,9.270866958475529e-07,0.0001247508609796771,1.01786248375323e-05,0.0010456788004375994,5.032321623462742e-06,-8.007054930203594e-05,0.015640183119103312,1.3932265903412342e-06,3.393416166351822e-06
1967-06-01,1.1234046074345575e-05,0.00019891770837906128,1.2726228636562485e-05,0.0007261876362463227,4.1195756871141325e-06,-1.723113251096543e-05,0.015482981689274311,8.461390813142222e-06,2.716770541575048e-06
1967-07-01,7.286506824668174e-06,0.00023657877237484275,4.126504817039941e-06,-0.0003084976924583316,8.87017108652799e-06,3.5670956953658283e-06,0.015808612806722522,5.837526510606102e-06,1.8438084423190154e-06
1967-08-01,1.704561606059041e-05,0.00014616655082338388,1.0332251308268909e-05,-0.00039243532228283584,4.576313905602092e-06,-0.000122505116451066,0.0186318124178797,3.1008997619461173e-06,2.03578877733621e-06
1967-09-01,9.147088905815416e-06,0.00012950996380014758,4.236065520176039e-06,0.00041129319470201153,-1.0623236669423075e-06,1.600173062696639e-05,0.008435411291429773,6.054705691299048e-06,1.3967641050329371e-06
1967-10-01,1.3381283020417144e-06,0.00014482411643257365,-1.1523753652330593e-06,-0.0003455330215729191,5.829540876167062e-06,2.121505531249568e-05,0.011812823504442349,3.2241751435729637e-06,4.00852471420084e-06
1967-11-01,1.3954061670323872e-05,0.00020454554032767192,5.630697098075126e-06,-0.0026960144168697298,2.522482970214375e-06,4.283747330191545e-05,0.01093939645215869,4.365715696998262e-08,2.9219519464105794e-06
1967-12-01,2.3763758300836863e-05,0.00019802783855185326,4.4798507949715045e-06,-0.0017260032109334134,5.9119263837333965e-06,-0.00011581266032105002,0.010125320113729686,-5.32941314680823e-07,3.0183132012694606e-06
1968-01-01,4.240422529211192e-05,0.00022177905015673282,1.0241487561043785e-06,-0.002130215762008447,7.790400586065302e-06,-4.163968141155136e-05,0.004107545828446746,5.996705097239666e-07,2.3933065878110462e-06
1968-02-01,2.3323603699634764e-05,0.00012901361211940338,1.0660493733832315e-05,-0.0018213147995993495,9.454812336972442e-06,6.030591571794099e-05,0.01337130379397422,1.992457406419723e-06,3.7562981411670606e-06
1968-03-01,2.2651624467285655e-05,9.819495971896686e-05,1.7749902409295e-05,0.000150364724049723,1.3625900491580763e-05,-7.890964500095126e-05,0.004724509562947787,1.2170531935508138e-06,1.6085275863916338e-06
1968-04-01,2.005693074482094e-05,0.00023232270096842616,3.4800653090562923e-06,0.002784735261229798,-4.335514138547831e-06,-8.364948674473757e-05,0.005347056139726192,5.423623469110241e-07,2.0706431349876244e-06
1968-05-01,1.7240528199626894e-05,0.00015105219467336105,2.4204947831921424e-06,0.0031029616366140544,7.655585498866911e-07,-0.0001301579888806575,0.0093307979113888,4.609773425507793e-06,1.1919554742130682e-06
1968-06-01,-5.007250458257491e-06,0.0002611415766295977,7.98289957773787e-06,0.0019136385162710212,-1.5856848696838662e-06,-5.733311859835845e-06,0.009292644972447306,3.5179525560845926e-06,1.6464900163853481e-06
1968-07-01,5.375014849533374e-06,0.00015353400360456566,7.414171870385126e-06,0.0017061765902326442,-6.508242938038807e-07,-9.554043774389559e-05,0.010607531294226646,6.0497268350445665e-06,3.232898698618809e-06
1968-08-01,-5.660373916521631e-06,3.276318491569125e-05,-3.53004032469719e-06,-0.0003832128186331829,-2.5479779959128147e-06,-7.176263352448586e-05,0.010260430281050503,8.813880224900867e-06,2.9161547260747418e-06
1968-09-01,-4.915521885220874e-07,0.0001264593063549708,-6.308829215000018e-06,-0.00032255734367936384,-1.3026378302824654e-06,2.6503794793421144e-05,0.008004745177458972,3.5460659781729818e-06,4.272473826530899e-06
1968-10-01,7.983204823733327e-06,0.00013723957737157535,9.295591884107456e-06,-0.0018180040569859557,1.181140837423848e-06,-4.988707789582097e-05,0.011697220907080919,1.091759596137904e-06,2.920718610208742e-06
1968-11-01,1.0310017090404825e-05,0.0001247700412123878,-3.8139125473952096e-07,-0.001714622885629069,1.0046702711593645e-06,4.908285720577826e-05,0.010737810225691646,1.61959956679719e-06,3.586459408071561e-06
1968-12-01,1.9538945670486714e-05,0.0002034815730035512,-5.272394012288053e-06,-0.003379555346327834,2.1646670652043053e-06,-7.297876941770987e-05,0.015983395860530436,4.417613816822895e-06,2.6726242366027663e-06
1969-01-01,2.32883524274387e-05,0.00019048626806276542,1.2750698591513686e-05,-0.002361228507652413,1.4577952857935623e-06,-4.201157632148049e-05,0.008582272857893258,-3.1853109844789665e-06,2.72051823633431e-06
1969-02-01,2.329276254868648e-05,0.00015998025951881168,1.287171719675164e-05,-0.0009576841875968967,5.6347685733057646e-06,-0.00023182482335768227,0.008773656736593693,-4.953089328723607e-07,2.5117265207598873e-06
1969-03-01,1.3413737364391302e-05,0.000134418122696742,3.0805284981480243e-06,-0.0009882358426693827,5.723231645467475e-06,-5.176531582643899e-05,0.00578372782911174,4.319609735344345e-06,2.5351032928990553e-06
1969-04-01,1.557332232513712e-05,0.0001570124469354697,7.127460280158133e-06,0.00018045803926725057,-5.734651655503138e-07,-0.0002407226525570473,0.012032608356093988,1.0426836148514573e-06,3.464097286179494e-06
1969-05-01,-1.3130400995058672e-05,0.0001295961636868823,-6.610429233495035e-06,0.0011847493624372873,2.962601249290695e-06,-7.669807220938512e-05,0.011738307512132451,3.7408071405260328e-06,2.564729658813315e-06
1969-06-01,-8.381686934533682e-06,0.0001818357001563224,-1.0242984351614062e-06,0.0004257724867784418,-1.6277034413125126e-06,-6.797393628706536e-05,0.015352945774793625,8.695784533207691e-06,2.979435028457195e-06
1969-07-01,2.1675880500935114e-06,0.00013930866771261208,-1.4330234576350035e-05,0.0009911156666930765,6.018025920732672e-07,6.618750679384297e-05,0.01687228650553152,8.18827284719787e-06,4.480345247153966e-06
1969-08-01,-1.992669481575033e-06,0.0002707393125294604,7.6711271193827e-07,1.1392987175895541e-05,1.5585569540837026e-06,-5.140844526370832e-05,0.012784602586179972,5.007646622884906e-06,3.23636173809148e-06
1969-09-01,1.3508967028001837e-05,0.00013937225149776269,-3.146448389915432e-06,-0.00019145593341818312,3.4412285204405845e-06,0.00010086291189913431,0.015489262295886874,4.245705322946065e-06,5.381235257759653e-07
1969-10-01,1.0395024451192549e-06,0.0001693563212433623,-1.134707293782743e-07,-0.0005721372417610837,1.5408941364699678e-06,-6.729392225679476e-05,0.013489655975718051,3.321166677151582e-06,3.0973480718665862e-06
1969-11-01,1.5887797751335655e-05,0.0001945151072706924,9.824263377760705e-06,-0.0018687422198127024,6.062263684511623e-06,-6.632658748155033e-06,0.01153880002675578,4.707520114105388e-06,3.790358237840904e-07
1969-12-01,2.6651999790801153e-05,0.00020738619544620937,4.532900096488778e-06,-0.00213026341953082,7.542597051510443e-06,-6.587006282643415e-05,0.007109876605682075,4.612078524148493e-06,1.213157514991851e-06
1970-01-01,1.8052254077070868e-05,0.00019208978806596456,1.1026598837237211e-05,-0.002022524677158799,1.0240885932730367e-05,-0.00010314472294541904,0.009844827582128346,-4.102252330932092e-09,1.575941394140709e-06
1970-02-01,2.9752478365814885e-05,0.00015023787353938032,1.6503369227972474e-05,-0.001719764077279251,8.62886007352619e-06,-0.00014319291747395054,0.008609119686298072,1.0528639575505654e-06,2.1498568666637036e-06
1970-03-01,1.5942306181758035e-05,0.0001713791789370589,7.0809846874908536e-06,-0.0017070346075342968,5.338294031657022e-06,-4.81145737770324e-05,0.005666109063895419,1.8969991554607485e-06,6.372427743953581e-07
1970-04-01,2.2047061065677553e-05,0.00014652181966488974,1.3669471792871428e-06,-0.001100216104532592,6.393095057265942e-06,-0.00012186573157022294,0.011571577488211915,5.33620550413616e-06,3.174340907871291e-06
1970-05-01,1.0606375938977534e-05,0.00018258108159190873,1.4819243109410638e-06,-0.0011855705452035181,2.096871507801017e-06,-0.00014639343943498615,0.016266456805169582,4.22182140404214e-06,5.879203944810112e-07
1970-06-01,1.0139841351144928e-05,0.00022193216864252463,5.8837862194526345e-06,-0.0004788610112882452,7.62324214734048e-06,-8.376183460414824e-05,0.015717072528786957,7.65684474352948e-06,1.736272286164377e-06
1970-07-01,3.832783291653293e-06,0.0001346277410145073,1.2213897352094962e-06,0.00047327862375823315,4.520986481913817e-06,-6.681093509541824e-05,0.016823943587951362,2.8635776257503713e-06,4.3242500611238975e-06
1970-08-01,-9.77701700098898e-07,9.952756146150124e-05,1.7198301417341677e-06,0.0004384228759590769,5.746079857678577e-06,-0.00013370876735684255,0.01276352850254625,7.862849527335694e-06,1.3481321152316103e-06
1970-09-01,1.3471142257022082e-05,0.00017418757731017348,1.1931938388443085e-05,-0.0005919286650168942,5.277713993938745e-06,-0.0002248226236487325,0.010699694394133985,5.3820216133568345e-06,2.1948680180454088e-06
1970-10-01,1.8877956475135967e-05,0.0001538588953230323,1.2686556891077832e-05,-0.001500467442383524,3.596354795664571e-06,-0.00013840027450997796,0.00846407565404661,5.023336347347077e-06,2.2188143961862866e-06
1970-11-01,1.623262802723377e-05,0.00014990591807872988,1.2920361107469281e-05,-0.0018918877685791813,1.0421044795721707e-05,2.4609951449545206e-05,0.009993112325901166,7.081405720814003e-06,1.4195302542173552e-06
1970-12-01,2.8538431010650927e-05,0.0001558633812237531,2.6556440182255092e-06,-0.00252792815444991,1.1443348940327483e-05,-0.00018353184714214876,0.01638313988223672,4.9849840534393325e-06,3.183250279763626e-06
1971-01-01,2.20698968071386e-05,0.00021995933315742554,1.31829756355728e-05,-0.0029061720852041617,7.5020904312302314e-06,-3.483232325783724e-05,0.014422961976379156,3.6719012345640985e-06,3.985007506493216e-07
1971-02-01,2.2887671752405183e-05,0.00017223954071394273,2.3953294988711026e-05,-0.001639306719880551,1.023531895578558e-05,0.00014148603845064322,0.006075464625610039,8.722242674938854e-06,4.119617684506518e-07
1971-03-01,2.872459900776894e-05,8.341171451320406e-05,7.358795011730927e-06,-0.001558945223223418,7.4828407418060705e-06,-7.278427397573573e-05,0.007918763003544882,7.859492551029564e-06,1.5086690238798034e-06
1971-04-01,1.902061535938814e-05,0.00017051291555011025,4.160913869616872e-06,-0.00023615914415131556,2.799723537972407e-06,-0.00012383016938757565,0.006805155135225505,5.275423659597813e-06,1.5511836472498664e-06
