,zgu50_cluster1,zgu50_cluster2,zgu50_cluster3,zgu50_cluster4,zgu50_cluster5,zgu50_cluster6,zgu50_cluster7,zgu50_cluster8,zgu50_cluster9
1965-01-01,-0.0065174103,-0.008798981,0.03421707,0.007169342,0.05214119,0.016294098,-0.032262422,0.013687134,0.018249512
1965-02-01,-0.04692688,0.028351974,0.029655457,0.03812828,0.090595625,-0.011405945,0.043016814,-0.051815797,-0.010754394
1965-03-01,0.028351594,-0.0736496,0.008473205,-0.021508027,0.08440361,-0.07625656,0.045297623,-0.041387178,0.042690657
1965-04-01,0.23007354,0.14664765,-0.033239745,-0.13328628,0.0065177917,-0.029655267,-0.18542786,-0.052466966,-0.003910446
1965-05-01,0.107541464,0.107541464,0.04334259,-0.06419907,0.08668518,0.021508217,-0.16326752,0.05637779,0.040083695
1965-06-01,0.1939003,-0.004888153,0.04986,-0.009776497,-0.03747673,-0.024441337,0.16033459,0.01759758,0.13654518
1965-07-01,0.08049317,-0.17108878,-0.060614396,0.22942181,0.037150573,-0.02281189,0.022486115,-0.021834183,0.14469223
1965-08-01,0.03812828,0.10167561,0.16326752,-0.005214119,-0.060614396,0.008798981,0.07430134,-0.04986,0.03324013
1965-09-01,0.17499924,0.013687134,0.008798981,0.06028843,-0.113407135,0.06354733,0.17499962,0.00032615662,0.02802658
1965-10-01,0.023789216,0.14371452,-0.0006515503,0.13328628,0.11080055,0.14110756,-0.11959915,0.033239745,0.005214691
1965-11-01,0.014990616,0.11601448,-0.009776306,0.09874268,0.06941299,0.15837899,0.054748155,-0.038453676,0.025744628
1965-12-01,0.059310533,-0.034217834,-0.0055404664,0.0703907,0.07234611,0.10004616,0.06191788,-0.023789216,-0.016294098
1966-01-01,0.010831833,-0.024288941,-0.05711212,0.10142326,0.028227996,-0.041685104,0.010174942,-0.02363205,-0.010832215
1966-02-01,0.15951958,-0.10437699,-0.024617767,0.2419056,-0.048905946,0.09781189,-0.06860008,0.016739655,-0.04201355
1966-03-01,0.024288941,0.063019946,-0.017724609,0.085668184,0.027899552,-0.042998124,-0.078775026,0.0052520754,0.017068481
1966-04-01,0.026258087,0.04496727,-0.011159515,0.07549286,-0.13588715,-0.14048234,-0.0498909,-0.011816407,0.010831451
1966-05-01,-0.022319604,-0.010831642,-0.08533974,-0.07122574,0.09223251,-0.31378785,0.098468974,0.045295715,-0.06105118
1966-06-01,-0.026258469,0.07483635,-0.028227996,0.081401065,0.13884124,0.11652164,-0.1673973,-0.054486085,0.043982696
1966-07-01,0.15886326,-0.06925659,-0.09026299,0.04562397,0.20711307,0.0052516935,0.09059143,0.10404892,-0.13162002
1966-08-01,0.09781246,0.033151247,-0.11225472,0.055799104,-0.061707307,0.12932262,-0.04004402,-0.10339241,0.092889026
1966-09-01,0.071553804,-0.035120584,-0.10897255,0.067287065,0.014113998,0.06597404,0.012144471,0.05350151,0.053829573
1966-10-01,-0.026914597,0.11159821,-0.09846878,0.15295525,0.08501129,0.089278415,0.03216667,-0.0022975921,0.08238564
1966-11-01,-0.059409715,0.18840408,-0.030197144,0.12833786,0.13785668,0.050875474,-0.019365693,-0.026258087,0.04923439
1966-12-01,-0.031838607,0.07122612,0.027571488,0.016083146,0.13621521,0.20842591,-0.0728672,0.0036102296,-0.02921257
1967-01-01,-0.003918457,-0.0048980713,0.0055511473,0.088819884,0.06596184,0.11331062,-0.01893959,-0.0052246093,0.035593413
1967-02-01,0.021551896,0.023511123,0.036899567,0.040164948,0.029388428,0.05714531,-0.029062653,-0.09502411,-0.021878814
1967-03-01,0.26319426,-0.055185698,0.09175873,0.093717955,-0.012082291,0.006531143,-0.0009796142,0.066941835,-0.06432953
1967-04-01,-0.12506637,0.029715348,-0.023184586,0.061390303,0.088819884,-0.092738725,0.050614547,0.013388443,0.012081909
1967-05-01,-0.1952732,0.027103042,-0.092085265,-0.05028782,0.13649559,0.19233437,-0.00032653808,-0.13192406,0.1747013
1967-06-01,0.31642133,0.06759472,-0.12571946,-0.19102821,0.18384437,-0.014367866,0.03102169,0.07902374,0.0793499
1967-07-01,0.15347576,-0.026776696,0.04343033,0.0682476,0.011755752,-0.023184776,0.037226103,0.16033325,0.027103424
1967-08-01,0.06204338,0.0734724,0.037226103,-0.096004106,-0.1149437,-0.061063766,0.12473984,0.093717955,-0.11722908
1967-09-01,0.1071064,0.20866165,0.08490181,0.116249844,0.033960722,0.16719055,0.06432915,0.067921065,0.05551224
1967-10-01,0.10841294,-0.025797272,0.051920317,0.05747185,0.06334992,0.003918457,0.056818772,0.030041885,-0.011102676
1967-11-01,-0.018286515,-0.016653825,-0.0026123046,-0.0045715333,0.0924118,-0.13420944,0.09992256,0.070207216,-0.078697205
1967-12-01,0.0019592284,0.0032653809,-0.0029388429,-0.1381279,-0.049308013,-0.11167793,-0.0042449953,-0.030042266,-0.018939208
