,mgu250_cluster1,mgu250_cluster2,mgu250_cluster3,mgu250_cluster4,mgu250_cluster5,mgu250_cluster6,mgu250_cluster7,mgu250_cluster8,mgu250_cluster9
1965-01-01,2.4643288,0.6067947,-1.280069,-1.8572085,1.1317927,3.3187947,-0.53770715,-1.3996681,-2.3988261
1965-02-01,0.39725152,0.025744628,0.015968133,-0.9160576,-1.330581,0.4598213,-0.83067626,-1.4879827,-1.526437
1965-03-01,-0.31871375,0.1472992,-0.70977366,-0.8019985,-0.17793235,0.5448769,-0.46275407,0.26168442,-1.5225265
1965-04-01,1.2888682,-2.8824368,-2.4630256,-2.7954261,1.398365,3.2324357,-0.23626557,0.62634736,-1.1454796
1965-05-01,-1.0477146,-0.27243805,-0.3174103,-2.379925,-0.11308174,2.456182,-0.1114521,1.1533005,-0.30991477
1965-06-01,-1.5997608,-0.36270827,-2.6341138,-2.4581368,0.7879856,2.1143298,-0.23528786,2.9045975,-0.31415138
1965-07-01,-0.7892889,-3.832061,-2.8306212,-2.7866273,3.0307138,5.2744203,0.023463821,2.4796455,-0.19422683
1965-08-01,-1.6183361,-1.8858864,-1.42411,-3.2568772,1.8122364,3.601661,-0.21410522,2.201667,0.76712877
1965-09-01,-1.1845856,1.0623786,-1.5743415,-3.037883,-0.079841234,3.0382092,-0.22681466,1.691008,0.28286666
1965-10-01,-1.4681036,-0.4344017,-0.11731796,-2.948917,-0.36857376,1.8363521,-0.15055771,-0.0335659,-0.6569805
1965-11-01,1.0099121,-0.34054795,-2.6950538,-2.0120027,0.85348815,2.5832763,-0.48849908,2.285419,-0.13915214
1965-12-01,0.5165249,1.1197345,-1.70274,-0.70847,-1.0744369,0.032262422,-0.11503677,0.56182253,-1.9135863
1966-01-01,-0.08533974,-0.12308578,0.22877637,-1.3408194,-0.8806408,-0.7263729,-0.70306855,-1.7822883,-0.7726532
1966-02-01,0.17002296,-0.53468645,0.53009146,-0.82713926,0.9311884,0.30394077,-0.48184165,0.098797224,-1.0847998
1966-03-01,-0.63282716,-0.21794471,-0.2701332,-0.5875317,-0.39486066,0.19726601,-0.30197144,-1.604388,0.9229824
1966-04-01,0.96729356,0.36466295,-1.4232048,-2.127915,-0.95153844,2.4105206,0.15820694,2.1138008,-0.3193676
1966-05-01,-1.1520869,1.2476028,-1.4898357,-1.9076725,0.3551449,4.504956,-0.13588715,0.90854037,-1.496072
1966-06-01,-1.5344747,-1.7478249,-0.5711201,-3.1001315,2.4472823,3.824863,-0.0128005985,0.8730915,0.09617157
1966-07-01,-1.5446501,-2.2930145,-1.7553734,-2.2966247,2.997396,4.7297926,-0.06137848,3.5612946,0.8274673
