,r700_cluster1,r700_cluster2,r700_cluster3,r700_cluster4,r700_cluster5,r700_cluster6,r700_cluster7,r700_cluster8,r700_cluster9
1965-01-01,56.65390968322754,39.20612577870298,44.99096092319888,52.59485678239302,49.850380378261576,58.52030359133325,108.49876403808594,48.53102026848672,56.44772625385934
1965-02-01,64.23694133758545,33.0080745784381,45.2475244892827,50.92533718455922,46.89802733180362,57.89741554645577,111.15137362012676,49.474876828647275,61.011909917973014
1965-03-01,86.63784662882487,30.00712236981962,45.15348734081177,57.82551331953569,46.09310822130522,61.064041985405815,115.93075920553768,52.13536663011166,50.503727442312446
1965-04-01,69.3498722712199,38.60574387412035,44.97921204739263,53.465600447221235,51.67133901467103,46.50296875924775,132.03774246515013,50.45273995454793,56.014371647064344
1965-05-01,62.96973069508871,42.513861425657005,43.761618793033385,50.65737637606534,43.984253974996,46.7408613725142,125.9701410929362,52.151638836429186,64.57687777723287
1965-06-01,58.91998767852783,46.09703714307634,44.177171004140455,39.97773690657182,42.17387705086813,43.431754064078284,124.40381891587201,52.27512970324736,64.86920435876304
1965-07-01,52.651969591776535,47.01371666129309,43.36475794557475,25.161164457147773,48.03587414615943,29.49305736657345,121.74973207361558,57.14246302912241,76.13153915738435
1965-08-01,49.272405306498214,50.45103699196386,44.75392936163867,42.89959994229403,45.72715895031695,34.80461294000799,122.94999664905025,55.58493629685688,74.74834492112872
1965-09-01,52.56572564442953,52.67993354312033,43.60621181355996,38.88298814946955,42.31704223198398,33.257991135722456,121.0768045163622,56.11842170945454,74.0323612263109
1965-10-01,53.315660158793136,51.29934024568126,43.16705244491653,45.87316079573198,46.850812647266316,38.52075904306739,125.71342318665748,51.29757812570807,71.75874501857174
1965-11-01,41.2683645884196,39.23887733284754,44.35677976379743,52.378034591674805,46.826269618132784,45.46353311249704,123.04297802495022,46.306303427003655,73.83425017111166
1965-12-01,49.80112393697103,32.46175314633901,44.67876110751622,46.871644800359554,44.444703886093194,58.36292806297842,120.2597973393459,49.250849217107294,68.97117414849293
1966-01-01,61.79847876230876,26.246033976702897,44.43322439618145,58.59420516274192,44.498787740795635,58.38311513264974,133.1709394267961,45.89228840272554,53.19708112025365
1966-02-01,61.84460798899333,23.293398112134472,44.669164292664526,56.34812008250844,48.73732502350179,61.43330082748876,128.59921174890854,45.639291661521405,57.207838000168444
1966-03-01,67.30865160624187,35.488495086592266,44.0697820524881,63.00518729469993,46.24693011898163,55.8545045178346,127.81097561705346,48.02435589500481,55.21461703371273
1966-04-01,64.90750789642334,35.973336799757476,44.906074840245296,56.14730661565607,49.5757995551167,53.83651425140073,131.22289321001838,45.87607018632292,57.95679383923393
1966-05-01,46.01335366566976,45.9175604900331,43.33809163009046,50.32591386274858,45.60689077682767,43.30870503126973,113.91140432918773,54.465966102971834,65.39336875015992
1966-06-01,46.69905503590902,47.088174601547585,43.17188676476433,47.93919649991122,45.338238006809,40.893753128822404,116.30326813342525,50.30602280335748,65.49263333649614
1966-07-01,51.43929958343506,45.916888307372425,42.83639545810681,25.73725093494762,48.6502881576158,30.83218661221591,120.3334322162703,55.36165171045715,73.46585536107226
1966-08-01,53.161376317342125,48.88649908944244,42.907187112523104,26.715855164961383,46.480093138073684,41.54874050255978,109.79937385110294,56.0837030963942,75.58790315186613
1966-09-01,52.539685567220054,51.25128864938673,43.47862905311512,29.97264428572221,45.78246323663569,38.68084724503334,110.98052006141812,57.18583640255674,74.11231994628906
1966-10-01,48.56297651926677,49.558569638783695,44.19565893661482,41.4097785949707,47.17203459281514,43.88347779861604,100.93157525156059,54.0142404507595,70.28535068295407
