,zgu50_cluster1,zgu50_cluster2,zgu50_cluster3,zgu50_cluster4,zgu50_cluster5,zgu50_cluster6,zgu50_cluster7,zgu50_cluster8,zgu50_cluster9
1965-01-01,0.0368248,0.13426399,0.0941803,0.07039108,-0.054748535,0.08310089,-0.026722336,0.0026069642,0.23431015
1965-02-01,0.018575668,0.09613533,0.106889725,0.010102844,0.042364884,0.1029789,-0.08603325,-0.010428238,0.12350979
1965-03-01,-0.08831444,0.18444976,0.33468208,0.027374268,0.025418853,0.115688704,-0.2196453,0.046601485,0.080818936
1965-04-01,-0.17565116,0.028351974,0.055400085,0.059962463,-0.11601448,0.025418853,-0.1114521,-0.11373329,0.086359024
1965-05-01,-0.07723427,0.0909214,0.023137664,0.0456234,-0.067783736,0.15186158,-0.044971846,-0.024767304,-0.019227218
1965-06-01,-0.1006979,-0.008472443,-0.021508407,0.021834183,-0.027374268,0.11601448,-0.035847474,-0.04562378,-0.014664459
1965-07-01,0.09483223,-0.031936646,-0.019552613,0.06517677,-0.14175911,0.23333225,-0.10232773,0.10428238,-0.034217834
1965-08-01,-0.03291416,-0.0061920164,-0.03324013,0.045949556,0.06810989,0.038780022,-0.07071686,-0.030632783,-0.017923737
1965-09-01,0.11112614,-0.001954651,0.11927299,0.016294098,0.06810951,-0.1212286,0.021834183,0.02281189,-0.086359024
1965-10-01,0.13915177,0.043668367,-0.09580956,0.04269104,-0.052467346,-0.2023735,-0.24506417,0.053445052,-0.011405945
1965-11-01,0.1244873,0.04692688,0.3190399,0.06648026,0.00065193174,-0.052793123,-0.16554889,0.11177788,0.03454361
1965-12-01,0.17728043,0.049534608,0.12025108,0.053770445,0.011732101,-0.089292146,-0.14306279,0.18607941,0.38160935
1966-01-01,0.0009845734,0.0009841919,0.11225434,0.09846878,-0.026914597,-0.036761858,-0.13785668,0.23829499,0.18183938
1966-02-01,0.21138039,-0.050547026,0.15393981,0.031838227,-0.071554184,-0.12932244,0.12866592,-0.089278415,0.0055801393
1966-03-01,0.014770126,-0.053829957,-0.1519703,0.033151247,0.02855606,-0.007549286,-0.29507867,-0.086652756,0.2465004
1966-04-01,-0.1696949,-0.0498909,0.10339241,0.05612717,-0.08172913,0.06663056,-0.11783447,-0.014770126,0.22812004
1966-05-01,-0.16871014,-0.0059082033,-0.073195264,0.011815643,0.14442119,0.056455422,-0.088293836,-0.020350646,0.039715577
1966-06-01,0.09912548,0.00032806396,-0.046280287,0.085667804,-0.081401065,0.05350151,-0.120788574,0.20153351,-0.014113617
1966-07-01,0.0334795,0.032494355,0.011487579,0.12472725,-0.033807565,0.041028976,-0.20678481,0.036105346,-0.004923248
1966-08-01,0.06663056,0.009847259,0.0039390563,0.012144471,-0.0059082033,0.007877541,-0.08337021,-0.048577882,-0.022647858
1966-09-01,0.08862209,0.037418365,-0.049562834,-0.021663284,-0.07417984,0.026586723,-0.0498909,0.027571106,0.030853271
1966-10-01,0.13884163,0.06925659,-0.041685104,0.052845,0.072538756,0.08205757,0.10831566,0.03774643,-0.034792326
1966-11-01,0.09551506,0.106674574,0.113895796,0.052516557,0.06564598,0.043982696,-0.026586533,0.21794434,-0.0968277
1966-12-01,0.13457413,0.1368719,-0.09485855,0.07385178,-0.055142593,0.052516937,-0.092889026,0.03708992,0.3282299
1967-01-01,0.10384102,0.27168465,0.08163605,0.047675323,-0.034287263,-0.023184966,0.14988366,-0.11135139,0.0656353
1967-02-01,0.0897995,0.12408676,0.07510491,0.050287627,-0.03591957,-0.021878432,0.07477856,-0.08653431,0.16523132
1967-03-01,0.07575798,0.054532625,0.171109,0.018939208,-0.044736482,-0.0829422,0.058451463,0.008816528,0.092085645
1967-04-01,0.010776138,0.19462013,0.14041404,0.022205353,0.04538994,0.02775612,0.024817277,-0.06204338,0.008163452
1967-05-01,0.17078266,-0.0052246093,0.051267244,0.03657303,0.047022246,0.077390864,-0.066941455,0.017633438,-0.122780606
1967-06-01,-0.16882324,-0.014041138,0.009143067,0.06204338,-0.11429043,-0.0029388429,-0.12996444,-0.01763382,-0.023838043
1967-07-01,0.012735176,-0.0052246093,-0.039185334,0.0045715333,-0.12931156,0.049308013,-0.15151596,0.069553375,0.004898834
1967-08-01,-0.075431824,0.019593049,-0.03918495,0.012408828,0.16000652,-0.026776696,-0.106127165,0.08457565,-0.013062286
1967-09-01,0.15412903,0.06988068,-0.05322685,0.048981477,0.07347222,0.011755561,-0.023511123,0.008163452,-0.038858414
1967-10-01,0.046043016,0.07216644,-0.12082138,0.03494034,0.061063766,0.21976395,-0.05551262,-0.0019592284,-0.014041519
1967-11-01,-0.11657639,0.07967682,0.06269646,0.04310379,0.070207216,0.0760849,-0.029389191,0.1916813,-0.01567421
1967-12-01,-0.17078248,0.1433529,0.21225357,0.06563568,0.009143067,0.14759827,-0.06922741,-0.102861404,0.33242187
1968-01-01,0.054701995,0.06600647,-0.015681457,0.049595643,-0.0025527955,-0.06272431,-0.010575866,0.034279633,0.2760605
1968-02-01,-0.00036468505,0.04230232,-0.1451416,-0.0043754578,-0.057984162,-0.045584105,0.026256561,-0.13310738,0.18416175
1968-03-01,0.11086197,0.086063765,-0.029903794,0.041573334,-0.09226303,-0.056159973,-0.084969714,0.117061235,0.13638917
1968-04-01,-0.2377697,0.07366486,0.17249222,-0.025162507,0.1451416,-0.00802269,-0.08205261,-0.011669159,-0.084969714
1968-05-01,-0.12690774,-0.05871277,-0.111226656,0.041208647,0.15352897,-0.011669541,-0.04376068,0.02260971,-0.049596407
1968-06-01,0.0021881103,-0.045948792,-0.03282089,-0.038291167,0.027715301,0.15863457,-0.06017227,-0.01458664,-0.0018234253
1968-07-01,0.0058345795,-0.02735138,-0.038655855,0.04631424,0.08715782,0.21953583,-0.101744846,-0.018234253,-0.035373688
1968-08-01,-0.03974991,-0.032456208,-0.015680695,-0.031362154,0.07402954,0.1881733,-0.069288634,0.07949982,0.0025527955
1968-09-01,0.025891876,-0.02188034,0.0036460876,-0.02188034,0.23558159,0.07147674,-0.041573334,0.051055145,0.006563568
1968-10-01,0.21844177,-0.01823349,-0.08205261,-0.005834961,0.038655855,-0.06381836,-0.13420105,-0.012034225,0.12836647
1968-11-01,-0.013128281,0.03610306,-0.18744393,-0.0007293701,0.021880722,0.21151276,0.21151237,0.08095856,0.0018234253
1968-12-01,-0.04047928,0.022245789,0.112320706,-0.009116364,-0.040843964,0.10721512,-0.101380154,-0.16082267,0.2501684
1969-01-01,0.094874576,0.03781662,0.12539291,0.0066345213,-0.034831237,0.0069664,0.33405,0.025543023,0.11510944
1969-02-01,-0.008624649,0.08823929,0.11444626,-0.024215698,0.04445114,0.071984865,0.17349377,-0.12273922,0.04511509
1969-03-01,-0.024547959,-0.033836365,0.08260002,0.029192353,-0.0013271332,0.08226852,-0.0006637573,-0.12638855,0.05871582
1969-04-01,0.033504866,0.016254425,-0.13335457,0.0311821,0.00530777,-0.037817,-0.10482597,-0.08890305,-0.021230698
1969-05-01,0.07463875,-0.05009079,-0.059711076,0.03416748,-0.16785431,-0.043787766,-0.037485123,-0.02554245,-0.18543586
1969-06-01,0.23088226,0.009619904,0.005971146,-0.1423111,-0.08260002,-0.042461015,-0.066014096,-0.01227417,0.0016586303
1969-07-01,-0.06667729,-0.00530777,0.010283661,-0.015259552,0.12937374,0.17581578,-0.07098999,-0.0381485,-0.045446016
1969-08-01,0.039143942,-0.012605285,-0.05042267,0.022889327,0.06568184,0.00033187866,-0.025875092,0.09421082,0.000995636
1969-09-01,-0.074970625,0.04677353,0.02222557,-0.06800423,0.31082878,-0.0016586303,-0.03814926,-0.014264679,-0.017581176
1969-10-01,0.0759655,0.052080918,0.06402359,0.066345595,0.090229794,0.055067062,-0.028860092,-0.01194191,0.06203308
1969-11-01,0.11709976,0.11411438,0.046110153,-0.024216462,-0.015259552,-0.0009952545,-0.053076554,-0.06767235,0.021230698
1969-12-01,-0.06236496,0.10217247,-0.16088791,0.0096206665,0.0086250305,0.13003731,-0.22690162,0.012273788,0.37684268
1970-01-01,0.13644485,0.058571626,-0.04226494,-0.028287506,-0.069554135,0.093515016,0.07254906,0.0865263,0.016307067
1970-02-01,0.0049919127,0.11747627,-0.16772804,0.0019966126,0.05224838,0.055576324,0.113482475,0.028287506,0.2605776
1970-03-01,-0.14110489,0.11082039,0.1860321,-0.032946013,0.021631623,0.102833174,-0.13677827,0.10849075,-0.00765419
1970-04-01,-0.06389656,0.1031662,0.018303681,-0.018968964,0.05624237,0.033944704,-0.12612915,0.05923729,0.1391079
1970-05-01,0.11747627,-0.046591185,-0.041599274,-0.017971039,0.13777694,0.050584413,-0.073214725,-0.007987213,0.010316849
1970-06-01,-0.06655884,-0.0076538087,-0.023961639,0.062898256,-0.058571626,0.18935966,-0.061899565,0.044926453,-0.08452912
1970-07-01,0.015974045,-0.010982513,-0.05291443,0.047589112,0.021631623,0.021964455,-0.11980514,0.0,0.015973663
1970-08-01,0.04858799,-0.03361206,-0.03361206,0.03361206,-0.03361206,-0.15009002,-0.044594575,0.017971039,-0.035941314
1970-09-01,0.20500107,0.027954865,0.03327942,0.0029953003,0.1254631,0.03461075,-0.051916502,0.07487869,-0.0046592713
1970-10-01,0.11847458,0.0046592713,-0.026623536,-0.006655884,0.029951477,0.22496872,-0.051916122,0.08452988,0.036607362
1970-11-01,0.12080421,0.030617524,0.109156415,-0.046923827,-0.075876996,-0.019301986,-0.059902955,0.19534989,0.09085274
1970-12-01,0.14642945,0.047922514,0.31748503,0.01963501,-0.10616074,0.12113724,0.13444881,-0.059902955,0.24393806
1971-01-01,0.16298409,-0.0052261353,0.19793281,0.08034897,-0.11399078,0.12836227,0.099946216,-0.10255928,0.21655007
1971-02-01,0.16755676,0.050626375,0.0901474,-0.054872893,-0.12085037,0.10386582,0.095047,0.05911846,0.22504254
1971-03-01,0.2351677,0.049973298,0.016984176,-0.052912902,-0.05879135,0.20413895,-0.22994176,0.045727156,0.26717663
1971-04-01,0.099293135,0.068590544,-0.0574852,0.0104522705,-0.00391922,0.124442674,-0.04115448,-0.014698029,-0.18062171
1971-05-01,-0.0042461394,-0.0019599914,-0.00032653808,0.011431885,0.07544975,-0.08982124,-0.040174484,0.07381592,-0.09178047
1971-06-01,0.038214874,0.027763367,0.0029396056,0.0,-0.1103981,0.09341373,-0.06075134,-0.028089905,-0.056505583
1971-07-01,-0.10549889,0.0029396056,-0.029069519,0.03168259,0.034295272,0.13783436,-0.08459473,0.08688126,-0.03821411
1971-08-01,-0.119543456,-0.029069519,-0.050299834,0.06597748,0.070223615,-0.080675885,-0.016004944,0.036254883,-0.08165512
1971-09-01,0.16886368,0.08198166,0.13032226,0.04050102,0.105825424,-0.04376755,-0.03723526,0.018291473,-0.048339844
1971-10-01,-0.005552292,0.024822999,0.095047,0.041481018,0.18258171,0.1296688,-0.17180291,0.08753471,0.0787159
1971-11-01,0.07153015,0.07871552,0.021883775,0.0326622,0.027762985,0.06205826,-0.10451927,0.07544975,0.077409364
1971-12-01,0.15383872,0.14926605,0.3331543,0.008492279,-0.09635391,0.066957474,0.1391407,-0.048340224,0.1985859
1972-01-01,0.12825164,0.16813354,0.17961006,0.109889224,-0.043037795,0.1669857,0.19768581,-0.21231861,0.099560544
1972-02-01,0.090092085,0.1368595,0.11505394,0.050497435,-0.019223023,0.026109314,0.1761673,0.020084191,0.065703966
1972-03-01,0.22322159,-0.044759177,0.0011478424,0.037299346,-0.12079201,0.09066582,0.06283474,-0.11247139,0.05709648
1972-04-01,0.0662777,-0.045906447,0.032708358,0.036725234,-0.06685142,0.009181214,0.010615921,-0.00946846,0.072877124
1972-05-01,-0.018649673,-0.07115555,-0.09841271,0.06972084,-0.04533291,0.16411647,-0.04590683,-0.026109695,-0.06398239
1972-06-01,0.07086849,-0.056809615,-0.027544022,0.104724884,-0.054801177,0.22752532,-0.05709648,-0.010902405,-0.04418526
1972-07-01,0.23355064,-0.038159944,0.002008438,0.053079605,0.029839326,0.022379685,-0.12939987,-0.012911225,0.0057380674
1972-08-01,0.06972084,-0.06197357,-0.023527145,0.023814011,-0.051932145,0.1738716,-0.077754974,-0.20285034,-0.024674226
1972-09-01,0.20342407,-0.027830506,0.09123955,0.007460022,-0.12107887,0.08636208,-0.077467345,0.029839326,-0.10242958
