,vws_u250-50_cluster1,vws_u250-50_cluster2,vws_u250-50_cluster3,vws_u250-50_cluster4,vws_u250-50_cluster5,vws_u250-50_cluster6,vws_u250-50_cluster7,vws_u250-50_cluster8,vws_u250-50_cluster9
1965-01-01,-21.68100929260254,8.368680953979492,-42.74284362792969,-13.247152328491211,-10.490180969238281,13.612140655517578,-29.697734832763672,-19.142379760742188,17.024137496948242
1965-02-01,-23.606977462768555,13.486675262451172,-26.59858512878418,-13.110280990600586,-9.574447631835938,17.084426879882812,-37.15068817138672,-21.056943893432617,14.931966781616211
1965-03-01,-22.991060256958008,11.725278854370117,-33.406288146972656,-15.42242431640625,-12.25646686553955,13.227599143981934,-37.018699645996094,-16.633079528808594,17.325580596923828
1965-04-01,-31.046892166137695,3.118701934814453,-16.178470611572266,-16.71780776977539,-16.356077194213867,14.786949157714844,-23.71940803527832,-10.213180541992188,16.934520721435547
1965-05-01,-16.621673583984375,-3.364744186401367,-18.836050033569336,-19.988046646118164,-10.467369079589844,1.5332794189453125,-17.816036224365234,-18.24782943725586,5.595415115356445
1965-06-01,-16.286012649536133,-5.787687301635742,-23.21265983581543,-31.653034210205078,-10.762290954589844,0.8717384338378906,-13.414979934692383,-7.464353561401367,-1.0803031921386719
1965-07-01,-32.0294303894043,-9.385438919067383,-5.386850357055664,-34.06131362915039,-16.079078674316406,-6.364498138427734,-7.438282012939453,-3.760692596435547,1.3931503295898438
1965-08-01,-25.050640106201172,-9.84981918334961,-7.907556533813477,-28.91561508178711,-15.257850646972656,-5.447137832641602,-10.182220458984375,-2.9068775177001953,-4.7220458984375
1965-09-01,-11.029518127441406,-9.898702621459961,-17.563474655151367,-27.344858169555664,-14.156368255615234,-7.182464599609375,-10.200143814086914,-8.787440299987793,-6.09727668762207
1965-10-01,-17.472227096557617,-12.751810073852539,-16.3609676361084,-12.394968032836914,-14.35678482055664,-8.956897735595703,-21.0406494140625,-20.26015853881836,-12.126115798950195
1965-11-01,-25.30320167541504,-5.199466705322266,-18.71058464050293,-2.908506393432617,-6.371015548706055,-15.148679733276367,-25.23639678955078,-11.467830657958984,-17.234333038330078
1965-12-01,-20.82719612121582,-8.16826057434082,-20.82719612121582,-2.3822059631347656,-9.548377990722656,-9.895442962646484,-21.537620544433594,-22.823230743408203,-23.84650421142578
1966-01-01,-15.507223129272461,-9.961776733398438,-47.0960693359375,-9.33978271484375,-16.273639678955078,-19.455829620361328,-32.4241943359375,-28.05873680114746,-17.194324493408203
1966-02-01,-14.158197402954102,-9.438253402709961,-16.588741302490234,-7.728172302246094,-17.474960327148438,-13.995723724365234,-30.41214370727539,-26.93454933166504,-21.346433639526367
1966-03-01,-13.603487014770508,-11.174589157104492,-25.902267456054688,-17.901660919189453,-17.706363677978516,-14.712905883789062,-29.517717361450195,-16.60843276977539,-20.996868133544922
1966-04-01,-12.827224731445312,-14.499557495117188,-26.990346908569336,-11.854023933410645,-18.052642822265625,-15.485889434814453,-30.08063316345215,-18.420265197753906,-18.462934494018555
1966-05-01,-14.639054298400879,-17.061391830444336,-9.21341323852539,-24.16264533996582,-15.786218643188477,-14.021982192993164,-21.625429153442383,-11.647238731384277,-16.255586624145508
1966-06-01,-19.150575637817383,-12.674600601196289,-29.412683486938477,-27.635318756103516,-16.19158172607422,-3.628582000732422,-15.558099746704102,-13.173508644104004,0.9256095886230469
1966-07-01,-16.80208969116211,-11.18935775756836,-9.861669540405273,-38.5341911315918,-21.735383987426758,8.66855239868164,-8.31734848022461,-15.633590698242188,5.1745452880859375
1966-08-01,-15.551532745361328,-2.5093154907226562,-2.4814205169677734,-29.558746337890625,-18.4580078125,13.87428092956543,-12.958515167236328,-10.477100372314453,5.766998291015625
1966-09-01,-9.498973846435547,3.405384063720703,-10.547670364379883,-24.24634552001953,-11.978752136230469,16.559200286865234,-12.879741668701172,-17.980438232421875,11.023601531982422
1966-10-01,-17.113908767700195,4.170160293579102,-19.058670043945312,-11.875358581542969,-7.5312347412109375,14.131940841674805,-21.546653747558594,-26.68837547302246,9.096891403198242
1966-11-01,-15.201969146728516,10.939901351928711,-18.430110931396484,-15.331619262695312,0.5103969573974609,8.330474853515625,-12.817377090454102,-27.91595458984375,8.79163932800293
1966-12-01,-17.95581817626953,15.047698974609375,-33.37441635131836,-14.44047737121582,-0.45459747314453125,12.131378173828125,-21.251245498657227,-23.330583572387695,16.427906036376953
1967-01-01,-22.573991775512695,16.483943939208984,-46.050880432128906,-12.772771835327148,-1.4972038269042969,12.144176483154297,-25.452478408813477,-29.45264434814453,11.092702865600586
1967-02-01,-17.1256046295166,11.909063339233398,-40.67433166503906,-11.393123626708984,-8.663213729858398,11.851917266845703,-30.786577224731445,-27.024789810180664,14.812040328979492
1967-03-01,-14.508353233337402,10.604520797729492,-20.840044021606445,-16.002294540405273,-10.212665557861328,13.002985000610352,-26.80927085876465,-19.109359741210938,7.892570495605469
1967-04-01,-18.7746524810791,5.311239242553711,-13.08462142944336,-13.114009857177734,-8.978330612182617,15.120624542236328,-23.852413177490234,-13.768732070922852,14.351612091064453
1967-05-01,-15.205525398254395,-5.224706649780273,-21.592727661132812,-17.03253936767578,-17.74603843688965,15.752487182617188,-19.778778076171875,-14.573661804199219,16.34353256225586
1967-06-01,-13.378511428833008,1.4939384460449219,-27.87053871154785,-30.703310012817383,-6.188011169433594,18.75506019592285,-11.82742691040039,-23.212387084960938,11.184134483337402
1967-07-01,-16.145973205566406,-3.645862579345703,-12.640522003173828,-37.616249084472656,-13.868328094482422,20.49880599975586,-9.584068298339844,-14.673257827758789,13.141767501831055
1967-08-01,-23.62383460998535,-0.2742958068847656,-6.176582336425781,-32.34419250488281,-15.310020446777344,17.94033432006836,-10.212665557861328,-8.617498397827148,10.140827178955078
1967-09-01,-18.506887435913086,-0.34123992919921875,-12.771140098571777,-30.96944236755371,-13.419330596923828,16.990089416503906,-8.38401985168457,-23.852415084838867,15.246344566345215
1967-10-01,-38.870174407958984,-3.229520797729492,-19.12895393371582,-14.741832733154297,-8.839548110961914,13.200544357299805,-20.008989334106445,-19.791837692260742,9.019146919250488
1967-11-01,-24.557748794555664,1.2735214233398438,-21.723346710205078,-4.793666839599609,-5.559412002563477,10.860855102539062,-33.97364807128906,-18.915067672729492,6.966817855834961
1967-12-01,-18.159116744995117,0.8979949951171875,-25.725143432617188,-17.69215965270996,-12.4005126953125,5.572475433349609,-36.367218017578125,-21.40986442565918,5.525127410888672
1968-01-01,-19.688919067382812,7.399299621582031,-23.824356079101562,-16.03849983215332,-12.710819244384766,7.047386169433594,-35.43932342529297,-24.309377670288086,7.486820220947266
1968-02-01,-18.72616958618164,7.765800476074219,-52.90553283691406,-11.671491622924805,-15.4696044921875,4.5165252685546875,-37.561744689941406,-18.709758758544922,18.740758895874023
1968-03-01,-9.193511962890625,0.5397224426269531,-30.009279251098633,-7.176847457885742,-21.412017822265625,12.554008483886719,-31.570098876953125,-19.18931007385254,10.079675674438477
1968-04-01,-15.57718276977539,-8.55350112915039,-18.118982315063477,-14.678253173828125,-21.661819458007812,-0.058345794677734375,-31.43516731262207,-13.679039001464844,-3.5610733032226562
1968-05-01,-15.194271087646484,-12.929628372192383,-35.54325866699219,-16.5125789642334,-16.600101470947266,-3.4553165435791016,-21.016342163085938,-22.624568939208984,-12.548540115356445
1968-06-01,-8.42039680480957,-11.769954681396484,-31.71414566040039,-31.094194412231445,-7.494113922119141,-0.06017303466796875,-14.815010070800781,-15.378433227539062,-10.954902648925781
1968-07-01,-12.320615768432617,-11.131771087646484,-9.906454086303711,-34.81025695800781,-15.723052978515625,-1.2216682434082031,-14.224231719970703,-10.262016296386719,-14.948116302490234
1968-08-01,-14.12759017944336,-11.552970886230469,-7.182315826416016,-31.883718490600586,-20.204933166503906,-10.10702896118164,-11.598552703857422,-7.311777114868164,-12.68893814086914
1968-09-01,-26.661544799804688,-12.461017608642578,-13.201313018798828,-32.840999603271484,-18.275793075561523,-9.76605224609375,-5.840305328369141,-15.947330474853516,-11.937705993652344
1968-10-01,-10.285717010498047,-13.215896606445312,-15.613651275634766,-13.983545303344727,-14.935352325439453,-8.972881317138672,-18.81551742553711,-25.578453063964844,-11.957763671875
1968-11-01,-17.028596878051758,-9.662120819091797,-40.19106674194336,-3.482667922973633,-9.797052383422852,-13.148433685302734,-25.702442169189453,-27.017105102539062,-14.911649703979492
1968-12-01,-26.43179702758789,-7.065620422363281,-26.47738265991211,-6.704587936401367,-16.074966430664062,-7.946315765380859,-35.663597106933594,-27.01892852783203,-18.93585968017578
1969-01-01,-15.29098892211914,-10.119354248046875,-10.079547882080078,-5.193199157714844,-16.17670249938965,-11.915660858154297,-32.22071838378906,-30.29006004333496,-21.104516983032227
1969-02-01,-18.060916900634766,-10.393028259277344,-22.200878143310547,-12.720098495483398,-14.398641586303711,-14.236099243164062,-30.69310760498047,-31.22221565246582,-22.877601623535156
1969-03-01,-22.580707550048828,-11.869216918945312,-21.935497283935547,-13.225985527038574,-21.6883602142334,-15.101903915405273,-31.985187530517578,-21.86417579650879,-21.353315353393555
1969-04-01,-13.944177627563477,-12.401641845703125,-14.335615158081055,-8.709510803222656,-24.239347457885742,-7.092340469360352,-28.722646713256836,-19.971668243408203,-15.491683959960938
1969-05-01,-21.855880737304688,-9.241935729980469,-23.69199562072754,-17.740798950195312,-15.012338638305664,6.725780487060547,-22.696813583374023,-15.281038284301758,3.1762924194335938
1969-06-01,-21.42131996154785,-2.7151927947998047,-30.454265594482422,-29.201993942260742,-11.121171951293945,17.01431655883789,-10.834228515625,-11.268792152404785,9.056167602539062
1969-07-01,-27.16020965576172,-5.297693252563477,-8.009565353393555,-35.52140808105469,-15.42036247253418,17.001047134399414,-9.15237045288086,-15.77365493774414,6.190038681030273
1969-08-01,-33.88764953613281,-3.9624881744384766,-9.704694747924805,-32.32355499267578,-13.743480682373047,20.447696685791016,-10.245410919189453,-17.51854133605957,4.013904571533203
1969-09-01,-27.254749298095703,0.9802570343017578,-9.177248001098633,-33.265655517578125,-7.143754959106445,15.69237995147705,-8.44744873046875,-18.390987396240234,7.508657455444336
1969-10-01,-35.060302734375,4.59111213684082,-31.130990982055664,-9.414432525634766,-5.480144500732422,17.56166648864746,-19.82736587524414,-24.229393005371094,11.20907974243164
1969-11-01,-17.050806045532227,6.249752044677734,-35.53467559814453,-14.964239120483398,-0.7994632720947266,15.305919647216797,-16.73566436767578,-24.398574829101562,18.34786033630371
1969-12-01,-22.617197036743164,11.714963912963867,-48.81871032714844,-10.920478820800781,-3.4864578247070312,14.178045272827148,-26.82848358154297,-25.153255462646484,13.84963321685791
1970-01-01,-17.158855438232422,8.155115127563477,-35.514102935791016,-2.4044361114501953,-12.709400177001953,12.52303695678711,-33.32099151611328,-29.257577896118164,15.123819351196289
1970-02-01,-14.163708686828613,7.9387969970703125,-46.70096969604492,-9.279958724975586,-6.599302291870117,13.809282302856445,-31.468992233276367,-21.4469051361084,18.727977752685547
1970-03-01,-22.7148494720459,7.379705429077148,-36.6622428894043,-15.033966064453125,-11.977252960205078,11.862438201904297,-29.771743774414062,-16.393428802490234,10.25338077545166
1970-04-01,-17.31859588623047,0.5940361022949219,-18.74295425415039,-13.80595588684082,-17.363523483276367,7.985389709472656,-26.881427764892578,-14.509814262390137,2.188119888305664
1970-05-01,-8.376422882080078,-11.584554672241211,-20.576648712158203,-19.343647003173828,-9.594449996948242,4.980260848999023,-18.769577026367188,-12.376605987548828,-3.1565513610839844
1970-06-01,-18.646442413330078,-12.36994743347168,-23.428691864013672,-33.16291427612305,-18.007476806640625,-0.2046680450439453,-12.511388778686523,-10.358210563659668,-13.518089294433594
1970-07-01,-21.007617950439453,-10.737598419189453,-6.980352401733398,-34.22119903564453,-13.384971618652344,0.24460601806640625,-8.985435485839844,-17.44838523864746,-10.281669616699219
1970-08-01,-18.346927642822266,-14.626293182373047,-1.8153915405273438,-29.44394302368164,-21.04588508605957,-1.9435157775878906,-12.29507064819336,-20.596616744995117,-18.68804359436035
1970-09-01,-25.036087036132812,-15.315174102783203,-12.16694450378418,-32.99651336669922,-19.81454849243164,-9.180118560791016,-11.225139617919922,-17.799484252929688,-18.375215530395508
