,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5,ssta20_cluster6,ssta20_cluster7,ssta20_cluster8,ssta20_cluster9
1965-01-01,-8.880585,-3.2198486,1.5657043,-0.47854614,1.9189453,-2.6550293,0.20501709,-0.90615845,1.7627869
1965-02-01,-10.459015,-2.205658,1.2376709,-0.461792,1.8948059,-0.78012085,0.26968384,-1.398346,1.3594055
1965-03-01,-10.517914,-1.6977539,0.8130188,-0.5656128,1.9352112,0.34249878,-0.012756348,-1.9542236,1.4013062
1965-04-01,-10.807892,-2.2042847,1.1123047,0.22564697,2.158142,0.23913574,0.5604553,-2.0501099,1.6012878
1965-05-01,-9.516754,-3.2537842,1.1824951,1.216919,2.189392,-0.14273071,0.31030273,-1.4679871,1.7059021
1965-06-01,-5.9231873,-4.0490723,1.9399719,1.3347168,2.5691528,-0.39569092,-0.2454834,-0.7688904,2.1814575
1965-07-01,-2.50943,-4.532715,1.8744507,1.7866516,3.0061035,-1.7504883,-0.5170593,0.5033264,2.5335999
1965-08-01,-1.0423584,-5.5494995,2.6459656,1.7677917,2.783661,-3.181427,-0.34829712,0.9075928,3.0835571
1965-09-01,-1.2926025,-5.9499207,2.278473,1.5784302,2.9126587,-3.3044128,-0.3874817,1.489624,2.77594
1965-10-01,-2.5497131,-6.0928345,1.9823608,2.046753,2.2732544,-3.266693,-0.2889099,1.1131897,2.5147705
1965-11-01,-5.1748047,-6.049988,2.0791016,1.5811462,1.8201294,-3.4094849,-0.15725708,0.34469604,2.4283752
1965-12-01,-7.565216,-5.183197,1.4769592,1.5393372,2.009369,-2.837555,0.31088257,-0.80029297,1.7583923
1966-01-01,-9.289886,-3.7557678,1.3224487,1.0213928,2.0163574,-1.8505554,0.26849365,-1.6921997,1.188324
1966-02-01,-10.688477,-3.0827332,0.94659424,0.42514038,2.2753906,-1.3408813,0.43774414,-2.27536,0.9864197
1966-03-01,-10.724884,-2.6995544,0.96362305,0.2939148,2.5859375,-1.0227966,0.5274048,-2.0656738,1.1083679
1966-04-01,-11.312744,-2.5491333,0.9067993,0.48016357,2.5553284,-1.4719543,0.16546631,-1.6878052,1.2496948
1966-05-01,-9.088898,-3.37323,1.4351807,0.68530273,2.6445007,-2.5003052,-0.11853027,-0.96121216,1.710022
1966-06-01,-5.6795044,-3.6552734,2.1340027,1.2393799,3.124939,-2.6345825,-0.32492065,-0.66885376,2.0351562
1966-07-01,-2.0809937,-5.021515,2.755188,2.092041,3.1359253,-2.861145,-0.4107666,0.22009277,2.3673706
1966-08-01,-0.71661377,-5.650116,3.2299805,1.214325,2.9621887,-3.987976,-0.77108765,0.9984741,2.9203491
1966-09-01,-0.037719727,-5.904663,3.290619,0.9577637,2.5886536,-4.8859863,-0.8491211,1.2663879,3.401062
1966-10-01,-2.0534973,-6.4832153,2.918335,0.4175415,2.451355,-5.0858154,-1.0055542,1.0892639,3.1291199
1966-11-01,-5.531891,-5.838501,2.2942505,0.04510498,2.0743713,-4.8667297,-0.67352295,0.22561646,2.7148132
1966-12-01,-7.668335,-4.5568542,2.2289124,0.274292,1.8123779,-4.2013245,-0.27490234,-0.77163696,2.2758179
1967-01-01,-8.617798,-3.284027,2.1419067,-0.6882324,2.0813293,-2.9900208,0.11657715,-1.1079407,2.223053
1967-02-01,-9.828674,-2.0473633,1.5726013,-0.70062256,2.0298462,-1.0642395,0.25942993,-1.4498596,1.9076538
1967-03-01,-10.514069,-2.0911865,1.2783813,-0.4404602,2.2028809,-0.024780273,0.18658447,-1.4180603,1.6074219
1967-04-01,-10.082855,-2.4838257,0.97384644,0.14099121,2.4212341,-0.72042847,0.24365234,-1.7721558,1.6079102
1967-05-01,-9.10553,-3.7657166,1.9201355,0.95803833,2.3378296,-1.7438965,0.51782227,-1.1278687,1.8710632
1967-06-01,-6.222046,-4.412567,2.2113342,1.3874817,3.0642395,-2.865509,0.24560547,-0.23968506,2.1627502
1967-07-01,-2.4454346,-5.0577393,2.771637,1.8446045,3.1798096,-3.9884949,-0.13012695,0.780365,2.8692932
1967-08-01,-0.548584,-5.4411316,3.0187988,0.9298706,3.2296448,-5.490204,-0.62872314,1.5198364,3.4239807
1967-09-01,0.63165283,-5.961212,2.9224243,0.6582031,2.84729,-6.0783997,-0.3624878,1.2977295,3.6471252
1967-10-01,-0.82922363,-5.823456,2.748169,0.1463623,2.4717102,-5.687744,-0.6043701,0.87506104,3.2590027
1967-11-01,-3.4396362,-5.5570984,2.4225159,0.29553223,2.159607,-5.04126,-0.67907715,0.24743652,2.791626
1967-12-01,-6.330902,-4.717743,2.0519104,-0.39562988,1.8565979,-4.4853516,-0.377594,-0.1602478,2.436554
1968-01-01,-8.913666,-3.0747986,1.8362122,-0.8208313,1.7511292,-3.4031982,-0.1303711,-0.68533325,1.8342285
