,mgu50_cluster1,mgu50_cluster2,mgu50_cluster3,mgu50_cluster4,mgu50_cluster5,mgu50_cluster6,mgu50_cluster7,mgu50_cluster8,mgu50_cluster9
1965-01-01,0.5268243314083958,2.0384078855672594,0.16907440617363503,-0.2941652413522988,-1.269164827238557,-0.7240057417324611,1.0868576836427406,1.7839359691719603,-0.6952385745238309
1965-02-01,0.32107814912396576,1.9746886103192745,0.3508751858223943,-0.3331469077812998,-1.0483790283800338,-0.7454519612448556,1.0698038564288697,1.7261395267411774,-0.7855818491076948
1965-03-01,0.3234004443852689,2.052561288380491,0.15873443890125194,-0.4081197780126717,-1.1445691324260137,-0.8589528203010559,0.945809800714717,1.5743845428516663,-0.8439962766063747
1965-04-01,0.20091787097653793,1.9494555273108718,0.14612607439940278,-0.703190267086029,-1.1097490437576683,-1.2389939001628332,0.5602606078671775,0.8890809966068641,-0.8316501129919023
1965-05-01,0.43521484623404694,0.9130680758650132,0.17581594909759277,-0.8460593415282623,-0.7804739586061227,-1.1512818677084786,-0.05535052845589073,0.026266016309557397,-0.8620037012432344
1965-06-01,0.6884808783755876,0.07781243994986402,0.22619368706611875,-0.8911887107536807,-0.6170233984982664,-1.0691053186144148,-0.2995322902424637,-0.7517983126484491,-1.0942374681358906
1965-07-01,0.8053500365212325,-0.22434564667512039,0.24349414287729465,-1.1341447544376753,-0.6004601075457966,-1.17307334286826,-0.6653295441669002,-0.9673848066454619,-1.1338759743752171
1965-08-01,0.9337359198725036,-0.2576189026884858,0.41326647267696703,-0.8076313469145033,-0.510012440077246,-0.98849470274789,-0.8182286291059,-0.8138542666154749,-1.4924674247627827
1965-09-01,0.891283694362141,-0.14668423888268392,0.6911401672566191,-0.9731178220949676,-0.12602415810650808,-0.5754843098776681,-0.9408900716616679,-0.2968587322172776,-1.3466787931337878
1965-10-01,0.7800368426357888,-0.0884675683237571,0.9806857210524539,-0.9078073048452188,0.31688068209693504,-0.10494390023606164,-0.7681514431790608,-0.016583155329320944,-1.0707966486612954
1965-11-01,0.79059629852235,-0.16366238834449598,1.350782348754558,-1.1344928316205567,0.9356809047336914,0.25492778420448303,-0.8408756914265669,0.1709446944052877,-0.7081196090178703
1965-12-01,0.6224343789185528,-0.22507724017728098,1.5204182837871794,-1.3172957980841922,1.3387125532221187,0.5833838496889386,-0.9814562395776719,0.36809518446330153,-0.5799100321916798
1966-01-01,0.5536812071868886,-0.04394884267564637,1.4063818404015074,-1.3626993748179654,1.5124053637808783,0.9022488594055176,-0.8154518059774937,0.6115473660768247,-0.8236946158148163
1966-02-01,0.6767209038060372,0.05580603932313497,1.3098339070665075,-1.3164898805450975,1.3808212868154865,0.753156840801239,-0.7569945440059755,0.614004986348495,-0.8243245864982035
1966-03-01,0.5644060959990735,-0.07540461303697106,1.2166558174376791,-1.4024313778905144,1.3787744329866831,0.6172130193029132,-0.9132730921197625,0.36285455320395676,-0.8055018666964858
1966-04-01,0.6429069454133198,-0.19567087498488347,1.1938588162685961,-1.4687095469201519,1.1256211191240821,0.12971855912889754,-0.9642994985347841,-0.21215116276460536,-0.8889456352784265
1966-05-01,0.6758089527409737,-0.09473186367042156,0.9132014563743104,-1.3165932998322605,0.29038963602480355,-0.8542300547872271,-0.8412406542348756,-0.5793519172013974,-0.9545637437360203
1966-06-01,0.7600642280428821,0.07808692290226399,0.6645190208516222,-0.8704809417501528,-0.8754287299621711,-1.7433099406106132,-0.23187454542074923,-0.9226084145066006,-0.854583699904864
1966-07-01,0.9161052653926829,-0.04458380502890487,0.21300511632828,-0.7584980705328155,-1.3786102461021705,-1.9175474643707275,0.18946954323817253,-1.4134139017341962,-0.9368798240500302
